statid;timeobs (UTC);vindretning (°);label
619700;2009020608;216;1100
619700;2009020609;215;1100
619700;2009020610;209;1100
619700;2009020611;211;1100
619700;2009020612;212;1100
619700;2009020613;214;1100
619700;2009020614;220;1100
619700;2009020615;219;1100
619700;2009020616;215;1100
619700;2009020617;215;1100
619700;2009020618;228;1100
619700;2009020619;142;1100
619700;2009020620;202;1100
619700;2009020621;256;1100
619700;2009020622;238;1100
619700;2009020623;0;1100
619700;2009020700;94;1100
619700;2009020701;92;1100
619700;2009020702;87;1100
619700;2009020703;83;1100
619700;2009020704;80;1100
619700;2009020705;87;1100
619700;2009020706;78;1100
619700;2009020707;81;1100
619700;2009020708;100;1100
619700;2009020709;76;1100
619700;2009020710;77;1100
619700;2009020711;83;1100
619700;2009020712;63;1100
619700;2009020713;57;1100
619700;2009020714;73;1100
619700;2009020715;62;1100
619700;2009020716;60;1100
619700;2009020717;96;1100
619700;2009020718;118;1100
619700;2009020719;199;1100
619700;2009020720;0;1100
619700;2009020721;291;1100
619700;2009020722;262;1100
619700;2009020723;244;1100
619700;2009020800;246;1100
619700;2009020801;250;1100
619700;2009020802;252;1100
619700;2009020803;253;1100
619700;2009020804;269;1100
619700;2009020805;266;1100
619700;2009020806;261;1100
619700;2009020807;269;1100
619700;2009020808;269;1100
619700;2009020809;268;1100
619700;2009020810;275.3;1000
619700;2009020811;271;1100
619700;2009020812;258.7;1000
619700;2009020813;254.1;1000
619700;2009020814;253;1100
619700;2009020815;250;1100
619700;2009020816;246;1100
619700;2009020817;242;1100
619700;2009020818;250;1100
619700;2009020819;255;1100
619700;2009020820;251;1100
619700;2009020821;253;1100
619700;2009020822;261;1100
619700;2009020823;253;1100
619700;2009020900;250;1100
619700;2009020901;247;1100
619700;2009020902;244;1100
619700;2009020903;244;1100
619700;2009020904;248;1100
619700;2009020905;258;1100
619700;2009020906;265;1100
619700;2009020907;257;1100
619700;2009020908;253;1100
619700;2009020909;239;1100
619700;2009020910;238;1100
619700;2009020911;239;1100
619700;2009020912;234;1100
619700;2009020913;229;1100
619700;2009020914;232;1100
619700;2009020915;230;1100
619700;2009020916;220;1100
619700;2009020917;216;1100
619700;2009020918;219;1100
619700;2009020919;211;1100
619700;2009020920;180;1100
619700;2009020921;177;1100
619700;2009020922;158;1100
619700;2009020923;149;1100
619700;2009021000;149;1100
619700;2009021001;149;1100
619700;2009021002;149;1100
619700;2009021003;150;1100
619700;2009021004;147;1100
619700;2009021005;137;1100
619700;2009021006;136;1100
619700;2009021007;136;1100
619700;2009021008;131;1100
619700;2009021009;123;1100
619700;2009021010;119;1100
619700;2009021011;112;1100
619700;2009021012;105;1100
619700;2009021013;104;1100
619700;2009021014;98.9;1000
619700;2009021015;96.3;1000
619700;2009021016;101;1100
619700;2009021017;98;1100
619700;2009021018;76;1000
619700;2009021019;85.2;1000
619700;2009021020;93;1100
619700;2009021021;43.7;1000
619700;2009021022;85;1100
619700;2009021023;84;1100
619700;2009021100;16;1000
619700;2009021101;70;1100
619700;2009021102;62;1100
619700;2009021103;59;1100
619700;2009021104;48;1100
619700;2009021105;39;1100
619700;2009021106;33;1100
619700;2009021107;29;1100
619700;2009021108;24;1100
619700;2009021109;23;1100
619700;2009021110;16;1100
619700;2009021111;10;1100
619700;2009021112;6;1100
619700;2009021113;1;1100
619700;2009021114;1;1100
619700;2009021115;358.4;1000
619700;2009021116;350;1100
619700;2009021117;347;1100
619700;2009021118;346.8;1000
619700;2009021119;345;1100
619700;2009021120;346;1100
619700;2009021121;346;1100
619700;2009021122;341;1100
619700;2009021123;333;1100
619700;2009021200;332.6;1000
619700;2009021201;331;1100
619700;2009021202;332;1100
619700;2009021203;335;1100
619700;2009021204;333;1100
619700;2009021205;334;1100
619700;2009021206;330;1100
619700;2009021207;332;1100
619700;2009021208;332;1100
619700;2009021209;332;1100
619700;2009021210;332;1100
619700;2009021211;332;1100
619700;2009021212;338;1100
619700;2009021213;341;1100
619700;2009021214;339;1100
619700;2009021215;337;1100
619700;2009021216;338;1100
619700;2009021217;337;1100
619700;2009021218;342;1100
619700;2009021219;343;1100
619700;2009021220;344;1100
619700;2009021221;344;1100
619700;2009021222;346;1100
619700;2009021223;346;1100
619700;2009021300;349;1100
619700;2009021301;350;1100
619700;2009021302;347;1100
619700;2009021303;341;1100
619700;2009021304;333;1100
619700;2009021305;340;1100
619700;2009021306;340;1100
619700;2009021307;323;1100
619700;2009021308;341;1100
619700;2009021309;350;1100
619700;2009021310;343;1100
619700;2009021311;344;1100
619700;2009021312;353;1100
619700;2009021313;344;1100
619700;2009021314;348;1100
619700;2009021315;343;1100
619700;2009021316;330;1100
619700;2009021317;335;1100
619700;2009021318;338;1100
619700;2009021319;357;1100
619700;2009021320;9;1100
619700;2009021321;8;1100
619700;2009021322;9;1100
619700;2009021323;7;1100
619700;2009021400;3;1100
619700;2009021401;3;1100
619700;2009021402;355;1100
619700;2009021403;1;1100
619700;2009021404;4;1100
