statid;timeobs (UTC);vindretning (°);label
0° is quiet, 360° is wind from north, 90° is wind from east etc.
615600;2009010100;256;1100
615600;2009010101;314;1100
615600;2009010102;334;1100
615600;2009010103;323;1100
615600;2009010104;285;1100
615600;2009010105;0;1100
615600;2009010106;0;1100
615600;2009010107;0;1100
615600;2009010108;308;1100
615600;2009010109;51;1100
615600;2009010110;70;1100
615600;2009010111;48;1100
615600;2009010112;43;1100
615600;2009010113;22;1100
615600;2009010114;7;1100
615600;2009010115;10;1100
615600;2009010116;11;1100
615600;2009010117;10;1100
615600;2009010118;0;1100
615600;2009010119;0;1100
615600;2009010120;0;1100
615600;2009010121;0;1100
615600;2009010122;0;1100
615600;2009010123;0;1100
615600;2009010200;0;1100
615600;2009010201;0;1100
615600;2009010202;0;1100
615600;2009010203;0;1100
615600;2009010204;0;1100
615600;2009010205;0;1100
615600;2009010206;0;1100
615600;2009010207;0;1100
615600;2009010208;0;1100
615600;2009010209;0;1100
615600;2009010210;0;1100
615600;2009010211;0;1100
615600;2009010212;338;1100
615600;2009010213;331;1100
615600;2009010214;325;1100
615600;2009010215;312;1100
615600;2009010216;292;1100
615600;2009010217;284;1100
615600;2009010218;270;1100
615600;2009010219;252;1100
615600;2009010220;250;1100
615600;2009010221;256;1100
615600;2009010222;250;1100
615600;2009010223;252;1100
615600;2009010300;242;1100
615600;2009010301;236;1100
615600;2009010302;250;1100
615600;2009010303;256;1100
615600;2009010304;258;1100
615600;2009010305;272;1100
615600;2009010306;276;1100
615600;2009010307;274;1100
615600;2009010308;267;1100
615600;2009010309;256;1100
615600;2009010310;256;1100
615600;2009010311;257;1100
615600;2009010312;257;1100
615600;2009010313;260;1100
615600;2009010314;259;1100
615600;2009010315;278;1100
615600;2009010316;283;1100
615600;2009010317;286;1100
615600;2009010318;285;1100
615600;2009010319;313;1100
615600;2009010320;343;1100
615600;2009010321;341;1100
615600;2009010322;355;1100
615600;2009010323;316;1100
615600;2009010400;340;1100
615600;2009010401;26;1100
615600;2009010402;55;1100
615600;2009010403;77;1100
615600;2009010404;69;1100
615600;2009010405;70;1100
615600;2009010406;71;1100
615600;2009010407;78;1100
615600;2009010408;98;1100
615600;2009010409;99;1100
615600;2009010410;97;1100
615600;2009010411;85;1100
615600;2009010412;72;1100
615600;2009010413;71;1100
615600;2009010414;67;1100
615600;2009010415;58;1100
615600;2009010416;70;1100
615600;2009010417;65;1100
615600;2009010418;46;1100
615600;2009010419;39;1100
615600;2009010420;25;1100
