statid;timeobs;Top_of_atmosphere_horizontal_irradiance_mean_[W/m^2];Quality_label
614100;2010111623;   0.0;1000
614100;2010111700;   0.0;1000
614100;2010111701;   0.0;1000
614100;2010111702;   0.0;1000
614100;2010111703;   0.0;1000
614100;2010111704;   0.0;1000
614100;2010111705;   0.0;1000
614100;2010111706;   0.0;1000
614100;2010111707;   7.0;1000
614100;2010111708; 113.5;1000
614100;2010111709; 241.1;1000
614100;2010111710; 336.8;1000
614100;2010111711; 387.0;1000
614100;2010111712; 386.8;1000
614100;2010111713; 336.4;1000
614100;2010111714; 240.4;1000
614100;2010111715; 112.8;1000
614100;2010111716;   6.9;1000
614100;2010111717;   0.0;1000
614100;2010111718;   0.0;1000
614100;2010111719;   0.0;1000
614100;2010111720;   0.0;1000
614100;2010111721;   0.0;1000
614100;2010111722;   0.0;1000
614100;2010111723;   0.0;1000
614100;2010111800;   0.0;1000
614100;2010111801;   0.0;1000
614100;2010111802;   0.0;1000
614100;2010111803;   0.0;1000
614100;2010111804;   0.0;1000
614100;2010111805;   0.0;1000
614100;2010111806;   0.0;1000
614100;2010111807;   5.4;1000
614100;2010111808; 108.8;1000
614100;2010111809; 235.6;1000
614100;2010111810; 331.3;1000
614100;2010111811; 381.5;1000
614100;2010111812; 381.5;1000
614100;2010111813; 331.4;1000
614100;2010111814; 235.7;1000
614100;2010111815; 108.9;1000
614100;2010111816;   5.4;1000
614100;2010111817;   0.0;1000
614100;2010111818;   0.0;1000
614100;2010111819;   0.0;1000
614100;2010111820;   0.0;1000
614100;2010111821;   0.0;1000
614100;2010111822;   0.0;1000
614100;2010111823;   0.0;1000
614100;2010111900;   0.0;1000
614100;2010111901;   0.0;1000
614100;2010111902;   0.0;1000
614100;2010111903;   0.0;1000
614100;2010111904;   0.0;1000
614100;2010111905;   0.0;1000
614100;2010111906;   0.0;1000
614100;2010111907;   3.9;1000
614100;2010111908; 104.2;1000
614100;2010111909; 230.2;1000
614100;2010111910; 325.8;1000
614100;2010111911; 376.1;1000
614100;2010111912; 376.3;1000
614100;2010111913; 326.5;1000
614100;2010111914; 231.2;1000
614100;2010111915; 105.3;1000
614100;2010111916;   4.6;1000
614100;2010111917;   0.0;1000
614100;2010111918;   0.0;1000
614100;2010111919;   0.0;1000
614100;2010111920;   0.0;1000
614100;2010111921;   0.0;1000
614100;2010111922;   0.0;1000
614100;2010111923;   0.0;1000
614100;2010112000;   0.0;1000
614100;2010112001;   0.0;1000
614100;2010112002;   0.0;1000
614100;2010112003;   0.0;1000
614100;2010112004;   0.0;1000
614100;2010112005;   0.0;1000
614100;2010112006;   0.0;1000
614100;2010112007;   2.5;1000
614100;2010112008;  99.7;1000
614100;2010112009; 224.9;1000
614100;2010112010; 320.4;1000
614100;2010112011; 370.9;1000
614100;2010112012; 371.3;1000
614100;2010112013; 321.7;1000
614100;2010112014; 226.8;1000
614100;2010112015; 101.8;1000
614100;2010112016;   3.2;1000
614100;2010112017;   0.0;1000
614100;2010112018;   0.0;1000
614100;2010112019;   0.0;1000
614100;2010112020;   0.0;1000
614100;2010112021;   0.0;1000
614100;2010112022;   0.0;1000
614100;2010112023;   0.0;1000
614100;2010112100;   0.0;1000
614100;2010112101;   0.0;1000
614100;2010112102;   0.0;1000
614100;2010112103;   0.0;1000
614100;2010112104;   0.0;1000
614100;2010112105;   0.0;1000
614100;2010112106;   0.0;1000
614100;2010112107;   1.2;1000
