statid;timeobs;Diffuse_irradiance_mean_[W/m^2];Quality_label
614100;2009012511;76.9;1000
614100;2009012512;115.2;1000
614100;2009012513;102.5;1000
614100;2009012514;78.8;1000
614100;2009012515;38.3;1000
614100;2009012516;5;1000
614100;2009012517;0;1000
614100;2009012518;0;1000
614100;2009012519;0;1000
614100;2009012520;0;1000
614100;2009012521;0;1000
614100;2009012522;0;1000
614100;2009012523;0;1000
614100;2009012600;0;1000
614100;2009012601;0;1000
614100;2009012602;0;1000
614100;2009012603;0;1000
614100;2009012604;0;1000
614100;2009012605;0;1000
614100;2009012606;0;1000
614100;2009012607;0;1000
614100;2009012608;2;1000
614100;2009012609;15;1000
614100;2009012610;31;1000
614100;2009012611;47;1000
614100;2009012612;50;1000
614100;2009012613;48;1000
614100;2009012614;37;1000
614100;2009012615;19;1000
614100;2009012616;3;1000
614100;2009012617;0;1000
614100;2009012618;0;1000
614100;2009012619;0;1000
614100;2009012620;0;1000
614100;2009012621;0;1000
614100;2009012622;0;1000
614100;2009012623;0;1000
614100;2009012700;0;1000
614100;2009012701;0;1000
614100;2009012702;0;1000
614100;2009012703;0;1000
614100;2009012704;0;1000
614100;2009012705;0;1000
614100;2009012706;0;1000
614100;2009012707;0;1000
614100;2009012708;7;1000
614100;2009012709;41.5;1000
614100;2009012710;62.6;1000
614100;2009012711;106.3;1000
614100;2009012712;110.9;1000
614100;2009012713;116.3;1000
614100;2009012714;77.3;1000
614100;2009012715;34.9;1000
614100;2009012716;7.8;1000
614100;2009012717;0;1000
614100;2009012718;0;1000
614100;2009012719;0;1000
614100;2009012720;0;1000
614100;2009012721;0;1000
614100;2009012722;0;1000
614100;2009012723;0;1000
614100;2009012800;0;1000
614100;2009012801;0;1000
614100;2009012802;0;1000
614100;2009012803;0;1000
614100;2009012804;0;1000
614100;2009012805;0;1000
614100;2009012806;0;1000
614100;2009012807;0;1000
614100;2009012808;4;1000
614100;2009012809;21;1000
614100;2009012810;32;1000
614100;2009012811;57;1000
614100;2009012812;74.8;1000
614100;2009012813;96.1;1000
614100;2009012814;83.1;1000
614100;2009012815;37.6;1000
614100;2009012816;5;1000
614100;2009012817;0;1000
614100;2009012818;0;1000
614100;2009012819;0;1000
614100;2009012820;0;1000
614100;2009012821;0;1000
614100;2009012822;0;1000
614100;2009012823;0;1000
614100;2009012900;0;1000
614100;2009012901;0;1000
614100;2009012902;0;1000
614100;2009012903;0;1000
614100;2009012904;0;1000
614100;2009012905;0;1000
614100;2009012906;0;1000
614100;2009012907;0;1000
614100;2009012908;6;1000
614100;2009012909;34;1000
614100;2009012910;64.7;1000
614100;2009012911;61;1000
614100;2009012912;47;1000
614100;2009012913;55;1000
614100;2009012914;52;1000
614100;2009012915;23;1000
614100;2009012916;5;1000
614100;2009012917;0;1000
614100;2009012918;0;1000
614100;2009012919;0;1000
614100;2009012920;0;1000
614100;2009012921;0;1000
614100;2009012922;0;1000
614100;2009012923;0;1000
614100;2009013000;0;1000
614100;2009013001;0;1000
614100;2009013002;0;1000
614100;2009013003;0;1000
614100;2009013004;0;1000
614100;2009013005;0;1000
614100;2009013006;0;1000
614100;2009013007;0;1000
614100;2009013008;5;1000
614100;2009013009;30;1000
614100;2009013010;56;1000
614100;2009013011;70;1000
614100;2009013012;77;1000
614100;2009013013;70.9;1000
614100;2009013014;40;1000
614100;2009013015;15;1000
614100;2009013016;2;1000
614100;2009013017;0;1000
614100;2009013018;0;1000
614100;2009013019;0;1000
614100;2009013020;0;1000
614100;2009013021;0;1000
614100;2009013022;0;1000
614100;2009013023;0;1000
614100;2009013100;0;1000
614100;2009013101;0;1000
614100;2009013102;0;1000
614100;2009013103;0;1000
614100;2009013104;0;1000
614100;2009013105;0;1000
614100;2009013106;0;1000
614100;2009013107;0;1000
614100;2009013108;8;1000
614100;2009013109;39.9;1000
614100;2009013110;63.9;1000
614100;2009013111;88.9;1000
614100;2009013112;91.8;1000
614100;2009013113;98.6;1000
614100;2009013114;75.2;1000
614100;2009013115;48.9;1000
614100;2009013116;7;1000
614100;2009013117;0;1000
614100;2009013118;0;1000
614100;2009013119;0;1000
614100;2009013120;0;1000
614100;2009013121;0;1000
614100;2009013122;0;1000
614100;2009013123;0;1000
614100;2009020100;0;1000
614100;2009020101;0;1000
614100;2009020102;0;1000
614100;2009020103;0;1000
614100;2009020104;0;1000
614100;2009020105;0;1000
614100;2009020106;0;1000
614100;2009020107;0;1000
614100;2009020108;8;1000
614100;2009020109;30;1000
614100;2009020110;89.3;1000
614100;2009020111;83.5;1000
614100;2009020112;86.9;1000
614100;2009020113;63;1000
614100;2009020114;64.6;1000
614100;2009020115;18;1000
614100;2009020116;3;1000
614100;2009020117;0;1000
614100;2009020118;0;1000
614100;2009020119;0;1000
614100;2009020120;0;1000
614100;2009020121;0;1000
614100;2009020122;0;1000
614100;2009020123;0;1000
614100;2009020200;0;1000
614100;2009020201;0;1000
614100;2009020202;0;1000
614100;2009020203;0;1000
614100;2009020204;0;1000
614100;2009020205;0;1000
614100;2009020206;0;1000
614100;2009020207;0;1000
614100;2009020208;5;1000
614100;2009020209;23;1000
614100;2009020210;40;1000
614100;2009020211;67;1000
614100;2009020212;109.2;1000
614100;2009020213;85.7;1000
614100;2009020214;51;1000
614100;2009020215;30;1000
614100;2009020216;12.6;1000
614100;2009020217;0;1000
614100;2009020218;0;1000
614100;2009020219;0;1000
614100;2009020220;0;1000
614100;2009020221;0;1000
614100;2009020222;0;1000
614100;2009020223;0;1000
614100;2009020300;0;1000
614100;2009020301;0;1000
614100;2009020302;0;1000
614100;2009020303;0;1000
614100;2009020304;0;1000
614100;2009020305;0;1000
614100;2009020306;0;1000
614100;2009020307;0;1000
614100;2009020308;13.2;1000
614100;2009020309;65.9;1000
614100;2009020310;102.9;1000
614100;2009020311;135.2;1000
614100;2009020312;135.5;1000
614100;2009020313;112.8;1000
614100;2009020314;101.3;1000
614100;2009020315;60.3;1000
614100;2009020316;12.3;1000
614100;2009020317;0;1000
614100;2009020318;0;1000
614100;2009020319;0;1000
614100;2009020320;0;1000
614100;2009020321;0;1000
614100;2009020322;0;1000
614100;2009020323;0;1000
614100;2009020400;0;1000
614100;2009020401;0;1000
614100;2009020402;0;1000
614100;2009020403;0;1000
614100;2009020404;0;1000
614100;2009020405;0;1000
614100;2009020406;0;1000
614100;2009020407;0;1000
614100;2009020408;1;1000
614100;2009020409;12;1000
614100;2009020410;26;1000
614100;2009020411;43;1000
614100;2009020412;32;1000
614100;2009020413;32;1000
614100;2009020414;27;1000
614100;2009020415;10;1000
614100;2009020416;3;1000
614100;2009020417;0;1000
614100;2009020418;0;1000
614100;2009020419;0;1000
614100;2009020420;0;1000
614100;2009020421;0;1000
614100;2009020422;0;1000
614100;2009020423;0;1000
614100;2009020500;0;1000
614100;2009020501;0;1000
614100;2009020502;0;1000
614100;2009020503;0;1000
614100;2009020504;0;1000
614100;2009020505;0;1000
614100;2009020506;0;1000
614100;2009020507;0;1000
614100;2009020508;6;1000
614100;2009020509;21;1000
614100;2009020510;51;1000
614100;2009020511;73.7;1000
614100;2009020512;142;1000
614100;2009020513;130.8;1000
614100;2009020514;83.9;1000
614100;2009020515;52.4;1000
614100;2009020516;10;1000
614100;2009020517;0;1000
614100;2009020518;0;1000
614100;2009020519;0;1000
614100;2009020520;0;1000
614100;2009020521;0;1000
614100;2009020522;0;1000
614100;2009020523;0;1000
614100;2009020600;0;1000
614100;2009020601;0;1000
614100;2009020602;0;1000
614100;2009020603;0;1000
614100;2009020604;0;1000
614100;2009020605;0;1000
614100;2009020606;0;1000
614100;2009020607;0;1000
614100;2009020608;8;1000
614100;2009020609;26;1000
614100;2009020610;48;1000
614100;2009020611;63;1000
614100;2009020612;83.9;1000
614100;2009020613;86.1;1000
614100;2009020614;110.7;1000
614100;2009020615;61.6;1000
614100;2009020616;6;1000
614100;2009020617;0;1000
614100;2009020618;0;1000
614100;2009020619;0;1000
614100;2009020620;0;1000
614100;2009020621;0;1000
614100;2009020622;0;1000
614100;2009020623;0;1000
614100;2009020700;0;1000
614100;2009020701;0;1000
614100;2009020702;0;1000
614100;2009020703;0;1000
614100;2009020704;0;1000
614100;2009020705;0;1000
614100;2009020706;0;1000
614100;2009020707;0;1000
614100;2009020708;10;1000
614100;2009020709;55.2;1000
614100;2009020710;83.6;1000
614100;2009020711;121.4;1000
614100;2009020712;124.5;1000
614100;2009020713;74.9;1000
614100;2009020714;37;1000
614100;2009020715;18;1000
614100;2009020716;6;1000
614100;2009020717;0;1000
614100;2009020718;0;1000
614100;2009020719;0;1000
614100;2009020720;0;1000
614100;2009020721;0;1000
614100;2009020722;0;1000
614100;2009020723;0;1000
614100;2009020800;0;1000
614100;2009020801;0;1000
614100;2009020802;0;1000
614100;2009020803;0;1000
614100;2009020804;0;1000
614100;2009020805;0;1000
614100;2009020806;0;1000
614100;2009020807;0.7;1000
614100;2009020808;28.4;1000
614100;2009020809;68.6;1000
614100;2009020810;116.9;1000
614100;2009020811;57;1000
614100;2009020812;53;1000
614100;2009020813;111;1000
614100;2009020814;109.5;1000
614100;2009020815;73.8;1000
614100;2009020816;23.9;1000
614100;2009020817;0.6;1000
614100;2009020818;0;1000
614100;2009020819;0;1000
614100;2009020820;0;1000
614100;2009020821;0;1000
614100;2009020822;0;1000
614100;2009020823;0;1000
614100;2009020900;0;1000
614100;2009020901;0;1000
614100;2009020902;0;1000
614100;2009020903;0;1000
614100;2009020904;0;1000
614100;2009020905;0;1000
614100;2009020906;0;1000
614100;2009020907;0;1000
614100;2009020908;12;1000
614100;2009020909;42;1000
614100;2009020910;73;1000
614100;2009020911;81;1000
614100;2009020912;106.7;1000
614100;2009020913;89.9;1000
614100;2009020914;64.9;1000
614100;2009020915;58.4;1000
614100;2009020916;18.9;1000
614100;2009020917;0;1000
614100;2009020918;0;1000
614100;2009020919;0;1000
614100;2009020920;0;1000
614100;2009020921;0;1000
614100;2009020922;0;1000
614100;2009020923;0;1000
614100;2009021000;0;1000
614100;2009021001;0;1000
614100;2009021002;0;1000
614100;2009021003;0;1000
614100;2009021004;0;1000
614100;2009021005;0;1000
614100;2009021006;0;1000
614100;2009021007;0;1000
614100;2009021008;14;1000
614100;2009021009;33;1000
614100;2009021010;42;1000
614100;2009021011;41;1000
614100;2009021012;63;1000
614100;2009021013;75;1000
614100;2009021014;72.8;1000
614100;2009021015;23;1000
614100;2009021016;7;1000
614100;2009021017;0;1000
614100;2009021018;0;1000
614100;2009021019;0;1000
614100;2009021020;0;1000
614100;2009021021;0;1000
614100;2009021022;0;1000
614100;2009021023;0;1000
614100;2009021100;0;1000
614100;2009021101;0;1000
614100;2009021102;0;1000
614100;2009021103;0;1000
614100;2009021104;0;1000
614100;2009021105;0;1000
614100;2009021106;0;1000
614100;2009021107;1;1000
614100;2009021108;25.2;1000
614100;2009021109;80.3;1000
614100;2009021110;122.5;1000
614100;2009021111;156.7;1000
614100;2009021112;158.6;1000
614100;2009021113;112.4;1000
614100;2009021114;109.2;1000
614100;2009021115;79.7;1000
614100;2009021116;21;1000
614100;2009021117;1;1000
614100;2009021118;0;1000
614100;2009021119;0;1000
614100;2009021120;0;1000
614100;2009021121;0;1000
614100;2009021122;0;1000
614100;2009021123;0;1000
614100;2009021200;0;1000
614100;2009021201;0;1000
614100;2009021202;0;1000
614100;2009021203;0;1000
614100;2009021204;0;1000
614100;2009021205;0;1000
614100;2009021206;0;1000
614100;2009021207;1;1000
614100;2009021208;14;1000
614100;2009021209;34;1000
614100;2009021210;40;1000
614100;2009021211;87.6;1000
614100;2009021212;158.4;1000
614100;2009021213;150.8;1000
614100;2009021214;127.2;1000
614100;2009021215;72.3;1000
614100;2009021216;32.3;1000
614100;2009021217;1.7;1000
614100;2009021218;0;1000
614100;2009021219;0;1000
614100;2009021220;0;1000
614100;2009021221;0;1000
614100;2009021222;0;1000
614100;2009021223;0;1000
614100;2009021300;0;1000
614100;2009021301;0;1000
614100;2009021302;0;1000
614100;2009021303;0;1000
614100;2009021304;0;1000
614100;2009021305;0;1000
614100;2009021306;0;1000
614100;2009021307;2;1000
614100;2009021308;43.8;1000
