statid;timeobs (UTC);vandtemperatur (°C);label
20303;2009010903;4.7;1100
20303;2009010904;4.7;1100
20303;2009010905;4.7;1100
20303;2009010906;4.7;1100
20303;2009010907;4.7;1100
20303;2009010908;4.7;1100
20303;2009010909;4.8;1100
20303;2009010910;4.8;1100
20303;2009010911;4.8;1100
20303;2009010912;4.8;1100
20303;2009010913;4.9;1100
20303;2009010914;4.9;1100
20303;2009010915;4.9;1100
20303;2009010916;4.9;1100
20303;2009010917;5.1;1100
20303;2009010918;5.1;1100
20303;2009010919;4.9;1100
20303;2009010920;4.9;1100
20303;2009010921;5;1100
20303;2009010922;5;1100
20303;2009010923;5;1100
20303;2009011000;4.6;1100
20303;2009011001;4.5;1100
20303;2009011002;4.4;1100
20303;2009011003;4.5;1100
20303;2009011004;4.5;1100
20303;2009011005;4.4;1100
20303;2009011006;4.4;1100
20303;2009011007;4.6;1100
20303;2009011008;4.5;1100
20303;2009011009;4.5;1100
20303;2009011010;4.5;1100
20303;2009011011;4.6;1100
20303;2009011012;4.7;1100
20303;2009011013;4.6;1100
20303;2009011014;4.7;1100
20303;2009011015;4.8;1100
20303;2009011016;4.7;1100
20303;2009011017;4.6;1100
20303;2009011018;4.6;1100
20303;2009011019;4.6;1100
20303;2009011020;4.6;1100
20303;2009011021;4.6;1100
20303;2009011022;4.4;1100
20303;2009011023;4.5;1100
20303;2009011100;4.5;1100
20303;2009011101;4.5;1100
20303;2009011102;4.4;1100
20303;2009011103;4.3;1100
20303;2009011104;4.2;1100
20303;2009011105;4.3;1100
20303;2009011106;4.3;1100
20303;2009011107;4.4;1100
20303;2009011108;4.5;1100
20303;2009011109;4.5;1100
20303;2009011110;4.5;1100
20303;2009011111;4.5;1100
20303;2009011112;4.6;1100
20303;2009011113;4.5;1100
20303;2009011114;4.5;1100
20303;2009011115;4.5;1100
20303;2009011116;4.6;1100
20303;2009011117;4.6;1100
20303;2009011118;4.6;1100
20303;2009011119;4.6;1100
20303;2009011120;4.6;1100
20303;2009011121;4.7;1100
20303;2009011122;4.7;1100
20303;2009011123;4.7;1100
20303;2009011200;4.6;1100
20303;2009011201;4.6;1100
20303;2009011202;4.6;1100
20303;2009011203;4.7;1100
20303;2009011204;4.6;1100
20303;2009011205;4.6;1100
20303;2009011206;4.6;1100
20303;2009011207;4.6;1100
20303;2009011208;4.6;1100
20303;2009011209;4.6;1100
20303;2009011210;4.6;1100
20303;2009011211;4.6;1100
20303;2009011212;4.6;1100
20303;2009011213;4.6;1100
20303;2009011214;4.6;1100
20303;2009011215;4.6;1100
20303;2009011216;4.6;1100
20303;2009011217;4.7;1100
20303;2009011218;4.7;1100
20303;2009011219;4.7;1100
20303;2009011220;4.7;1100
20303;2009011221;4.6;1100
20303;2009011222;4.7;1100
20303;2009011223;4.6;1100
20303;2009011300;4.7;1100
20303;2009011301;4.8;1100
20303;2009011302;4.7;1100
20303;2009011303;4.6;1100
20303;2009011304;4.7;1100
20303;2009011305;4.7;1100
20303;2009011306;4.7;1100
20303;2009011307;4.7;1100
20303;2009011308;4.8;1100
20303;2009011309;4.8;1100
20303;2009011310;4.8;1100
20303;2009011311;4.8;1100
20303;2009011312;4.8;1100
20303;2009011313;4.8;1100
20303;2009011314;4.8;1100
20303;2009011315;4.8;1100
20303;2009011316;4.8;1100
20303;2009011317;4.8;1100
20303;2009011318;4.8;1100
20303;2009011319;4.5;1100
20303;2009011320;4.8;1100
20303;2009011321;4.7;1100
20303;2009011322;4.5;1100
20303;2009011323;4.5;1100
20303;2009011400;4.4;1100
20303;2009011401;4.5;1100
20303;2009011402;4.5;1100
20303;2009011403;4.4;1100
20303;2009011404;4.4;1100
20303;2009011405;4.3;1100
20303;2009011406;4.3;1100
20303;2009011407;4.4;1100
20303;2009011408;4.3;1100
20303;2009011409;4.3;1100
20303;2009011410;4.3;1100
20303;2009011411;4.3;1100
20303;2009011412;4.3;1100
20303;2009011413;4.3;1100
20303;2009011414;4.3;1100
20303;2009011415;4.3;1100
20303;2009011416;4;1100
20303;2009011417;3.9;1100
20303;2009011418;3.9;1100
20303;2009011419;3.6;1100
20303;2009011420;3.6;1100
20303;2009011421;3.5;1100
20303;2009011422;3.5;1100
20303;2009011423;3.1;1100
20303;2009011500;3.2;1100
20303;2009011501;2.9;1100
20303;2009011502;2.9;1100
20303;2009011503;2.8;1100
20303;2009011504;2.9;1100
20303;2009011505;2.9;1100
20303;2009011506;3;1100
20303;2009011507;3.1;1100
20303;2009011508;2.7;1100
20303;2009011509;2.4;1100
20303;2009011510;2.4;1100
20303;2009011511;2.4;1100
20303;2009011512;2.3;1100
20303;2009011513;2.3;1100
20303;2009011514;2.2;1100
20303;2009011515;2.1;1100
20303;2009011516;2.1;1100
20303;2009011517;2.1;1100
20303;2009011518;2;1100
20303;2009011519;2;1100
20303;2009011520;2;1100
20303;2009011521;2;1100
20303;2009011522;2;1100
20303;2009011523;2;1100
20303;2009011600;2;1100
20303;2009011601;2;1100
20303;2009011602;2.1;1100
20303;2009011603;2.1;1100
20303;2009011604;2;1100
20303;2009011605;2;1100
20303;2009011606;2;1100
20303;2009011607;2.1;1100
20303;2009011608;2.1;1100
20303;2009011609;2.1;1100
20303;2009011610;2.1;1100
20303;2009011611;2.1;1100
20303;2009011612;2.1;1100
20303;2009011613;2.1;1100
20303;2009011614;2.2;1100
20303;2009011615;2.2;1100
20303;2009011616;2.3;1100
20303;2009011617;2.3;1100
20303;2009011618;2.3;1100
20303;2009011619;2.3;1100
20303;2009011620;2.3;1100
20303;2009011621;2.4;1100
20303;2009011622;2.5;1100
20303;2009011623;2.5;1100
20303;2009011700;2.5;1100
20303;2009011701;2.5;1100
20303;2009011702;2.5;1100
20303;2009011703;2.6;1100
20303;2009011704;2.6;1100
20303;2009011705;2.6;1100
20303;2009011706;2.7;1100
20303;2009011707;2.7;1100
20303;2009011708;2.8;1100
20303;2009011709;2.8;1100
20303;2009011710;2.8;1100
20303;2009011711;2.7;1100
20303;2009011712;2.8;1100
20303;2009011713;2.7;1100
20303;2009011714;2.7;1100
20303;2009011715;2.7;1100
20303;2009011716;2.8;1100
20303;2009011717;2.9;1100
20303;2009011718;2.9;1100
20303;2009011719;2.9;1100
20303;2009011720;2.8;1100
20303;2009011721;2.9;1100
20303;2009011722;3;1100
20303;2009011723;2.9;1100
20303;2009011800;2.9;1100
20303;2009011801;2.9;1100
20303;2009011802;2.9;1100
20303;2009011803;3.1;1100
20303;2009011804;3;1100
20303;2009011805;3.1;1100
20303;2009011806;3.1;1100
20303;2009011807;3.1;1100
20303;2009011808;3.2;1100
20303;2009011809;3.1;1100
20303;2009011810;3.2;1100
20303;2009011811;3.2;1100
20303;2009011812;3.2;1100
20303;2009011813;3.2;1100
20303;2009011814;3.3;1100
20303;2009011815;3.3;1100
20303;2009011816;3.3;1100
20303;2009011817;3.4;1100
20303;2009011818;3.5;1100
20303;2009011819;3.4;1100
20303;2009011820;3.4;1100
20303;2009011821;3.4;1100
20303;2009011822;3.4;1100
20303;2009011823;3.4;1100
20303;2009011900;3.4;1100
20303;2009011901;3.4;1100
20303;2009011902;3.4;1100
20303;2009011903;3.5;1100
20303;2009011904;3.5;1100
20303;2009011905;3.3;1100
20303;2009011906;3.4;1100
20303;2009011907;3.4;1100
20303;2009011908;3.4;1100
20303;2009011909;3.4;1100
20303;2009011910;3.4;1100
20303;2009011911;3.4;1100
20303;2009011912;3.5;1100
20303;2009011913;3.5;1100
20303;2009011914;3.5;1100
20303;2009011915;3.5;1100
20303;2009011916;3.5;1100
20303;2009011917;3.4;1100
20303;2009011918;3.4;1100
20303;2009011919;3.4;1100
20303;2009011920;3.4;1100
20303;2009011921;3.4;1100
20303;2009011922;3.4;1100
20303;2009011923;3.4;1100
20303;2009012000;3.4;1100
20303;2009012001;3.5;1100
20303;2009012002;3.5;1100
20303;2009012003;3.5;1100
20303;2009012004;3.5;1100
20303;2009012005;3.5;1100
20303;2009012006;3.5;1100
20303;2009012007;3.5;1100
20303;2009012008;3.5;1100
20303;2009012009;3.6;1100
20303;2009012010;3.6;1100
20303;2009012011;3.6;1100
20303;2009012012;3.6;1100
20303;2009012013;3.6;1100
20303;2009012014;3.6;1100
20303;2009012015;3.5;1100
20303;2009012016;3.5;1100
20303;2009012017;3.5;1100
20303;2009012018;3.5;1100
20303;2009012019;3.5;1100
20303;2009012020;3.5;1100
20303;2009012021;3.6;1100
20303;2009012022;3.6;1100
20303;2009012023;3.6;1100
20303;2009012100;3.5;1100
20303;2009012101;3.5;1100
20303;2009012102;3.5;1100
20303;2009012103;3.6;1100
20303;2009012104;3.5;1100
20303;2009012105;3.5;1100
20303;2009012106;3.5;1100
20303;2009012107;3.5;1100
20303;2009012108;3.5;1100
20303;2009012109;3.4;1100
20303;2009012110;3.4;1100
20303;2009012111;3.4;1100
20303;2009012112;3.4;1100
20303;2009012113;3.5;1100
20303;2009012114;3.5;1100
20303;2009012115;3.4;1100
20303;2009012116;3.4;1100
20303;2009012117;3.4;1100
20303;2009012118;3.4;1100
20303;2009012119;3.5;1100
20303;2009012120;3.5;1100
20303;2009012121;3.4;1100
20303;2009012122;3.4;1100
20303;2009012123;3.3;1100
20303;2009012200;3.4;1100
20303;2009012201;3.4;1100
20303;2009012202;3.4;1100
20303;2009012203;3.4;1100
20303;2009012204;3.4;1100
20303;2009012205;3.4;1100
20303;2009012206;3.4;1100
20303;2009012207;3.4;1100
20303;2009012208;3.4;1100
20303;2009012209;3.4;1100
20303;2009012210;3.4;1100
20303;2009012211;3.4;1100
20303;2009012212;3.4;1100
20303;2009012213;3.4;1100
20303;2009012214;3.4;1100
20303;2009012215;3.4;1100
20303;2009012216;3.4;1100
20303;2009012217;3.4;1100
20303;2009012218;3.4;1100
20303;2009012219;3.4;1100
20303;2009012220;3.4;1100
20303;2009012221;3.4;1100
20303;2009012222;3.4;1100
20303;2009012223;3.4;1100
20303;2009012300;3.4;1100
20303;2009012301;3.5;1100
20303;2009012302;3.5;1100
20303;2009012303;3.5;1100
20303;2009012304;3.5;1100
20303;2009012305;3.5;1100
20303;2009012306;3.5;1100
20303;2009012307;3.5;1100
20303;2009012308;3.5;1100
20303;2009012309;3.5;1100
20303;2009012310;3.4;1100
20303;2009012311;3.4;1100
20303;2009012312;3.4;1100
20303;2009012313;3.4;1100
20303;2009012314;3.4;1100
20303;2009012315;3.3;1100
20303;2009012316;3.3;1100
20303;2009012317;3.3;1100
20303;2009012318;3.3;1100
20303;2009012319;3.3;1100
20303;2009012320;3.3;1100
20303;2009012321;3.3;1100
20303;2009012322;3.3;1100
20303;2009012323;3.3;1100
20303;2009012400;3.2;1100
20303;2009012401;3.2;1100
20303;2009012402;3.2;1100
20303;2009012403;3.2;1100
20303;2009012404;3.2;1100
20303;2009012405;3.2;1100
20303;2009012406;3.2;1100
20303;2009012407;3.2;1100
20303;2009012408;3.2;1100
20303;2009012409;3.3;1100
20303;2009012410;3.3;1100
20303;2009012411;3.3;1100
20303;2009012412;3.3;1100
20303;2009012413;3.3;1100
20303;2009012414;3.2;1100
20303;2009012415;3.3;1100
20303;2009012416;3.4;1100
20303;2009012417;3.4;1100
20303;2009012418;3.4;1100
20303;2009012419;3.2;1100
20303;2009012420;3.3;1100
20303;2009012421;3.4;1100
20303;2009012422;3.4;1100
20303;2009012423;3.4;1100
20303;2009012500;3.4;1100
20303;2009012501;3.3;1100
20303;2009012502;3.3;1100
20303;2009012503;3.3;1100
20303;2009012504;3.3;1100
20303;2009012505;3.3;1100
20303;2009012506;3.3;1100
20303;2009012507;3.3;1100
20303;2009012508;3.3;1100
20303;2009012509;3.3;1100
20303;2009012510;3.4;1100
20303;2009012511;3.4;1100
20303;2009012512;3.4;1100
20303;2009012513;3.4;1100
20303;2009012514;3.3;1100
20303;2009012515;3.3;1100
20303;2009012516;3.4;1100
20303;2009012517;3.4;1100
20303;2009012518;3.4;1100
20303;2009012519;3.4;1100
20303;2009012520;3.4;1100
20303;2009012521;3.3;1100
20303;2009012522;3.3;1100
20303;2009012523;3.3;1100
20303;2009012600;3.3;1100
20303;2009012601;3.3;1100
20303;2009012602;3.3;1100
20303;2009012603;3.3;1100
20303;2009012604;3.2;1100
20303;2009012605;3.2;1100
20303;2009012606;3.1;1100
20303;2009012607;3.2;1100
20303;2009012608;3.2;1100
20303;2009012609;3.3;1100
20303;2009012610;3.1;1100
20303;2009012611;3.2;1100
20303;2009012612;3.2;1100
20303;2009012613;3.2;1100
20303;2009012614;3.2;1100
20303;2009012615;3.2;1100
20303;2009012616;3.1;1100
20303;2009012617;3.1;1100
20303;2009012618;3.2;1100
20303;2009012619;3.1;1100
20303;2009012620;3.1;1100
20303;2009012621;3.1;1100
20303;2009012622;3.1;1100
20303;2009012623;3.2;1100
20303;2009012700;3.2;1100
20303;2009012701;3.2;1100
20303;2009012702;3.2;1100
20303;2009012703;3.2;1100
20303;2009012704;3.1;1100
20303;2009012705;3;1100
20303;2009012706;3;1100
20303;2009012707;3.1;1100
20303;2009012708;3.1;1100
20303;2009012709;3.1;1100
20303;2009012710;3.1;1100
20303;2009012711;3.1;1100
20303;2009012712;3.1;1100
20303;2009012713;3.2;1100
20303;2009012714;3;1100
20303;2009012715;3;1100
20303;2009012716;3.1;1100
20303;2009012717;3;1100
20303;2009012718;3;1100
20303;2009012719;3;1100
20303;2009012720;2.9;1100
20303;2009012721;3.1;1100
20303;2009012722;3.1;1100
20303;2009012723;3.1;1100
20303;2009012800;3;1100
20303;2009012801;3.1;1100
20303;2009012802;3;1100
20303;2009012803;3;1100
20303;2009012804;3;1100
20303;2009012805;3.1;1100
20303;2009012806;3.1;1100
20303;2009012807;3.1;1100
20303;2009012808;3.1;1100
20303;2009012809;3;1100
20303;2009012810;3.1;1100
20303;2009012811;3.2;1100
20303;2009012812;3.2;1100
20303;2009012813;3.2;1100
20303;2009012814;3.1;1100
20303;2009012815;3.1;1100
20303;2009012816;3;1100
20303;2009012817;3.1;1100
20303;2009012818;3.1;1100
20303;2009012819;3;1100
20303;2009012820;3.1;1100
20303;2009012821;3.1;1100
20303;2009012822;3.1;1100
20303;2009012823;3.1;1100
20303;2009012900;3.1;1100
20303;2009012901;3;1100
20303;2009012902;3;1100
20303;2009012903;2.9;1100
20303;2009012904;3;1100
20303;2009012905;3;1100
20303;2009012906;3.1;1100
20303;2009012907;2.9;1100
20303;2009012908;2.9;1100
20303;2009012909;2.9;1100
20303;2009012910;2.8;1100
20303;2009012911;2.8;1100
20303;2009012912;2.8;1100
20303;2009012913;2.9;1100
20303;2009012914;2.8;1100
20303;2009012915;2.9;1100
20303;2009012916;2.8;1100
20303;2009012917;2.8;1100
20303;2009012918;2.8;1100
20303;2009012919;2.9;1100
20303;2009012920;2.8;1100
20303;2009012921;2.8;1100
20303;2009012922;2.8;1100
20303;2009012923;2.7;1100
20303;2009013000;2.7;1100
20303;2009013001;2.8;1100
20303;2009013002;2.9;1100
20303;2009013003;2.8;1100
20303;2009013004;2.7;1100
20303;2009013005;2.6;1100
20303;2009013006;2.6;1100
20303;2009013007;2.8;1100
20303;2009013008;2.8;1100
20303;2009013009;2.7;1100
20303;2009013010;2.7;1100
20303;2009013011;2.8;1100
20303;2009013012;2.8;1100
20303;2009013013;2.9;1100
20303;2009013014;2.9;1100
20303;2009013015;2.9;1100
20303;2009013016;2.9;1100
20303;2009013017;2.8;1100
20303;2009013018;2.8;1100
20303;2009013019;2.9;1100
20303;2009013020;2.8;1100
20303;2009013021;2.8;1100
20303;2009013022;2.8;1100
20303;2009013023;2.8;1100
20303;2009013100;2.9;1100
20303;2009013101;2.9;1100
20303;2009013102;2.9;1100
20303;2009013103;2.9;1100
20303;2009013104;2.9;1100
20303;2009013105;2.9;1100
20303;2009013106;2.8;1100
20303;2009013107;2.8;1100
20303;2009013108;2.8;1100
20303;2009013109;2.9;1100
20303;2009013110;2.8;1100
20303;2009013111;2.8;1100
20303;2009013112;2.8;1100
20303;2009013113;2.8;1100
20303;2009013114;2.8;1100
20303;2009013115;2.8;1100
20303;2009013116;2.8;1100
20303;2009013117;2.7;1100
20303;2009013118;2.7;1100
20303;2009013119;2.7;1100
20303;2009013120;2.7;1100
20303;2009013121;2.7;1100
20303;2009013122;2.6;1100
20303;2009013123;2.6;1100
20303;2009020100;2.6;1100
20303;2009020101;2.5;1100
20303;2009020102;2.5;1100
20303;2009020103;2.5;1100
20303;2009020104;2.5;1100
20303;2009020105;2.5;1100
20303;2009020106;2.5;1100
20303;2009020107;2.5;1100
20303;2009020108;2.4;1100
20303;2009020109;2.4;1100
20303;2009020110;2.4;1100
20303;2009020111;2.4;1100
20303;2009020112;2.4;1100
20303;2009020113;2.4;1100
20303;2009020114;2.4;1100
20303;2009020115;2.4;1100
20303;2009020116;2.4;1100
20303;2009020117;2.3;1100
20303;2009020118;2.3;1100
20303;2009020119;2.3;1100
20303;2009020120;2.3;1100
20303;2009020121;2.3;1100
20303;2009020122;2.2;1100
20303;2009020123;2.3;1100
20303;2009020200;2.2;1100
20303;2009020201;2.1;1100
20303;2009020202;2.1;1100
20303;2009020203;2;1100
20303;2009020204;2;1100
20303;2009020205;2;1100
20303;2009020206;2;1100
20303;2009020207;2;1100
20303;2009020208;2;1100
20303;2009020209;1.9;1100
20303;2009020210;1.9;1100
20303;2009020211;1.8;1100
20303;2009020212;1.8;1100
20303;2009020213;1.8;1100
20303;2009020214;1.8;1100
20303;2009020215;1.7;1100
20303;2009020216;1.6;1100
20303;2009020217;1.6;1100
20303;2009020218;1.6;1100
20303;2009020219;1.6;1100
20303;2009020220;1.6;1100
20303;2009020221;1.6;1100
20303;2009020222;1.6;1100
20303;2009020223;1.6;1100
20303;2009020300;1.5;1100
20303;2009020301;1.5;1100
20303;2009020302;1.5;1100
20303;2009020303;1.5;1100
20303;2009020304;1.6;1100
20303;2009020305;1.6;1100
20303;2009020306;1.6;1100
20303;2009020307;1.6;1100
20303;2009020308;1.6;1100
20303;2009020309;1.6;1100
20303;2009020310;1.7;1100
20303;2009020311;1.7;1100
20303;2009020312;1.7;1100
20303;2009020313;1.7;1100
20303;2009020314;1.7;1100
20303;2009020315;1.7;1100
20303;2009020316;1.7;1100
20303;2009020317;1.8;1100
20303;2009020318;1.8;1100
20303;2009020319;1.7;1100
20303;2009020320;1.7;1100
20303;2009020321;1.8;1100
20303;2009020322;1.8;1100
20303;2009020323;1.8;1100
20303;2009020400;1.8;1100
20303;2009020401;1.8;1100
20303;2009020402;1.8;1100
20303;2009020403;1.8;1100
20303;2009020404;1.7;1100
20303;2009020405;1.8;1100
20303;2009020406;1.7;1100
20303;2009020407;1.7;1100
20303;2009020408;1.7;1100
20303;2009020409;1.7;1100
20303;2009020410;1.8;1100
20303;2009020411;1.9;1100
20303;2009020412;1.9;1100
20303;2009020413;1.9;1100
20303;2009020414;1.9;1100
20303;2009020415;1.8;1100
20303;2009020416;1.8;1100
20303;2009020417;2;1100
20303;2009020418;2;1100
20303;2009020419;2;1100
20303;2009020420;2;1100
20303;2009020421;2;1100
20303;2009020422;2;1100
20303;2009020423;2;1100
20303;2009020500;1.8;1100
20303;2009020501;1.9;1100
20303;2009020502;1.8;1100
20303;2009020503;1.8;1100
20303;2009020504;1.8;1100
20303;2009020505;1.9;1100
20303;2009020506;1.8;1100
20303;2009020507;1.8;1100
20303;2009020508;1.8;1100
20303;2009020509;1.8;1100
20303;2009020510;1.8;1100
20303;2009020511;1.8;1100
20303;2009020512;1.9;1100
20303;2009020513;1.8;1100
20303;2009020514;1.8;1100
20303;2009020515;1.8;1100
20303;2009020516;1.9;1100
20303;2009020517;1.9;1100
20303;2009020518;1.9;1100
20303;2009020519;1.9;1100
20303;2009020520;1.9;1100
20303;2009020521;1.9;1100
20303;2009020522;1.8;1100
20303;2009020523;1.8;1100
20303;2009020600;1.9;1100
20303;2009020601;1.9;1100
20303;2009020602;1.9;1100
20303;2009020603;2;1100
20303;2009020604;1.9;1100
20303;2009020605;1.9;1100
20303;2009020606;1.9;1100
20303;2009020607;1.9;1100
20303;2009020608;1.9;1100
20303;2009020609;2;1100
20303;2009020610;2;1100
20303;2009020611;2;1100
20303;2009020612;2;1100
20303;2009020613;2.1;1100
20303;2009020614;2;1100
20303;2009020615;2.1;1100
20303;2009020616;2;1100
20303;2009020617;2;1100
20303;2009020618;2.1;1100
20303;2009020619;2.1;1100
20303;2009020620;2;1100
20303;2009020621;2;1100
20303;2009020622;2.1;1100
20303;2009020623;2.1;1100
20303;2009020700;2.1;1100
20303;2009020701;2;1100
20303;2009020702;2;1100
20303;2009020703;2;1100
20303;2009020704;2;1100
20303;2009020705;2.1;1100
20303;2009020706;2.1;1100
20303;2009020707;2;1100
20303;2009020708;2;1100
20303;2009020709;1.9;1100
20303;2009020710;2;1100
20303;2009020711;2;1100
20303;2009020712;2;1100
20303;2009020713;2;1100
20303;2009020714;2;1100
20303;2009020715;2.1;1100
20303;2009020716;2;1100
20303;2009020717;1.9;1100
20303;2009020718;2;1100
20303;2009020719;2;1100
20303;2009020720;2;1100
20303;2009020721;2;1100
20303;2009020722;2.1;1100
20303;2009020723;2.1;1100
20303;2009020800;2;1100
20303;2009020801;2;1100
20303;2009020802;1.9;1100
20303;2009020803;2;1100
20303;2009020804;2;1100
20303;2009020805;2;1100
20303;2009020806;2;1100
20303;2009020807;2;1100
20303;2009020808;2;1100
20303;2009020809;2;1100
20303;2009020810;2;1100
20303;2009020811;2.1;1100
20303;2009020812;2;1100
20303;2009020813;2.1;1100
20303;2009020814;2.1;1100
20303;2009020815;2.1;1100
20303;2009020816;2.1;1100
20303;2009020817;2;1100
20303;2009020818;2;1100
20303;2009020819;2;1100
20303;2009020820;2;1100
20303;2009020821;2;1100
20303;2009020822;2;1100
20303;2009020823;2;1100
20303;2009020900;2;1100
20303;2009020901;2;1100
20303;2009020902;2;1100
20303;2009020903;2;1100
20303;2009020904;2;1100
20303;2009020905;2;1100
20303;2009020906;2;1100
20303;2009020907;2;1100
20303;2009020908;2;1100
20303;2009020909;2;1100
20303;2009020910;2;1100
