statid;timeobs;temperature_mean(ºC);label
606000;2009010416;-2.3;1100
606000;2009010417;-3;1100
606000;2009010418;-4;1100
606000;2009010419;-5.2;1100
606000;2009010420;-6.4;1100
606000;2009010421;-7.7;1100
606000;2009010422;-8.3;1100
606000;2009010423;-8.3;1100
606000;2009010500;-7.8;1100
606000;2009010501;-7.7;1100
606000;2009010502;-7.4;1100
606000;2009010503;-8.3;1100
606000;2009010504;-9;1100
606000;2009010505;-9.2;1100
606000;2009010506;-10.2;1100
606000;2009010507;-9.9;1100
606000;2009010508;-10.9;1100
606000;2009010509;-11.3;1100
606000;2009010510;-9.7;1100
606000;2009010511;-6.5;1100
606000;2009010512;-4.3;1100
606000;2009010513;-3.4;1100
606000;2009010514;-3.4;1100
606000;2009010515;-4.2;1100
606000;2009010516;-5.3;1100
606000;2009010517;-6.6;1100
606000;2009010518;-7.9;1100
606000;2009010519;-8.2;1100
606000;2009010520;-8.4;1100
606000;2009010521;-7.7;1100
606000;2009010522;-7.3;1100
606000;2009010523;-6.4;1100
606000;2009010600;-5.5;1100
606000;2009010601;-5.2;1100
606000;2009010602;-4.9;1100
606000;2009010603;-4.4;1100
606000;2009010604;-3.2;1100
606000;2009010605;-2.3;1100
606000;2009010606;-1.5;1100
606000;2009010607;-1;1100
606000;2009010608;-1.2;1100
606000;2009010609;-1;1100
606000;2009010610;-0.4;1100
606000;2009010611;0.5;1100
606000;2009010612;1.4;1100
606000;2009010613;1.7;1100
606000;2009010614;1.7;1100
606000;2009010615;1.8;1100
606000;2009010616;1.9;1100
606000;2009010617;2.1;1100
606000;2009010618;2.1;1100
606000;2009010619;1.3;1100
606000;2009010620;1.1;1100
606000;2009010621;1.7;1100
606000;2009010622;2.8;1100
606000;2009010623;2.5;1100
606000;2009010700;2.1;1100
606000;2009010701;1.5;1100
606000;2009010702;0.8;1100
606000;2009010703;0.5;1100
606000;2009010704;-0.1;1100
606000;2009010705;-1.1;1100
606000;2009010706;-1.2;1100
606000;2009010707;-1.8;1100
606000;2009010708;-2.7;1100
606000;2009010709;-2.6;1100
606000;2009010710;-1.3;1100
606000;2009010711;-0.1;1100
606000;2009010712;0.5;1100
606000;2009010713;0.6;1100
606000;2009010714;0.4;1100
606000;2009010715;-1.7;1100
606000;2009010716;-4.7;1100
606000;2009010717;-4.9;1100
606000;2009010718;-4.5;1100
606000;2009010719;-4;1100
606000;2009010720;-5.4;1100
606000;2009010721;-6.3;1100
606000;2009010722;-6.5;1100
606000;2009010723;-6.9;1100
606000;2009010800;-6.5;1100
606000;2009010801;-6.1;1100
606000;2009010802;-6;1100
606000;2009010803;-5.7;1100
606000;2009010804;-4.9;1100
606000;2009010805;-3.7;1100
606000;2009010806;-2.2;1100
606000;2009010807;-0.8;1100
606000;2009010808;0.1;1100
606000;2009010809;1.7;1100
606000;2009010810;2;1100
606000;2009010811;3.1;1100
606000;2009010812;3.9;1100
606000;2009010813;4.2;1100
606000;2009010814;4.3;1100
606000;2009010815;4.4;1100
606000;2009010816;4.7;1100
606000;2009010817;4.7;1100
606000;2009010818;4.8;1100
606000;2009010819;5;1100
606000;2009010820;5;1100
606000;2009010821;4.9;1100
606000;2009010822;4.9;1100
606000;2009010823;4.6;1100
606000;2009010900;4.2;1100
606000;2009010901;3.9;1100
606000;2009010902;4.2;1100
606000;2009010903;4.5;1100
606000;2009010904;4.8;1100
606000;2009010905;4.9;1100
606000;2009010906;4.8;1100
606000;2009010907;4.4;1100
606000;2009010908;3.8;1100
606000;2009010909;3.7;1100
606000;2009010910;4.4;1100
606000;2009010911;4.9;1100
606000;2009010912;5.1;1100
606000;2009010913;5.1;1100
606000;2009010914;5;1100
606000;2009010915;4.9;1100
606000;2009010916;4.7;1100
606000;2009010917;4.7;1100
606000;2009010918;4.6;1100
606000;2009010919;4.5;1100
606000;2009010920;4.4;1100
606000;2009010921;4.4;1100
606000;2009010922;4.4;1100
606000;2009010923;4.4;1100
606000;2009011000;4.3;1100
606000;2009011001;4.1;1100
606000;2009011002;3.9;1100
606000;2009011003;3.9;1100
606000;2009011004;3.7;1100
606000;2009011005;3.5;1100
606000;2009011006;3.1;1100
606000;2009011007;3;1100
606000;2009011008;2.8;1100
606000;2009011009;2.8;1100
606000;2009011010;2.9;1100
606000;2009011011;3.2;1100
606000;2009011012;3.4;1100
606000;2009011013;3.8;1100
606000;2009011014;3.8;1100
606000;2009011015;3.6;1100
606000;2009011016;3.1;1100
606000;2009011017;2.4;1100
606000;2009011018;2;1100
606000;2009011019;1.2;1100
606000;2009011020;0.2;1100
606000;2009011021;0;1100
606000;2009011022;0;1100
606000;2009011023;-0.2;1100
606000;2009011100;-0.3;1100
606000;2009011101;-0.7;1100
606000;2009011102;-0.3;1100
606000;2009011103;0.9;1100
606000;2009011104;1.4;1100
606000;2009011105;1.3;1100
606000;2009011106;1.7;1100
606000;2009011107;2.2;1100
606000;2009011108;2.6;1100
606000;2009011109;3;1100
606000;2009011110;3.4;1100
606000;2009011111;3.9;1100
606000;2009011112;4.3;1100
606000;2009011113;4;1100
606000;2009011114;3.5;1100
606000;2009011115;3.9;1100
606000;2009011116;5;1100
606000;2009011117;5.6;1100
606000;2009011118;6.3;1100
606000;2009011119;6.2;1100
606000;2009011120;6.1;1100
606000;2009011121;5.9;1100
606000;2009011122;5.8;1100
606000;2009011123;5.7;1100
606000;2009011200;5.4;1100
606000;2009011201;5.1;1100
606000;2009011202;4.9;1100
606000;2009011203;5.1;1100
606000;2009011204;4.9;1100
606000;2009011205;4.8;1100
606000;2009011206;4.5;1100
606000;2009011207;4.4;1100
606000;2009011208;4.4;1100
606000;2009011209;4.8;1100
606000;2009011210;5.1;1100
606000;2009011211;4.9;1100
606000;2009011212;4.6;1100
606000;2009011213;4.6;1100
606000;2009011214;4.6;1100
606000;2009011215;4.5;1100
606000;2009011216;4.7;1100
606000;2009011217;4.9;1100
606000;2009011218;5;1100
606000;2009011219;4.9;1100
606000;2009011220;4.5;1100
606000;2009011221;4.2;1100
606000;2009011222;4;1100
606000;2009011223;3.9;1100
606000;2009011300;4;1100
606000;2009011301;4.1;1100
606000;2009011302;4.3;1100
606000;2009011303;4.5;1100
606000;2009011304;4.7;1100
606000;2009011305;4.9;1100
606000;2009011306;5.1;1100
606000;2009011307;5.5;1100
606000;2009011308;5.6;1100
606000;2009011309;5.5;1100
606000;2009011310;5.7;1100
606000;2009011311;5.8;1100
606000;2009011312;6;1100
606000;2009011313;6;1100
606000;2009011314;5.8;1100
606000;2009011315;5.4;1100
606000;2009011316;5.2;1100
606000;2009011317;5.1;1100
606000;2009011318;5;1100
606000;2009011319;5;1100
606000;2009011320;5.3;1100
606000;2009011321;5.2;1100
606000;2009011322;5.1;1100
606000;2009011323;5;1100
606000;2009011400;4.9;1100
606000;2009011401;4.4;1100
606000;2009011402;3.9;1100
606000;2009011403;4.2;1100
606000;2009011404;4.4;1100
606000;2009011405;4.3;1100
606000;2009011406;4.2;1100
606000;2009011407;4;1100
606000;2009011408;3.6;1100
606000;2009011409;3.8;1100
606000;2009011410;4;1100
606000;2009011411;4;1100
606000;2009011412;3.7;1100
606000;2009011413;4.1;1100
606000;2009011414;4.1;1100
606000;2009011415;4.1;1100
606000;2009011416;3.8;1100
606000;2009011417;3.8;1100
606000;2009011418;3.6;1100
606000;2009011419;3.4;1100
606000;2009011420;2.9;1100
606000;2009011421;3;1100
606000;2009011422;3;1100
606000;2009011423;3;1100
606000;2009011500;2.6;1100
606000;2009011501;2.2;1100
606000;2009011502;2.2;1100
606000;2009011503;2.2;1100
606000;2009011504;1.9;1100
606000;2009011505;1.6;1100
606000;2009011506;0.5;1100
606000;2009011507;-0.4;1100
606000;2009011508;-0.6;1100
606000;2009011509;-0.4;1100
606000;2009011510;-0.2;1100
606000;2009011511;0.3;1100
606000;2009011512;0.7;1100
606000;2009011513;0.5;1100
606000;2009011514;0;1100
606000;2009011515;-0.2;1100
606000;2009011516;0.1;1100
606000;2009011517;0.3;1100
606000;2009011518;0.6;1100
606000;2009011519;0.8;1100
606000;2009011520;0.8;1100
606000;2009011521;0.7;1100
606000;2009011522;0.2;1100
606000;2009011523;0;1100
606000;2009011600;-0.2;1100
606000;2009011601;-0.6;1100
606000;2009011602;-0.4;1100
606000;2009011603;0;1100
606000;2009011604;0.3;1100
606000;2009011605;0.4;1100
606000;2009011606;0.3;1100
606000;2009011607;0.2;1100
606000;2009011608;0.4;1100
606000;2009011609;0.5;1100
606000;2009011610;0.6;1100
606000;2009011611;0.9;1100
606000;2009011612;1.1;1100
606000;2009011613;1;1100
606000;2009011614;1;1100
606000;2009011615;0.9;1100
606000;2009011616;0.5;1100
606000;2009011617;0.4;1100
606000;2009011618;0.4;1100
606000;2009011619;0.4;1100
606000;2009011620;0.4;1100
606000;2009011621;0.4;1100
606000;2009011622;0.5;1100
606000;2009011623;0.4;1100
606000;2009011700;0.5;1100
606000;2009011701;0.4;1100
606000;2009011702;0.4;1100
606000;2009011703;0.4;1100
606000;2009011704;0.4;1100
606000;2009011705;0.3;1100
606000;2009011706;0.3;1100
606000;2009011707;0.3;1100
606000;2009011708;0.2;1100
606000;2009011709;0;1100
606000;2009011710;0;1100
606000;2009011711;0;1100
606000;2009011712;0;1100
606000;2009011713;-0.1;1100
606000;2009011714;-0.2;1100
606000;2009011715;0;1100
606000;2009011716;-0.1;1100
606000;2009011717;0;1100
606000;2009011718;0;1100
606000;2009011719;0.2;1100
606000;2009011720;0.3;1100
606000;2009011721;0.3;1100
606000;2009011722;0.5;1100
606000;2009011723;0.9;1100
606000;2009011800;1.3;1100
606000;2009011801;1.7;1100
606000;2009011802;2.1;1100
606000;2009011803;2.5;1100
606000;2009011804;2.9;1100
606000;2009011805;3.1;1100
606000;2009011806;3.4;1100
606000;2009011807;3.5;1100
606000;2009011808;3.6;1100
606000;2009011809;3.8;1100
606000;2009011810;3.8;1100
606000;2009011811;3.6;1100
606000;2009011812;3.3;1100
606000;2009011813;3.3;1100
606000;2009011814;3.4;1100
606000;2009011815;3.3;1100
606000;2009011816;3;1100
606000;2009011817;3;1100
606000;2009011818;2.8;1100
606000;2009011819;2.8;1100
606000;2009011820;2.9;1100
606000;2009011821;2.9;1100
606000;2009011822;1.9;1100
606000;2009011823;2.1;1100
606000;2009011900;2.6;1100
606000;2009011901;2;1100
606000;2009011902;1.1;1100
606000;2009011903;1.2;1100
606000;2009011904;2;1100
606000;2009011905;2.5;1100
606000;2009011906;3;1100
606000;2009011907;3;1100
606000;2009011908;3.2;1100
606000;2009011909;3.2;1100
606000;2009011910;2.9;1100
606000;2009011911;2.8;1100
606000;2009011912;2.8;1100
606000;2009011913;2.7;1100
606000;2009011914;2.3;1100
606000;2009011915;1.8;1100
606000;2009011916;1.9;1100
606000;2009011917;2.1;1100
606000;2009011918;2.1;1100
606000;2009011919;2;1100
606000;2009011920;1.2;1100
606000;2009011921;1.3;1100
606000;2009011922;1.2;1100
606000;2009011923;2.1;1100
606000;2009012000;3.6;1100
606000;2009012001;3.8;1100
606000;2009012002;3.6;1100
606000;2009012003;2.9;1100
606000;2009012004;2.3;1100
606000;2009012005;1.9;1100
606000;2009012006;1.9;1100
606000;2009012007;1.7;1100
606000;2009012008;1.7;1100
606000;2009012009;1.9;1100
606000;2009012010;2.7;1100
606000;2009012011;3.3;1100
606000;2009012012;2.9;1100
606000;2009012013;2.8;1100
606000;2009012014;3.1;1100
606000;2009012015;3.5;1100
606000;2009012016;3.5;1100
606000;2009012017;3.4;1100
606000;2009012018;3;1100
606000;2009012019;3.1;1100
606000;2009012020;3.2;1100
606000;2009012021;3.6;1100
606000;2009012022;3.5;1100
606000;2009012023;3.2;1100
606000;2009012100;3.6;1100
606000;2009012101;3.4;1100
606000;2009012102;3.3;1100
606000;2009012103;3.1;1100
606000;2009012104;2.7;1100
606000;2009012105;2.4;1100
606000;2009012106;2.2;1100
606000;2009012107;2.3;1100
606000;2009012108;2.2;1100
606000;2009012109;1.8;1100
606000;2009012110;1.4;1100
606000;2009012111;1.7;1100
606000;2009012112;2.3;1100
606000;2009012113;2.7;1100
606000;2009012114;2.6;1100
606000;2009012115;2.5;1100
606000;2009012116;2.5;1100
606000;2009012117;2.5;1100
606000;2009012118;2.5;1100
606000;2009012119;2.3;1100
606000;2009012120;2.1;1100
606000;2009012121;1.9;1100
606000;2009012122;1.7;1100
606000;2009012123;1.7;1100
606000;2009012200;1.1;1100
606000;2009012201;0.4;1100
606000;2009012202;-0.2;1100
606000;2009012203;0.1;1100
606000;2009012204;0.7;1100
606000;2009012205;1.1;1100
606000;2009012206;1.4;1100
606000;2009012207;1.5;1100
606000;2009012208;1.7;1100
606000;2009012209;1.7;1100
606000;2009012210;2.1;1100
606000;2009012211;2.7;1100
606000;2009012212;2.8;1100
606000;2009012213;2.9;1100
606000;2009012214;2.8;1100
606000;2009012215;2.8;1100
606000;2009012216;2.6;1100
606000;2009012217;2.2;1100
606000;2009012218;1.7;1100
606000;2009012219;1.2;1100
606000;2009012220;0.6;1100
606000;2009012221;0.7;1100
606000;2009012222;0.5;1100
606000;2009012223;0.6;1100
606000;2009012300;0.7;1100
606000;2009012301;1;1100
606000;2009012302;1.2;1100
606000;2009012303;1.4;1100
606000;2009012304;1.6;1100
606000;2009012305;1.8;1100
606000;2009012306;2;1100
606000;2009012307;2.2;1100
606000;2009012308;2.5;1100
606000;2009012309;2.6;1100
606000;2009012310;2.4;1100
606000;2009012311;1.9;1100
606000;2009012312;1.5;1100
606000;2009012313;1;1100
606000;2009012314;0.8;1100
606000;2009012315;0.6;1100
606000;2009012316;0.6;1100
606000;2009012317;1;1100
606000;2009012318;1.1;1100
606000;2009012319;1.4;1100
606000;2009012320;1.6;1100
606000;2009012321;1.4;1100
606000;2009012322;1.3;1100
606000;2009012323;1;1100
606000;2009012400;1;1100
606000;2009012401;0.5;1100
606000;2009012402;0.2;1100
606000;2009012403;0.2;1100
606000;2009012404;0.3;1100
606000;2009012405;0.3;1100
606000;2009012406;0.3;1100
606000;2009012407;0.4;1100
606000;2009012408;0.8;1000
606000;2009012409;0.6;1100
606000;2009012410;0.8;1100
606000;2009012411;1.2;1100
606000;2009012412;1.7;1100
606000;2009012413;2;1100
606000;2009012414;2.2;1100
606000;2009012415;2.4;1100
606000;2009012416;2.3;1100
606000;2009012417;2.2;1100
606000;2009012418;2.4;1100
606000;2009012419;2.7;1100
606000;2009012420;2.9;1100
606000;2009012421;3;1100
606000;2009012422;3;1100
606000;2009012423;2.9;1100
606000;2009012500;2.4;1100
606000;2009012501;1.4;1100
606000;2009012502;0.6;1100
606000;2009012503;0.8;1100
606000;2009012504;0.5;1100
606000;2009012505;0.4;1100
606000;2009012506;0.8;1100
606000;2009012507;0.2;1100
606000;2009012508;-0.3;1100
606000;2009012509;-0.2;1100
606000;2009012510;0.3;1100
606000;2009012511;1.3;1100
606000;2009012512;2.4;1100
606000;2009012513;2.4;1100
606000;2009012514;2;1100
606000;2009012515;2;1100
606000;2009012516;1.6;1100
606000;2009012517;0.7;1100
606000;2009012518;0.2;1100
606000;2009012519;-0.5;1100
606000;2009012520;0.2;1100
606000;2009012521;0.3;1100
606000;2009012522;0.3;1100
606000;2009012523;0.1;1100
606000;2009012600;0.3;1100
606000;2009012601;0.6;1100
606000;2009012602;0.7;1100
606000;2009012603;0.5;1100
606000;2009012604;0.3;1100
606000;2009012605;0.2;1100
606000;2009012606;0.2;1100
606000;2009012607;0;1100
606000;2009012608;-0.2;1100
606000;2009012609;0.7;1100
606000;2009012610;1.5;1100
606000;2009012611;1.8;1100
606000;2009012612;2;1100
606000;2009012613;2.1;1100
606000;2009012614;2.1;1100
606000;2009012615;2;1100
606000;2009012616;1.7;1100
606000;2009012617;1.3;1100
606000;2009012618;0.9;1100
606000;2009012619;0.7;1100
606000;2009012620;0.6;1100
606000;2009012621;0.5;1100
606000;2009012622;0.3;1100
606000;2009012623;0.2;1100
606000;2009012700;0.1;1100
606000;2009012701;0;1100
606000;2009012702;-0.1;1100
606000;2009012703;-0.2;1100
606000;2009012704;-0.3;1100
606000;2009012705;-0.4;1100
606000;2009012706;-0.2;1000
606000;2009012707;-0.4;1100
606000;2009012708;-0.5;1100
606000;2009012709;-0.5;1100
606000;2009012710;-0.5;1100
606000;2009012711;-0.6;1100
606000;2009012712;-0.5;1100
606000;2009012713;-0.5;1100
606000;2009012714;-0.7;1100
606000;2009012715;-0.7;1100
606000;2009012716;-0.6;1100
606000;2009012717;-0.6;1100
606000;2009012718;-0.8;1100
606000;2009012719;-0.9;1100
606000;2009012720;-0.9;1100
606000;2009012721;-1;1100
606000;2009012722;-1.2;1100
606000;2009012723;-1.1;1100
606000;2009012800;-1;1100
606000;2009012801;-0.9;1100
606000;2009012802;-0.8;1100
606000;2009012803;-0.9;1100
606000;2009012804;-1.1;1100
606000;2009012805;-1.2;1100
606000;2009012806;-1.2;1100
606000;2009012807;-1.2;1100
606000;2009012808;-1.3;1100
606000;2009012809;-1.1;1100
606000;2009012810;-1;1100
606000;2009012811;-0.7;1100
606000;2009012812;-0.9;1100
606000;2009012813;-1.1;1100
606000;2009012814;-1;1100
606000;2009012815;-0.8;1100
606000;2009012816;-0.9;1100
606000;2009012817;-0.7;1100
606000;2009012818;-0.7;1100
606000;2009012819;-0.7;1100
606000;2009012820;-0.8;1100
606000;2009012821;-1;1100
606000;2009012822;-1.1;1100
606000;2009012823;-1.5;1100
606000;2009012900;-1.9;1100
606000;2009012901;-2.3;1100
606000;2009012902;-2.1;1100
606000;2009012903;-1.9;1100
606000;2009012904;-2;1100
606000;2009012905;-2.2;1100
606000;2009012906;-2.3;1100
606000;2009012907;-2.3;1100
606000;2009012908;-2.1;1100
606000;2009012909;-2.1;1100
606000;2009012910;-2.1;1100
606000;2009012911;-2.1;1100
606000;2009012912;-2.1;1100
606000;2009012913;-1.7;1100
606000;2009012914;-1.2;1100
606000;2009012915;-1;1100
606000;2009012916;-1.4;1100
606000;2009012917;-2.3;1100
606000;2009012918;-2.9;1100
606000;2009012919;-3.3;1100
606000;2009012920;-3.7;1100
606000;2009012921;-3.3;1100
606000;2009012922;-2.9;1100
606000;2009012923;-2.8;1100
606000;2009013000;-3;1100
606000;2009013001;-3.2;1100
606000;2009013002;-3.5;1100
606000;2009013003;-3.7;1100
606000;2009013004;-3.8;1100
606000;2009013005;-4;1100
606000;2009013006;-3.8;1100
606000;2009013007;-3.7;1100
606000;2009013008;-3.6;1100
606000;2009013009;-2.8;1100
606000;2009013010;-1.9;1100
606000;2009013011;-1.8;1100
606000;2009013012;-1.5;1100
606000;2009013013;-1.2;1100
606000;2009013014;-0.7;1100
606000;2009013015;-0.4;1100
606000;2009013016;-0.4;1100
606000;2009013017;-0.4;1100
606000;2009013018;-0.4;1100
606000;2009013019;-0.6;1100
606000;2009013020;-0.4;1100
606000;2009013021;-0.3;1100
606000;2009013022;-0.2;1100
606000;2009013023;-0.1;1100
606000;2009013100;-0.1;1100
606000;2009013101;-0.1;1100
606000;2009013102;-0.2;1100
606000;2009013103;-0.4;1100
606000;2009013104;-0.4;1100
606000;2009013105;-0.5;1100
606000;2009013106;-0.4;1100
606000;2009013107;-0.3;1100
606000;2009013108;-0.3;1100
606000;2009013109;-0.2;1100
606000;2009013110;0;1100
606000;2009013111;0.3;1100
606000;2009013112;0.5;1100
606000;2009013113;0.9;1100
606000;2009013114;1;1100
606000;2009013115;0.9;1100
606000;2009013116;0.7;1100
606000;2009013117;0.6;1100
606000;2009013118;0.5;1100
606000;2009013119;0.3;1100
606000;2009013120;0.1;1100
606000;2009013121;-0.2;1100
606000;2009013122;-0.5;1100
606000;2009013123;-0.3;1100
606000;2009020100;-0.2;1100
606000;2009020101;-0.3;1100
606000;2009020102;-0.4;1100
606000;2009020103;-0.8;1100
606000;2009020104;-1.2;1100
606000;2009020105;-2.1;1100
606000;2009020106;-2.2;1100
606000;2009020107;-2;1100
606000;2009020108;-2.4;1100
606000;2009020109;-2.4;1100
606000;2009020110;-2.1;1100
606000;2009020111;-1.7;1100
606000;2009020112;-0.6;1100
606000;2009020113;-0.7;1100
606000;2009020114;-1.1;1100
606000;2009020115;-1.3;1100
606000;2009020116;-1.4;1100
606000;2009020117;-1.3;1100
606000;2009020118;-1.3;1100
606000;2009020119;-1.4;1100
606000;2009020120;-1.5;1100
606000;2009020121;-1.5;1100
606000;2009020122;-1.6;1100
606000;2009020123;-1.7;1100
606000;2009020200;-1.8;1100
606000;2009020201;-2.6;1100
606000;2009020202;-3;1100
606000;2009020203;-2.4;1100
606000;2009020204;-1.8;1100
606000;2009020205;-1.4;1100
606000;2009020206;-1.3;1100
606000;2009020207;-1;1100
606000;2009020208;-0.6;1100
606000;2009020209;-0.4;1100
606000;2009020210;-0.3;1100
606000;2009020211;0;1100
606000;2009020212;0.3;1100
606000;2009020213;0.3;1100
606000;2009020214;0.5;1100
606000;2009020215;0.3;1100
606000;2009020216;0.2;1100
606000;2009020217;0.3;1100
606000;2009020218;0.3;1100
606000;2009020219;0.2;1100
606000;2009020220;0.2;1100
606000;2009020221;0.3;1100
606000;2009020222;0.4;1100
606000;2009020223;0.5;1100
606000;2009020300;0.6;1100
606000;2009020301;0.8;1100
606000;2009020302;0.9;1100
606000;2009020303;0.9;1100
606000;2009020304;0.9;1100
606000;2009020305;0.9;1100
606000;2009020306;0.9;1100
606000;2009020307;0.9;1100
606000;2009020308;0.9;1100
606000;2009020309;1;1100
606000;2009020310;0.9;1100
606000;2009020311;0.9;1100
606000;2009020312;0.9;1100
606000;2009020313;1;1100
606000;2009020314;1.1;1100
606000;2009020315;1.1;1100
606000;2009020316;0.9;1100
606000;2009020317;0.8;1100
606000;2009020318;0.6;1100
606000;2009020319;0.4;1100
606000;2009020320;0.4;1100
606000;2009020321;0.4;1100
606000;2009020322;0.2;1100
606000;2009020323;0.1;1100
606000;2009020400;0.1;1100
606000;2009020401;0.1;1100
606000;2009020402;0.1;1100
606000;2009020403;0.1;1100
606000;2009020404;0.1;1100
606000;2009020405;0.1;1100
606000;2009020406;0.1;1100
606000;2009020407;0.1;1100
606000;2009020408;0;1000
606000;2009020409;0.1;1100
606000;2009020410;0.2;1100
606000;2009020411;0.4;1100
606000;2009020412;0.7;1100
606000;2009020413;0.8;1100
606000;2009020414;0.8;1100
606000;2009020415;0.8;1100
606000;2009020416;0.8;1100
606000;2009020417;0.8;1100
606000;2009020418;0.8;1100
606000;2009020419;0.9;1100
606000;2009020420;1;1100
606000;2009020421;1;1100
606000;2009020422;0.6;1100
606000;2009020423;-0.2;1100
606000;2009020500;-0.6;1100
606000;2009020501;-0.7;1100
606000;2009020502;-0.9;1100
606000;2009020503;-1.2;1100
606000;2009020504;-1.4;1100
606000;2009020505;-1.9;1100
606000;2009020506;-2.3;1100
606000;2009020507;-3;1100
606000;2009020508;-3;1100
606000;2009020509;-1.8;1100
606000;2009020510;0.1;1100
606000;2009020511;0.7;1100
606000;2009020512;0.5;1100
606000;2009020513;-0.3;1100
606000;2009020514;-0.2;1100
606000;2009020515;0.2;1100
606000;2009020516;0.3;1100
606000;2009020517;0.4;1100
606000;2009020518;0.5;1100
606000;2009020519;0.3;1100
606000;2009020520;0.2;1100
606000;2009020521;0.1;1100
606000;2009020522;0.1;1100
606000;2009020523;0.1;1100
606000;2009020600;0.1;1100
606000;2009020601;0.1;1100
606000;2009020602;0.3;1100
606000;2009020603;0.4;1100
606000;2009020604;0.7;1100
606000;2009020605;1;1100
606000;2009020606;1.2;1100
606000;2009020607;1.6;1100
606000;2009020608;2;1100
606000;2009020609;2.3;1100
606000;2009020610;2.7;1100
606000;2009020611;2.9;1100
606000;2009020612;3;1100
606000;2009020613;3.1;1100
606000;2009020614;2.9;1100
606000;2009020615;2.8;1100
606000;2009020616;2.8;1100
606000;2009020617;2.8;1100
606000;2009020618;2.9;1100
606000;2009020619;2.9;1100
606000;2009020620;2.9;1100
606000;2009020621;3.1;1100
606000;2009020622;3.3;1100
606000;2009020623;3.4;1100
606000;2009020700;3.1;1100
606000;2009020701;3.3;1100
606000;2009020702;3;1100
606000;2009020703;2.7;1100
606000;2009020704;2.5;1100
606000;2009020705;2.3;1100
606000;2009020706;2.1;1100
606000;2009020707;1.9;1100
606000;2009020708;1.8;1100
606000;2009020709;1.9;1100
606000;2009020710;2.1;1100
606000;2009020711;2.2;1100
606000;2009020712;2.5;1100
606000;2009020713;2.6;1100
606000;2009020714;2.6;1100
606000;2009020715;2.5;1100
606000;2009020716;2.5;1100
606000;2009020717;2.2;1100
606000;2009020718;2;1100
606000;2009020719;1.6;1100
606000;2009020720;1.2;1100
606000;2009020721;0.6;1100
606000;2009020722;0.5;1100
606000;2009020723;0.1;1100
606000;2009020800;0.2;1100
606000;2009020801;0.7;1100
606000;2009020802;0.7;1100
606000;2009020803;0.3;1100
606000;2009020804;0.3;1100
606000;2009020805;0.3;1100
606000;2009020806;0.1;1100
606000;2009020807;-0.2;1100
606000;2009020808;-0.7;1100
606000;2009020809;-0.2;1100
606000;2009020810;0.1;1100
