statid;timeobs;wind_speed_mean(m/s);label
619700;2009011915;3.6;1100
619700;2009011916;2.9;1100
619700;2009011917;5.2;1100
619700;2009011918;6.4;1100
619700;2009011919;7.1;1100
619700;2009011920;7.6;1100
619700;2009011921;8.2;1100
619700;2009011922;8.3;1100
619700;2009011923;7.8;1100
619700;2009012000;7.1;1100
619700;2009012001;5.7;1100
619700;2009012002;5.2;1100
619700;2009012003;5.7;1100
619700;2009012004;5.5;1100
619700;2009012005;5.9;1100
619700;2009012006;6.4;1100
619700;2009012007;7.2;1100
619700;2009012008;6.8;1100
619700;2009012009;5.8;1100
619700;2009012010;6.8;1100
619700;2009012011;5.9;1100
619700;2009012012;5.2;1100
619700;2009012013;4.9;1100
619700;2009012014;3.8;1100
619700;2009012015;2.1;1100
619700;2009012016;2.2;1100
619700;2009012017;3.1;1100
619700;2009012018;1.1;1100
619700;2009012019;0.5;1100
619700;2009012020;0.8;1100
619700;2009012021;2.4;1100
619700;2009012022;2.5;1100
619700;2009012023;2.8;1100
619700;2009012100;2.1;1100
619700;2009012101;0.5;1100
619700;2009012102;0;1100
619700;2009012103;0;1100
619700;2009012104;0.7;1100
619700;2009012105;0.8;1100
619700;2009012106;0.6;1100
619700;2009012107;0;1100
619700;2009012108;0.8;1100
619700;2009012109;1.1;1100
619700;2009012110;1.1;1100
619700;2009012111;0.9;1100
619700;2009012112;0.9;1100
619700;2009012113;1.9;1100
619700;2009012114;1.4;1100
619700;2009012115;2.5;1100
619700;2009012116;2.8;1100
619700;2009012117;2.9;1100
619700;2009012118;1.6;1100
619700;2009012119;0;1100
619700;2009012120;0.7;1100
619700;2009012121;0.3;1100
619700;2009012122;0.7;1100
619700;2009012123;1.3;1100
619700;2009012200;0.7;1100
619700;2009012201;0;1100
619700;2009012202;0.5;1100
619700;2009012203;0;1100
619700;2009012204;0.3;1100
619700;2009012205;0.5;1100
619700;2009012206;2;1100
619700;2009012207;3.1;1100
619700;2009012208;2.9;1100
619700;2009012209;2.9;1100
619700;2009012210;1.3;1100
619700;2009012211;0.9;1100
619700;2009012212;2.5;1100
619700;2009012213;3.1;1100
619700;2009012214;3.1;1100
619700;2009012215;2.3;1100
619700;2009012216;3.2;1100
619700;2009012217;3.1;1100
619700;2009012218;3.2;1100
619700;2009012219;3.7;1100
619700;2009012220;5.1;1100
619700;2009012221;5.1;1100
619700;2009012222;5;1100
619700;2009012223;5.6;1100
619700;2009012300;6.2;1100
619700;2009012301;6;1100
619700;2009012302;6.7;1100
619700;2009012303;7.6;1100
619700;2009012304;7.5;1100
619700;2009012305;7.3;1100
619700;2009012306;7.9;1100
619700;2009012307;8;1100
619700;2009012308;8.1;1100
619700;2009012309;8.5;1100
619700;2009012310;9.1;1100
619700;2009012311;9.7;1100
619700;2009012312;10;1100
619700;2009012313;10.3;1100
619700;2009012314;10;1100
619700;2009012315;10.2;1100
619700;2009012316;11;1100
619700;2009012317;11.3;1100
619700;2009012318;10.1;1100
619700;2009012319;10;1100
619700;2009012320;9.3;1100
619700;2009012321;8.8;1100
619700;2009012322;8.3;1100
619700;2009012323;9.2;1100
619700;2009012400;8.7;1100
619700;2009012401;8.3;1100
619700;2009012402;8;1100
619700;2009012403;7;1100
619700;2009012404;6.7;1100
619700;2009012405;6.4;1100
619700;2009012406;5.7;1100
619700;2009012407;5.9;1100
619700;2009012408;6.2;1100
619700;2009012409;6.6;1100
619700;2009012410;6.1;1100
619700;2009012411;4.8;1100
619700;2009012412;3.9;1100
619700;2009012413;4.1;1100
619700;2009012414;4.2;1100
619700;2009012415;4.3;1100
619700;2009012416;3.7;1100
619700;2009012417;3.5;1100
619700;2009012418;3.8;1100
619700;2009012419;4.4;1100
619700;2009012420;4.5;1100
619700;2009012421;4.9;1100
619700;2009012422;5;1100
619700;2009012423;4.8;1100
619700;2009012500;5.4;1100
619700;2009012501;5.3;1100
619700;2009012502;4.9;1100
619700;2009012503;4.6;1100
619700;2009012504;4.5;1100
619700;2009012505;4.6;1100
619700;2009012506;4.2;1100
619700;2009012507;3.2;1100
619700;2009012508;1.8;1100
619700;2009012509;2.4;1100
619700;2009012510;3.4;1100
619700;2009012511;4;1100
619700;2009012512;5.2;1100
619700;2009012513;5.4;1100
619700;2009012514;4.2;1100
619700;2009012515;4.6;1100
619700;2009012516;4.2;1100
619700;2009012517;4.2;1100
619700;2009012518;3.2;1100
619700;2009012519;2.7;1100
619700;2009012520;2.1;1100
619700;2009012521;2.4;1100
619700;2009012522;1.7;1100
619700;2009012523;2;1100
619700;2009012600;2;1100
619700;2009012601;2.3;1100
619700;2009012602;1.5;1100
619700;2009012603;1.8;1100
619700;2009012604;2;1100
619700;2009012605;1.4;1100
619700;2009012606;0.6;1100
619700;2009012607;1.6;1100
619700;2009012608;0.8;1100
619700;2009012609;0.6;1100
619700;2009012610;3;1100
619700;2009012611;2.9;1100
619700;2009012612;2.9;1100
619700;2009012613;3.6;1100
619700;2009012614;2.7;1100
619700;2009012615;2.4;1100
619700;2009012616;1.9;1100
619700;2009012617;2.1;1100
619700;2009012618;1.2;1100
619700;2009012619;0;1100
619700;2009012620;0.7;1100
619700;2009012621;0.9;1100
619700;2009012622;1;1100
619700;2009012623;1;1100
619700;2009012700;1.4;1100
619700;2009012701;1;1100
619700;2009012702;0.4;1100
619700;2009012703;0.5;1100
619700;2009012704;0.3;1100
619700;2009012705;0;1100
619700;2009012706;0;1100
619700;2009012707;0;1100
619700;2009012708;0;1100
619700;2009012709;0;1100
619700;2009012710;0;1100
619700;2009012711;0.3;1100
619700;2009012712;0;1100
619700;2009012713;0.8;1100
619700;2009012714;1.7;1100
619700;2009012715;1.9;1100
619700;2009012716;1.3;1100
619700;2009012717;0.5;1100
619700;2009012718;1.5;1100
619700;2009012719;1.4;1100
619700;2009012720;1.3;1100
619700;2009012721;1.9;1100
619700;2009012722;2;1100
619700;2009012723;2;1100
619700;2009012800;2.1;1100
619700;2009012801;2;1100
619700;2009012802;2.3;1100
619700;2009012803;2.4;1100
619700;2009012804;2.1;1100
619700;2009012805;2;1100
619700;2009012806;2.2;1100
619700;2009012807;2.4;1100
619700;2009012808;1.8;1100
619700;2009012809;3.1;1100
619700;2009012810;3.7;1100
619700;2009012811;3.6;1100
619700;2009012812;3.2;1100
619700;2009012813;3.1;1100
619700;2009012814;3;1100
619700;2009012815;2.7;1100
619700;2009012816;2.6;1100
619700;2009012817;2.9;1100
619700;2009012818;2.4;1100
619700;2009012819;1.6;1100
619700;2009012820;1.4;1100
619700;2009012821;1.3;1100
619700;2009012822;1.4;1100
619700;2009012823;1.3;1100
619700;2009012900;2.1;1100
619700;2009012901;2.9;1100
619700;2009012902;2.5;1100
619700;2009012903;1.9;1100
619700;2009012904;1.3;1100
619700;2009012905;2.2;1100
619700;2009012906;1.6;1100
619700;2009012907;1.3;1100
619700;2009012908;1.3;1100
619700;2009012909;1.5;1100
619700;2009012910;1.6;1100
619700;2009012911;1.9;1100
619700;2009012912;2.3;1100
619700;2009012913;2.3;1100
619700;2009012914;2.1;1100
619700;2009012915;2;1100
619700;2009012916;1.9;1100
619700;2009012917;1.7;1100
619700;2009012918;0.9;1100
619700;2009012919;1.1;1100
619700;2009012920;1.5;1100
619700;2009012921;1.4;1100
619700;2009012922;1.2;1100
619700;2009012923;1.1;1100
619700;2009013000;1.4;1100
619700;2009013001;1.3;1100
619700;2009013002;1.9;1100
619700;2009013003;2;1100
619700;2009013004;2.1;1100
619700;2009013005;2.2;1100
619700;2009013006;2.7;1100
619700;2009013007;2.5;1100
619700;2009013008;2.9;1100
619700;2009013009;2.9;1100
619700;2009013010;3.4;1100
619700;2009013011;2.7;1100
619700;2009013012;3.6;1100
619700;2009013013;3.6;1100
619700;2009013014;4.1;1100
619700;2009013015;3.8;1100
619700;2009013016;3.7;1100
619700;2009013017;3.8;1100
619700;2009013018;4.3;1100
619700;2009013019;4.5;1100
619700;2009013020;4.9;1100
619700;2009013021;5.1;1100
619700;2009013022;4.9;1100
619700;2009013023;4;1100
619700;2009013100;5.5;1100
619700;2009013101;4.6;1100
619700;2009013102;4;1100
619700;2009013103;3.4;1100
619700;2009013104;3.8;1100
619700;2009013105;3;1100
619700;2009013106;4.9;1100
619700;2009013107;5.8;1100
619700;2009013108;4.3;1100
619700;2009013109;6.6;1100
619700;2009013110;5.4;1100
619700;2009013111;5.5;1100
619700;2009013112;4.7;1100
619700;2009013113;6.5;1100
619700;2009013114;8.1;1100
619700;2009013115;8.1;1100
619700;2009013116;8.5;1100
619700;2009013117;9.2;1100
619700;2009013118;8.7;1100
619700;2009013119;8.9;1100
619700;2009013120;9.3;1100
619700;2009013121;10.2;1100
619700;2009013122;10;1100
619700;2009013123;11.3;1100
619700;2009020100;11.7;1100
619700;2009020101;11.1;1100
619700;2009020102;11;1100
619700;2009020103;10.1;1100
619700;2009020104;9.5;1100
619700;2009020105;10.7;1100
619700;2009020106;10.5;1100
619700;2009020107;9.7;1100
619700;2009020108;9.9;1100
619700;2009020109;10;1100
619700;2009020110;9.9;1100
619700;2009020111;10.3;1100
619700;2009020112;9.8;1100
619700;2009020113;10.6;1100
619700;2009020114;10.4;1100
619700;2009020115;10.3;1100
619700;2009020116;10.5;1100
619700;2009020117;10;1100
619700;2009020118;9.7;1100
619700;2009020119;9.7;1100
619700;2009020120;9.4;1100
619700;2009020121;9.4;1100
619700;2009020122;9.5;1100
619700;2009020123;8.4;1100
619700;2009020200;7.9;1100
619700;2009020201;7.9;1100
619700;2009020202;7.7;1100
619700;2009020203;7.7;1100
619700;2009020204;8.2;1100
619700;2009020205;8.6;1100
619700;2009020206;8.9;1100
619700;2009020207;8.5;1100
619700;2009020208;8.4;1100
619700;2009020209;8.5;1100
619700;2009020210;8.2;1100
619700;2009020211;8.5;1100
619700;2009020212;8.7;1100
619700;2009020213;8.3;1100
619700;2009020214;7.9;1100
619700;2009020215;7.7;1100
619700;2009020216;8;1100
619700;2009020217;7.7;1100
619700;2009020218;8;1100
619700;2009020219;7.8;1100
619700;2009020220;7.8;1100
619700;2009020221;7.3;1100
619700;2009020222;7.5;1100
619700;2009020223;7.2;1100
619700;2009020300;7.5;1100
619700;2009020301;7.5;1100
619700;2009020302;8;1100
619700;2009020303;8.2;1100
619700;2009020304;8.1;1100
619700;2009020305;8.4;1100
619700;2009020306;8.5;1100
619700;2009020307;8.4;1100
619700;2009020308;8.3;1100
619700;2009020309;8.1;1100
619700;2009020310;7.8;1100
619700;2009020311;7.2;1100
619700;2009020312;7.3;1100
619700;2009020313;6.3;1100
619700;2009020314;5.5;1100
619700;2009020315;5.2;1100
619700;2009020316;5;1100
619700;2009020317;5.2;1100
619700;2009020318;5;1100
619700;2009020319;5.9;1100
619700;2009020320;5.8;1100
619700;2009020321;4.5;1100
619700;2009020322;4.1;1100
619700;2009020323;4.1;1100
619700;2009020400;3.9;1100
619700;2009020401;2.8;1100
619700;2009020402;2.3;1100
619700;2009020403;3;1100
619700;2009020404;3.3;1100
619700;2009020405;4.4;1100
619700;2009020406;3.7;1100
619700;2009020407;3.3;1100
619700;2009020408;2.9;1100
619700;2009020409;3;1100
619700;2009020410;3.1;1100
619700;2009020411;2.6;1100
619700;2009020412;1.6;1100
619700;2009020413;0;1100
619700;2009020414;0.6;1100
619700;2009020415;1.3;1100
619700;2009020416;1.8;1100
619700;2009020417;1.8;1100
619700;2009020418;1.6;1100
619700;2009020419;1.9;1100
619700;2009020420;1.5;1100
619700;2009020421;2.1;1100
619700;2009020422;1.6;1100
619700;2009020423;1.8;1100
619700;2009020500;2.2;1100
619700;2009020501;1.4;1100
619700;2009020502;0;1100
619700;2009020503;1.2;1100
619700;2009020504;0.9;1100
619700;2009020505;2.4;1100
619700;2009020506;2.7;1100
619700;2009020507;3.2;1100
619700;2009020508;3.5;1100
619700;2009020509;3.6;1100
619700;2009020510;3.8;1100
619700;2009020511;4.7;1100
619700;2009020512;4.7;1100
619700;2009020513;4.4;1100
619700;2009020514;4.1;1100
619700;2009020515;4;1100
619700;2009020516;3.4;1100
619700;2009020517;0.9;1100
619700;2009020518;0;1100
619700;2009020519;1;1100
619700;2009020520;2.6;1100
619700;2009020521;2.7;1100
619700;2009020522;3.2;1100
619700;2009020523;3.9;1100
619700;2009020600;3.6;1100
619700;2009020601;3.4;1100
619700;2009020602;3.1;1100
619700;2009020603;3.3;1100
619700;2009020604;4.7;1100
619700;2009020605;4.8;1100
619700;2009020606;4.4;1100
619700;2009020607;5.1;1100
619700;2009020608;4.5;1100
619700;2009020609;5.3;1100
619700;2009020610;5.6;1100
619700;2009020611;6;1100
619700;2009020612;5.4;1100
619700;2009020613;5.2;1100
619700;2009020614;5.1;1100
619700;2009020615;4.2;1100
619700;2009020616;4.3;1100
619700;2009020617;3.5;1100
619700;2009020618;2;1100
619700;2009020619;0.3;1100
619700;2009020620;0.6;1100
619700;2009020621;1.1;1100
619700;2009020622;0.5;1100
619700;2009020623;0;1100
619700;2009020700;0.4;1100
619700;2009020701;1.3;1100
619700;2009020702;2.5;1100
619700;2009020703;2.9;1100
619700;2009020704;3.4;1100
619700;2009020705;4.1;1100
619700;2009020706;4.7;1100
619700;2009020707;5.2;1100
619700;2009020708;4.2;1100
619700;2009020709;3.2;1100
619700;2009020710;3.3;1100
619700;2009020711;3.1;1100
619700;2009020712;3.4;1100
619700;2009020713;3.6;1100
619700;2009020714;3.8;1100
619700;2009020715;3.2;1100
619700;2009020716;3.2;1100
619700;2009020717;3.3;1100
619700;2009020718;2.6;1100
619700;2009020719;0.8;1100
619700;2009020720;0;1100
619700;2009020721;0.4;1100
619700;2009020722;1;1100
619700;2009020723;2.1;1100
619700;2009020800;2.8;1100
619700;2009020801;4.7;1100
619700;2009020802;4.3;1100
619700;2009020803;3.6;1100
619700;2009020804;4.8;1100
619700;2009020805;4.7;1100
619700;2009020806;5;1100
619700;2009020807;5.9;1100
619700;2009020808;7.4;1100
619700;2009020809;7.3;1100
619700;2009020810;8.1;1100
619700;2009020811;7.6;1100
619700;2009020812;7.9;1100
619700;2009020813;8.8;1100
619700;2009020814;9;1100
619700;2009020815;9.3;1100
619700;2009020816;9;1100
619700;2009020817;9;1100
619700;2009020818;8;1100
619700;2009020819;7.4;1100
619700;2009020820;7.1;1100
619700;2009020821;6.1;1100
619700;2009020822;6;1100
619700;2009020823;7.5;1100
619700;2009020900;8;1100
619700;2009020901;8.3;1100
619700;2009020902;8.2;1100
619700;2009020903;8;1100
619700;2009020904;8.8;1100
619700;2009020905;7.7;1100
619700;2009020906;5.4;1100
619700;2009020907;3.7;1100
619700;2009020908;4.8;1100
619700;2009020909;5.3;1100
619700;2009020910;6.2;1100
619700;2009020911;5.9;1100
