statid;timeobs (UTC);vandtemperatur (°C);label
20303;2009010321;2.9;1100
20303;2009010322;2.6;1100
20303;2009010323;2.5;1100
20303;2009010400;2.3;1100
20303;2009010401;2.5;1100
20303;2009010402;2.8;1100
20303;2009010403;2.9;1100
20303;2009010404;2.9;1100
20303;2009010405;3;1100
20303;2009010406;3.2;1100
20303;2009010407;3.2;1100
20303;2009010408;3.1;1100
20303;2009010409;3;1100
20303;2009010410;3;1100
20303;2009010411;3;1100
20303;2009010412;2.9;1100
20303;2009010413;2.8;1100
20303;2009010414;2.8;1100
20303;2009010415;2.8;1100
20303;2009010416;2.8;1100
20303;2009010417;2.7;1100
20303;2009010418;2.7;1100
20303;2009010419;2;1100
20303;2009010420;1.8;1100
20303;2009010421;1.4;1100
20303;2009010422;1.1;1100
20303;2009010423;0.9;1100
20303;2009010500;0.8;1100
20303;2009010501;0.9;1100
20303;2009010502;2.1;1100
20303;2009010503;2.7;1100
20303;2009010504;2.8;1100
20303;2009010505;3.1;1100
20303;2009010506;3.1;1100
20303;2009010507;3.3;1100
20303;2009010508;3.2;1100
20303;2009010509;2.8;1100
20303;2009010510;2.4;1100
20303;2009010511;2.3;1100
20303;2009010512;1.8;1100
20303;2009010513;1.8;1100
20303;2009010514;2.2;1100
20303;2009010515;1.8;1100
20303;2009010516;3.4;1100
20303;2009010517;3.3;1100
20303;2009010518;3.1;1100
20303;2009010519;3.1;1100
20303;2009010520;2.6;1100
20303;2009010521;2.1;1100
20303;2009010522;1.6;1100
20303;2009010523;0.8;1100
20303;2009010600;-0.4;1100
20303;2009010601;-0.5;1100
20303;2009010602;-0.6;1100
20303;2009010603;-0.5;1100
20303;2009010604;0.4;1100
20303;2009010605;1.1;1100
20303;2009010606;1.7;1100
20303;2009010607;1.8;1100
20303;2009010608;1.8;1100
20303;2009010609;1.5;1100
20303;2009010610;1.4;1100
20303;2009010611;1;1100
20303;2009010612;0.6;1100
20303;2009010613;0.4;1100
20303;2009010614;0.4;1100
20303;2009010615;0.4;1100
20303;2009010616;0.4;1100
20303;2009010617;1.3;1100
20303;2009010618;1.6;1100
20303;2009010619;1.8;1100
20303;2009010620;1.9;1100
20303;2009010621;1.5;1100
20303;2009010622;1.5;1100
20303;2009010623;1.4;1100
20303;2009010700;0.8;1100
20303;2009010701;0.3;1100
20303;2009010702;-0.1;1100
20303;2009010703;-0.1;1100
20303;2009010704;-0.1;1100
20303;2009010705;0.1;1100
20303;2009010706;0.1;1100
20303;2009010707;0.9;1100
20303;2009010708;1.4;1100
20303;2009010709;1.7;1100
20303;2009010710;1.6;1100
20303;2009010711;1.4;1100
20303;2009010712;1.4;1100
20303;2009010713;1.7;1100
20303;2009010714;1.7;1100
20303;2009010715;1.9;1100
20303;2009010716;2.2;1100
20303;2009010717;2.5;1100
20303;2009010718;2.9;1100
20303;2009010719;3.1;1100
20303;2009010720;3.1;1100
20303;2009010721;3.1;1100
20303;2009010722;3;1100
20303;2009010723;2.8;1100
20303;2009010800;2.5;1100
20303;2009010801;2.3;1100
20303;2009010802;2;1100
20303;2009010803;1.7;1100
20303;2009010804;1.4;1100
20303;2009010805;1.2;1100
20303;2009010806;1.1;1100
20303;2009010807;1.5;1100
20303;2009010808;1.4;1100
20303;2009010809;1.1;1100
20303;2009010810;0.8;1100
20303;2009010811;0.8;1100
20303;2009010812;0.5;1100
20303;2009010813;0.1;1100
20303;2009010814;0;1100
20303;2009010815;0;1100
20303;2009010816;0;1100
20303;2009010817;0;1100
20303;2009010818;0.1;1100
20303;2009010819;0.4;1100
20303;2009010820;0.7;1100
20303;2009010821;1;1100
20303;2009010822;0.9;1100
20303;2009010823;0.7;1100
20303;2009010900;0.5;1100
20303;2009010901;0.5;1100
20303;2009010902;0.4;1100
20303;2009010903;0.3;1100
20303;2009010904;0.4;1100
20303;2009010905;0.4;1100
20303;2009010906;0.7;1100
20303;2009010907;1.2;1100
20303;2009010908;1.8;1100
20303;2009010909;2;1100
20303;2009010910;2;1100
20303;2009010911;2.2;1100
20303;2009010912;2.2;1100
20303;2009010913;2.1;1100
20303;2009010914;2.1;1100
20303;2009010915;2.1;1100
20303;2009010916;2.1;1100
20303;2009010917;2.1;1100
20303;2009010918;2.1;1100
20303;2009010919;2.1;1100
20303;2009010920;2.9;1100
20303;2009010921;3.1;1100
20303;2009010922;3.3;1100
20303;2009010923;2.7;1100
20303;2009011000;3;1100
20303;2009011001;2.9;1100
20303;2009011002;2.6;1100
20303;2009011003;2.3;1100
20303;2009011004;2.1;1100
20303;2009011005;2;1100
20303;2009011006;2.4;1100
20303;2009011007;2.2;1100
20303;2009011008;2.3;1100
20303;2009011009;3.3;1100
20303;2009011010;3.1;1100
20303;2009011011;2.8;1100
20303;2009011012;3;1100
20303;2009011013;2.8;1100
20303;2009011014;2.5;1100
20303;2009011015;2.2;1100
20303;2009011016;1.6;1100
20303;2009011017;1.7;1100
20303;2009011018;2;1100
20303;2009011019;1.6;1100
20303;2009011020;2.8;1100
20303;2009011021;2.7;1100
20303;2009011022;2.8;1100
20303;2009011023;2.8;1100
20303;2009011100;2.8;1100
20303;2009011101;2.7;1100
20303;2009011102;2.5;1100
20303;2009011103;2.2;1100
20303;2009011104;1.6;1100
20303;2009011105;1.1;1100
20303;2009011106;0.9;1100
20303;2009011107;0.9;1100
20303;2009011108;1.4;1100
20303;2009011109;1.9;1100
20303;2009011110;2.1;1100
20303;2009011111;2.3;1100
20303;2009011112;2.2;1100
20303;2009011113;2;1100
20303;2009011114;1.6;1100
20303;2009011115;1.1;1100
20303;2009011116;0.6;1100
20303;2009011117;0.4;1100
20303;2009011118;0.3;1100
20303;2009011119;0.4;1100
20303;2009011120;0.5;1100
20303;2009011121;1.6;1100
20303;2009011122;1.9;1100
20303;2009011123;2;1100
20303;2009011200;2.1;1100
20303;2009011201;2.1;1100
20303;2009011202;2;1100
20303;2009011203;1.8;1100
20303;2009011204;1.3;1100
20303;2009011205;1;1100
20303;2009011206;0.9;1100
20303;2009011207;0.9;1100
20303;2009011208;1.2;1100
20303;2009011209;1.9;1100
20303;2009011210;2.1;1100
20303;2009011211;2.2;1100
20303;2009011212;2.3;1100
20303;2009011213;2.3;1100
20303;2009011214;2.1;1100
20303;2009011215;1.8;1100
20303;2009011216;1.6;1100
20303;2009011217;1.4;1100
20303;2009011218;1.2;1100
20303;2009011219;1.4;1100
20303;2009011220;1.4;1100
20303;2009011221;2;1100
20303;2009011222;2.3;1100
20303;2009011223;2.3;1100
20303;2009011300;2.4;1100
20303;2009011301;2.4;1100
20303;2009011302;2.3;1100
20303;2009011303;2.3;1100
20303;2009011304;2.2;1100
20303;2009011305;2;1100
20303;2009011306;1.9;1100
20303;2009011307;2;1100
20303;2009011308;2;1100
20303;2009011309;2.3;1100
20303;2009011310;2.7;1100
20303;2009011311;2.6;1100
20303;2009011312;2.9;1100
20303;2009011313;2.7;1100
20303;2009011314;2.6;1100
20303;2009011315;2.7;1100
20303;2009011316;2.7;1100
20303;2009011317;2.7;1100
20303;2009011318;2.7;1100
20303;2009011319;2.6;1100
20303;2009011320;2.6;1100
20303;2009011321;2.6;1100
20303;2009011322;2.7;1100
20303;2009011323;2.9;1100
20303;2009011400;3;1100
20303;2009011401;2.9;1100
20303;2009011402;2.9;1100
20303;2009011403;2.9;1100
20303;2009011404;2.9;1100
20303;2009011405;2.9;1100
20303;2009011406;2.7;1100
20303;2009011407;2.5;1100
20303;2009011408;2.5;1100
20303;2009011409;2.8;1100
20303;2009011410;2.6;1100
20303;2009011411;3.1;1100
20303;2009011412;3.1;1100
20303;2009011413;3.1;1100
20303;2009011414;3;1100
20303;2009011415;3.1;1100
20303;2009011416;3.1;1100
20303;2009011417;2.9;1100
20303;2009011418;2.6;1100
20303;2009011419;2.4;1100
20303;2009011420;2.5;1100
20303;2009011421;2.9;1100
20303;2009011422;2.5;1100
20303;2009011423;3.3;1100
20303;2009011500;3.1;1100
20303;2009011501;3.4;1100
20303;2009011502;3.2;1100
20303;2009011503;3.1;1100
20303;2009011504;3.2;1100
20303;2009011505;3.1;1100
20303;2009011506;3.1;1100
20303;2009011507;2.8;1100
20303;2009011508;2.6;1100
20303;2009011509;2.9;1100
20303;2009011510;2.8;1100
20303;2009011511;2.8;1100
20303;2009011512;3.2;1100
20303;2009011513;3.1;1100
20303;2009011514;3.1;1100
20303;2009011515;3.1;1100
20303;2009011516;3.1;1100
20303;2009011517;3.1;1100
20303;2009011518;2.8;1100
20303;2009011519;2.6;1100
20303;2009011520;2.4;1100
20303;2009011521;2.4;1100
20303;2009011522;2.4;1100
20303;2009011523;2.5;1100
20303;2009011600;2.5;1100
20303;2009011601;2.5;1100
20303;2009011602;2.6;1100
20303;2009011603;2.8;1100
20303;2009011604;2.6;1100
20303;2009011605;2.5;1100
20303;2009011606;2.4;1100
20303;2009011607;2.3;1100
20303;2009011608;1.7;1100
20303;2009011609;1.6;1100
20303;2009011610;1.6;1100
20303;2009011611;1.4;1100
20303;2009011612;1.6;1100
20303;2009011613;2;1100
20303;2009011614;2;1100
20303;2009011615;1.8;1100
20303;2009011616;1.8;1100
20303;2009011617;1.9;1100
20303;2009011618;1.9;1100
20303;2009011619;1.7;1100
20303;2009011620;1.5;1100
20303;2009011621;1.4;1100
20303;2009011622;1.3;1100
20303;2009011623;1.2;1100
20303;2009011700;1.2;1100
20303;2009011701;1.1;1100
20303;2009011702;1.3;1100
20303;2009011703;1.3;1100
20303;2009011704;1.9;1100
20303;2009011705;1.7;1100
20303;2009011706;1.5;1100
20303;2009011707;1.4;1100
20303;2009011708;1.4;1100
20303;2009011709;1.4;1100
20303;2009011710;1.4;1100
20303;2009011711;1.3;1100
20303;2009011712;1.3;1100
20303;2009011713;1;1100
20303;2009011714;1.1;1100
20303;2009011715;1.3;1100
20303;2009011716;1.7;1100
20303;2009011717;1.8;1100
20303;2009011718;1.6;1100
20303;2009011719;1.6;1100
20303;2009011720;1.5;1100
20303;2009011721;1.5;1100
20303;2009011722;1.5;1100
20303;2009011723;1.4;1100
20303;2009011800;1.4;1100
20303;2009011801;1.2;1100
20303;2009011802;1.4;1100
20303;2009011803;1.4;1100
20303;2009011804;1.4;1100
20303;2009011805;1.5;1100
20303;2009011806;1.4;1100
20303;2009011807;1.4;1100
20303;2009011808;1.4;1100
20303;2009011809;1.3;1100
20303;2009011810;1.3;1100
20303;2009011811;1.4;1100
20303;2009011812;1.4;1100
20303;2009011813;1.5;1100
20303;2009011814;1.7;1100
20303;2009011815;1.8;1100
20303;2009011816;1.8;1100
20303;2009011817;1.8;1100
20303;2009011818;1.9;1100
20303;2009011819;1.9;1100
20303;2009011820;1.9;1100
20303;2009011821;1.9;1100
20303;2009011822;1.9;1100
20303;2009011823;1.9;1100
20303;2009011900;1.9;1100
20303;2009011901;1.8;1100
20303;2009011902;1.9;1100
20303;2009011903;1.8;1100
20303;2009011904;1.9;1100
20303;2009011905;1.9;1100
20303;2009011906;2;1100
20303;2009011907;1.9;1100
20303;2009011908;2;1100
20303;2009011909;2;1100
20303;2009011910;1.9;1100
20303;2009011911;1.9;1100
20303;2009011912;2;1100
20303;2009011913;2;1100
20303;2009011914;2;1100
20303;2009011915;2;1100
20303;2009011916;2;1100
20303;2009011917;2;1100
20303;2009011918;2;1100
20303;2009011919;2;1100
20303;2009011920;1.9;1100
20303;2009011921;1.9;1100
20303;2009011922;1.9;1100
20303;2009011923;1.9;1100
20303;2009012000;1.8;1100
20303;2009012001;1.7;1100
20303;2009012002;1.7;1100
20303;2009012003;1.6;1100
20303;2009012004;1.6;1100
20303;2009012005;1.6;1100
20303;2009012006;1.6;1100
20303;2009012007;1.6;1100
20303;2009012008;1.6;1100
20303;2009012009;1.7;1100
20303;2009012010;1.7;1100
20303;2009012011;1.7;1100
20303;2009012012;1.8;1100
20303;2009012013;1.7;1100
20303;2009012014;1.8;1100
20303;2009012015;2.1;1100
20303;2009012016;2;1100
20303;2009012017;2;1100
20303;2009012018;2.2;1100
20303;2009012019;2.2;1100
20303;2009012020;2.1;1100
20303;2009012021;2.1;1100
20303;2009012022;2.1;1100
20303;2009012023;2.1;1100
20303;2009012100;2.1;1100
20303;2009012101;2.1;1100
20303;2009012102;2.1;1100
20303;2009012103;2.2;1100
20303;2009012104;2.2;1100
20303;2009012105;2.2;1100
20303;2009012106;2.2;1100
20303;2009012107;2.2;1100
20303;2009012108;2.2;1100
20303;2009012109;2.1;1100
20303;2009012110;2.1;1100
20303;2009012111;2.1;1100
20303;2009012112;2.1;1100
20303;2009012113;2.1;1100
20303;2009012114;2;1100
20303;2009012115;2;1100
20303;2009012116;2;1100
20303;2009012117;2.1;1100
20303;2009012118;2.1;1100
20303;2009012119;2.2;1100
20303;2009012120;2.2;1100
20303;2009012121;2.1;1100
20303;2009012122;2.1;1100
20303;2009012123;2;1100
20303;2009012200;2;1100
20303;2009012201;1.9;1100
20303;2009012202;1.8;1100
20303;2009012203;1.7;1100
20303;2009012204;1.7;1100
20303;2009012205;1.7;1100
20303;2009012206;2;1100
20303;2009012207;2;1100
20303;2009012208;2;1100
20303;2009012209;2;1100
20303;2009012210;2.1;1100
20303;2009012211;2;1100
20303;2009012212;2.1;1100
20303;2009012213;2.1;1100
20303;2009012214;2;1100
20303;2009012215;2;1100
20303;2009012216;2;1100
20303;2009012217;2;1100
20303;2009012218;2;1100
20303;2009012219;2;1100
20303;2009012220;2;1100
20303;2009012221;2;1100
20303;2009012222;2;1100
20303;2009012223;2;1100
20303;2009012300;2;1100
20303;2009012301;2;1100
20303;2009012302;1.8;1100
20303;2009012303;1.6;1100
20303;2009012304;1.6;1100
20303;2009012305;1.6;1100
20303;2009012306;1.6;1100
20303;2009012307;1.5;1100
20303;2009012308;1.6;1100
20303;2009012309;1.6;1100
20303;2009012310;1.6;1100
20303;2009012311;1.7;1100
20303;2009012312;1.7;1100
20303;2009012313;1.7;1100
20303;2009012314;1.6;1100
20303;2009012315;1.7;1100
20303;2009012316;1.8;1100
20303;2009012317;1.9;1100
20303;2009012318;1.9;1100
20303;2009012319;2;1100
20303;2009012320;2;1100
20303;2009012321;2;1100
20303;2009012322;2;1100
20303;2009012323;2.1;1100
20303;2009012400;2;1100
20303;2009012401;2;1100
20303;2009012402;2;1100
20303;2009012403;2;1100
20303;2009012404;2;1100
20303;2009012405;2;1100
20303;2009012406;2;1100
20303;2009012407;2;1100
20303;2009012408;2;1100
20303;2009012409;2;1100
20303;2009012410;2;1100
20303;2009012411;2;1100
20303;2009012412;2;1100
20303;2009012413;2;1100
20303;2009012414;2;1100
20303;2009012415;1.8;1100
20303;2009012416;1.7;1100
20303;2009012417;1.6;1100
20303;2009012418;1.6;1100
20303;2009012419;1.7;1100
20303;2009012420;1.6;1100
20303;2009012421;1.8;1100
20303;2009012422;1.9;1100
20303;2009012423;1.9;1100
20303;2009012500;1.9;1100
20303;2009012501;1.9;1100
20303;2009012502;1.8;1100
20303;2009012503;1.8;1100
20303;2009012504;1.7;1100
20303;2009012505;1.7;1100
20303;2009012506;1.7;1100
20303;2009012507;1.7;1100
20303;2009012508;1.9;1100
20303;2009012509;2;1100
20303;2009012510;2;1100
20303;2009012511;2;1100
20303;2009012512;2;1100
20303;2009012513;2;1100
20303;2009012514;2;1100
20303;2009012515;2;1100
20303;2009012516;1.9;1100
20303;2009012517;1.9;1100
20303;2009012518;1.9;1100
20303;2009012519;1.8;1100
20303;2009012520;1.9;1100
20303;2009012521;2;1100
20303;2009012522;2;1100
20303;2009012523;2;1100
20303;2009012600;2;1100
20303;2009012601;2;1100
20303;2009012602;2;1100
20303;2009012603;2;1100
20303;2009012604;1.9;1100
20303;2009012605;1.7;1100
20303;2009012606;1.7;1100
20303;2009012607;1.7;1100
20303;2009012608;1.8;1100
20303;2009012609;1.9;1100
20303;2009012610;2;1100
20303;2009012611;2;1100
20303;2009012612;2;1100
20303;2009012613;2;1100
20303;2009012614;2;1100
20303;2009012615;2;1100
20303;2009012616;2;1100
20303;2009012617;1.9;1100
20303;2009012618;1.9;1100
20303;2009012619;1.9;1100
20303;2009012620;2;1100
20303;2009012621;2;1100
20303;2009012622;2;1100
20303;2009012623;2;1100
20303;2009012700;2;1100
20303;2009012701;2;1100
20303;2009012702;2;1100
20303;2009012703;2;1100
20303;2009012704;2;1100
20303;2009012705;1.9;1100
20303;2009012706;1.8;1100
20303;2009012707;1.8;1100
20303;2009012708;1.8;1100
20303;2009012709;2;1100
20303;2009012710;2;1100
20303;2009012711;2;1100
20303;2009012712;2;1100
20303;2009012713;2;1100
20303;2009012714;2;1100
20303;2009012715;2;1100
20303;2009012716;2;1100
20303;2009012717;1.9;1100
20303;2009012718;1.8;1100
20303;2009012719;1.8;1100
20303;2009012720;1.8;1100
20303;2009012721;1.9;1100
20303;2009012722;2;1100
20303;2009012723;2;1100
20303;2009012800;2;1100
20303;2009012801;2;1100
20303;2009012802;2;1100
20303;2009012803;2;1100
20303;2009012804;2;1100
20303;2009012805;1.9;1100
20303;2009012806;1.8;1100
20303;2009012807;1.6;1100
20303;2009012808;1.7;1100
20303;2009012809;1.7;1100
20303;2009012810;1.8;1100
20303;2009012811;2;1100
20303;2009012812;2;1100
20303;2009012813;2;1100
20303;2009012814;2;1100
20303;2009012815;2;1100
20303;2009012816;1.9;1100
20303;2009012817;1.9;1100
20303;2009012818;1.8;1100
20303;2009012819;1.7;1100
20303;2009012820;1.7;1100
20303;2009012821;1.7;1100
20303;2009012822;1.8;1100
20303;2009012823;1.9;1100
20303;2009012900;1.9;1100
20303;2009012901;1.9;1100
20303;2009012902;1.9;1100
20303;2009012903;1.9;1100
20303;2009012904;1.9;1100
20303;2009012905;1.7;1100
20303;2009012906;1.6;1100
20303;2009012907;1.6;1100
20303;2009012908;1.6;1100
20303;2009012909;1.6;1100
20303;2009012910;1.8;1100
20303;2009012911;1.8;1100
20303;2009012912;1.8;1100
20303;2009012913;1.8;1100
20303;2009012914;1.8;1100
20303;2009012915;1.8;1100
20303;2009012916;1.8;1100
20303;2009012917;1.8;1100
20303;2009012918;1.7;1100
20303;2009012919;1.6;1100
20303;2009012920;1.6;1100
20303;2009012921;1.5;1100
20303;2009012922;1.6;1100
20303;2009012923;1.7;1100
20303;2009013000;1.7;1100
20303;2009013001;1.7;1100
20303;2009013002;1.7;1100
20303;2009013003;1.7;1100
20303;2009013004;1.6;1100
20303;2009013005;1.5;1100
20303;2009013006;1.3;1100
20303;2009013007;1.1;1100
20303;2009013008;1.1;1100
20303;2009013009;1.1;1100
20303;2009013010;1.2;1100
20303;2009013011;1.4;1100
20303;2009013012;1.5;1100
20303;2009013013;1.5;1100
20303;2009013014;1.6;1100
20303;2009013015;1.6;1100
20303;2009013016;1.5;1100
20303;2009013017;1.5;1100
20303;2009013018;1.5;1100
20303;2009013019;1.4;1100
20303;2009013020;1.3;1100
20303;2009013021;1.3;1100
20303;2009013022;1.3;1100
20303;2009013023;1.3;1100
20303;2009013100;1.4;1100
20303;2009013101;1.6;1100
20303;2009013102;1.6;1100
20303;2009013103;1.6;1100
20303;2009013104;1.6;1100
20303;2009013105;1.5;1100
20303;2009013106;1.5;1100
20303;2009013107;1.4;1100
20303;2009013108;1.3;1100
20303;2009013109;1.3;1100
20303;2009013110;1.3;1100
20303;2009013111;1.4;1100
20303;2009013112;1.5;1100
20303;2009013113;1.6;1100
20303;2009013114;1.6;1100
20303;2009013115;1.6;1100
20303;2009013116;1.6;1100
20303;2009013117;1.6;1100
20303;2009013118;1.5;1100
20303;2009013119;1.4;1100
20303;2009013120;1.4;1100
20303;2009013121;1.4;1100
20303;2009013122;1.4;1100
20303;2009013123;1.4;1100
20303;2009020100;1.5;1100
20303;2009020101;1.5;1100
20303;2009020102;1.5;1100
20303;2009020103;1.5;1100
20303;2009020104;1.5;1100
20303;2009020105;1.5;1100
20303;2009020106;1.5;1100
20303;2009020107;1.4;1100
20303;2009020108;1.2;1100
20303;2009020109;1;1100
20303;2009020110;0.9;1100
20303;2009020111;0.8;1100
20303;2009020112;0.9;1100
20303;2009020113;0.8;1100
20303;2009020114;0.8;1100
20303;2009020115;0.8;1100
20303;2009020116;0.7;1100
20303;2009020117;0.7;1100
20303;2009020118;0.6;1100
20303;2009020119;0.3;1100
20303;2009020120;0.4;1100
20303;2009020121;0.4;1100
20303;2009020122;0.5;1100
20303;2009020123;0.5;1100
20303;2009020200;0.5;1100
20303;2009020201;0.5;1100
20303;2009020202;0.9;1100
20303;2009020203;1.1;1100
20303;2009020204;1.1;1100
20303;2009020205;1;1100
20303;2009020206;0.8;1100
20303;2009020207;0.7;1100
20303;2009020208;0.4;1100
20303;2009020209;0.2;1100
20303;2009020210;0.1;1100
20303;2009020211;0;1100
20303;2009020212;0;1100
20303;2009020213;0;1100
20303;2009020214;0.3;1100
20303;2009020215;0.7;1100
20303;2009020216;0.7;1100
20303;2009020217;0.9;1100
20303;2009020218;0.8;1100
20303;2009020219;0.5;1100
20303;2009020220;0.4;1100
20303;2009020221;0.4;1100
20303;2009020222;0.3;1100
20303;2009020223;0.2;1100
20303;2009020300;0.2;1100
20303;2009020301;0.2;1100
20303;2009020302;0.2;1100
20303;2009020303;0.4;1100
20303;2009020304;0.6;1100
20303;2009020305;0.8;1100
20303;2009020306;0.9;1100
20303;2009020307;0.9;1100
20303;2009020308;0.6;1100
20303;2009020309;0.4;1100
20303;2009020310;0.3;1100
20303;2009020311;0.3;1100
20303;2009020312;0.2;1100
20303;2009020313;0.2;1100
20303;2009020314;0.3;1100
20303;2009020315;0.3;1100
20303;2009020316;0.5;1100
20303;2009020317;0.8;1100
20303;2009020318;0.9;1100
20303;2009020319;0.9;1100
20303;2009020320;0.8;1100
20303;2009020321;0.7;1100
20303;2009020322;0.5;1100
20303;2009020323;0.3;1100
20303;2009020400;0.3;1100
20303;2009020401;0.2;1100
20303;2009020402;0.3;1100
20303;2009020403;0.3;1100
20303;2009020404;0.4;1100
20303;2009020405;0.5;1100
20303;2009020406;0.8;1100
20303;2009020407;1;1100
20303;2009020408;0.8;1100
20303;2009020409;0.7;1100
20303;2009020410;0.4;1100
20303;2009020411;0.3;1100
20303;2009020412;0.3;1100
20303;2009020413;0.3;1100
20303;2009020414;0.3;1100
20303;2009020415;0.5;1100
20303;2009020416;1.1;1100
20303;2009020417;1.1;1100
20303;2009020418;1.2;1100
20303;2009020419;1.3;1100
20303;2009020420;1.2;1100
20303;2009020421;1.2;1100
20303;2009020422;1.2;1100
20303;2009020423;1.1;1100
20303;2009020500;1.1;1100
20303;2009020501;0.9;1100
20303;2009020502;0.8;1100
20303;2009020503;1;1100
20303;2009020504;1.2;1100
20303;2009020505;1.4;1100
20303;2009020506;1.5;1100
20303;2009020507;1.5;1100
20303;2009020508;1.4;1100
20303;2009020509;1.4;1100
20303;2009020510;1.4;1100
20303;2009020511;1.3;1100
20303;2009020512;1.1;1100
20303;2009020513;0.9;1100
20303;2009020514;0.9;1100
20303;2009020515;0.8;1100
20303;2009020516;1.3;1100
20303;2009020517;1.4;1100
20303;2009020518;1.6;1100
20303;2009020519;1.7;1100
20303;2009020520;1.6;1100
20303;2009020521;1.6;1100
20303;2009020522;1.6;1100
20303;2009020523;1.5;1100
20303;2009020600;1.4;1100
20303;2009020601;1.2;1100
20303;2009020602;1.1;1100
20303;2009020603;0.9;1100
20303;2009020604;1;1100
20303;2009020605;1.4;1100
20303;2009020606;1.8;1100
20303;2009020607;1.8;1100
20303;2009020608;1.8;1100
20303;2009020609;1.8;1100
20303;2009020610;1.8;1100
20303;2009020611;1.8;1100
20303;2009020612;1.7;1100
20303;2009020613;1.7;1100
20303;2009020614;1.4;1100
20303;2009020615;1.4;1100
20303;2009020616;1.4;1100
20303;2009020617;1.5;1100
20303;2009020618;1.9;1100
20303;2009020619;1.9;1100
20303;2009020620;1.9;1100
20303;2009020621;1.9;1100
20303;2009020622;1.8;1100
20303;2009020623;1.9;1100
20303;2009020700;1.8;1100
20303;2009020701;1.6;1100
20303;2009020702;1.4;1100
20303;2009020703;1.2;1100
20303;2009020704;1.1;1100
20303;2009020705;1.3;1100
20303;2009020706;1.7;1100
20303;2009020707;1.8;1100
20303;2009020708;1.8;1100
20303;2009020709;1.9;1100
20303;2009020710;1.8;1100
20303;2009020711;1.9;1100
20303;2009020712;1.9;1100
20303;2009020713;1.8;1100
20303;2009020714;1.9;1100
20303;2009020715;1.7;1100
20303;2009020716;1.6;1100
20303;2009020717;1.7;1100
20303;2009020718;1.9;1100
20303;2009020719;1.9;1100
20303;2009020720;2;1100
20303;2009020721;2;1100
20303;2009020722;2;1100
20303;2009020723;1.9;1100
20303;2009020800;1.9;1100
20303;2009020801;1.9;1100
20303;2009020802;1.9;1100
20303;2009020803;1.7;1100
20303;2009020804;1.5;1100
20303;2009020805;1.4;1100
20303;2009020806;1.4;1100
20303;2009020807;1.6;1100
20303;2009020808;1.8;1100
20303;2009020809;1.8;1100
20303;2009020810;1.9;1100
20303;2009020811;1.8;1100
20303;2009020812;1.9;1100
20303;2009020813;1.9;1100
20303;2009020814;1.9;1100
20303;2009020815;1.7;1100
20303;2009020816;1.5;1100
20303;2009020817;1.4;1100
20303;2009020818;1.4;1100
20303;2009020819;1.5;1100
20303;2009020820;1.7;1100
20303;2009020821;1.8;1100
20303;2009020822;1.8;1100
20303;2009020823;1.8;1100
20303;2009020900;1.8;1100
20303;2009020901;1.8;1100
20303;2009020902;1.7;1100
20303;2009020903;1.7;1100
20303;2009020904;1.5;1100
20303;2009020905;1.4;1100
20303;2009020906;1.2;1100
20303;2009020907;1.4;1100
20303;2009020908;1.6;1100
20303;2009020909;1.6;1100
20303;2009020910;1.6;1100
20303;2009020911;1.7;1100
20303;2009020912;1.7;1100
20303;2009020913;1.6;1100
