statid;timeobs;Top_of_atmosphere_horizontal_irradiance_mean_[W/m^2];Quality_label
618800;2009011413; 286.0;1000
618800;2009011414; 208.5;1000
618800;2009011415;  99.1;1000
618800;2009011416;   4.6;1000
618800;2009011417;   0.0;1000
618800;2009011418;   0.0;1000
618800;2009011419;   0.0;1000
618800;2009011420;   0.0;1000
618800;2009011421;   0.0;1000
618800;2009011422;   0.0;1000
618800;2009011423;   0.0;1000
618800;2009011500;   0.0;1000
618800;2009011501;   0.0;1000
618800;2009011502;   0.0;1000
618800;2009011503;   0.0;1000
618800;2009011504;   0.0;1000
618800;2009011505;   0.0;1000
618800;2009011506;   0.0;1000
618800;2009011507;   0.0;1000
618800;2009011508;  26.3;1000
618800;2009011509; 139.8;1000
618800;2009011510; 242.1;1000
618800;2009011511; 305.8;1000
618800;2009011512; 322.4;1000
618800;2009011513; 290.4;1000
618800;2009011514; 213.1;1000
618800;2009011515; 103.1;1000
618800;2009011516;   6.1;1000
618800;2009011517;   0.0;1000
618800;2009011518;   0.0;1000
618800;2009011519;   0.0;1000
618800;2009011520;   0.0;1000
618800;2009011521;   0.0;1000
618800;2009011522;   0.0;1000
618800;2009011523;   0.0;1000
618800;2009011600;   0.0;1000
618800;2009011601;   0.0;1000
618800;2009011602;   0.0;1000
618800;2009011603;   0.0;1000
618800;2009011604;   0.0;1000
618800;2009011605;   0.0;1000
618800;2009011606;   0.0;1000
618800;2009011607;   0.0;1000
618800;2009011608;  28.5;1000
618800;2009011609; 142.8;1000
618800;2009011610; 245.8;1000
618800;2009011611; 309.9;1000
618800;2009011612; 326.8;1000
618800;2009011613; 295.0;1000
618800;2009011614; 217.7;1000
618800;2009011615; 107.2;1000
618800;2009011616;   7.7;1000
618800;2009011617;   0.0;1000
618800;2009011618;   0.0;1000
618800;2009011619;   0.0;1000
618800;2009011620;   0.0;1000
618800;2009011621;   0.0;1000
618800;2009011622;   0.0;1000
618800;2009011623;   0.0;1000
618800;2009011700;   0.0;1000
618800;2009011701;   0.0;1000
618800;2009011702;   0.0;1000
618800;2009011703;   0.0;1000
618800;2009011704;   0.0;1000
618800;2009011705;   0.0;1000
618800;2009011706;   0.0;1000
618800;2009011707;   0.0;1000
618800;2009011708;  30.1;1000
618800;2009011709; 146.1;1000
618800;2009011710; 249.6;1000
618800;2009011711; 314.1;1000
618800;2009011712; 331.4;1000
618800;2009011713; 299.8;1000
618800;2009011714; 222.5;1000
618800;2009011715; 111.4;1000
618800;2009011716;   9.4;1000
618800;2009011717;   0.0;1000
618800;2009011718;   0.0;1000
618800;2009011719;   0.0;1000
618800;2009011720;   0.0;1000
618800;2009011721;   0.0;1000
618800;2009011722;   0.0;1000
618800;2009011723;   0.0;1000
618800;2009011800;   0.0;1000
618800;2009011801;   0.0;1000
618800;2009011802;   0.0;1000
618800;2009011803;   0.0;1000
618800;2009011804;   0.0;1000
618800;2009011805;   0.0;1000
618800;2009011806;   0.0;1000
618800;2009011807;   0.0;1000
618800;2009011808;  31.9;1000
618800;2009011809; 149.5;1000
618800;2009011810; 253.6;1000
618800;2009011811; 318.5;1000
618800;2009011812; 336.0;1000
618800;2009011813; 304.7;1000
618800;2009011814; 227.5;1000
618800;2009011815; 115.8;1000
618800;2009011816;  11.3;1000
618800;2009011817;   0.0;1000
618800;2009011818;   0.0;1000
618800;2009011819;   0.0;1000
618800;2009011820;   0.0;1000
618800;2009011821;   0.0;1000
618800;2009011822;   0.0;1000
618800;2009011823;   0.0;1000
618800;2009011900;   0.0;1000
618800;2009011901;   0.0;1000
618800;2009011902;   0.0;1000
618800;2009011903;   0.0;1000
618800;2009011904;   0.0;1000
618800;2009011905;   0.0;1000
618800;2009011906;   0.0;1000
618800;2009011907;   0.0;1000
618800;2009011908;  33.8;1000
618800;2009011909; 153.1;1000
618800;2009011910; 257.8;1000
618800;2009011911; 323.0;1000
618800;2009011912; 340.9;1000
618800;2009011913; 309.7;1000
618800;2009011914; 232.5;1000
618800;2009011915; 120.4;1000
618800;2009011916;  13.2;1000
618800;2009011917;   0.0;1000
618800;2009011918;   0.0;1000
618800;2009011919;   0.0;1000
618800;2009011920;   0.0;1000
618800;2009011921;   0.0;1000
618800;2009011922;   0.0;1000
618800;2009011923;   0.0;1000
618800;2009012000;   0.0;1000
618800;2009012001;   0.0;1000
618800;2009012002;   0.0;1000
618800;2009012003;   0.0;1000
618800;2009012004;   0.0;1000
618800;2009012005;   0.0;1000
618800;2009012006;   0.0;1000
618800;2009012007;   0.0;1000
618800;2009012008;  36.4;1000
618800;2009012009; 156.8;1000
618800;2009012010; 262.1;1000
618800;2009012011; 327.7;1000
618800;2009012012; 345.8;1000
618800;2009012013; 314.8;1000
618800;2009012014; 237.7;1000
618800;2009012015; 125.1;1000
618800;2009012016;  15.3;1000
618800;2009012017;   0.0;1000
618800;2009012018;   0.0;1000
618800;2009012019;   0.0;1000
618800;2009012020;   0.0;1000
618800;2009012021;   0.0;1000
618800;2009012022;   0.0;1000
618800;2009012023;   0.0;1000
618800;2009012100;   0.0;1000
618800;2009012101;   0.0;1000
618800;2009012102;   0.0;1000
618800;2009012103;   0.0;1000
618800;2009012104;   0.0;1000
618800;2009012105;   0.0;1000
618800;2009012106;   0.0;1000
618800;2009012107;   0.0;1000
618800;2009012108;  38.6;1000
618800;2009012109; 160.7;1000
618800;2009012110; 266.5;1000
618800;2009012111; 332.5;1000
618800;2009012112; 350.9;1000
618800;2009012113; 320.1;1000
618800;2009012114; 243.0;1000
618800;2009012115; 129.9;1000
618800;2009012116;  17.5;1000
618800;2009012117;   0.0;1000
618800;2009012118;   0.0;1000
618800;2009012119;   0.0;1000
618800;2009012120;   0.0;1000
618800;2009012121;   0.0;1000
618800;2009012122;   0.0;1000
618800;2009012123;   0.0;1000
618800;2009012200;   0.0;1000
618800;2009012201;   0.0;1000
618800;2009012202;   0.0;1000
618800;2009012203;   0.0;1000
618800;2009012204;   0.0;1000
618800;2009012205;   0.0;1000
618800;2009012206;   0.0;1000
618800;2009012207;   0.0;1000
618800;2009012208;  40.9;1000
618800;2009012209; 164.7;1000
618800;2009012210; 271.1;1000
618800;2009012211; 337.5;1000
618800;2009012212; 356.2;1000
618800;2009012213; 325.5;1000
618800;2009012214; 248.4;1000
618800;2009012215; 134.9;1000
618800;2009012216;  19.9;1000
618800;2009012217;   0.0;1000
618800;2009012218;   0.0;1000
618800;2009012219;   0.0;1000
618800;2009012220;   0.0;1000
618800;2009012221;   0.0;1000
618800;2009012222;   0.0;1000
618800;2009012223;   0.0;1000
618800;2009012300;   0.0;1000
618800;2009012301;   0.0;1000
618800;2009012302;   0.0;1000
618800;2009012303;   0.0;1000
618800;2009012304;   0.0;1000
618800;2009012305;   0.0;1000
618800;2009012306;   0.0;1000
618800;2009012307;   0.0;1000
618800;2009012308;  43.9;1000
618800;2009012309; 169.0;1000
618800;2009012310; 275.9;1000
618800;2009012311; 342.6;1000
618800;2009012312; 361.5;1000
618800;2009012313; 331.0;1000
618800;2009012314; 253.9;1000
618800;2009012315; 140.0;1000
618800;2009012316;  22.5;1000
618800;2009012317;   0.0;1000
618800;2009012318;   0.0;1000
618800;2009012319;   0.0;1000
618800;2009012320;   0.0;1000
618800;2009012321;   0.0;1000
618800;2009012322;   0.0;1000
618800;2009012323;   0.0;1000
618800;2009012400;   0.0;1000
618800;2009012401;   0.0;1000
618800;2009012402;   0.0;1000
618800;2009012403;   0.0;1000
618800;2009012404;   0.0;1000
618800;2009012405;   0.0;1000
618800;2009012406;   0.0;1000
618800;2009012407;   0.0;1000
618800;2009012408;  47.2;1000
618800;2009012409; 173.3;1000
618800;2009012410; 280.8;1000
618800;2009012411; 347.8;1000
618800;2009012412; 367.0;1000
618800;2009012413; 336.7;1000
618800;2009012414; 259.6;1000
618800;2009012415; 145.2;1000
618800;2009012416;  25.3;1000
618800;2009012417;   0.0;1000
618800;2009012418;   0.0;1000
618800;2009012419;   0.0;1000
618800;2009012420;   0.0;1000
618800;2009012421;   0.0;1000
618800;2009012422;   0.0;1000
618800;2009012423;   0.0;1000
618800;2009012500;   0.0;1000
618800;2009012501;   0.0;1000
618800;2009012502;   0.0;1000
618800;2009012503;   0.0;1000
618800;2009012504;   0.0;1000
618800;2009012505;   0.0;1000
618800;2009012506;   0.0;1000
618800;2009012507;   0.0;1000
618800;2009012508;  50.0;1000
618800;2009012509; 177.9;1000
618800;2009012510; 285.9;1000
618800;2009012511; 353.2;1000
618800;2009012512; 372.6;1000
618800;2009012513; 342.4;1000
618800;2009012514; 265.3;1000
618800;2009012515; 150.5;1000
618800;2009012516;  28.2;1000
618800;2009012517;   0.0;1000
618800;2009012518;   0.0;1000
618800;2009012519;   0.0;1000
618800;2009012520;   0.0;1000
618800;2009012521;   0.0;1000
618800;2009012522;   0.0;1000
618800;2009012523;   0.0;1000
618800;2009012600;   0.0;1000
618800;2009012601;   0.0;1000
618800;2009012602;   0.0;1000
618800;2009012603;   0.0;1000
618800;2009012604;   0.0;1000
618800;2009012605;   0.0;1000
618800;2009012606;   0.0;1000
618800;2009012607;   0.0;1000
618800;2009012608;  53.6;1000
618800;2009012609; 182.5;1000
618800;2009012610; 291.1;1000
618800;2009012611; 358.7;1000
618800;2009012612; 378.4;1000
618800;2009012613; 348.3;1000
618800;2009012614; 271.2;1000
618800;2009012615; 156.0;1000
618800;2009012616;  31.3;1000
618800;2009012617;   0.0;1000
618800;2009012618;   0.0;1000
618800;2009012619;   0.0;1000
618800;2009012620;   0.0;1000
618800;2009012621;   0.0;1000
618800;2009012622;   0.0;1000
618800;2009012623;   0.0;1000
618800;2009012700;   0.0;1000
618800;2009012701;   0.0;1000
618800;2009012702;   0.0;1000
618800;2009012703;   0.0;1000
618800;2009012704;   0.0;1000
618800;2009012705;   0.0;1000
618800;2009012706;   0.0;1000
618800;2009012707;   0.0;1000
618800;2009012708;  56.8;1000
618800;2009012709; 187.4;1000
618800;2009012710; 296.4;1000
618800;2009012711; 364.4;1000
618800;2009012712; 384.3;1000
618800;2009012713; 354.3;1000
618800;2009012714; 277.2;1000
618800;2009012715; 161.6;1000
618800;2009012716;  34.6;1000
618800;2009012717;   0.0;1000
618800;2009012718;   0.0;1000
618800;2009012719;   0.0;1000
618800;2009012720;   0.0;1000
618800;2009012721;   0.0;1000
618800;2009012722;   0.0;1000
618800;2009012723;   0.0;1000
618800;2009012800;   0.0;1000
618800;2009012801;   0.0;1000
618800;2009012802;   0.0;1000
618800;2009012803;   0.0;1000
618800;2009012804;   0.0;1000
618800;2009012805;   0.0;1000
618800;2009012806;   0.0;1000
618800;2009012807;   0.0;1000
618800;2009012808;  60.8;1000
618800;2009012809; 192.4;1000
618800;2009012810; 301.9;1000
618800;2009012811; 370.2;1000
618800;2009012812; 390.2;1000
618800;2009012813; 360.4;1000
618800;2009012814; 283.2;1000
618800;2009012815; 167.3;1000
618800;2009012816;  38.2;1000
618800;2009012817;   0.0;1000
618800;2009012818;   0.0;1000
618800;2009012819;   0.0;1000
618800;2009012820;   0.0;1000
618800;2009012821;   0.0;1000
618800;2009012822;   0.0;1000
618800;2009012823;   0.0;1000
618800;2009012900;   0.0;1000
618800;2009012901;   0.0;1000
618800;2009012902;   0.0;1000
618800;2009012903;   0.0;1000
618800;2009012904;   0.0;1000
618800;2009012905;   0.0;1000
618800;2009012906;   0.0;1000
618800;2009012907;   0.0;1000
618800;2009012908;  65.0;1000
618800;2009012909; 197.5;1000
618800;2009012910; 307.5;1000
618800;2009012911; 376.1;1000
618800;2009012912; 396.3;1000
618800;2009012913; 366.6;1000
618800;2009012914; 289.4;1000
618800;2009012915; 173.1;1000
618800;2009012916;  42.5;1000
618800;2009012917;   0.0;1000
618800;2009012918;   0.0;1000
618800;2009012919;   0.0;1000
618800;2009012920;   0.0;1000
618800;2009012921;   0.0;1000
618800;2009012922;   0.0;1000
618800;2009012923;   0.0;1000
618800;2009013000;   0.0;1000
618800;2009013001;   0.0;1000
618800;2009013002;   0.0;1000
618800;2009013003;   0.0;1000
618800;2009013004;   0.0;1000
618800;2009013005;   0.0;1000
618800;2009013006;   0.0;1000
618800;2009013007;   0.0;1000
618800;2009013008;  69.4;1000
618800;2009013009; 202.8;1000
618800;2009013010; 313.3;1000
618800;2009013011; 382.1;1000
618800;2009013012; 402.5;1000
618800;2009013013; 372.9;1000
618800;2009013014; 295.7;1000
618800;2009013015; 179.0;1000
618800;2009013016;  46.5;1000
618800;2009013017;   0.0;1000
618800;2009013018;   0.0;1000
618800;2009013019;   0.0;1000
618800;2009013020;   0.0;1000
618800;2009013021;   0.0;1000
618800;2009013022;   0.0;1000
618800;2009013023;   0.0;1000
618800;2009013100;   0.0;1000
618800;2009013101;   0.0;1000
618800;2009013102;   0.0;1000
618800;2009013103;   0.0;1000
618800;2009013104;   0.0;1000
618800;2009013105;   0.0;1000
618800;2009013106;   0.0;1000
618800;2009013107;   0.0;1000
618800;2009013108;  74.1;1000
618800;2009013109; 208.2;1000
618800;2009013110; 319.1;1000
618800;2009013111; 388.2;1000
618800;2009013112; 408.9;1000
618800;2009013113; 379.3;1000
618800;2009013114; 302.0;1000
618800;2009013115; 185.0;1000
618800;2009013116;  50.7;1000
618800;2009013117;   0.0;1000
618800;2009013118;   0.0;1000
618800;2009013119;   0.0;1000
618800;2009013120;   0.0;1000
618800;2009013121;   0.0;1000
618800;2009013122;   0.0;1000
618800;2009013123;   0.0;1000
618800;2009020100;   0.0;1000
618800;2009020101;   0.0;1000
618800;2009020102;   0.0;1000
618800;2009020103;   0.0;1000
618800;2009020104;   0.0;1000
618800;2009020105;   0.0;1000
618800;2009020106;   0.0;1000
618800;2009020107;   0.0;1000
618800;2009020108;  78.4;1000
618800;2009020109; 213.8;1000
618800;2009020110; 325.1;1000
618800;2009020111; 394.5;1000
618800;2009020112; 415.3;1000
618800;2009020113; 385.8;1000
618800;2009020114; 308.4;1000
618800;2009020115; 191.1;1000
618800;2009020116;  55.2;1000
618800;2009020117;   0.0;1000
618800;2009020118;   0.0;1000
618800;2009020119;   0.0;1000
618800;2009020120;   0.0;1000
618800;2009020121;   0.0;1000
618800;2009020122;   0.0;1000
618800;2009020123;   0.0;1000
618800;2009020200;   0.0;1000
618800;2009020201;   0.0;1000
618800;2009020202;   0.0;1000
618800;2009020203;   0.0;1000
618800;2009020204;   0.0;1000
618800;2009020205;   0.0;1000
618800;2009020206;   0.0;1000
618800;2009020207;   0.0;1000
618800;2009020208;  83.6;1000
618800;2009020209; 219.5;1000
618800;2009020210; 331.3;1000
618800;2009020211; 400.9;1000
618800;2009020212; 421.8;1000
618800;2009020213; 392.3;1000
618800;2009020214; 314.9;1000
618800;2009020215; 197.3;1000
618800;2009020216;  59.8;1000
618800;2009020217;   0.0;1000
618800;2009020218;   0.0;1000
618800;2009020219;   0.0;1000
618800;2009020220;   0.0;1000
618800;2009020221;   0.0;1000
618800;2009020222;   0.0;1000
618800;2009020223;   0.0;1000
618800;2009020300;   0.0;1000
618800;2009020301;   0.0;1000
618800;2009020302;   0.0;1000
618800;2009020303;   0.0;1000
618800;2009020304;   0.0;1000
618800;2009020305;   0.0;1000
618800;2009020306;   0.0;1000
618800;2009020307;   0.0;1000
618800;2009020308;  89.1;1000
618800;2009020309; 225.4;1000
618800;2009020310; 337.5;1000
618800;2009020311; 407.3;1000
618800;2009020312; 428.4;1000
618800;2009020313; 399.0;1000
618800;2009020314; 321.5;1000
618800;2009020315; 203.6;1000
618800;2009020316;  64.8;1000
618800;2009020317;   0.0;1000
618800;2009020318;   0.0;1000
618800;2009020319;   0.0;1000
618800;2009020320;   0.0;1000
618800;2009020321;   0.0;1000
618800;2009020322;   0.0;1000
618800;2009020323;   0.0;1000
618800;2009020400;   0.0;1000
618800;2009020401;   0.0;1000
618800;2009020402;   0.0;1000
618800;2009020403;   0.0;1000
618800;2009020404;   0.0;1000
618800;2009020405;   0.0;1000
618800;2009020406;   0.0;1000
618800;2009020407;   0.0;1000
618800;2009020408;  94.8;1000
618800;2009020409; 231.4;1000
618800;2009020410; 343.9;1000
618800;2009020411; 413.9;1000
618800;2009020412; 435.1;1000
618800;2009020413; 405.7;1000
618800;2009020414; 328.2;1000
618800;2009020415; 209.9;1000
618800;2009020416;  69.9;1000
618800;2009020417;   0.0;1000
618800;2009020418;   0.0;1000
618800;2009020419;   0.0;1000
618800;2009020420;   0.0;1000
618800;2009020421;   0.0;1000
618800;2009020422;   0.0;1000
618800;2009020423;   0.0;1000
618800;2009020500;   0.0;1000
618800;2009020501;   0.0;1000
618800;2009020502;   0.0;1000
618800;2009020503;   0.0;1000
618800;2009020504;   0.0;1000
618800;2009020505;   0.0;1000
618800;2009020506;   0.0;1000
618800;2009020507;   1.2;1000
618800;2009020508;  99.6;1000
618800;2009020509; 237.5;1000
618800;2009020510; 350.4;1000
618800;2009020511; 420.6;1000
618800;2009020512; 441.9;1000
618800;2009020513; 412.6;1000
618800;2009020514; 334.9;1000
618800;2009020515; 216.4;1000
618800;2009020516;  76.0;1000
618800;2009020517;   0.0;1000
618800;2009020518;   0.0;1000
618800;2009020519;   0.0;1000
618800;2009020520;   0.0;1000
618800;2009020521;   0.0;1000
618800;2009020522;   0.0;1000
618800;2009020523;   0.0;1000
618800;2009020600;   0.0;1000
618800;2009020601;   0.0;1000
618800;2009020602;   0.0;1000
618800;2009020603;   0.0;1000
618800;2009020604;   0.0;1000
