statid;timeobs;relative_humidity_mean(%);label
606000;2009010809;88;1100
606000;2009010810;89;1100
606000;2009010811;91;1100
606000;2009010812;90;1100
606000;2009010813;88;1100
606000;2009010814;88;1100
606000;2009010815;91;1100
606000;2009010816;91;1100
606000;2009010817;93;1100
606000;2009010818;94;1100
606000;2009010819;93;1100
606000;2009010820;92;1100
606000;2009010821;90;1100
606000;2009010822;87;1100
606000;2009010823;82;1100
606000;2009010900;84;1100
606000;2009010901;85;1100
606000;2009010902;85;1100
606000;2009010903;85;1100
606000;2009010904;86;1100
606000;2009010905;87;1100
606000;2009010906;87;1100
606000;2009010907;88;1100
606000;2009010908;89;1100
606000;2009010909;89;1100
606000;2009010910;89;1100
606000;2009010911;89;1100
606000;2009010912;89;1100
606000;2009010913;90;1100
606000;2009010914;90;1100
606000;2009010915;91;1100
606000;2009010916;91;1100
606000;2009010917;90;1100
606000;2009010918;91;1100
606000;2009010919;91;1100
606000;2009010920;91;1100
606000;2009010921;91;1100
606000;2009010922;90;1100
606000;2009010923;89;1100
606000;2009011000;89;1100
606000;2009011001;88;1100
606000;2009011002;88;1100
606000;2009011003;87;1100
606000;2009011004;88;1100
606000;2009011005;88;1100
606000;2009011006;90;1100
606000;2009011007;91;1100
606000;2009011008;92;1100
606000;2009011009;92;1100
606000;2009011010;92;1100
606000;2009011011;91;1100
606000;2009011012;88;1100
606000;2009011013;85;1100
606000;2009011014;85;1100
606000;2009011015;87;1100
606000;2009011016;85;1100
606000;2009011017;79;1100
606000;2009011018;81;1100
606000;2009011019;83;1100
606000;2009011020;86;1100
606000;2009011021;89;1100
606000;2009011022;90;1100
606000;2009011023;90;1100
606000;2009011100;88;1100
606000;2009011101;86;1100
606000;2009011102;88;1100
606000;2009011103;89;1100
606000;2009011104;88;1100
606000;2009011105;89;1100
606000;2009011106;89;1100
606000;2009011107;89;1100
606000;2009011108;89;1100
606000;2009011109;88;1100
606000;2009011110;88;1100
606000;2009011111;88;1100
606000;2009011112;85;1100
606000;2009011113;83;1100
606000;2009011114;81;1100
606000;2009011115;79;1100
606000;2009011116;74;1100
606000;2009011117;72;1100
606000;2009011118;70;1100
606000;2009011119;71;1100
606000;2009011120;71;1100
606000;2009011121;72;1100
606000;2009011122;72;1100
606000;2009011123;71;1100
606000;2009011200;71;1100
606000;2009011201;72;1100
606000;2009011202;75;1100
606000;2009011203;78;1100
606000;2009011204;81;1100
606000;2009011205;83;1100
606000;2009011206;82;1100
606000;2009011207;82;1100
606000;2009011208;83;1100
606000;2009011209;84;1100
606000;2009011210;83;1100
606000;2009011211;86;1100
606000;2009011212;91;1100
606000;2009011213;92;1100
606000;2009011214;92;1100
606000;2009011215;92;1100
606000;2009011216;93;1100
606000;2009011217;93;1100
606000;2009011218;93;1100
606000;2009011219;93;1100
606000;2009011220;93;1100
606000;2009011221;93;1100
606000;2009011222;93;1100
606000;2009011223;94;1100
606000;2009011300;94;1100
606000;2009011301;94;1100
606000;2009011302;94;1100
606000;2009011303;94;1100
606000;2009011304;94;1100
606000;2009011305;94;1100
606000;2009011306;94;1100
606000;2009011307;95;1100
606000;2009011308;95;1100
606000;2009011309;95;1100
606000;2009011310;95;1100
606000;2009011311;95;1100
606000;2009011312;95;1100
606000;2009011313;95;1100
606000;2009011314;95;1100
606000;2009011315;94;1100
606000;2009011316;94;1100
606000;2009011317;94;1100
606000;2009011318;94;1100
606000;2009011319;94;1100
606000;2009011320;95;1100
606000;2009011321;95;1100
606000;2009011322;95;1100
606000;2009011323;95;1100
606000;2009011400;95;1100
606000;2009011401;95;1100
606000;2009011402;95;1100
606000;2009011403;95;1100
606000;2009011404;95;1100
606000;2009011405;95;1100
606000;2009011406;96;1100
606000;2009011407;96;1100
606000;2009011408;96;1100
606000;2009011409;96;1100
606000;2009011410;96;1100
606000;2009011411;96;1100
606000;2009011412;96;1100
606000;2009011413;95;1100
606000;2009011414;95;1100
606000;2009011415;94;1100
606000;2009011416;95;1100
606000;2009011417;95;1100
606000;2009011418;95;1100
606000;2009011419;95;1100
606000;2009011420;96;1100
606000;2009011421;96;1100
606000;2009011422;96;1100
606000;2009011423;96;1100
606000;2009011500;96;1100
606000;2009011501;96;1100
606000;2009011502;96;1100
606000;2009011503;96;1100
606000;2009011504;96;1100
606000;2009011505;96;1100
606000;2009011506;97;1100
606000;2009011507;97;1100
606000;2009011508;97;1100
606000;2009011509;97;1100
606000;2009011510;97;1100
606000;2009011511;97;1100
606000;2009011512;97;1100
606000;2009011513;97;1100
606000;2009011514;97;1100
606000;2009011515;98;1100
606000;2009011516;97;1100
606000;2009011517;97;1100
606000;2009011518;96;1100
606000;2009011519;96;1100
606000;2009011520;95;1100
606000;2009011521;94;1100
606000;2009011522;94;1100
606000;2009011523;94;1100
606000;2009011600;94;1100
606000;2009011601;93;1100
606000;2009011602;93;1100
606000;2009011603;92;1100
606000;2009011604;92;1100
606000;2009011605;91;1100
606000;2009011606;90;1100
606000;2009011607;90;1100
606000;2009011608;90;1100
606000;2009011609;89;1100
606000;2009011610;87;1100
606000;2009011611;86;1100
606000;2009011612;86;1100
606000;2009011613;85;1100
606000;2009011614;84;1100
606000;2009011615;83;1100
606000;2009011616;85;1100
606000;2009011617;84;1100
606000;2009011618;84;1100
606000;2009011619;85;1100
606000;2009011620;85;1100
606000;2009011621;86;1100
606000;2009011622;86;1100
606000;2009011623;86;1100
606000;2009011700;87;1100
606000;2009011701;88;1100
606000;2009011702;89;1100
606000;2009011703;88;1100
606000;2009011704;88;1100
606000;2009011705;88;1100
606000;2009011706;88;1100
606000;2009011707;87;1100
606000;2009011708;87;1100
606000;2009011709;87;1100
606000;2009011710;88;1100
606000;2009011711;89;1100
606000;2009011712;89;1100
606000;2009011713;91;1100
606000;2009011714;93;1100
606000;2009011715;92;1100
606000;2009011716;94;1100
606000;2009011717;94;1100
606000;2009011718;95;1100
606000;2009011719;96;1100
606000;2009011720;96;1100
606000;2009011721;96;1100
606000;2009011722;95;1100
606000;2009011723;95;1100
606000;2009011800;95;1100
606000;2009011801;96;1100
606000;2009011802;96;1100
606000;2009011803;96;1100
606000;2009011804;95;1100
606000;2009011805;93;1100
606000;2009011806;93;1100
606000;2009011807;93;1100
606000;2009011808;92;1100
606000;2009011809;91;1100
606000;2009011810;91;1100
606000;2009011811;91;1100
606000;2009011812;92;1100
606000;2009011813;93;1100
606000;2009011814;93;1100
606000;2009011815;94;1100
606000;2009011816;94;1100
606000;2009011817;94;1100
606000;2009011818;94;1100
606000;2009011819;94;1100
606000;2009011820;94;1100
606000;2009011821;95;1100
606000;2009011822;94;1100
606000;2009011823;94;1100
606000;2009011900;95;1100
606000;2009011901;94;1100
606000;2009011902;94;1100
606000;2009011903;94;1100
606000;2009011904;95;1100
606000;2009011905;94;1100
606000;2009011906;94;1100
606000;2009011907;94;1100
606000;2009011908;94;1100
606000;2009011909;93;1100
606000;2009011910;92;1100
606000;2009011911;89;1100
606000;2009011912;89;1100
606000;2009011913;89;1100
606000;2009011914;89;1100
606000;2009011915;92;1100
606000;2009011916;92;1100
606000;2009011917;89;1100
606000;2009011918;82;1100
606000;2009011919;84;1100
606000;2009011920;92;1100
606000;2009011921;92;1100
606000;2009011922;93;1100
606000;2009011923;94;1100
606000;2009012000;94;1100
606000;2009012001;93;1100
606000;2009012002;94;1100
606000;2009012003;93;1100
606000;2009012004;94;1100
606000;2009012005;94;1100
606000;2009012006;94;1100
606000;2009012007;94;1100
606000;2009012008;94;1100
606000;2009012009;93;1100
606000;2009012010;92;1100
606000;2009012011;91;1100
606000;2009012012;89;1100
606000;2009012013;92;1100
606000;2009012014;92;1100
606000;2009012015;92;1100
606000;2009012016;92;1100
606000;2009012017;91;1100
606000;2009012018;91;1100
606000;2009012019;91;1100
606000;2009012020;91;1100
606000;2009012021;88;1100
606000;2009012022;88;1100
606000;2009012023;89;1100
606000;2009012100;88;1100
606000;2009012101;88;1100
606000;2009012102;88;1100
606000;2009012103;89;1100
606000;2009012104;89;1100
606000;2009012105;90;1100
606000;2009012106;90;1100
606000;2009012107;90;1100
606000;2009012108;90;1100
606000;2009012109;90;1100
606000;2009012110;90;1100
606000;2009012111;90;1100
606000;2009012112;88;1100
606000;2009012113;88;1100
606000;2009012114;88;1100
606000;2009012115;88;1100
606000;2009012116;88;1100
606000;2009012117;88;1100
606000;2009012118;88;1100
606000;2009012119;88;1100
606000;2009012120;89;1100
606000;2009012121;90;1100
606000;2009012122;91;1100
606000;2009012123;91;1100
606000;2009012200;92;1100
606000;2009012201;94;1100
606000;2009012202;95;1100
606000;2009012203;96;1100
606000;2009012204;96;1100
606000;2009012205;96;1100
606000;2009012206;95;1100
606000;2009012207;95;1100
606000;2009012208;94;1100
606000;2009012209;92;1100
606000;2009012210;83;1100
606000;2009012211;78;1100
606000;2009012212;78;1100
606000;2009012213;77;1100
606000;2009012214;80;1100
606000;2009012215;77;1100
606000;2009012216;74;1100
606000;2009012217;79;1100
606000;2009012218;82;1100
606000;2009012219;88;1100
606000;2009012220;94;1100
606000;2009012221;94;1100
606000;2009012222;94;1100
606000;2009012223;94;1100
606000;2009012300;94;1100
606000;2009012301;94;1100
606000;2009012302;94;1100
606000;2009012303;95;1100
606000;2009012304;95;1100
606000;2009012305;95;1100
606000;2009012306;96;1100
606000;2009012307;96;1100
606000;2009012308;96;1100
606000;2009012309;96;1100
606000;2009012310;96;1100
606000;2009012311;95;1100
606000;2009012312;94;1100
606000;2009012313;91;1100
606000;2009012314;92;1100
606000;2009012315;88;1100
606000;2009012316;87;1100
606000;2009012317;86;1100
606000;2009012318;85;1100
606000;2009012319;84;1100
606000;2009012320;86;1100
606000;2009012321;90;1100
606000;2009012322;92;1100
606000;2009012323;94;1100
606000;2009012400;94;1100
606000;2009012401;95;1100
606000;2009012402;95;1100
606000;2009012403;96;1100
606000;2009012404;96;1100
606000;2009012405;96;1100
606000;2009012406;96;1100
606000;2009012407;96;1100
606000;2009012408;97.5;1000
606000;2009012409;96;1100
606000;2009012410;96;1100
606000;2009012411;96;1100
606000;2009012412;96;1100
606000;2009012413;96;1100
606000;2009012414;96;1100
606000;2009012415;95;1100
606000;2009012416;95;1100
606000;2009012417;95;1100
606000;2009012418;95;1100
606000;2009012419;95;1100
606000;2009012420;94;1100
606000;2009012421;93;1100
606000;2009012422;91;1100
606000;2009012423;91;1100
606000;2009012500;91;1100
606000;2009012501;92;1100
606000;2009012502;93;1100
606000;2009012503;94;1100
606000;2009012504;94;1100
606000;2009012505;95;1100
606000;2009012506;95;1100
606000;2009012507;95;1100
606000;2009012508;96;1100
606000;2009012509;96;1100
606000;2009012510;96;1100
606000;2009012511;97;1100
606000;2009012512;96;1100
606000;2009012513;96;1100
606000;2009012514;92;1100
606000;2009012515;88;1100
606000;2009012516;87;1100
606000;2009012517;90;1100
606000;2009012518;91;1100
606000;2009012519;93;1100
606000;2009012520;92;1100
606000;2009012521;91;1100
606000;2009012522;90;1100
606000;2009012523;90;1100
606000;2009012600;90;1100
606000;2009012601;90;1100
606000;2009012602;89;1100
606000;2009012603;89;1100
606000;2009012604;89;1100
606000;2009012605;89;1100
606000;2009012606;88;1100
606000;2009012607;90;1100
606000;2009012608;92;1100
606000;2009012609;90;1100
606000;2009012610;86;1100
606000;2009012611;83;1100
606000;2009012612;81;1100
606000;2009012613;80;1100
606000;2009012614;80;1100
606000;2009012615;80;1100
606000;2009012616;80;1100
606000;2009012617;80;1100
606000;2009012618;79;1100
606000;2009012619;78;1100
606000;2009012620;79;1100
606000;2009012621;79;1100
606000;2009012622;78;1100
606000;2009012623;79;1100
606000;2009012700;80;1100
606000;2009012701;79;1100
606000;2009012702;79;1100
606000;2009012703;79;1100
606000;2009012704;79;1100
606000;2009012705;79;1100
606000;2009012706;82.7;1000
606000;2009012707;80;1100
606000;2009012708;80;1100
606000;2009012709;80;1100
606000;2009012710;79;1100
606000;2009012711;80;1100
606000;2009012712;79;1100
606000;2009012713;79;1100
606000;2009012714;81;1100
606000;2009012715;81;1100
606000;2009012716;81;1100
606000;2009012717;81;1100
606000;2009012718;80;1100
606000;2009012719;81;1100
606000;2009012720;80;1100
606000;2009012721;81;1100
606000;2009012722;81;1100
606000;2009012723;81;1100
606000;2009012800;82;1100
606000;2009012801;82;1100
606000;2009012802;83;1100
606000;2009012803;83;1100
606000;2009012804;83;1100
606000;2009012805;84;1100
606000;2009012806;86;1100
606000;2009012807;87;1100
606000;2009012808;87;1100
606000;2009012809;87;1100
606000;2009012810;86;1100
606000;2009012811;86;1100
606000;2009012812;87;1100
606000;2009012813;90;1100
606000;2009012814;91;1100
606000;2009012815;92;1100
606000;2009012816;92;1100
606000;2009012817;89;1100
606000;2009012818;89;1100
606000;2009012819;87;1100
606000;2009012820;85;1100
606000;2009012821;84;1100
606000;2009012822;85;1100
606000;2009012823;87;1100
606000;2009012900;89;1100
606000;2009012901;90;1100
606000;2009012902;90;1100
606000;2009012903;90;1100
606000;2009012904;89;1100
606000;2009012905;90;1100
606000;2009012906;91;1100
606000;2009012907;91;1100
606000;2009012908;89;1100
606000;2009012909;88;1100
606000;2009012910;88;1100
606000;2009012911;88;1100
606000;2009012912;88;1100
606000;2009012913;87;1100
606000;2009012914;85;1100
606000;2009012915;84;1100
606000;2009012916;84;1100
606000;2009012917;88;1100
606000;2009012918;90;1100
606000;2009012919;92;1100
606000;2009012920;93;1100
606000;2009012921;93;1100
606000;2009012922;93;1100
606000;2009012923;93;1100
606000;2009013000;93;1100
606000;2009013001;93;1100
606000;2009013002;94;1100
606000;2009013003;94;1100
606000;2009013004;94;1100
606000;2009013005;94;1100
606000;2009013006;95;1100
606000;2009013007;95;1100
606000;2009013008;95;1100
606000;2009013009;95;1100
606000;2009013010;96;1100
606000;2009013011;94;1100
606000;2009013012;93;1100
606000;2009013013;91;1100
606000;2009013014;89;1100
606000;2009013015;86;1100
606000;2009013016;85;1100
606000;2009013017;85;1100
606000;2009013018;85;1100
606000;2009013019;86;1100
606000;2009013020;85;1100
606000;2009013021;87;1100
606000;2009013022;86;1100
606000;2009013023;86;1100
606000;2009013100;86;1100
606000;2009013101;87;1100
606000;2009013102;90;1100
606000;2009013103;90;1100
606000;2009013104;89;1100
606000;2009013105;89;1100
606000;2009013106;90;1100
606000;2009013107;88;1100
606000;2009013108;88;1100
606000;2009013109;88;1100
606000;2009013110;89;1100
606000;2009013111;87;1100
606000;2009013112;86;1100
606000;2009013113;75;1100
606000;2009013114;73;1100
606000;2009013115;74;1100
606000;2009013116;73;1100
606000;2009013117;74;1100
606000;2009013118;70;1100
606000;2009013119;68;1100
606000;2009013120;67;1100
606000;2009013121;70;1100
606000;2009013122;77;1100
606000;2009013123;78;1100
606000;2009020100;77;1100
606000;2009020101;70;1100
606000;2009020102;66;1100
606000;2009020103;68;1100
606000;2009020104;63;1100
606000;2009020105;65;1100
606000;2009020106;66;1100
606000;2009020107;61;1100
606000;2009020108;65;1100
606000;2009020109;67;1100
606000;2009020110;67;1100
606000;2009020111;71;1100
606000;2009020112;65;1100
606000;2009020113;65;1100
606000;2009020114;70;1100
606000;2009020115;75;1100
606000;2009020116;74;1100
606000;2009020117;75;1100
606000;2009020118;75;1100
606000;2009020119;75;1100
606000;2009020120;76;1100
606000;2009020121;75;1100
606000;2009020122;76;1100
606000;2009020123;77;1100
606000;2009020200;78;1100
606000;2009020201;81;1100
606000;2009020202;84;1100
606000;2009020203;84;1100
606000;2009020204;82;1100
606000;2009020205;81;1100
606000;2009020206;81;1100
606000;2009020207;80;1100
606000;2009020208;76;1100
606000;2009020209;72;1100
606000;2009020210;73;1100
606000;2009020211;73;1100
606000;2009020212;70;1100
606000;2009020213;70;1100
606000;2009020214;70;1100
606000;2009020215;73;1100
606000;2009020216;75;1100
606000;2009020217;76;1100
606000;2009020218;76;1100
606000;2009020219;77;1100
606000;2009020220;77;1100
606000;2009020221;78;1100
606000;2009020222;78;1100
606000;2009020223;78;1100
606000;2009020300;79;1100
606000;2009020301;79;1100
606000;2009020302;79;1100
606000;2009020303;79;1100
606000;2009020304;80;1100
606000;2009020305;81;1100
606000;2009020306;82;1100
606000;2009020307;83;1100
606000;2009020308;84;1100
606000;2009020309;85;1100
606000;2009020310;86;1100
606000;2009020311;87;1100
606000;2009020312;87;1100
606000;2009020313;87;1100
606000;2009020314;87;1100
606000;2009020315;87;1100
606000;2009020316;87;1100
606000;2009020317;88;1100
606000;2009020318;89;1100
606000;2009020319;90;1100
606000;2009020320;90;1100
606000;2009020321;91;1100
606000;2009020322;93;1100
606000;2009020323;94;1100
606000;2009020400;95;1100
606000;2009020401;95;1100
606000;2009020402;95;1100
606000;2009020403;94;1100
606000;2009020404;94;1100
606000;2009020405;94;1100
606000;2009020406;93;1100
606000;2009020407;93;1100
606000;2009020408;96.9;1000
606000;2009020409;94;1100
606000;2009020410;95;1100
606000;2009020411;95;1100
606000;2009020412;94;1100
606000;2009020413;94;1100
606000;2009020414;94;1100
606000;2009020415;94;1100
606000;2009020416;95;1100
606000;2009020417;95;1100
606000;2009020418;96;1100
606000;2009020419;96;1100
606000;2009020420;96;1100
606000;2009020421;96;1100
606000;2009020422;96;1100
606000;2009020423;96;1100
606000;2009020500;97;1100
606000;2009020501;97;1100
606000;2009020502;97;1100
606000;2009020503;97;1100
606000;2009020504;97;1100
606000;2009020505;96;1100
606000;2009020506;96;1100
606000;2009020507;96;1100
606000;2009020508;95;1100
606000;2009020509;96;1100
606000;2009020510;96;1100
606000;2009020511;96;1100
606000;2009020512;96;1100
606000;2009020513;96;1100
606000;2009020514;97;1100
606000;2009020515;97;1100
606000;2009020516;97;1100
606000;2009020517;96;1100
606000;2009020518;96;1100
606000;2009020519;96;1100
606000;2009020520;96;1100
606000;2009020521;96;1100
606000;2009020522;96;1100
606000;2009020523;96;1100
606000;2009020600;96;1100
606000;2009020601;96;1100
606000;2009020602;96;1100
606000;2009020603;96;1100
606000;2009020604;96;1100
606000;2009020605;96;1100
606000;2009020606;96;1100
606000;2009020607;97;1100
606000;2009020608;97;1100
606000;2009020609;96;1100
606000;2009020610;96;1100
606000;2009020611;96;1100
606000;2009020612;96;1100
606000;2009020613;96;1100
606000;2009020614;96;1100
606000;2009020615;96;1100
606000;2009020616;96;1100
606000;2009020617;96;1100
606000;2009020618;96;1100
606000;2009020619;96;1100
606000;2009020620;96;1100
606000;2009020621;96;1100
606000;2009020622;96;1100
606000;2009020623;96;1100
606000;2009020700;95;1100
606000;2009020701;95;1100
606000;2009020702;95;1100
606000;2009020703;95;1100
606000;2009020704;95;1100
606000;2009020705;95;1100
606000;2009020706;96;1100
606000;2009020707;96;1100
606000;2009020708;96;1100
606000;2009020709;96;1100
606000;2009020710;96;1100
606000;2009020711;96;1100
606000;2009020712;96;1100
606000;2009020713;95;1100
606000;2009020714;95;1100
606000;2009020715;96;1100
606000;2009020716;96;1100
606000;2009020717;96;1100
606000;2009020718;94;1100
606000;2009020719;94;1100
606000;2009020720;95;1100
606000;2009020721;96;1100
606000;2009020722;96;1100
606000;2009020723;96;1100
606000;2009020800;96;1100
606000;2009020801;95;1100
606000;2009020802;96;1100
606000;2009020803;96;1100
606000;2009020804;96;1100
606000;2009020805;96;1100
606000;2009020806;96;1100
606000;2009020807;96;1100
606000;2009020808;95;1100
606000;2009020809;89;1100
606000;2009020810;92;1100
606000;2009020811;95;1100
606000;2009020812;92;1100
606000;2009020813;88;1100
606000;2009020814;83;1100
606000;2009020815;78;1100
606000;2009020816;87;1100
606000;2009020817;96;1100
606000;2009020818;96;1100
606000;2009020819;95;1100
606000;2009020820;95;1100
606000;2009020821;95;1100
606000;2009020822;95;1100
606000;2009020823;94;1100
606000;2009020900;95;1100
606000;2009020901;95;1100
606000;2009020902;95;1100
606000;2009020903;96;1100
606000;2009020904;96;1100
606000;2009020905;96;1100
606000;2009020906;96;1100
606000;2009020907;96;1100
606000;2009020908;96;1100
606000;2009020909;96;1100
606000;2009020910;94;1100
606000;2009020911;91;1100
606000;2009020912;84;1100
606000;2009020913;89;1100
606000;2009020914;88;1100
606000;2009020915;88;1100
606000;2009020916;89;1100
606000;2009020917;91;1100
606000;2009020918;95;1100
606000;2009020919;95;1100
606000;2009020920;95;1100
606000;2009020921;95;1100
606000;2009020922;96;1100
606000;2009020923;96;1100
606000;2009021000;96;1100
606000;2009021001;95;1100
606000;2009021002;95;1100
606000;2009021003;96;1100
606000;2009021004;96;1100
606000;2009021005;95;1100
606000;2009021006;93;1100
606000;2009021007;92;1100
606000;2009021008;92;1100
606000;2009021009;91;1100
606000;2009021010;90;1100
606000;2009021011;89;1100
606000;2009021012;87;1100
606000;2009021013;84;1100
606000;2009021014;84;1100
606000;2009021015;88;1100
606000;2009021016;90;1100
606000;2009021017;91;1100
606000;2009021018;92;1100
606000;2009021019;93;1100
606000;2009021020;93;1100
606000;2009021021;93;1100
606000;2009021022;94;1100
606000;2009021023;94;1100
606000;2009021100;94;1100
606000;2009021101;93;1100
606000;2009021102;94;1100
606000;2009021103;94;1100
606000;2009021104;96;1100
606000;2009021105;91;1100
606000;2009021106;88;1100
606000;2009021107;87;1100
606000;2009021108;87;1100
606000;2009021109;85;1100
606000;2009021110;83;1100
606000;2009021111;83;1100
606000;2009021112;80;1100
606000;2009021113;78;1100
606000;2009021114;76;1100
606000;2009021115;73;1100
606000;2009021116;75;1100
606000;2009021117;82;1100
606000;2009021118;87;1100
606000;2009021119;88;1100
606000;2009021120;90;1100
606000;2009021121;92;1100
606000;2009021122;93;1100
606000;2009021123;94;1100
606000;2009021200;94;1100
606000;2009021201;93;1100
606000;2009021202;93;1100
606000;2009021203;94;1100
606000;2009021204;93;1100
606000;2009021205;93;1100
606000;2009021206;92;1100
606000;2009021207;93;1100
606000;2009021208;93;1100
606000;2009021209;94;1100
606000;2009021210;85;1100
606000;2009021211;75;1100
606000;2009021212;67;1100
606000;2009021213;61;1100
606000;2009021214;60;1100
606000;2009021215;63;1100
606000;2009021216;64;1100
606000;2009021217;72;1100
606000;2009021218;77;1100
606000;2009021219;80;1100
606000;2009021220;83;1100
606000;2009021221;87;1100
606000;2009021222;89;1100
606000;2009021223;90;1100
606000;2009021300;91;1100
606000;2009021301;90;1100
606000;2009021302;91;1100
606000;2009021303;93;1100
606000;2009021304;94;1100
606000;2009021305;94;1100
606000;2009021306;94;1100
606000;2009021307;90;1100
606000;2009021308;89;1100
606000;2009021309;86;1100
606000;2009021310;84;1100
606000;2009021311;81;1100
606000;2009021312;78;1100
606000;2009021313;76;1100
606000;2009021314;74;1100
606000;2009021315;71;1100
606000;2009021316;74;1100
606000;2009021317;85;1100
606000;2009021318;89;1100
606000;2009021319;92;1100
606000;2009021320;93;1100
606000;2009021321;93;1100
606000;2009021322;94;1100
606000;2009021323;93;1100
606000;2009021400;92;1100
606000;2009021401;93;1100
606000;2009021402;93;1100
606000;2009021403;93;1100
606000;2009021404;93;1100
606000;2009021405;93;1100
606000;2009021406;93;1100
606000;2009021407;91;1100
606000;2009021408;91;1100
606000;2009021409;94;1100
606000;2009021410;95;1100
606000;2009021411;89;1100
606000;2009021412;74;1100
606000;2009021413;67;1100
606000;2009021414;68;1100
606000;2009021415;69;1100
