statid;timeobs;Integrated_water_vapour_mean_[kg/m^2];Quality_label
618800;2009010507; 2.3248;1000
618800;2009010508; 2.5329;1000
618800;2009010509; 2.7791;1000
618800;2009010510; 3.1666;1000
618800;2009010511; 3.3723;1000
618800;2009010512; 3.5296;1000
618800;2009010513; 3.5911;1000
618800;2009010514; 3.5614;1000
618800;2009010515; 3.4956;1000
618800;2009010516; 3.4235;1000
618800;2009010517; 3.4020;1000
618800;2009010518; 3.4465;1000
618800;2009010519; 3.6100;1000
618800;2009010520; 3.8778;1000
618800;2009010521; 4.2072;1000
618800;2009010522; 4.8677;1000
618800;2009010523; 5.3006;1000
618800;2009010600; 5.4523;1000
618800;2009010601; 5.2406;1000
618800;2009010602; 5.3545;1000
618800;2009010603; 5.8871;1000
618800;2009010604; 6.2422;1000
618800;2009010605; 6.2311;1000
618800;2009010606; 6.0834;1000
618800;2009010607; 6.1680;1000
618800;2009010608; 6.4245;1000
618800;2009010609; 6.6672;1000
618800;2009010610; 7.2641;1000
618800;2009010611; 7.5273;1000
618800;2009010612; 7.6286;1000
618800;2009010613; 7.6049;1000
618800;2009010614; 7.7083;1000
618800;2009010615; 8.0596;1000
618800;2009010616; 8.6397;1000
618800;2009010617; 9.2189;1000
618800;2009010618; 9.5278;1000
618800;2009010619;10.0000;1000
618800;2009010620;10.8094;1000
618800;2009010621;11.0319;1000
618800;2009010622;10.5647;1000
618800;2009010623; 9.5160;1000
618800;2009010700; 8.4229;1000
618800;2009010701; 7.5500;1000
618800;2009010702; 7.2105;1000
618800;2009010703; 7.0125;1000
618800;2009010704; 6.4273;1000
618800;2009010705; 5.5419;1000
618800;2009010706; 4.6782;1000
618800;2009010707; 4.0212;1000
618800;2009010708; 3.8113;1000
618800;2009010709; 3.9049;1000
618800;2009010710; 3.7497;1000
618800;2009010711; 3.5090;1000
618800;2009010712; 3.3917;1000
618800;2009010713; 3.3234;1000
618800;2009010714; 3.2479;1000
618800;2009010715; 3.0853;1000
618800;2009010716; 2.8918;1000
618800;2009010717; 2.7773;1000
618800;2009010718; 2.7163;1000
618800;2009010719; 2.7118;1000
618800;2009010720; 2.7762;1000
618800;2009010721; 2.8861;1000
618800;2009010722; 3.3848;1000
618800;2009010723; 3.5618;1000
618800;2009010800; 3.8823;1000
618800;2009010801; 4.3395;1000
618800;2009010802; 4.8486;1000
618800;2009010803; 5.3649;1000
618800;2009010804; 6.3415;1000
618800;2009010805; 7.3888;1000
618800;2009010806; 8.3418;1000
618800;2009010807; 9.5313;1000
618800;2009010808;10.6223;1000
618800;2009010809;11.4385;1000
618800;2009010810;12.3553;1000
618800;2009010811;12.9790;1000
618800;2009010812;13.2812;1000
618800;2009010813;12.8503;1000
618800;2009010814;12.4045;1000
618800;2009010815;12.6052;1000
618800;2009010816;12.8835;1000
618800;2009010817;12.8717;1000
618800;2009010818;12.7525;1000
618800;2009010819;12.1568;1000
618800;2009010820;10.9349;1000
618800;2009010821; 9.8568;1000
618800;2009010822; 9.9049;1000
618800;2009010823;10.5651;1000
618800;2009010900;11.5520;1000
618800;2009010901;12.0644;1000
618800;2009010902;12.4796;1000
618800;2009010903;13.1978;1000
618800;2009010904;14.0883;1000
618800;2009010905;14.5354;1000
618800;2009010906;14.4857;1000
618800;2009010907;14.2598;1000
618800;2009010908;14.1862;1000
618800;2009010909;14.2088;1000
618800;2009010910;14.6456;1000
618800;2009010911;14.6714;1000
618800;2009010912;14.7687;1000
618800;2009010913;14.8319;1000
618800;2009010914;14.7360;1000
618800;2009010915;14.5116;1000
618800;2009010916;14.3866;1000
618800;2009010917;14.2157;1000
618800;2009010918;13.9669;1000
618800;2009010919;13.6583;1000
618800;2009010920;13.3089;1000
618800;2009010921;12.9290;1000
618800;2009010922;12.8567;1000
618800;2009010923;12.4544;1000
618800;2009011000;11.9760;1000
618800;2009011001;11.5266;1000
618800;2009011002;11.1659;1000
618800;2009011003;10.8614;1000
618800;2009011004;10.4929;1000
618800;2009011005;10.0594;1000
618800;2009011006; 9.7030;1000
618800;2009011007; 9.4041;1000
618800;2009011008; 9.2255;1000
618800;2009011009; 9.1956;1000
618800;2009011010; 9.1082;1000
618800;2009011011; 9.0629;1000
618800;2009011012; 8.8237;1000
618800;2009011013; 8.4517;1000
618800;2009011014; 8.1694;1000
618800;2009011015; 8.0763;1000
618800;2009011016; 7.9855;1000
618800;2009011017; 7.7159;1000
618800;2009011018; 7.3243;1000
618800;2009011019; 7.1588;1000
618800;2009011020; 7.2192;1000
618800;2009011021; 7.0180;1000
618800;2009011022; 6.5925;1000
618800;2009011023; 6.2947;1000
618800;2009011100; 6.5356;1000
618800;2009011101; 6.7205;1000
618800;2009011102; 6.0294;1000
618800;2009011103; 5.0149;1000
618800;2009011104; 4.5712;1000
618800;2009011105; 4.8387;1000
618800;2009011106; 5.1772;1000
618800;2009011107; 5.6022;1000
618800;2009011108; 6.0560;1000
618800;2009011109; 6.4448;1000
618800;2009011110; 6.9416;1000
618800;2009011111; 8.0327;1000
618800;2009011112; 8.6983;1000
618800;2009011113; 8.2354;1000
618800;2009011114; 7.4663;1000
618800;2009011115; 7.2030;1000
618800;2009011116; 8.0572;1000
618800;2009011117;10.0899;1000
618800;2009011118;12.2317;1000
618800;2009011119;14.3737;1000
618800;2009011120;15.5631;1000
618800;2009011121;16.2968;1000
618800;2009011122;16.8987;1000
618800;2009011123;16.6219;1000
618800;2009011200;16.2186;1000
618800;2009011201;15.8261;1000
618800;2009011202;15.1748;1000
618800;2009011203;13.5207;1000
618800;2009011204;12.3144;1000
618800;2009011205;13.5450;1000
618800;2009011206;14.9613;1000
618800;2009011207;14.6289;1000
618800;2009011208;13.6045;1000
618800;2009011209;13.7318;1000
618800;2009011210;13.1403;1000
618800;2009011211;13.9947;1000
618800;2009011212;15.6950;1000
618800;2009011213;17.5361;1000
618800;2009011214;18.4106;1000
618800;2009011215;19.1280;1000
618800;2009011216;19.2920;1000
618800;2009011217;19.3243;1000
618800;2009011218;19.3989;1000
618800;2009011219;19.3087;1000
618800;2009011220;19.1366;1000
618800;2009011221;18.5869;1000
618800;2009011222;18.4735;1000
618800;2009011223;17.8954;1000
618800;2009011300;17.2004;1000
618800;2009011301;17.8730;1000
618800;2009011302;17.8660;1000
618800;2009011303;16.7428;1000
618800;2009011304;16.3321;1000
618800;2009011305;15.9929;1000
618800;2009011306;15.4140;1000
618800;2009011307;14.7930;1000
618800;2009011308;14.5344;1000
618800;2009011309;14.5501;1000
618800;2009011310;14.6880;1000
618800;2009011311;14.4397;1000
618800;2009011312;14.0667;1000
618800;2009011313;13.8238;1000
618800;2009011314;13.7586;1000
618800;2009011315;13.7361;1000
618800;2009011316;13.6318;1000
618800;2009011317;13.6409;1000
618800;2009011318;13.5818;1000
618800;2009011319;13.7305;1000
618800;2009011320;13.8990;1000
618800;2009011321;14.0255;1000
618800;2009011322;14.0132;1000
618800;2009011323;14.0479;1000
618800;2009011400;14.0233;1000
618800;2009011401;13.8488;1000
618800;2009011402;13.6467;1000
618800;2009011403;13.5105;1000
618800;2009011404;13.5434;1000
618800;2009011405;13.5010;1000
618800;2009011406;13.4339;1000
618800;2009011407;13.3419;1000
618800;2009011408;13.1260;1000
618800;2009011409;12.7762;1000
618800;2009011410;12.5485;1000
618800;2009011411;12.2394;1000
618800;2009011412;11.9038;1000
618800;2009011413;11.6344;1000
618800;2009011414;11.4328;1000
618800;2009011415;11.1926;1000
618800;2009011416;10.8313;1000
618800;2009011417;10.3159;1000
618800;2009011418; 9.8678;1000
618800;2009011419; 9.5610;1000
618800;2009011420; 9.2891;1000
618800;2009011421; 9.0272;1000
618800;2009011422; 8.9520;1000
618800;2009011423; 8.4936;1000
618800;2009011500; 8.1266;1000
618800;2009011501; 7.8671;1000
618800;2009011502; 7.7317;1000
618800;2009011503; 7.6444;1000
618800;2009011504; 7.5922;1000
618800;2009011505; 7.4993;1000
618800;2009011506; 7.3152;1000
618800;2009011507; 7.0965;1000
618800;2009011508; 6.8700;1000
618800;2009011509; 6.5825;1000
618800;2009011510; 6.5965;1000
618800;2009011511; 6.1930;1000
618800;2009011512; 5.8635;1000
618800;2009011513; 5.7294;1000
618800;2009011514; 5.6228;1000
618800;2009011515; 5.4337;1000
618800;2009011516; 5.1562;1000
618800;2009011517; 4.7797;1000
618800;2009011518; 4.5015;1000
618800;2009011519; 4.3768;1000
618800;2009011520; 4.2478;1000
618800;2009011521; 4.1905;1000
618800;2009011522; 4.4068;1000
618800;2009011523; 4.4487;1000
618800;2009011600; 4.4000;1000
618800;2009011601; 4.3228;1000
618800;2009011602; 4.2755;1000
618800;2009011603; 4.3498;1000
618800;2009011604; 4.5847;1000
618800;2009011605; 5.0489;1000
618800;2009011606; 5.6940;1000
618800;2009011607; 6.3416;1000
618800;2009011608; 6.8507;1000
618800;2009011609; 7.2030;1000
618800;2009011610; 7.4967;1000
618800;2009011611; 7.6317;1000
618800;2009011612; 7.7047;1000
618800;2009011613; 7.8148;1000
618800;2009011614; 7.9490;1000
618800;2009011615; 8.0103;1000
618800;2009011616; 8.0825;1000
618800;2009011617; 8.1774;1000
618800;2009011618; 8.2877;1000
618800;2009011619; 8.3364;1000
618800;2009011620; 8.2739;1000
618800;2009011621; 8.2762;1000
618800;2009011622; 8.0276;1000
618800;2009011623; 8.0225;1000
618800;2009011700; 7.9353;1000
618800;2009011701; 7.8554;1000
618800;2009011702; 7.7033;1000
618800;2009011703; 7.3346;1000
618800;2009011704; 6.9248;1000
618800;2009011705; 6.7382;1000
618800;2009011706; 6.7535;1000
618800;2009011707; 6.8215;1000
618800;2009011708; 6.8059;1000
618800;2009011709; 6.7202;1000
618800;2009011710; 6.8680;1000
618800;2009011711; 6.9315;1000
618800;2009011712; 7.1485;1000
618800;2009011713; 7.4407;1000
618800;2009011714; 7.7283;1000
618800;2009011715; 7.9577;1000
618800;2009011716; 8.1509;1000
618800;2009011717; 8.4035;1000
618800;2009011718; 8.8273;1000
618800;2009011719; 9.4322;1000
618800;2009011720;10.0563;1000
618800;2009011721;10.4351;1000
618800;2009011722;10.0785;1000
618800;2009011723; 9.6747;1000
618800;2009011800; 9.9148;1000
618800;2009011801;11.2055;1000
618800;2009011802;12.2593;1000
618800;2009011803;11.8618;1000
618800;2009011804;10.7755;1000
618800;2009011805; 9.4250;1000
618800;2009011806; 9.2041;1000
618800;2009011807; 9.7749;1000
618800;2009011808; 9.5436;1000
618800;2009011809; 9.2566;1000
618800;2009011810; 9.4017;1000
618800;2009011811; 9.0053;1000
618800;2009011812; 8.4760;1000
618800;2009011813; 8.4058;1000
618800;2009011814; 8.8325;1000
618800;2009011815;10.7188;1000
618800;2009011816;13.1746;1000
618800;2009011817;13.8788;1000
618800;2009011818;13.5968;1000
618800;2009011819;13.4592;1000
618800;2009011820;13.2342;1000
618800;2009011821;13.0032;1000
618800;2009011822;12.6004;1000
618800;2009011823;12.5037;1000
618800;2009011900;12.3353;1000
618800;2009011901;11.9903;1000
618800;2009011902;11.2726;1000
618800;2009011903; 9.6369;1000
618800;2009011904; 7.2142;1000
618800;2009011905; 5.7684;1000
618800;2009011906; 5.9629;1000
618800;2009011907; 7.5621;1000
618800;2009011908; 8.8003;1000
618800;2009011909; 8.9410;1000
618800;2009011910; 8.5033;1000
618800;2009011911; 8.2720;1000
618800;2009011912; 7.9958;1000
618800;2009011913; 7.9359;1000
618800;2009011914; 7.7999;1000
618800;2009011915; 7.5818;1000
618800;2009011916; 6.8900;1000
618800;2009011917; 5.4542;1000
618800;2009011918; 5.0239;1000
618800;2009011919; 7.1124;1000
618800;2009011920;10.1719;1000
618800;2009011921;12.1164;1000
618800;2009011922;12.3120;1000
618800;2009011923;12.4416;1000
618800;2009012000;12.5310;1000
618800;2009012001;12.3349;1000
618800;2009012002;13.3175;1000
618800;2009012003;13.7909;1000
618800;2009012004;13.8763;1000
618800;2009012005;10.6769;1000
618800;2009012006; 8.9102;1000
618800;2009012007; 8.4639;1000
618800;2009012008; 8.5236;1000
618800;2009012009; 8.8474;1000
618800;2009012010; 8.1503;1000
618800;2009012011; 7.4555;1000
618800;2009012012; 6.1047;1000
618800;2009012013; 5.4482;1000
618800;2009012014; 6.1819;1000
618800;2009012015; 7.1304;1000
618800;2009012016; 8.0539;1000
618800;2009012017; 8.3943;1000
618800;2009012018; 8.0132;1000
618800;2009012019; 7.3722;1000
618800;2009012020; 6.9673;1000
618800;2009012021; 7.0449;1000
618800;2009012022; 7.7086;1000
618800;2009012023; 7.8685;1000
618800;2009012100; 8.0221;1000
618800;2009012101; 8.0036;1000
618800;2009012102; 7.8317;1000
618800;2009012103; 7.5845;1000
618800;2009012104; 7.3529;1000
618800;2009012105; 7.2199;1000
618800;2009012106; 7.1063;1000
618800;2009012107; 7.0353;1000
618800;2009012108; 6.8779;1000
618800;2009012109; 6.7657;1000
618800;2009012110; 6.5227;1000
618800;2009012111; 6.6073;1000
618800;2009012112; 6.6359;1000
618800;2009012113; 6.5586;1000
618800;2009012114; 6.6092;1000
618800;2009012115; 6.8116;1000
618800;2009012116; 7.0915;1000
618800;2009012117; 7.2343;1000
618800;2009012118; 7.2713;1000
618800;2009012119; 7.2146;1000
618800;2009012120; 7.1109;1000
618800;2009012121; 7.0680;1000
618800;2009012122; 7.4057;1000
618800;2009012123; 7.4601;1000
618800;2009012200; 7.5262;1000
618800;2009012201; 7.4727;1000
618800;2009012202; 7.3602;1000
618800;2009012203; 7.2188;1000
618800;2009012204; 7.2471;1000
618800;2009012205; 7.3500;1000
618800;2009012206; 7.2806;1000
618800;2009012207; 7.1468;1000
618800;2009012208; 7.0725;1000
618800;2009012209; 6.9704;1000
618800;2009012210; 6.9666;1000
618800;2009012211; 6.7856;1000
618800;2009012212; 6.5076;1000
618800;2009012213; 6.2294;1000
618800;2009012214; 6.1754;1000
618800;2009012215; 6.3101;1000
618800;2009012216; 6.6514;1000
618800;2009012217; 7.2282;1000
618800;2009012218; 7.9424;1000
618800;2009012219; 8.7822;1000
618800;2009012220; 9.7611;1000
618800;2009012221;10.5804;1000
618800;2009012222;10.7855;1000
618800;2009012223;11.0884;1000
618800;2009012300;11.5978;1000
618800;2009012301;12.9215;1000
618800;2009012302;14.1967;1000
618800;2009012303;14.7151;1000
618800;2009012304;14.8641;1000
618800;2009012305;14.7253;1000
618800;2009012306;14.2340;1000
618800;2009012307;13.7557;1000
618800;2009012308;13.5711;1000
618800;2009012309;13.4982;1000
618800;2009012310;12.8170;1000
618800;2009012311;11.0971;1000
618800;2009012312; 9.2526;1000
618800;2009012313; 7.9932;1000
618800;2009012314; 7.3543;1000
618800;2009012315; 7.3620;1000
618800;2009012316; 7.5554;1000
618800;2009012317; 7.3095;1000
618800;2009012318; 7.1937;1000
618800;2009012319; 8.6834;1000
618800;2009012320;10.9259;1000
618800;2009012321;12.4751;1000
618800;2009012322;12.4341;1000
618800;2009012323;12.9488;1000
618800;2009012400;13.8982;1000
618800;2009012401;14.4450;1000
618800;2009012402;14.6123;1000
618800;2009012403;14.4351;1000
618800;2009012404;13.9790;1000
618800;2009012405;13.5535;1000
618800;2009012406;13.5023;1000
618800;2009012407;13.6943;1000
618800;2009012408;13.6571;1000
618800;2009012409;13.5301;1000
618800;2009012410;13.4948;1000
618800;2009012411;13.1941;1000
618800;2009012412;12.9073;1000
618800;2009012413;12.5993;1000
618800;2009012414;12.3175;1000
618800;2009012415;11.9260;1000
618800;2009012416;11.4063;1000
618800;2009012417;10.6303;1000
618800;2009012418; 9.8242;1000
618800;2009012419; 9.4253;1000
618800;2009012420; 9.3240;1000
618800;2009012421; 9.2259;1000
618800;2009012422; 9.2736;1000
618800;2009012423; 9.2742;1000
618800;2009012500; 9.1199;1000
618800;2009012501; 9.0947;1000
618800;2009012502; 9.0704;1000
618800;2009012503; 8.8023;1000
618800;2009012504; 8.4449;1000
618800;2009012505; 8.1283;1000
618800;2009012506; 7.9241;1000
618800;2009012507; 7.7809;1000
618800;2009012508; 7.5850;1000
618800;2009012509; 7.5214;1000
618800;2009012510; 7.9153;1000
618800;2009012511; 7.8742;1000
618800;2009012512; 7.7540;1000
618800;2009012513; 7.6298;1000
618800;2009012514; 7.4428;1000
618800;2009012515; 7.2724;1000
618800;2009012516; 7.1186;1000
618800;2009012517; 6.9667;1000
618800;2009012518; 6.8528;1000
618800;2009012519; 6.7801;1000
618800;2009012520; 6.6206;1000
618800;2009012521; 6.4940;1000
618800;2009012522; 6.1972;1000
618800;2009012523; 6.0215;1000
618800;2009012600; 5.9467;1000
618800;2009012601; 5.9143;1000
618800;2009012602; 5.8996;1000
618800;2009012603; 5.9171;1000
618800;2009012604; 5.8951;1000
618800;2009012605; 5.8207;1000
618800;2009012606; 5.7870;1000
618800;2009012607; 5.8118;1000
618800;2009012608; 5.8157;1000
618800;2009012609; 5.7260;1000
618800;2009012610; 5.7177;1000
618800;2009012611; 5.6585;1000
618800;2009012612; 5.7792;1000
618800;2009012613; 6.0616;1000
618800;2009012614; 6.4195;1000
618800;2009012615; 6.7140;1000
618800;2009012616; 6.9706;1000
618800;2009012617; 7.1777;1000
618800;2009012618; 7.3526;1000
618800;2009012619; 7.5248;1000
618800;2009012620; 7.6350;1000
618800;2009012621; 7.7020;1000
618800;2009012622; 7.7389;1000
618800;2009012623; 7.7913;1000
618800;2009012700; 7.8963;1000
618800;2009012701; 8.0180;1000
618800;2009012702; 8.1808;1000
618800;2009012703; 8.3293;1000
618800;2009012704; 8.4489;1000
618800;2009012705; 8.5736;1000
618800;2009012706; 8.7256;1000
618800;2009012707; 8.8720;1000
618800;2009012708; 8.9377;1000
618800;2009012709; 8.9577;1000
618800;2009012710; 8.7062;1000
618800;2009012711; 8.4965;1000
618800;2009012712; 8.1842;1000
618800;2009012713; 7.8673;1000
618800;2009012714; 7.6933;1000
618800;2009012715; 7.5804;1000
618800;2009012716; 7.3760;1000
618800;2009012717; 7.1212;1000
618800;2009012718; 6.9655;1000
618800;2009012719; 6.9047;1000
618800;2009012720; 6.8011;1000
618800;2009012721; 6.6861;1000
618800;2009012722; 6.9606;1000
618800;2009012723; 6.9939;1000
618800;2009012800; 6.9915;1000
618800;2009012801; 6.9207;1000
618800;2009012802; 6.8391;1000
618800;2009012803; 6.8320;1000
618800;2009012804; 6.8284;1000
618800;2009012805; 6.8412;1000
618800;2009012806; 6.8954;1000
618800;2009012807; 6.9479;1000
618800;2009012808; 7.0355;1000
618800;2009012809; 7.1537;1000
618800;2009012810; 7.3763;1000
618800;2009012811; 7.4052;1000
618800;2009012812; 7.5302;1000
618800;2009012813; 7.6469;1000
618800;2009012814; 7.7622;1000
618800;2009012815; 7.7933;1000
618800;2009012816; 7.8684;1000
618800;2009012817; 7.9656;1000
618800;2009012818; 8.0073;1000
618800;2009012819; 7.9151;1000
618800;2009012820; 7.7774;1000
618800;2009012821; 7.7836;1000
618800;2009012822; 7.7231;1000
618800;2009012823; 7.6560;1000
618800;2009012900; 7.5827;1000
618800;2009012901; 7.6457;1000
618800;2009012902; 7.8498;1000
618800;2009012903; 7.9742;1000
618800;2009012904; 8.0541;1000
618800;2009012905; 8.1904;1000
618800;2009012906; 8.2008;1000
618800;2009012907; 7.9393;1000
618800;2009012908; 7.4969;1000
618800;2009012909; 7.0931;1000
618800;2009012910; 6.9274;1000
618800;2009012911; 6.6757;1000
618800;2009012912; 6.4112;1000
618800;2009012913; 6.1869;1000
618800;2009012914; 6.0756;1000
618800;2009012915; 6.0734;1000
618800;2009012916; 6.1533;1000
618800;2009012917; 6.2925;1000
618800;2009012918; 6.5331;1000
618800;2009012919; 6.9406;1000
618800;2009012920; 7.2993;1000
618800;2009012921; 7.5506;1000
618800;2009012922; 7.7005;1000
618800;2009012923; 7.7038;1000
618800;2009013000; 7.7635;1000
618800;2009013001; 7.9916;1000
618800;2009013002; 8.2081;1000
618800;2009013003; 8.1743;1000
618800;2009013004; 8.0981;1000
618800;2009013005; 8.1899;1000
618800;2009013006; 8.3309;1000
618800;2009013007; 8.4358;1000
618800;2009013008; 8.5124;1000
618800;2009013009; 8.6164;1000
618800;2009013010; 8.9891;1000
618800;2009013011; 9.1657;1000
618800;2009013012; 9.2620;1000
618800;2009013013; 9.2289;1000
618800;2009013014; 9.1348;1000
618800;2009013015; 9.1477;1000
618800;2009013016; 9.2940;1000
618800;2009013017; 9.3996;1000
618800;2009013018; 9.4811;1000
618800;2009013019; 9.5363;1000
618800;2009013020; 9.5384;1000
618800;2009013021; 9.4069;1000
618800;2009013022; 9.1091;1000
618800;2009013023; 8.8037;1000
618800;2009013100; 8.4302;1000
618800;2009013101; 8.1236;1000
618800;2009013102; 7.9645;1000
618800;2009013103; 7.8283;1000
618800;2009013104; 7.5480;1000
618800;2009013105; 7.2284;1000
618800;2009013106; 6.9386;1000
618800;2009013107; 6.6402;1000
618800;2009013108; 6.3770;1000
618800;2009013109; 6.1792;1000
618800;2009013110; 6.5032;1000
618800;2009013111; 6.4195;1000
618800;2009013112; 6.4196;1000
618800;2009013113; 6.4112;1000
618800;2009013114; 6.3206;1000
618800;2009013115; 6.1612;1000
618800;2009013116; 6.0428;1000
618800;2009013117; 6.0087;1000
618800;2009013118; 5.9306;1000
618800;2009013119; 5.6491;1000
618800;2009013120; 5.1639;1000
618800;2009013121; 4.5973;1000
618800;2009013122; 4.2622;1000
618800;2009013123; 3.9799;1000
618800;2009020100; 4.0297;1000
618800;2009020101; 4.0458;1000
618800;2009020102; 4.0527;1000
618800;2009020103; 4.0304;1000
618800;2009020104; 3.9679;1000
618800;2009020105; 3.8171;1000
618800;2009020106; 3.7081;1000
618800;2009020107; 3.7282;1000
618800;2009020108; 3.8365;1000
618800;2009020109; 3.9818;1000
618800;2009020110; 4.5447;1000
618800;2009020111; 4.5921;1000
618800;2009020112; 4.6170;1000
618800;2009020113; 4.6453;1000
618800;2009020114; 4.7275;1000
618800;2009020115; 4.8445;1000
618800;2009020116; 4.9302;1000
618800;2009020117; 4.9850;1000
618800;2009020118; 5.0680;1000
618800;2009020119; 5.1890;1000
618800;2009020120; 5.2819;1000
618800;2009020121; 5.3759;1000
618800;2009020122; 5.7738;1000
618800;2009020123; 5.9963;1000
618800;2009020200; 6.2904;1000
618800;2009020201; 6.5927;1000
618800;2009020202; 6.7511;1000
618800;2009020203; 6.7557;1000
618800;2009020204; 6.6859;1000
618800;2009020205; 6.5621;1000
618800;2009020206; 6.4077;1000
618800;2009020207; 6.2177;1000
618800;2009020208; 6.0449;1000
618800;2009020209; 5.9500;1000
618800;2009020210; 5.7834;1000
618800;2009020211; 5.6711;1000
618800;2009020212; 5.6005;1000
618800;2009020213; 5.5311;1000
618800;2009020214; 5.4906;1000
618800;2009020215; 5.4829;1000
618800;2009020216; 5.5520;1000
618800;2009020217; 5.6801;1000
618800;2009020218; 5.8552;1000
618800;2009020219; 6.0318;1000
618800;2009020220; 6.1908;1000
618800;2009020221; 6.3829;1000
618800;2009020222; 7.0430;1000
618800;2009020223; 7.4513;1000
618800;2009020300; 7.9746;1000
618800;2009020301; 8.5949;1000
618800;2009020302; 9.1371;1000
618800;2009020303; 9.8144;1000
618800;2009020304;10.5153;1000
618800;2009020305;11.2018;1000
618800;2009020306;11.8153;1000
618800;2009020307;12.1371;1000
618800;2009020308;12.2200;1000
618800;2009020309;12.2149;1000
618800;2009020310;12.3291;1000
618800;2009020311;12.4175;1000
618800;2009020312;12.5204;1000
618800;2009020313;12.5222;1000
618800;2009020314;12.3440;1000
618800;2009020315;12.0872;1000
618800;2009020316;11.7664;1000
618800;2009020317;11.3656;1000
618800;2009020318;10.9477;1000
618800;2009020319;10.5461;1000
618800;2009020320;10.1891;1000
618800;2009020321; 9.9011;1000
618800;2009020322; 9.5300;1000
618800;2009020323; 9.3696;1000
618800;2009020400; 9.2740;1000
618800;2009020401; 9.2195;1000
618800;2009020402; 9.1866;1000
618800;2009020403; 9.2069;1000
618800;2009020404; 9.2641;1000
618800;2009020405; 9.3408;1000
618800;2009020406; 9.4535;1000
618800;2009020407; 9.5811;1000
618800;2009020408; 9.7188;1000
618800;2009020409; 9.9819;1000
618800;2009020410;10.2297;1000
618800;2009020411;10.5622;1000
618800;2009020412;11.1677;1000
618800;2009020413;12.0327;1000
618800;2009020414;12.6643;1000
