statid;timeobs (UTC);cloud cover (%);label
614100;2009011108;0;1100
614100;2009011109;2;1100
614100;2009011110;5;1100
614100;2009011111;0;1100
614100;2009011112;0;1100
614100;2009011113;2;1100
614100;2009011114;8;1100
614100;2009011115;5;1100
614100;2009011116;0;1100
614100;2009011117;0;1100
614100;2009011118;18;1100
614100;2009011119;0;1100
614100;2009011120;0;1100
614100;2009011121;0;1100
614100;2009011122;0;1100
614100;2009011123;0;1100
614100;2009011200;0;1100
614100;2009011201;10;1100
614100;2009011202;40;1100
614100;2009011203;27;1100
614100;2009011204;58;1100
614100;2009011205;25;1100
614100;2009011206;33;1100
614100;2009011207;80;1100
614100;2009011208;90;1100
614100;2009011209;28;1100
614100;2009011210;58;1100
614100;2009011211;80;1100
614100;2009011212;80;1100
614100;2009011213;90;1100
614100;2009011214;90;1100
614100;2009011215;90;1100
614100;2009011216;90;1100
614100;2009011217;92;1100
614100;2009011218;93;1100
614100;2009011219;93;1100
614100;2009011220;93;1100
614100;2009011221;93;1100
614100;2009011222;98;1100
614100;2009011223;92;1100
614100;2009011300;97;1100
614100;2009011301;93;1100
614100;2009011302;93;1100
614100;2009011303;88;1100
614100;2009011304;98;1100
614100;2009011305;98;1100
614100;2009011306;97;1100
614100;2009011307;98;1100
614100;2009011308;98;1100
614100;2009011309;95;1100
614100;2009011310;97;1100
614100;2009011311;98;1100
614100;2009011312;95;1100
614100;2009011313;98;1100
614100;2009011314;97;1100
614100;2009011315;98;1100
614100;2009011316;98;1100
614100;2009011317;97;1100
614100;2009011318;100;1100
614100;2009011319;95;1100
614100;2009011320;93;1100
614100;2009011321;97;1100
614100;2009011322;97;1100
614100;2009011323;97;1100
614100;2009011400;97;1100
614100;2009011401;97;1100
614100;2009011402;97;1100
614100;2009011403;97;1100
614100;2009011404;100;1100
614100;2009011405;100;1000
614100;2009011406;100;1000
614100;2009011407;100;1100
614100;2009011408;98;1100
614100;2009011409;98;1100
614100;2009011410;97;1100
614100;2009011411;97;1100
614100;2009011412;95;1100
614100;2009011413;97;1100
614100;2009011414;98;1100
614100;2009011415;95;1100
614100;2009011416;94;1000
614100;2009011417;93;1000
614100;2009011418;92;1000
614100;2009011419;91;1000
614100;2009011420;90;1100
614100;2009011421;95;1000
614100;2009011422;100;1100
614100;2009011423;100;1100
614100;2009011500;100;1100
614100;2009011501;90;1100
614100;2009011502;95;1100
614100;2009011503;93;1100
614100;2009011504;93;1100
614100;2009011505;92;1100
614100;2009011506;92;1100
614100;2009011507;92;1000
614100;2009011508;91;1000
614100;2009011509;91;1000
614100;2009011510;90;1000
614100;2009011511;90;1100
614100;2009011512;95;1100
614100;2009011513;97;1100
614100;2009011514;95;1100
614100;2009011515;97;1100
614100;2009011516;100;1100
614100;2009011517;95;1000
614100;2009011518;90;1100
614100;2009011519;45;1100
614100;2009011520;43;1100
614100;2009011521;45;1100
614100;2009011522;3;1100
614100;2009011523;2;1100
614100;2009011600;72;1100
614100;2009011601;5;1100
614100;2009011602;80;1100
614100;2009011603;95;1100
614100;2009011604;70;1100
614100;2009011605;90;1100
614100;2009011606;28;1100
614100;2009011607;55;1100
614100;2009011608;55;1100
614100;2009011609;57;1100
614100;2009011610;28;1100
614100;2009011611;85;1100
614100;2009011612;50;1100
614100;2009011613;90;1100
614100;2009011614;85;1100
614100;2009011615;90;1100
614100;2009011616;63;1100
614100;2009011617;50;1100
614100;2009011618;85;1100
614100;2009011619;90;1100
614100;2009011620;93;1100
614100;2009011621;90;1100
614100;2009011622;92;1100
614100;2009011623;90;1100
614100;2009011700;90;1100
614100;2009011701;90;1100
614100;2009011702;90;1100
614100;2009011703;85;1100
614100;2009011704;70;1100
614100;2009011705;92;1100
614100;2009011706;90;1100
614100;2009011707;97;1100
614100;2009011708;95;1100
614100;2009011709;98;1100
614100;2009011710;92;1100
614100;2009011711;93;1100
614100;2009011712;93;1100
614100;2009011713;95;1100
614100;2009011714;95;1100
614100;2009011715;93;1100
614100;2009011716;93;1100
614100;2009011717;90;1100
614100;2009011718;90;1100
614100;2009011719;90;1100
614100;2009011720;95;1100
614100;2009011721;90;1100
614100;2009011722;93;1100
614100;2009011723;90;1100
614100;2009011800;92;1100
614100;2009011801;94;1100
614100;2009011802;90;1100
614100;2009011803;95;1100
614100;2009011804;96;1100
614100;2009011805;92;1100
614100;2009011806;90;1100
614100;2009011807;90;1100
614100;2009011808;42;1100
614100;2009011809;20;1100
614100;2009011810;85;1100
614100;2009011811;63;1100
614100;2009011812;77;1100
614100;2009011813;90;1100
614100;2009011814;90;1100
614100;2009011815;92;1100
614100;2009011816;90;1100
614100;2009011817;90;1100
614100;2009011818;93;1100
614100;2009011819;98;1100
614100;2009011820;92;1100
614100;2009011821;97;1100
614100;2009011822;98;1100
614100;2009011823;93;1100
614100;2009011900;47;1100
614100;2009011901;15;1100
614100;2009011902;10;1100
614100;2009011903;8;1100
614100;2009011904;5;1100
614100;2009011905;27;1100
614100;2009011906;93;1100
614100;2009011907;72;1100
614100;2009011908;95;1100
614100;2009011909;98;1100
614100;2009011910;93;1100
614100;2009011911;95;1100
614100;2009011912;23;1100
614100;2009011913;0;1100
614100;2009011914;0;1100
614100;2009011915;13;1100
614100;2009011916;85;1100
614100;2009011917;97;1100
614100;2009011918;95;1100
614100;2009011919;97;1100
614100;2009011920;93;1100
614100;2009011921;93;1100
614100;2009011922;90;1100
614100;2009011923;92;1100
614100;2009012000;93;1100
614100;2009012001;93;1100
614100;2009012002;90;1100
614100;2009012003;98;1100
614100;2009012004;72;1100
614100;2009012005;55;1100
614100;2009012006;83;1100
614100;2009012007;87;1100
614100;2009012008;72;1100
614100;2009012009;90;1100
614100;2009012010;85;1100
614100;2009012011;35;1100
614100;2009012012;0;1100
614100;2009012013;5;1100
614100;2009012014;2;1100
614100;2009012015;0;1100
614100;2009012016;0;1100
614100;2009012017;33;1100
614100;2009012018;80;1100
614100;2009012019;93;1100
614100;2009012020;93;1100
614100;2009012021;97;1100
614100;2009012022;97;1100
614100;2009012023;95;1100
614100;2009012100;63;1100
614100;2009012101;0;1100
614100;2009012102;43;1100
614100;2009012103;57;1100
614100;2009012104;92;1100
614100;2009012105;98;1100
614100;2009012106;95;1100
614100;2009012107;50;1100
614100;2009012108;0;1100
614100;2009012109;0;1100
614100;2009012110;0;1100
614100;2009012111;0;1100
614100;2009012112;0;1100
614100;2009012113;0;1100
614100;2009012114;0;1100
614100;2009012115;5;1100
614100;2009012116;7;1100
614100;2009012117;40;1100
614100;2009012118;3;1100
614100;2009012119;8;1100
614100;2009012120;2;1100
614100;2009012121;0;1100
614100;2009012122;0;1100
614100;2009012123;0;1100
614100;2009012200;50;1100
614100;2009012201;95;1100
614100;2009012202;97;1100
614100;2009012203;92;1100
614100;2009012204;90;1100
614100;2009012205;97;1100
614100;2009012206;93;1100
614100;2009012207;82;1100
614100;2009012208;30;1100
614100;2009012209;0;1100
614100;2009012210;40;1100
614100;2009012211;20;1100
614100;2009012212;0;1100
614100;2009012213;2;1100
614100;2009012214;45;1100
614100;2009012215;90;1100
614100;2009012216;90;1100
614100;2009012217;93;1100
614100;2009012218;90;1100
614100;2009012219;92;1100
614100;2009012220;92;1100
614100;2009012221;90;1100
614100;2009012222;93;1100
614100;2009012223;98;1100
614100;2009012300;98;1100
614100;2009012301;98;1100
614100;2009012302;92;1100
614100;2009012303;98;1100
614100;2009012304;98;1100
614100;2009012305;98;1100
614100;2009012306;98;1100
614100;2009012307;95;1100
614100;2009012308;98;1100
614100;2009012309;22;1100
614100;2009012310;35;1100
614100;2009012311;90;1100
614100;2009012312;58;1100
614100;2009012313;10;1100
614100;2009012314;58;1100
614100;2009012315;93;1100
614100;2009012316;90;1100
614100;2009012317;90;1100
614100;2009012318;90;1100
614100;2009012319;90;1100
614100;2009012320;98;1100
614100;2009012321;97;1100
614100;2009012322;95;1100
614100;2009012323;97;1100
614100;2009012400;97;1100
614100;2009012401;93;1100
614100;2009012402;90;1100
614100;2009012403;97;1100
614100;2009012404;97;1100
614100;2009012405;98;1100
614100;2009012406;98;1100
614100;2009012407;97;1100
614100;2009012408;92;1100
614100;2009012409;90;1100
614100;2009012410;90;1100
614100;2009012411;90;1100
614100;2009012412;92;1100
614100;2009012413;90;1100
614100;2009012414;95;1100
614100;2009012415;98;1100
614100;2009012416;93;1100
614100;2009012417;98;1100
614100;2009012418;77;1100
614100;2009012419;23;1100
614100;2009012420;42;1100
614100;2009012421;0;1100
614100;2009012422;43;1100
614100;2009012423;98;1100
614100;2009012500;98;1100
614100;2009012501;92;1100
614100;2009012502;97;1100
614100;2009012503;72;1100
614100;2009012504;5;1100
614100;2009012505;83;1100
614100;2009012506;98;1100
614100;2009012507;97;1100
614100;2009012508;98;1100
614100;2009012509;97;1100
614100;2009012510;95;1100
614100;2009012511;95;1100
614100;2009012512;87;1100
614100;2009012513;25;1100
614100;2009012514;53;1100
614100;2009012515;80;1100
614100;2009012516;65;1100
614100;2009012517;22;1100
614100;2009012518;100;1100
614100;2009012519;90;1100
614100;2009012520;90;1100
614100;2009012521;12;1100
614100;2009012522;25;1100
614100;2009012523;80;1100
614100;2009012600;83;1000
614100;2009012601;85;1000
614100;2009012602;88;1000
614100;2009012603;90;1000
614100;2009012604;93;1000
614100;2009012605;95;1000
614100;2009012606;98;1000
614100;2009012607;100;1100
614100;2009012608;98;1100
614100;2009012609;95;1100
614100;2009012610;95;1100
614100;2009012611;95;1100
614100;2009012612;97;1100
614100;2009012613;97;1100
614100;2009012614;97;1100
614100;2009012615;93;1100
614100;2009012616;97;1100
614100;2009012617;97;1100
614100;2009012618;98;1100
614100;2009012619;98;1100
614100;2009012620;98;1100
614100;2009012621;98;1100
614100;2009012622;98;1100
614100;2009012623;98;1100
614100;2009012700;98;1100
614100;2009012701;93;1100
614100;2009012702;92;1100
614100;2009012703;95;1100
614100;2009012704;98;1100
614100;2009012705;80;1100
614100;2009012706;12;1100
614100;2009012707;0;1100
614100;2009012708;65;1100
614100;2009012709;93;1100
614100;2009012710;97;1100
614100;2009012711;93;1100
614100;2009012712;95;1100
614100;2009012713;88;1100
614100;2009012714;92;1100
614100;2009012715;92;1100
614100;2009012716;8;1100
614100;2009012717;75;1100
614100;2009012718;98;1100
614100;2009012719;97;1100
614100;2009012720;98;1100
614100;2009012721;98;1100
614100;2009012722;98;1100
614100;2009012723;98;1100
614100;2009012800;98;1100
614100;2009012801;97;1100
614100;2009012802;97;1100
614100;2009012803;84;1100
614100;2009012804;53;1100
614100;2009012805;67;1100
614100;2009012806;90;1100
614100;2009012807;93;1100
614100;2009012808;97;1100
614100;2009012809;98;1100
614100;2009012810;95;1100
614100;2009012811;96;1100
614100;2009012812;93;1100
614100;2009012813;92;1100
614100;2009012814;90;1100
614100;2009012815;92;1100
614100;2009012816;95;1100
614100;2009012817;97;1100
614100;2009012818;97;1100
614100;2009012819;95;1100
614100;2009012820;95;1100
614100;2009012821;90;1100
614100;2009012822;90;1100
614100;2009012823;100;1100
614100;2009012900;99;1000
614100;2009012901;98;1100
614100;2009012902;100;1100
614100;2009012903;100;1100
614100;2009012904;100;1000
614100;2009012905;100;1000
614100;2009012906;100;1000
614100;2009012907;100;1000
614100;2009012908;100;1100
614100;2009012909;95;1100
614100;2009012910;93;1100
614100;2009012911;96;1100
614100;2009012912;97;1100
614100;2009012913;97;1100
614100;2009012914;97;1100
614100;2009012915;97;1100
614100;2009012916;98;1100
614100;2009012917;98;1100
614100;2009012918;97;1100
614100;2009012919;90;1100
614100;2009012920;97;1100
614100;2009012921;95;1100
614100;2009012922;93;1100
614100;2009012923;98;1100
614100;2009013000;98;1100
614100;2009013001;97;1100
614100;2009013002;97;1100
614100;2009013003;98;1100
614100;2009013004;93;1100
614100;2009013005;95;1100
614100;2009013006;97;1100
614100;2009013007;92;1100
614100;2009013008;93;1100
614100;2009013009;95;1100
614100;2009013010;97;1100
614100;2009013011;97;1100
614100;2009013012;90;1100
614100;2009013013;93;1100
614100;2009013014;93;1100
614100;2009013015;98;1100
614100;2009013016;95;1100
614100;2009013017;95;1100
614100;2009013018;95;1100
614100;2009013019;98;1100
614100;2009013020;97;1100
614100;2009013021;98;1100
614100;2009013022;95;1100
614100;2009013023;97;1100
614100;2009013100;92;1100
614100;2009013101;95;1100
614100;2009013102;97;1100
614100;2009013103;95;1100
614100;2009013104;93;1100
614100;2009013105;95;1100
614100;2009013106;98;1100
614100;2009013107;97;1100
614100;2009013108;97;1100
614100;2009013109;97;1100
614100;2009013110;95;1100
614100;2009013111;97;1100
614100;2009013112;95;1100
614100;2009013113;93;1100
614100;2009013114;97;1100
614100;2009013115;97;1100
614100;2009013116;97;1100
614100;2009013117;97;1100
614100;2009013118;95;1100
614100;2009013119;93;1100
614100;2009013120;90;1100
614100;2009013121;95;1100
614100;2009013122;95;1100
614100;2009013123;72;1100
614100;2009020100;55;1100
614100;2009020101;92;1100
614100;2009020102;62;1100
614100;2009020103;55;1100
614100;2009020104;74;1100
614100;2009020105;85;1100
614100;2009020106;55;1100
614100;2009020107;80;1100
614100;2009020108;92;1100
614100;2009020109;95;1100
614100;2009020110;75;1100
614100;2009020111;93;1100
614100;2009020112;97;1100
614100;2009020113;92;1100
614100;2009020114;90;1100
614100;2009020115;92;1100
614100;2009020116;95;1100
614100;2009020117;90;1100
614100;2009020118;95;1100
614100;2009020119;95;1100
614100;2009020120;64;1100
614100;2009020121;93;1100
614100;2009020122;98;1100
614100;2009020123;93;1100
614100;2009020200;92;1100
614100;2009020201;92;1100
614100;2009020202;95;1100
614100;2009020203;95;1100
614100;2009020204;90;1100
614100;2009020205;95;1100
614100;2009020206;97;1100
614100;2009020207;93;1100
614100;2009020208;97;1100
614100;2009020209;97;1100
614100;2009020210;93;1100
614100;2009020211;95;1100
614100;2009020212;92;1100
614100;2009020213;92;1100
614100;2009020214;90;1100
614100;2009020215;90;1100
614100;2009020216;85;1100
614100;2009020217;53;1100
614100;2009020218;45;1100
614100;2009020219;8;1100
614100;2009020220;68;1100
614100;2009020221;48;1100
614100;2009020222;40;1100
614100;2009020223;63;1100
614100;2009020300;95;1100
614100;2009020301;97;1100
614100;2009020302;90;1100
614100;2009020303;90;1100
614100;2009020304;72;1100
614100;2009020305;80;1100
614100;2009020306;55;1100
614100;2009020307;74;1100
614100;2009020308;20;1100
614100;2009020309;20;1100
614100;2009020310;10;1100
614100;2009020311;10;1100
614100;2009020312;10;1100
614100;2009020313;23;1100
614100;2009020314;65;1100
614100;2009020315;60;1100
614100;2009020316;85;1100
614100;2009020317;93;1100
614100;2009020318;98;1100
614100;2009020319;98;1100
614100;2009020320;95;1100
614100;2009020321;98;1100
614100;2009020322;98;1100
614100;2009020323;98;1100
614100;2009020400;98;1100
614100;2009020401;96;1100
614100;2009020402;75;1100
614100;2009020403;95;1100
614100;2009020404;97;1100
614100;2009020405;97;1100
614100;2009020406;97;1100
614100;2009020407;97;1100
614100;2009020408;92;1100
614100;2009020409;95;1100
614100;2009020410;92;1100
614100;2009020411;90;1100
614100;2009020412;92;1100
614100;2009020413;93;1100
614100;2009020414;90;1100
614100;2009020415;93;1100
614100;2009020416;92;1100
614100;2009020417;93;1100
614100;2009020418;98;1100
614100;2009020419;97;1100
614100;2009020420;98;1100
614100;2009020421;98;1100
614100;2009020422;98;1100
614100;2009020423;95;1100
614100;2009020500;92;1100
614100;2009020501;96;1100
614100;2009020502;97;1100
614100;2009020503;93;1100
614100;2009020504;92;1100
614100;2009020505;95;1100
614100;2009020506;95;1100
614100;2009020507;95;1100
614100;2009020508;97;1100
614100;2009020509;97;1100
614100;2009020510;97;1100
614100;2009020511;93;1100
614100;2009020512;68;1100
614100;2009020513;10;1100
614100;2009020514;53;1100
614100;2009020515;53;1100
614100;2009020516;97;1100
614100;2009020517;98;1100
614100;2009020518;98;1100
614100;2009020519;90;1100
614100;2009020520;92;1100
614100;2009020521;90;1100
614100;2009020522;92;1100
614100;2009020523;98;1100
614100;2009020600;90;1100
614100;2009020601;92;1100
614100;2009020602;90;1100
614100;2009020603;95;1100
614100;2009020604;92;1100
614100;2009020605;90;1100
614100;2009020606;90;1100
614100;2009020607;63;1100
614100;2009020608;72;1100
614100;2009020609;90;1100
614100;2009020610;92;1100
614100;2009020611;92;1100
614100;2009020612;92;1100
614100;2009020613;92;1100
614100;2009020614;38;1100
614100;2009020615;50;1100
614100;2009020616;92;1100
614100;2009020617;40;1100
614100;2009020618;4;1100
614100;2009020619;13;1100
614100;2009020620;23;1100
614100;2009020621;3;1100
614100;2009020622;47;1100
614100;2009020623;82;1100
614100;2009020700;88;1100
614100;2009020701;90;1100
614100;2009020702;92;1100
614100;2009020703;90;1100
614100;2009020704;90;1100
614100;2009020705;90;1100
614100;2009020706;97;1100
614100;2009020707;97;1100
614100;2009020708;93;1100
614100;2009020709;90;1100
614100;2009020710;90;1100
614100;2009020711;53;1100
614100;2009020712;15;1100
614100;2009020713;85;1100
614100;2009020714;92;1100
614100;2009020715;93;1100
614100;2009020716;95;1100
614100;2009020717;98;1100
614100;2009020718;98;1100
614100;2009020719;95;1100
614100;2009020720;97;1100
614100;2009020721;97;1100
614100;2009020722;98;1100
614100;2009020723;93;1100
614100;2009020800;90;1100
614100;2009020801;90;1100
614100;2009020802;90;1100
614100;2009020803;63;1100
614100;2009020804;10;1100
614100;2009020805;12;1100
614100;2009020806;0;1100
614100;2009020807;0;1100
614100;2009020808;45;1100
614100;2009020809;25;1100
614100;2009020810;37;1100
614100;2009020811;93;1100
614100;2009020812;95;1100
614100;2009020813;95;1100
614100;2009020814;73;1100
614100;2009020815;42;1100
614100;2009020816;50;1100
614100;2009020817;23;1100
614100;2009020818;0;1100
614100;2009020819;7;1100
614100;2009020820;0;1100
614100;2009020821;0;1100
614100;2009020822;47;1100
614100;2009020823;85;1100
614100;2009020900;85;1100
614100;2009020901;37;1100
614100;2009020902;57;1100
614100;2009020903;15;1100
614100;2009020904;48;1100
614100;2009020905;82;1100
614100;2009020906;48;1100
614100;2009020907;67;1100
614100;2009020908;90;1100
614100;2009020909;90;1100
614100;2009020910;93;1100
614100;2009020911;90;1100
614100;2009020912;93;1100
614100;2009020913;92;1100
614100;2009020914;93;1100
614100;2009020915;75;1100
614100;2009020916;77;1100
614100;2009020917;92;1100
614100;2009020918;90;1100
614100;2009020919;90;1100
614100;2009020920;90;1100
614100;2009020921;94;1100
614100;2009020922;95;1100
614100;2009020923;93;1100
614100;2009021000;95;1100
614100;2009021001;92;1100
614100;2009021002;97;1100
614100;2009021003;92;1100
614100;2009021004;95;1100
614100;2009021005;95;1100
614100;2009021006;93;1100
614100;2009021007;97;1100
614100;2009021008;90;1100
614100;2009021009;92;1100
614100;2009021010;96;1100
614100;2009021011;93;1100
614100;2009021012;98;1100
614100;2009021013;98;1100
614100;2009021014;95;1100
614100;2009021015;92;1100
614100;2009021016;90;1100
614100;2009021017;93;1100
614100;2009021018;95;1100
614100;2009021019;93;1100
614100;2009021020;98;1100
614100;2009021021;98;1100
614100;2009021022;90;1100
614100;2009021023;97;1100
614100;2009021100;92;1100
614100;2009021101;90;1100
614100;2009021102;90;1100
614100;2009021103;92;1100
614100;2009021104;90;1100
614100;2009021105;92;1100
614100;2009021106;97;1100
614100;2009021107;93;1100
614100;2009021108;26;1100
614100;2009021109;37;1100
614100;2009021110;45;1100
614100;2009021111;68;1100
614100;2009021112;58;1100
614100;2009021113;92;1100
614100;2009021114;90;1100
614100;2009021115;85;1100
614100;2009021116;82;1100
614100;2009021117;90;1100
614100;2009021118;93;1100
614100;2009021119;92;1100
614100;2009021120;58;1100
614100;2009021121;50;1100
614100;2009021122;98;1100
614100;2009021123;98;1100
614100;2009021200;92;1100
614100;2009021201;92;1100
614100;2009021202;97;1100
614100;2009021203;97;1100
614100;2009021204;97;1100
614100;2009021205;95;1100
614100;2009021206;97;1100
614100;2009021207;93;1100
614100;2009021208;95;1100
614100;2009021209;95;1100
614100;2009021210;93;1100
614100;2009021211;95;1100
614100;2009021212;75;1100
614100;2009021213;78;1100
614100;2009021214;72;1100
614100;2009021215;90;1100
614100;2009021216;75;1100
614100;2009021217;63;1100
614100;2009021218;2;1100
614100;2009021219;0;1100
614100;2009021220;0;1100
614100;2009021221;0;1100
614100;2009021222;0;1100
614100;2009021223;0;1100
614100;2009021300;0;1100
614100;2009021301;0;1100
614100;2009021302;0;1100
614100;2009021303;0;1100
614100;2009021304;0;1100
614100;2009021305;0;1100
614100;2009021306;0;1100
614100;2009021307;0;1100
614100;2009021308;0;1100
614100;2009021309;0;1100
614100;2009021310;17;1100
614100;2009021311;8;1100
614100;2009021312;7;1100
614100;2009021313;7;1100
614100;2009021314;0;1100
614100;2009021315;0;1100
614100;2009021316;3;1100
614100;2009021317;2;1100
614100;2009021318;0;1100
614100;2009021319;0;1100
614100;2009021320;0;1100
614100;2009021321;0;1100
614100;2009021322;0;1100
614100;2009021323;43;1100
614100;2009021400;15;1100
614100;2009021401;3;1100
614100;2009021402;18;1100
614100;2009021403;18;1100
614100;2009021404;18;1100
614100;2009021405;2;1100
614100;2009021406;0;1100
614100;2009021407;18;1100
614100;2009021408;37;1100
614100;2009021409;8;1100
614100;2009021410;0;1100
614100;2009021411;0;1100
614100;2009021412;8;1100
614100;2009021413;20;1100
614100;2009021414;8;1100
614100;2009021415;7;1100
614100;2009021416;0;1100
