statid;timeobs;Integrated_water_vapour_mean_[kg/m^2];Quality_label
606500;2009010614; 6.4993;1000
606500;2009010615; 6.6710;1000
606500;2009010616; 6.8936;1000
606500;2009010617; 7.2834;1000
606500;2009010618; 8.2427;1000
606500;2009010619;10.0567;1000
606500;2009010620;10.6316;1000
606500;2009010621;10.5495;1000
606500;2009010622;10.1037;1000
606500;2009010623;10.0179;1000
606500;2009010700; 9.0851;1000
606500;2009010701; 7.1945;1000
606500;2009010702; 5.9293;1000
606500;2009010703; 5.2547;1000
606500;2009010704; 4.8355;1000
606500;2009010705; 4.4247;1000
606500;2009010706; 4.1372;1000
606500;2009010707; 3.9118;1000
606500;2009010708; 3.7937;1000
606500;2009010709; 3.6920;1000
606500;2009010710; 3.6638;1000
606500;2009010711; 3.3429;1000
606500;2009010712; 3.1944;1000
606500;2009010713; 3.2687;1000
606500;2009010714; 3.4334;1000
606500;2009010715; 3.4896;1000
606500;2009010716; 3.4602;1000
606500;2009010717; 3.4492;1000
606500;2009010718; 3.5132;1000
606500;2009010719; 3.6414;1000
606500;2009010720; 3.7215;1000
606500;2009010721; 3.7630;1000
606500;2009010722; 4.0371;1000
606500;2009010723; 4.1126;1000
606500;2009010800; 4.3549;1000
606500;2009010801; 4.8571;1000
606500;2009010802; 5.7002;1000
606500;2009010803; 6.8825;1000
606500;2009010804; 8.2907;1000
606500;2009010805; 9.4357;1000
606500;2009010806;10.4278;1000
606500;2009010807;11.2325;1000
606500;2009010808;11.6301;1000
606500;2009010809;11.8936;1000
606500;2009010810;12.5682;1000
606500;2009010811;12.5259;1000
606500;2009010812;12.0976;1000
606500;2009010813;11.9089;1000
606500;2009010814;11.8947;1000
606500;2009010815;11.7927;1000
606500;2009010816;11.7565;1000
606500;2009010817;12.2252;1000
606500;2009010818;12.8072;1000
606500;2009010819;12.9986;1000
606500;2009010820;12.4252;1000
606500;2009010821;10.8061;1000
606500;2009010822; 9.6256;1000
606500;2009010823; 8.6335;1000
606500;2009010900; 8.3469;1000
606500;2009010901; 8.3769;1000
606500;2009010902; 8.6261;1000
606500;2009010903; 9.2193;1000
606500;2009010904;10.0981;1000
606500;2009010905;10.9534;1000
606500;2009010906;11.5326;1000
606500;2009010907;11.8536;1000
606500;2009010908;11.9792;1000
606500;2009010909;11.8494;1000
606500;2009010910;12.8213;1000
606500;2009010911;12.5347;1000
606500;2009010912;12.0734;1000
606500;2009010913;11.5116;1000
606500;2009010914;10.9743;1000
606500;2009010915;10.6190;1000
606500;2009010916;10.3768;1000
606500;2009010917;10.1805;1000
606500;2009010918; 9.9884;1000
606500;2009010919; 9.7735;1000
606500;2009010920; 9.5354;1000
606500;2009010921; 9.3235;1000
606500;2009010922; 9.8548;1000
606500;2009010923; 9.7317;1000
606500;2009011000; 9.5600;1000
606500;2009011001; 9.3547;1000
606500;2009011002; 9.1991;1000
606500;2009011003; 9.1368;1000
606500;2009011004; 9.0359;1000
606500;2009011005; 8.8289;1000
606500;2009011006; 8.5252;1000
606500;2009011007; 8.2635;1000
606500;2009011008; 8.2314;1000
606500;2009011009; 8.2893;1000
606500;2009011010; 8.2176;1000
606500;2009011011; 8.1332;1000
606500;2009011012; 7.8002;1000
606500;2009011013; 7.3990;1000
606500;2009011014; 7.1655;1000
606500;2009011015; 7.0939;1000
606500;2009011016; 6.9542;1000
606500;2009011017; 6.5753;1000
606500;2009011018; 6.1387;1000
606500;2009011019; 6.0279;1000
606500;2009011020; 6.3325;1000
606500;2009011021; 6.5923;1000
606500;2009011022; 6.3738;1000
606500;2009011023; 5.3767;1000
606500;2009011100; 4.6098;1000
606500;2009011101; 4.3416;1000
606500;2009011102; 4.5372;1000
606500;2009011103; 4.9816;1000
606500;2009011104; 5.2294;1000
606500;2009011105; 5.5945;1000
606500;2009011106; 6.1752;1000
606500;2009011107; 6.6022;1000
606500;2009011108; 6.9114;1000
606500;2009011109; 7.7807;1000
606500;2009011110; 8.6448;1000
606500;2009011111; 8.4370;1000
606500;2009011112; 7.8467;1000
606500;2009011113; 7.5576;1000
606500;2009011114; 7.8863;1000
606500;2009011115; 9.0526;1000
606500;2009011116;10.5670;1000
606500;2009011117;12.3497;1000
606500;2009011118;13.6438;1000
606500;2009011119;14.6901;1000
606500;2009011120;15.4420;1000
606500;2009011121;15.4862;1000
606500;2009011122;15.3480;1000
606500;2009011123;14.9852;1000
606500;2009011200;14.7186;1000
606500;2009011201;13.2890;1000
606500;2009011202;12.1865;1000
606500;2009011203;13.4367;1000
606500;2009011204;15.1699;1000
606500;2009011205;14.7735;1000
606500;2009011206;13.5628;1000
606500;2009011207;13.4903;1000
606500;2009011208;13.2842;1000
606500;2009011209;13.8842;1000
606500;2009011210;15.3415;1000
606500;2009011211;17.5240;1000
606500;2009011212;18.7165;1000
606500;2009011213;19.2568;1000
606500;2009011214;19.4946;1000
606500;2009011215;19.5987;1000
606500;2009011216;19.6045;1000
606500;2009011217;19.4200;1000
606500;2009011218;19.2407;1000
606500;2009011219;19.0020;1000
606500;2009011220;18.6034;1000
606500;2009011221;17.6143;1000
606500;2009011222;17.0164;1000
606500;2009011223;17.7509;1000
606500;2009011300;17.9016;1000
606500;2009011301;16.7050;1000
606500;2009011302;16.1707;1000
606500;2009011303;15.8913;1000
606500;2009011304;15.5313;1000
606500;2009011305;15.2410;1000
606500;2009011306;15.1952;1000
606500;2009011307;15.2384;1000
606500;2009011308;14.9407;1000
606500;2009011309;14.6380;1000
606500;2009011310;14.6275;1000
606500;2009011311;14.4123;1000
606500;2009011312;14.0648;1000
606500;2009011313;13.8160;1000
606500;2009011314;13.6297;1000
606500;2009011315;13.6755;1000
606500;2009011316;13.8603;1000
606500;2009011317;13.8225;1000
606500;2009011318;13.9959;1000
606500;2009011319;14.0977;1000
606500;2009011320;14.0982;1000
606500;2009011321;14.0216;1000
606500;2009011322;13.5034;1000
606500;2009011323;13.2920;1000
606500;2009011400;13.2499;1000
606500;2009011401;13.1417;1000
606500;2009011402;13.1213;1000
606500;2009011403;13.1375;1000
606500;2009011404;13.2055;1000
606500;2009011405;13.0889;1000
606500;2009011406;12.7933;1000
606500;2009011407;12.3556;1000
606500;2009011408;11.8819;1000
606500;2009011409;11.3367;1000
606500;2009011410;10.9606;1000
606500;2009011411;10.5753;1000
606500;2009011412;10.3354;1000
606500;2009011413;10.1187;1000
606500;2009011414; 9.9465;1000
606500;2009011415; 9.7649;1000
606500;2009011416; 9.5695;1000
606500;2009011417; 9.2964;1000
606500;2009011418; 8.9850;1000
606500;2009011419; 8.7543;1000
606500;2009011420; 8.4453;1000
606500;2009011421; 8.0584;1000
606500;2009011422; 8.1590;1000
606500;2009011423; 8.0600;1000
606500;2009011500; 7.8687;1000
606500;2009011501; 7.7557;1000
606500;2009011502; 7.6458;1000
606500;2009011503; 7.5858;1000
606500;2009011504; 7.7719;1000
606500;2009011505; 8.0989;1000
606500;2009011506; 8.3640;1000
606500;2009011507; 8.4109;1000
606500;2009011508; 8.4072;1000
606500;2009011509; 8.4673;1000
606500;2009011510; 8.6668;1000
606500;2009011511; 8.8141;1000
606500;2009011512; 9.0217;1000
606500;2009011513; 9.3153;1000
606500;2009011514; 9.5935;1000
606500;2009011515; 9.8516;1000
606500;2009011516;10.1445;1000
606500;2009011517;10.5337;1000
606500;2009011518;10.9214;1000
606500;2009011519;11.2186;1000
606500;2009011520;11.5466;1000
606500;2009011521;11.9659;1000
606500;2009011522;12.1587;1000
606500;2009011523;12.3647;1000
606500;2009011600;12.3551;1000
606500;2009011601;12.3032;1000
606500;2009011602;12.3067;1000
606500;2009011603;12.3126;1000
606500;2009011604;12.2995;1000
606500;2009011605;12.2931;1000
606500;2009011606;12.2565;1000
606500;2009011607;12.2147;1000
606500;2009011608;12.2179;1000
606500;2009011609;12.1815;1000
606500;2009011610;11.4147;1000
606500;2009011611;11.2137;1000
606500;2009011612;10.9410;1000
606500;2009011613;10.4124;1000
606500;2009011614; 9.8552;1000
606500;2009011615; 9.5123;1000
606500;2009011616; 9.2349;1000
606500;2009011617; 8.8570;1000
606500;2009011618; 8.4615;1000
606500;2009011619; 8.2505;1000
606500;2009011620; 8.3286;1000
606500;2009011621; 8.5927;1000
606500;2009011622; 8.8753;1000
606500;2009011623; 9.0303;1000
606500;2009011700; 8.9412;1000
606500;2009011701; 8.7695;1000
606500;2009011702; 8.7540;1000
606500;2009011703; 8.8170;1000
606500;2009011704; 8.9599;1000
606500;2009011705; 9.1269;1000
606500;2009011706; 9.3239;1000
606500;2009011707; 9.5754;1000
606500;2009011708; 9.8215;1000
606500;2009011709;10.0249;1000
606500;2009011710;10.4500;1000
606500;2009011711;10.6151;1000
606500;2009011712;10.6817;1000
606500;2009011713;10.5149;1000
606500;2009011714;10.3983;1000
606500;2009011715;10.5690;1000
606500;2009011716;10.7270;1000
606500;2009011717;10.7668;1000
606500;2009011718;11.4425;1000
606500;2009011719;12.9420;1000
606500;2009011720;13.9020;1000
606500;2009011721;13.6187;1000
606500;2009011722;11.7953;1000
606500;2009011723; 9.0517;1000
606500;2009011800; 7.7820;1000
606500;2009011801; 8.2016;1000
606500;2009011802; 9.4702;1000
606500;2009011803;10.1099;1000
606500;2009011804;10.1114;1000
606500;2009011805; 9.1359;1000
606500;2009011806; 9.7295;1000
606500;2009011807;12.3960;1000
606500;2009011808;13.5983;1000
606500;2009011809;14.5535;1000
606500;2009011810;14.2748;1000
606500;2009011811;13.8764;1000
606500;2009011812;13.7983;1000
606500;2009011813;13.9156;1000
606500;2009011814;13.7954;1000
606500;2009011815;13.4102;1000
606500;2009011816;13.1610;1000
606500;2009011817;12.9003;1000
606500;2009011818;12.5421;1000
606500;2009011819;12.1077;1000
606500;2009011820;11.3377;1000
606500;2009011821;10.5208;1000
606500;2009011822; 9.5946;1000
606500;2009011823; 7.4666;1000
606500;2009011900; 6.0267;1000
606500;2009011901; 5.9707;1000
606500;2009011902; 7.1418;1000
606500;2009011903; 8.4826;1000
606500;2009011904; 8.9037;1000
606500;2009011905; 9.0887;1000
606500;2009011906; 9.0957;1000
606500;2009011907; 8.7281;1000
606500;2009011908; 8.3979;1000
606500;2009011909; 8.3120;1000
606500;2009011910; 7.7221;1000
606500;2009011911; 7.5845;1000
606500;2009011912; 7.6110;1000
606500;2009011913; 7.1741;1000
606500;2009011914; 7.2061;1000
606500;2009011915; 7.2361;1000
606500;2009011916; 8.5189;1000
606500;2009011917;12.1788;1000
606500;2009011918;13.3931;1000
606500;2009011919;14.0265;1000
606500;2009011920;13.4668;1000
606500;2009011921;11.8098;1000
606500;2009011922;12.1108;1000
606500;2009011923;13.5685;1000
606500;2009012000;13.7947;1000
606500;2009012001;13.4111;1000
606500;2009012002;10.7218;1000
606500;2009012003;10.0760;1000
606500;2009012004; 9.7845;1000
606500;2009012005; 9.0929;1000
606500;2009012006; 8.2774;1000
606500;2009012007; 7.7960;1000
606500;2009012008; 7.0255;1000
606500;2009012009; 6.5818;1000
606500;2009012010; 6.4062;1000
606500;2009012011; 7.5180;1000
606500;2009012012; 9.3371;1000
606500;2009012013;10.0868;1000
606500;2009012014; 9.0647;1000
606500;2009012015; 7.8979;1000
606500;2009012016; 7.4777;1000
606500;2009012017; 7.5388;1000
606500;2009012018; 7.7573;1000
606500;2009012019; 7.8644;1000
606500;2009012020; 7.9283;1000
606500;2009012021; 7.9921;1000
606500;2009012022; 8.5192;1000
606500;2009012023; 8.5150;1000
606500;2009012100; 8.5377;1000
606500;2009012101; 8.7712;1000
606500;2009012102; 9.0622;1000
606500;2009012103; 9.2310;1000
606500;2009012104; 9.0775;1000
606500;2009012105; 8.9054;1000
606500;2009012106; 8.9871;1000
606500;2009012107; 9.0607;1000
606500;2009012108; 8.9697;1000
606500;2009012109; 8.7950;1000
606500;2009012110; 8.6574;1000
606500;2009012111; 8.6424;1000
606500;2009012112; 8.6418;1000
606500;2009012113; 8.6016;1000
606500;2009012114; 8.4725;1000
606500;2009012115; 8.3663;1000
606500;2009012116; 8.3161;1000
606500;2009012117; 8.1737;1000
606500;2009012118; 7.9549;1000
606500;2009012119; 7.7927;1000
606500;2009012120; 7.7301;1000
606500;2009012121; 7.7418;1000
606500;2009012122; 8.0795;1000
606500;2009012123; 8.0305;1000
606500;2009012200; 8.0321;1000
606500;2009012201; 7.9063;1000
606500;2009012202; 7.8622;1000
606500;2009012203; 7.7969;1000
606500;2009012204; 7.5206;1000
606500;2009012205; 7.1000;1000
606500;2009012206; 6.4993;1000
606500;2009012207; 5.9183;1000
606500;2009012208; 5.6467;1000
606500;2009012209; 5.6169;1000
606500;2009012210; 5.8181;1000
606500;2009012211; 6.2095;1000
606500;2009012212; 6.8670;1000
606500;2009012213; 7.6688;1000
606500;2009012214; 8.8043;1000
606500;2009012215;10.9546;1000
606500;2009012216;12.7471;1000
606500;2009012217;13.9782;1000
606500;2009012218;14.6963;1000
606500;2009012219;14.8115;1000
606500;2009012220;14.6907;1000
606500;2009012221;14.9222;1000
606500;2009012222;14.5140;1000
606500;2009012223;14.6236;1000
606500;2009012300;13.8985;1000
606500;2009012301;11.9215;1000
606500;2009012302;11.0385;1000
606500;2009012303;11.4749;1000
606500;2009012304;11.5262;1000
606500;2009012305;11.2194;1000
606500;2009012306;11.2340;1000
606500;2009012307;11.7069;1000
606500;2009012308;12.3231;1000
606500;2009012309;13.4650;1000
606500;2009012310;14.7779;1000
606500;2009012311;14.9135;1000
606500;2009012312;14.9518;1000
606500;2009012313;14.8272;1000
606500;2009012314;14.5399;1000
606500;2009012315;14.4557;1000
606500;2009012316;14.2097;1000
606500;2009012317;13.9990;1000
606500;2009012318;13.7171;1000
606500;2009012319;13.4803;1000
606500;2009012320;13.4767;1000
606500;2009012321;13.3345;1000
606500;2009012322;12.6177;1000
606500;2009012323;12.3082;1000
606500;2009012400;12.2068;1000
606500;2009012401;12.2985;1000
606500;2009012402;12.3896;1000
606500;2009012403;12.1207;1000
606500;2009012404;11.7310;1000
606500;2009012405;11.5281;1000
606500;2009012406;11.2289;1000
606500;2009012407;10.7743;1000
606500;2009012408;10.5711;1000
606500;2009012409;10.3953;1000
606500;2009012410; 9.7409;1000
606500;2009012411; 9.3309;1000
606500;2009012412; 8.9816;1000
606500;2009012413; 8.9665;1000
606500;2009012414; 9.0206;1000
606500;2009012415; 8.8733;1000
606500;2009012416; 8.5704;1000
606500;2009012417; 8.1655;1000
606500;2009012418; 7.8047;1000
606500;2009012419; 7.5738;1000
606500;2009012420; 7.4314;1000
606500;2009012421; 7.5755;1000
606500;2009012422; 7.8947;1000
606500;2009012423; 7.8797;1000
606500;2009012500; 7.9363;1000
606500;2009012501; 8.0674;1000
606500;2009012502; 8.0821;1000
606500;2009012503; 8.0425;1000
606500;2009012504; 7.8512;1000
606500;2009012505; 7.4291;1000
606500;2009012506; 7.1175;1000
606500;2009012507; 7.0680;1000
606500;2009012508; 6.8643;1000
606500;2009012509; 6.9004;1000
606500;2009012510; 7.2199;1000
606500;2009012511; 7.2629;1000
606500;2009012512; 7.3322;1000
606500;2009012513; 7.3251;1000
606500;2009012514; 7.3296;1000
606500;2009012515; 7.2919;1000
606500;2009012516; 7.0991;1000
606500;2009012517; 7.0214;1000
606500;2009012518; 6.9915;1000
606500;2009012519; 6.9169;1000
606500;2009012520; 6.8355;1000
606500;2009012521; 6.7831;1000
606500;2009012522; 6.9198;1000
606500;2009012523; 6.9512;1000
606500;2009012600; 6.9018;1000
606500;2009012601; 6.9416;1000
606500;2009012602; 7.0382;1000
606500;2009012603; 7.0225;1000
606500;2009012604; 6.9498;1000
606500;2009012605; 6.9633;1000
606500;2009012606; 7.0878;1000
606500;2009012607; 7.1751;1000
606500;2009012608; 7.1321;1000
606500;2009012609; 7.0463;1000
606500;2009012610; 6.9111;1000
606500;2009012611; 6.9358;1000
606500;2009012612; 6.9257;1000
606500;2009012613; 6.8624;1000
606500;2009012614; 6.7886;1000
606500;2009012615; 6.7316;1000
606500;2009012616; 6.6718;1000
606500;2009012617; 6.6328;1000
606500;2009012618; 6.6495;1000
606500;2009012619; 6.7201;1000
606500;2009012620; 6.8147;1000
606500;2009012621; 6.9520;1000
606500;2009012622; 7.1393;1000
606500;2009012623; 7.1585;1000
606500;2009012700; 7.1580;1000
606500;2009012701; 7.1489;1000
606500;2009012702; 7.1027;1000
606500;2009012703; 7.0247;1000
606500;2009012704; 6.8982;1000
606500;2009012705; 6.7006;1000
606500;2009012706; 6.4639;1000
606500;2009012707; 6.2177;1000
606500;2009012708; 6.0119;1000
606500;2009012709; 5.9206;1000
606500;2009012710; 5.8371;1000
606500;2009012711; 5.8422;1000
606500;2009012712; 5.9538;1000
606500;2009012713; 6.1739;1000
606500;2009012714; 6.3710;1000
606500;2009012715; 6.5120;1000
606500;2009012716; 6.5635;1000
606500;2009012717; 6.6192;1000
606500;2009012718; 6.7799;1000
606500;2009012719; 6.9379;1000
606500;2009012720; 6.9866;1000
606500;2009012721; 7.0122;1000
606500;2009012722; 7.1344;1000
606500;2009012723; 7.0876;1000
606500;2009012800; 6.9700;1000
606500;2009012801; 6.8269;1000
606500;2009012802; 6.7493;1000
606500;2009012803; 6.7090;1000
606500;2009012804; 6.7131;1000
606500;2009012805; 6.7690;1000
606500;2009012806; 6.8173;1000
606500;2009012807; 6.8893;1000
606500;2009012808; 7.0140;1000
606500;2009012809; 7.1537;1000
606500;2009012810; 7.3470;1000
606500;2009012811; 7.4209;1000
606500;2009012812; 7.5146;1000
606500;2009012813; 7.5708;1000
606500;2009012814; 7.5493;1000
606500;2009012815; 7.5335;1000
606500;2009012816; 7.5187;1000
606500;2009012817; 7.4363;1000
606500;2009012818; 7.3530;1000
606500;2009012819; 7.3312;1000
606500;2009012820; 7.3418;1000
606500;2009012821; 7.3696;1000
606500;2009012822; 7.2680;1000
606500;2009012823; 7.2674;1000
606500;2009012900; 7.2214;1000
606500;2009012901; 7.2024;1000
606500;2009012902; 7.2619;1000
606500;2009012903; 7.2906;1000
606500;2009012904; 7.2260;1000
606500;2009012905; 7.1455;1000
606500;2009012906; 7.1168;1000
606500;2009012907; 7.1443;1000
606500;2009012908; 7.2762;1000
606500;2009012909; 7.3021;1000
606500;2009012910; 7.3317;1000
606500;2009012911; 7.1230;1000
606500;2009012912; 6.7842;1000
606500;2009012913; 6.4682;1000
606500;2009012914; 6.2377;1000
606500;2009012915; 6.0559;1000
606500;2009012916; 5.8819;1000
606500;2009012917; 5.7456;1000
606500;2009012918; 5.6385;1000
606500;2009012919; 5.5011;1000
606500;2009012920; 5.3403;1000
606500;2009012921; 5.1795;1000
606500;2009012922; 5.2357;1000
606500;2009012923; 5.2019;1000
606500;2009013000; 5.2225;1000
606500;2009013001; 5.2553;1000
606500;2009013002; 5.1964;1000
606500;2009013003; 5.1587;1000
606500;2009013004; 5.2485;1000
606500;2009013005; 5.3188;1000
606500;2009013006; 5.3055;1000
606500;2009013007; 5.3518;1000
606500;2009013008; 5.4402;1000
606500;2009013009; 5.5402;1000
606500;2009013010; 5.9618;1000
606500;2009013011; 6.1969;1000
606500;2009013012; 6.5433;1000
606500;2009013013; 6.8852;1000
606500;2009013014; 7.1387;1000
606500;2009013015; 7.3293;1000
606500;2009013016; 7.3468;1000
606500;2009013017; 7.2981;1000
606500;2009013018; 7.2428;1000
606500;2009013019; 7.1847;1000
606500;2009013020; 7.2943;1000
606500;2009013021; 7.5729;1000
606500;2009013022; 7.9490;1000
606500;2009013023; 8.3037;1000
606500;2009013100; 8.2856;1000
606500;2009013101; 8.0904;1000
606500;2009013102; 7.9293;1000
606500;2009013103; 7.8537;1000
606500;2009013104; 7.7843;1000
606500;2009013105; 7.6249;1000
606500;2009013106; 7.3331;1000
606500;2009013107; 7.0367;1000
606500;2009013108; 6.8204;1000
606500;2009013109; 6.6206;1000
606500;2009013110; 6.6789;1000
606500;2009013111; 6.2828;1000
606500;2009013112; 6.0680;1000
606500;2009013113; 5.9620;1000
606500;2009013114; 5.9183;1000
606500;2009013115; 5.9073;1000
606500;2009013116; 5.8319;1000
606500;2009013117; 5.7255;1000
606500;2009013118; 5.7119;1000
606500;2009013119; 5.8034;1000
606500;2009013120; 5.9120;1000
606500;2009013121; 6.0739;1000
606500;2009013122; 6.3286;1000
606500;2009013123; 6.0404;1000
606500;2009020100; 5.4145;1000
606500;2009020101; 4.8466;1000
606500;2009020102; 4.3613;1000
606500;2009020103; 4.0206;1000
606500;2009020104; 3.8371;1000
606500;2009020105; 3.7429;1000
606500;2009020106; 3.6651;1000
606500;2009020107; 3.7243;1000
606500;2009020108; 3.7857;1000
606500;2009020109; 4.1381;1000
606500;2009020110; 5.1072;1000
606500;2009020111; 5.6800;1000
606500;2009020112; 5.9763;1000
606500;2009020113; 6.0750;1000
606500;2009020114; 6.0908;1000
606500;2009020115; 6.1922;1000
606500;2009020116; 6.4009;1000
606500;2009020117; 6.6588;1000
606500;2009020118; 6.9274;1000
606500;2009020119; 7.0680;1000
606500;2009020120; 7.1530;1000
606500;2009020121; 7.1552;1000
606500;2009020122; 7.1840;1000
606500;2009020123; 6.9944;1000
606500;2009020200; 6.8099;1000
606500;2009020201; 6.5713;1000
606500;2009020202; 6.2531;1000
606500;2009020203; 6.1483;1000
606500;2009020204; 6.2327;1000
606500;2009020205; 6.2789;1000
606500;2009020206; 6.2358;1000
606500;2009020207; 6.1259;1000
606500;2009020208; 5.9492;1000
606500;2009020209; 5.9696;1000
606500;2009020210; 6.0919;1000
606500;2009020211; 6.3996;1000
606500;2009020212; 6.7762;1000
606500;2009020213; 7.0155;1000
606500;2009020214; 7.1820;1000
606500;2009020215; 7.3208;1000
606500;2009020216; 7.3684;1000
606500;2009020217; 7.3676;1000
606500;2009020218; 7.3728;1000
606500;2009020219; 7.4947;1000
606500;2009020220; 7.6849;1000
606500;2009020221; 7.7599;1000
606500;2009020222; 7.9414;1000
606500;2009020223; 8.2950;1000
606500;2009020300; 8.8379;1000
606500;2009020301; 9.4680;1000
606500;2009020302;10.1371;1000
606500;2009020303;10.7285;1000
606500;2009020304;11.1598;1000
606500;2009020305;11.4967;1000
606500;2009020306;11.6942;1000
606500;2009020307;11.8637;1000
606500;2009020308;11.9603;1000
606500;2009020309;12.0489;1000
606500;2009020310;12.2139;1000
606500;2009020311;12.2846;1000
606500;2009020312;12.3349;1000
606500;2009020313;12.4831;1000
606500;2009020314;12.7522;1000
606500;2009020315;12.9544;1000
606500;2009020316;13.0067;1000
606500;2009020317;12.8949;1000
606500;2009020318;12.8012;1000
606500;2009020319;12.7980;1000
606500;2009020320;12.8063;1000
606500;2009020321;12.7507;1000
606500;2009020322;12.3230;1000
606500;2009020323;12.3364;1000
606500;2009020400;12.3522;1000
606500;2009020401;12.2098;1000
606500;2009020402;12.0948;1000
606500;2009020403;12.0292;1000
606500;2009020404;11.9184;1000
606500;2009020405;11.7979;1000
606500;2009020406;12.0648;1000
606500;2009020407;12.7198;1000
606500;2009020408;13.2461;1000
606500;2009020409;13.5483;1000
606500;2009020410;12.9231;1000
606500;2009020411;12.1521;1000
606500;2009020412;11.5153;1000
606500;2009020413;11.1089;1000
606500;2009020414;10.8479;1000
606500;2009020415;10.8452;1000
606500;2009020416;11.0502;1000
606500;2009020417;11.0590;1000
