statid;timeobs;relative_humidity_mean(%);label
619700;2009010818;85;1100
619700;2009010819;87;1100
619700;2009010820;90;1100
619700;2009010821;91;1100
619700;2009010822;92;1100
619700;2009010823;92;1100
619700;2009010900;92;1100
619700;2009010901;91;1100
619700;2009010902;90;1100
619700;2009010903;90;1100
619700;2009010904;89;1100
619700;2009010905;89;1100
619700;2009010906;88;1100
619700;2009010907;88;1100
619700;2009010908;87;1100
619700;2009010909;87;1100
619700;2009010910;87;1100
619700;2009010911;88;1100
619700;2009010912;88;1100
619700;2009010913;88;1100
619700;2009010914;88;1100
619700;2009010915;89;1100
619700;2009010916;90;1100
619700;2009010917;90;1100
619700;2009010918;90;1100
619700;2009010919;91;1100
619700;2009010920;91;1100
619700;2009010921;92;1100
619700;2009010922;92;1100
619700;2009010923;92;1100
619700;2009011000;92;1100
619700;2009011001;92;1100
619700;2009011002;92;1100
619700;2009011003;93;1100
619700;2009011004;93;1100
619700;2009011005;93;1100
619700;2009011006;93;1100
619700;2009011007;93;1100
619700;2009011008;93;1100
619700;2009011009;94;1100
619700;2009011010;94;1100
619700;2009011011;94;1100
619700;2009011012;94;1100
619700;2009011013;94;1100
619700;2009011014;92;1100
619700;2009011015;91;1100
619700;2009011016;92;1100
619700;2009011017;91;1100
619700;2009011018;85;1100
619700;2009011019;80;1100
619700;2009011020;78;1100
619700;2009011021;80;1100
619700;2009011022;80;1100
619700;2009011023;81;1100
619700;2009011100;83;1100
619700;2009011101;82;1100
619700;2009011102;83;1100
619700;2009011103;83;1100
619700;2009011104;86;1100
619700;2009011105;87;1100
619700;2009011106;86;1100
619700;2009011107;85;1100
619700;2009011108;82;1100
619700;2009011109;80;1100
619700;2009011110;78;1100
619700;2009011111;76;1100
619700;2009011112;74;1100
619700;2009011113;72;1100
619700;2009011114;73;1100
619700;2009011115;75;1100
619700;2009011116;79;1100
619700;2009011117;77;1100
619700;2009011118;75;1100
619700;2009011119;72;1100
619700;2009011120;70;1100
619700;2009011121;69;1100
619700;2009011122;69;1100
619700;2009011123;69;1100
619700;2009011200;68;1100
619700;2009011201;66;1100
619700;2009011202;65;1100
619700;2009011203;64;1100
619700;2009011204;64;1100
619700;2009011205;66;1100
619700;2009011206;66;1100
619700;2009011207;67;1100
619700;2009011208;68;1100
619700;2009011209;66;1100
619700;2009011210;66;1100
619700;2009011211;65;1100
619700;2009011212;63;1100
619700;2009011213;62;1100
619700;2009011214;64;1100
619700;2009011215;66;1100
619700;2009011216;66;1100
619700;2009011217;67;1100
619700;2009011218;67;1100
619700;2009011219;67;1100
619700;2009011220;67;1100
619700;2009011221;70;1100
619700;2009011222;72;1100
619700;2009011223;72;1100
619700;2009011300;71;1100
619700;2009011301;68;1100
619700;2009011302;70;1100
619700;2009011303;73;1100
619700;2009011304;68;1100
619700;2009011305;74;1100
619700;2009011306;83;1100
619700;2009011307;82;1100
619700;2009011308;80;1100
619700;2009011309;79;1100
619700;2009011310;77;1100
619700;2009011311;79;1100
619700;2009011312;81;1100
619700;2009011313;82;1100
619700;2009011314;85;1100
619700;2009011315;85;1100
619700;2009011316;85;1100
619700;2009011317;86;1100
619700;2009011318;85;1100
619700;2009011319;84;1100
619700;2009011320;85;1100
619700;2009011321;86;1100
619700;2009011322;87;1100
619700;2009011323;89;1100
619700;2009011400;90;1100
619700;2009011401;92;1100
619700;2009011402;93;1100
619700;2009011403;93;1100
619700;2009011404;94;1100
619700;2009011405;94;1100
619700;2009011406;94;1100
619700;2009011407;94;1100
619700;2009011408;94;1100
619700;2009011409;94;1100
619700;2009011410;94;1100
619700;2009011411;94;1100
619700;2009011412;94;1100
619700;2009011413;94;1100
619700;2009011414;94;1100
619700;2009011415;95;1100
619700;2009011416;95;1100
619700;2009011417;95;1100
619700;2009011418;95;1100
619700;2009011419;95;1100
619700;2009011420;95;1100
619700;2009011421;95;1100
619700;2009011422;95;1100
619700;2009011423;95;1100
619700;2009011500;95;1100
619700;2009011501;95;1100
619700;2009011502;95;1100
619700;2009011503;95;1100
619700;2009011504;95;1100
619700;2009011505;95;1100
619700;2009011506;95;1100
619700;2009011507;95;1100
619700;2009011508;95;1100
619700;2009011509;94;1100
619700;2009011510;92;1100
619700;2009011511;88;1100
619700;2009011512;87;1100
619700;2009011513;85;1100
619700;2009011514;84;1100
619700;2009011515;85;1100
619700;2009011516;84;1100
619700;2009011517;81;1100
619700;2009011518;77;1100
619700;2009011519;76;1100
619700;2009011520;76;1100
619700;2009011521;77;1100
619700;2009011522;90;1100
619700;2009011523;83;1100
619700;2009011600;80;1100
619700;2009011601;79;1100
619700;2009011602;77;1100
619700;2009011603;76;1100
619700;2009011604;76;1100
619700;2009011605;77;1100
619700;2009011606;80;1100
619700;2009011607;77;1100
619700;2009011608;77;1100
619700;2009011609;70;1100
619700;2009011610;67;1100
619700;2009011611;66;1100
619700;2009011612;65;1100
619700;2009011613;62;1100
619700;2009011614;62;1100
619700;2009011615;65;1100
619700;2009011616;66;1100
619700;2009011617;66;1100
619700;2009011618;66;1100
619700;2009011619;65;1100
619700;2009011620;63;1100
619700;2009011621;65;1100
619700;2009011622;68;1100
619700;2009011623;66;1100
619700;2009011700;66;1100
619700;2009011701;67;1100
619700;2009011702;67;1100
619700;2009011703;67;1100
619700;2009011704;65;1100
619700;2009011705;65;1100
619700;2009011706;66;1100
619700;2009011707;66;1100
619700;2009011708;66;1100
619700;2009011709;66;1100
619700;2009011710;67;1100
619700;2009011711;68;1100
619700;2009011712;70;1100
619700;2009011713;71;1100
619700;2009011714;71;1100
619700;2009011715;72;1100
619700;2009011716;71;1100
619700;2009011717;72;1100
619700;2009011718;72;1100
619700;2009011719;73;1100
619700;2009011720;75;1100
619700;2009011721;77;1100
619700;2009011722;78;1100
619700;2009011723;79;1100
619700;2009011800;81;1100
619700;2009011801;87;1100
619700;2009011802;87;1100
619700;2009011803;86;1100
619700;2009011804;89;1100
619700;2009011805;90;1100
619700;2009011806;91;1100
619700;2009011807;91;1100
619700;2009011808;92;1100
619700;2009011809;93;1100
619700;2009011810;93;1100
619700;2009011811;94;1100
619700;2009011812;94;1100
619700;2009011813;94;1100
619700;2009011814;91;1100
619700;2009011815;90;1100
619700;2009011816;89;1100
619700;2009011817;88;1100
619700;2009011818;88;1100
619700;2009011819;90;1100
619700;2009011820;89;1100
619700;2009011821;89;1100
619700;2009011822;90;1100
619700;2009011823;92;1100
619700;2009011900;92;1100
619700;2009011901;93;1100
619700;2009011902;93;1100
619700;2009011903;93;1100
619700;2009011904;91;1100
619700;2009011905;89;1100
619700;2009011906;89;1100
619700;2009011907;89;1100
619700;2009011908;88;1100
619700;2009011909;87;1100
619700;2009011910;88;1100
619700;2009011911;86;1100
619700;2009011912;86;1100
619700;2009011913;88;1100
619700;2009011914;88;1100
619700;2009011915;88;1100
619700;2009011916;88;1100
619700;2009011917;87;1100
619700;2009011918;85;1100
619700;2009011919;83;1100
619700;2009011920;82;1100
619700;2009011921;81;1100
619700;2009011922;81;1100
619700;2009011923;82;1100
619700;2009012000;84;1100
619700;2009012001;88;1100
619700;2009012002;86;1100
619700;2009012003;86;1100
619700;2009012004;85;1100
619700;2009012005;85;1100
619700;2009012006;86;1100
619700;2009012007;88;1100
619700;2009012008;88;1100
619700;2009012009;87;1100
619700;2009012010;86;1100
619700;2009012011;84;1100
619700;2009012012;84;1100
619700;2009012013;84;1100
619700;2009012014;85;1100
619700;2009012015;87;1100
619700;2009012016;89;1100
619700;2009012017;90;1100
619700;2009012018;91;1100
619700;2009012019;91;1100
619700;2009012020;92;1100
619700;2009012021;93;1100
619700;2009012022;94;1100
619700;2009012023;94;1100
619700;2009012100;94;1100
619700;2009012101;94;1100
619700;2009012102;95;1100
619700;2009012103;95;1100
619700;2009012104;95;1100
619700;2009012105;95;1100
619700;2009012106;95;1100
619700;2009012107;95;1100
619700;2009012108;95;1100
619700;2009012109;96;1100
619700;2009012110;96;1100
619700;2009012111;96;1100
619700;2009012112;96;1100
619700;2009012113;96;1100
619700;2009012114;96;1100
619700;2009012115;96;1100
619700;2009012116;96;1100
619700;2009012117;96;1100
619700;2009012118;96;1100
619700;2009012119;96;1100
619700;2009012120;96;1100
619700;2009012121;96;1100
619700;2009012122;96;1100
619700;2009012123;96;1100
619700;2009012200;96;1100
619700;2009012201;96;1100
619700;2009012202;96;1100
619700;2009012203;96;1100
619700;2009012204;96;1100
619700;2009012205;96;1100
619700;2009012206;96;1100
619700;2009012207;96;1100
619700;2009012208;96;1100
619700;2009012209;96;1100
619700;2009012210;96;1100
619700;2009012211;95;1100
619700;2009012212;94;1100
619700;2009012213;90;1100
619700;2009012214;87;1100
619700;2009012215;89;1100
619700;2009012216;92;1100
619700;2009012217;94;1100
619700;2009012218;94;1100
619700;2009012219;95;1100
619700;2009012220;95;1100
619700;2009012221;95;1100
619700;2009012222;93;1100
619700;2009012223;89;1100
619700;2009012300;89;1100
619700;2009012301;87;1100
619700;2009012302;86;1100
619700;2009012303;85;1100
619700;2009012304;86;1100
619700;2009012305;85;1100
619700;2009012306;85;1100
619700;2009012307;87;1100
619700;2009012308;88;1100
619700;2009012309;88;1100
619700;2009012310;88;1100
619700;2009012311;88;1100
619700;2009012312;87;1100
619700;2009012313;87;1100
619700;2009012314;88;1100
619700;2009012315;87;1100
619700;2009012316;86;1100
619700;2009012317;86;1100
619700;2009012318;86;1100
619700;2009012319;86;1100
619700;2009012320;87;1100
619700;2009012321;89;1100
619700;2009012322;89;1100
619700;2009012323;89;1100
619700;2009012400;89;1100
619700;2009012401;90;1100
619700;2009012402;92;1100
619700;2009012403;92;1100
619700;2009012404;91;1100
619700;2009012405;92;1100
619700;2009012406;93;1100
619700;2009012407;93;1100
619700;2009012408;93;1100
619700;2009012409;93;1100
619700;2009012410;93;1100
619700;2009012411;92;1100
619700;2009012412;92;1100
619700;2009012413;92;1100
619700;2009012414;92;1100
619700;2009012415;92;1100
619700;2009012416;91;1100
619700;2009012417;91;1100
619700;2009012418;91;1100
619700;2009012419;91;1100
619700;2009012420;91;1100
619700;2009012421;91;1100
619700;2009012422;90;1100
619700;2009012423;90;1100
619700;2009012500;90;1100
619700;2009012501;90;1100
619700;2009012502;90;1100
619700;2009012503;91;1100
619700;2009012504;91;1100
619700;2009012505;91;1100
619700;2009012506;91;1100
619700;2009012507;91;1100
619700;2009012508;91;1100
619700;2009012509;91;1100
619700;2009012510;91;1100
619700;2009012511;91;1100
619700;2009012512;93;1100
619700;2009012513;94;1100
619700;2009012514;94;1100
619700;2009012515;92;1100
619700;2009012516;90;1100
619700;2009012517;90;1100
619700;2009012518;91;1100
619700;2009012519;91;1100
619700;2009012520;91;1100
619700;2009012521;90;1100
619700;2009012522;89;1100
619700;2009012523;88;1100
619700;2009012600;86;1100
619700;2009012601;83;1100
619700;2009012602;84;1100
619700;2009012603;85;1100
619700;2009012604;82;1100
619700;2009012605;85;1100
619700;2009012606;84;1100
619700;2009012607;85;1100
619700;2009012608;86;1100
619700;2009012609;85;1100
619700;2009012610;85;1100
619700;2009012611;86;1100
619700;2009012612;85;1100
619700;2009012613;84;1100
619700;2009012614;81;1100
619700;2009012615;83;1100
619700;2009012616;84;1100
619700;2009012617;85;1100
619700;2009012618;83;1100
619700;2009012619;84;1100
619700;2009012620;86;1100
619700;2009012621;87;1100
619700;2009012622;85;1100
619700;2009012623;85;1100
619700;2009012700;87;1100
619700;2009012701;84;1100
619700;2009012702;84;1100
619700;2009012703;85;1100
619700;2009012704;86;1100
619700;2009012705;88;1100
619700;2009012706;87;1100
619700;2009012707;88;1100
619700;2009012708;89;1100
619700;2009012709;89;1100
619700;2009012710;87;1100
619700;2009012711;76;1100
619700;2009012712;69;1100
619700;2009012713;67;1100
619700;2009012714;70;1100
619700;2009012715;77;1100
619700;2009012716;80;1100
619700;2009012717;82;1100
619700;2009012718;84;1100
619700;2009012719;88;1100
619700;2009012720;89;1100
619700;2009012721;90;1100
619700;2009012722;90;1100
619700;2009012723;91;1100
619700;2009012800;91;1100
619700;2009012801;92;1100
619700;2009012802;91;1100
619700;2009012803;86;1100
619700;2009012804;83;1100
619700;2009012805;84;1100
619700;2009012806;83;1100
619700;2009012807;79;1100
619700;2009012808;83;1100
619700;2009012809;89;1100
619700;2009012810;90;1100
619700;2009012811;88;1100
619700;2009012812;90;1100
619700;2009012813;91;1100
619700;2009012814;91;1100
619700;2009012815;91;1100
619700;2009012816;92;1100
619700;2009012817;92;1100
619700;2009012818;92;1100
619700;2009012819;91;1100
619700;2009012820;91;1100
619700;2009012821;87;1100
619700;2009012822;85;1100
619700;2009012823;87;1100
619700;2009012900;86;1100
619700;2009012901;84;1100
619700;2009012902;84;1100
619700;2009012903;85;1100
619700;2009012904;84;1100
619700;2009012905;81;1100
619700;2009012906;83;1100
619700;2009012907;85;1100
619700;2009012908;84;1100
619700;2009012909;82;1100
619700;2009012910;80;1100
619700;2009012911;80;1100
619700;2009012912;77;1100
619700;2009012913;78;1100
619700;2009012914;77;1100
619700;2009012915;78;1100
619700;2009012916;80;1100
619700;2009012917;79;1100
619700;2009012918;82;1100
619700;2009012919;86;1100
619700;2009012920;88;1100
619700;2009012921;89;1100
619700;2009012922;87;1100
619700;2009012923;87;1100
619700;2009013000;87;1100
619700;2009013001;87;1100
619700;2009013002;88;1100
619700;2009013003;89;1100
619700;2009013004;89;1100
619700;2009013005;88;1100
619700;2009013006;86;1100
619700;2009013007;83;1100
619700;2009013008;81;1100
619700;2009013009;82;1100
619700;2009013010;79;1100
619700;2009013011;79;1100
619700;2009013012;81;1100
619700;2009013013;88;1100
619700;2009013014;83;1100
619700;2009013015;84;1100
619700;2009013016;85;1100
619700;2009013017;90;1100
619700;2009013018;86;1100
619700;2009013019;87;1100
619700;2009013020;87;1100
619700;2009013021;90;1100
619700;2009013022;91;1100
619700;2009013023;90;1100
619700;2009013100;80;1100
619700;2009013101;76;1100
619700;2009013102;83;1100
619700;2009013103;88;1100
619700;2009013104;86;1100
619700;2009013105;91;1100
619700;2009013106;85;1100
619700;2009013107;88;1100
619700;2009013108;91;1100
619700;2009013109;84;1100
619700;2009013110;82;1100
619700;2009013111;83;1100
619700;2009013112;80;1100
619700;2009013113;81;1100
619700;2009013114;81;1100
619700;2009013115;70;1100
619700;2009013116;66;1100
619700;2009013117;65;1100
619700;2009013118;63;1100
619700;2009013119;64;1100
619700;2009013120;64;1100
619700;2009013121;67;1100
619700;2009013122;77;1100
619700;2009013123;78;1100
619700;2009020100;66;1100
619700;2009020101;73;1100
619700;2009020102;64;1100
619700;2009020103;71;1100
619700;2009020104;72;1100
619700;2009020105;75;1100
619700;2009020106;76;1100
619700;2009020107;77;1100
619700;2009020108;76;1100
619700;2009020109;74;1100
619700;2009020110;73;1100
619700;2009020111;74;1100
619700;2009020112;75;1100
619700;2009020113;74;1100
619700;2009020114;77;1100
619700;2009020115;78;1100
619700;2009020116;78;1100
619700;2009020117;79;1100
619700;2009020118;79;1100
619700;2009020119;80;1100
619700;2009020120;79;1100
619700;2009020121;79;1100
619700;2009020122;76;1100
619700;2009020123;76;1100
619700;2009020200;79;1100
619700;2009020201;80;1100
619700;2009020202;80;1100
619700;2009020203;80;1100
619700;2009020204;79;1100
619700;2009020205;79;1100
619700;2009020206;80;1100
619700;2009020207;85;1100
619700;2009020208;85;1100
619700;2009020209;84;1100
619700;2009020210;83;1100
619700;2009020211;82;1100
619700;2009020212;79;1100
619700;2009020213;79;1100
619700;2009020214;78;1100
619700;2009020215;77;1100
619700;2009020216;76;1100
619700;2009020217;77;1100
619700;2009020218;79;1100
619700;2009020219;78;1100
619700;2009020220;79;1100
619700;2009020221;79;1100
619700;2009020222;80;1100
619700;2009020223;80;1100
619700;2009020300;83;1100
619700;2009020301;85;1100
619700;2009020302;86;1100
619700;2009020303;86;1100
619700;2009020304;85;1100
619700;2009020305;84;1100
619700;2009020306;82;1100
619700;2009020307;83;1100
619700;2009020308;84;1100
619700;2009020309;85;1100
619700;2009020310;85;1100
619700;2009020311;86;1100
619700;2009020312;85;1100
619700;2009020313;83;1100
619700;2009020314;82;1100
619700;2009020315;80;1100
619700;2009020316;80;1100
619700;2009020317;79;1100
619700;2009020318;77;1100
619700;2009020319;79;1100
619700;2009020320;81;1100
619700;2009020321;83;1100
619700;2009020322;84;1100
619700;2009020323;85;1100
619700;2009020400;85;1100
619700;2009020401;86;1100
619700;2009020402;86;1100
619700;2009020403;86;1100
619700;2009020404;87;1100
619700;2009020405;87;1100
619700;2009020406;86;1100
619700;2009020407;87;1100
619700;2009020408;87;1100
619700;2009020409;88;1100
619700;2009020410;88;1100
619700;2009020411;88;1100
619700;2009020412;87;1100
619700;2009020413;85;1100
619700;2009020414;86;1100
619700;2009020415;87;1100
619700;2009020416;88;1100
619700;2009020417;87;1100
619700;2009020418;85;1100
619700;2009020419;86;1100
619700;2009020420;85;1100
619700;2009020421;86;1100
619700;2009020422;87;1100
619700;2009020423;87;1100
619700;2009020500;89;1100
619700;2009020501;90;1100
619700;2009020502;90;1100
619700;2009020503;91;1100
619700;2009020504;91;1100
619700;2009020505;91;1100
619700;2009020506;92;1100
619700;2009020507;93;1100
619700;2009020508;93;1100
619700;2009020509;93;1100
619700;2009020510;91;1100
619700;2009020511;90;1100
619700;2009020512;90;1100
619700;2009020513;92;1100
619700;2009020514;93;1100
619700;2009020515;94;1100
619700;2009020516;94;1100
619700;2009020517;94;1100
619700;2009020518;94;1100
619700;2009020519;94;1100
619700;2009020520;93;1100
619700;2009020521;92;1100
619700;2009020522;91;1100
619700;2009020523;92;1100
619700;2009020600;92;1100
619700;2009020601;91;1100
619700;2009020602;90;1100
619700;2009020603;90;1100
619700;2009020604;90;1100
619700;2009020605;90;1100
619700;2009020606;91;1100
619700;2009020607;91;1100
619700;2009020608;91;1100
619700;2009020609;91;1100
619700;2009020610;89;1100
619700;2009020611;89;1100
619700;2009020612;88;1100
619700;2009020613;89;1100
619700;2009020614;89;1100
619700;2009020615;90;1100
619700;2009020616;90;1100
619700;2009020617;91;1100
619700;2009020618;91;1100
619700;2009020619;92;1100
619700;2009020620;92;1100
619700;2009020621;92;1100
619700;2009020622;93;1100
619700;2009020623;94;1100
619700;2009020700;94;1100
619700;2009020701;94;1100
619700;2009020702;94;1100
619700;2009020703;94;1100
619700;2009020704;95;1100
619700;2009020705;95;1100
619700;2009020706;95;1100
619700;2009020707;95;1100
619700;2009020708;95;1100
619700;2009020709;94;1100
619700;2009020710;94;1100
619700;2009020711;94;1100
619700;2009020712;95;1100
619700;2009020713;95;1100
619700;2009020714;95;1100
619700;2009020715;95;1100
619700;2009020716;95;1100
619700;2009020717;95;1100
619700;2009020718;96;1100
619700;2009020719;96;1100
619700;2009020720;96;1100
619700;2009020721;96;1100
619700;2009020722;96;1100
619700;2009020723;96;1100
619700;2009020800;96;1100
619700;2009020801;96;1100
619700;2009020802;96;1100
619700;2009020803;96;1100
619700;2009020804;96;1100
619700;2009020805;96;1100
619700;2009020806;95;1100
619700;2009020807;94;1100
619700;2009020808;89;1100
619700;2009020809;85;1100
619700;2009020810;83;1100
619700;2009020811;79;1100
619700;2009020812;80;1100
619700;2009020813;82;1100
619700;2009020814;83;1100
619700;2009020815;82;1100
619700;2009020816;81;1100
619700;2009020817;85;1100
619700;2009020818;85;1100
619700;2009020819;84;1100
619700;2009020820;86;1100
619700;2009020821;88;1100
619700;2009020822;82;1100
619700;2009020823;82;1100
619700;2009020900;83;1100
619700;2009020901;87;1100
619700;2009020902;88;1100
619700;2009020903;88;1100
619700;2009020904;88;1100
619700;2009020905;89;1100
619700;2009020906;87;1100
619700;2009020907;86;1100
619700;2009020908;86;1100
619700;2009020909;86;1100
619700;2009020910;87;1100
619700;2009020911;85;1100
619700;2009020912;86;1100
619700;2009020913;86;1100
619700;2009020914;86;1100
619700;2009020915;84;1100
619700;2009020916;83;1100
619700;2009020917;82;1100
619700;2009020918;80;1100
619700;2009020919;80;1100
619700;2009020920;82;1100
619700;2009020921;85;1100
619700;2009020922;85;1100
619700;2009020923;86;1100
619700;2009021000;87;1100
619700;2009021001;85;1100
619700;2009021002;85;1100
619700;2009021003;86;1100
619700;2009021004;87;1100
619700;2009021005;85;1100
619700;2009021006;84;1100
619700;2009021007;80;1100
619700;2009021008;79;1100
619700;2009021009;77;1100
619700;2009021010;75;1100
619700;2009021011;76;1100
619700;2009021012;72;1100
619700;2009021013;71;1100
619700;2009021014;70;1100
619700;2009021015;83;1100
619700;2009021016;94;1100
619700;2009021017;95;1100
619700;2009021018;95;1100
619700;2009021019;94;1100
619700;2009021020;93;1100
619700;2009021021;93;1100
619700;2009021022;93;1100
619700;2009021023;94;1100
619700;2009021100;95;1100
619700;2009021101;95;1100
619700;2009021102;95;1100
619700;2009021103;95;1100
619700;2009021104;94;1100
619700;2009021105;95;1100
619700;2009021106;95;1100
619700;2009021107;94;1100
619700;2009021108;92;1100
619700;2009021109;93;1100
619700;2009021110;93;1100
619700;2009021111;92;1100
619700;2009021112;92;1100
619700;2009021113;92;1100
619700;2009021114;92;1100
619700;2009021115;90;1100
619700;2009021116;91;1100
619700;2009021117;92;1100
619700;2009021118;92;1100
619700;2009021119;94;1100
619700;2009021120;95;1100
619700;2009021121;96;1100
619700;2009021122;96;1100
619700;2009021123;96;1100
619700;2009021200;96;1100
619700;2009021201;96;1100
619700;2009021202;96;1100
619700;2009021203;96;1100
619700;2009021204;96;1100
619700;2009021205;96;1100
619700;2009021206;96;1100
619700;2009021207;95;1100
619700;2009021208;94;1100
619700;2009021209;94;1100
619700;2009021210;95;1100
619700;2009021211;95;1100
619700;2009021212;95;1100
619700;2009021213;96;1100
619700;2009021214;96;1100
619700;2009021215;96;1100
619700;2009021216;96;1100
619700;2009021217;96;1100
619700;2009021218;96;1100
619700;2009021219;96;1100
619700;2009021220;96;1100
619700;2009021221;95;1100
619700;2009021222;95;1100
619700;2009021223;94;1100
619700;2009021300;93;1100
619700;2009021301;91;1100
619700;2009021302;91;1100
619700;2009021303;90;1100
619700;2009021304;90;1100
619700;2009021305;88;1100
619700;2009021306;87;1100
619700;2009021307;86;1100
619700;2009021308;84;1100
619700;2009021309;83;1100
619700;2009021310;82;1100
619700;2009021311;82;1100
619700;2009021312;82;1100
619700;2009021313;83;1100
619700;2009021314;82;1100
619700;2009021315;84;1100
619700;2009021316;83;1100
619700;2009021317;82;1100
619700;2009021318;82;1100
619700;2009021319;86;1100
619700;2009021320;84;1100
619700;2009021321;79;1100
619700;2009021322;82;1100
619700;2009021323;83;1100
619700;2009021400;86;1100
619700;2009021401;87;1100
619700;2009021402;88;1100
619700;2009021403;87;1100
619700;2009021404;87;1100
619700;2009021405;88;1100
619700;2009021406;87;1100
619700;2009021407;87;1100
619700;2009021408;87;1100
619700;2009021409;86;1100
619700;2009021410;83;1100
619700;2009021411;84;1100
619700;2009021412;79;1100
619700;2009021413;77;1100
619700;2009021414;77;1100
619700;2009021415;77;1100
619700;2009021416;80;1100
