statid;timeobs;wind_speed_mean(m/s);label
606000;2009010722;1.5;1100
606000;2009010723;2.6;1100
606000;2009010800;2.6;1100
606000;2009010801;3.1;1100
606000;2009010802;3.6;1100
606000;2009010803;3.6;1100
606000;2009010804;3.6;1100
606000;2009010805;3.6;1100
606000;2009010806;4.1;1100
606000;2009010807;4.6;1100
606000;2009010808;5.1;1100
606000;2009010809;4.6;1100
606000;2009010810;5.1;1100
606000;2009010811;6.2;1100
606000;2009010812;6.7;1100
606000;2009010813;6.2;1100
606000;2009010814;5.1;1100
606000;2009010815;5.1;1100
606000;2009010816;5.1;1100
606000;2009010817;5.1;1100
606000;2009010818;5.7;1100
606000;2009010819;5.7;1100
606000;2009010820;5.7;1100
606000;2009010821;5.7;1100
606000;2009010822;6.2;1100
606000;2009010823;5.7;1100
606000;2009010900;5.7;1100
606000;2009010901;5.1;1100
606000;2009010902;5.7;1100
606000;2009010903;6.2;1100
606000;2009010904;5.7;1100
606000;2009010905;6.7;1100
606000;2009010906;7.2;1100
606000;2009010907;6.2;1100
606000;2009010908;4.6;1100
606000;2009010909;4.6;1100
606000;2009010910;5.7;1100
606000;2009010911;6.2;1100
606000;2009010912;6.2;1100
606000;2009010913;5.7;1100
606000;2009010914;5.1;1100
606000;2009010915;4.1;1100
606000;2009010916;3.6;1100
606000;2009010917;3.6;1100
606000;2009010918;4.1;1100
606000;2009010919;3.6;1100
606000;2009010920;3.6;1100
606000;2009010921;3.6;1100
606000;2009010922;3.1;1100
606000;2009010923;3.1;1100
606000;2009011000;3.6;1100
606000;2009011001;3.6;1100
606000;2009011002;2.1;1100
606000;2009011003;2.6;1100
606000;2009011004;2.1;1100
606000;2009011005;2.6;1100
606000;2009011006;2.6;1100
606000;2009011007;2.6;1100
606000;2009011008;2.6;1100
606000;2009011009;2.6;1100
606000;2009011010;2.6;1100
606000;2009011011;3.1;1100
606000;2009011012;3.1;1100
606000;2009011013;3.6;1100
606000;2009011014;4.6;1100
606000;2009011015;5.1;1100
606000;2009011016;5.1;1100
606000;2009011017;5.7;1100
606000;2009011018;4.6;1100
606000;2009011019;4.6;1100
606000;2009011020;5.1;1100
606000;2009011021;5.7;1100
606000;2009011022;5.1;1100
606000;2009011023;5.1;1100
606000;2009011100;5.1;1100
606000;2009011101;5.1;1100
606000;2009011102;6.7;1100
606000;2009011103;7.2;1100
606000;2009011104;7.2;1100
606000;2009011105;6.7;1100
606000;2009011106;6.7;1100
606000;2009011107;6.7;1100
606000;2009011108;7.7;1100
606000;2009011109;8.2;1100
606000;2009011110;8.8;1100
606000;2009011111;8.8;1100
606000;2009011112;8.8;1100
606000;2009011113;8.2;1100
606000;2009011114;8.2;1100
606000;2009011115;7.7;1100
606000;2009011116;8.8;1100
606000;2009011117;9.3;1100
606000;2009011118;9.8;1100
606000;2009011119;9.8;1100
606000;2009011120;8.8;1100
606000;2009011121;8.8;1100
606000;2009011122;8.2;1100
606000;2009011123;7.7;1100
606000;2009011200;8.2;1100
606000;2009011201;8.8;1100
606000;2009011202;7.7;1100
606000;2009011203;8.2;1100
606000;2009011204;8.2;1100
606000;2009011205;8.8;1100
606000;2009011206;8.8;1100
606000;2009011207;9.3;1100
606000;2009011208;8.2;1100
606000;2009011209;8.8;1100
606000;2009011210;9.8;1100
606000;2009011211;9.8;1100
606000;2009011212;8.8;1100
606000;2009011213;8.2;1100
606000;2009011214;7.7;1100
606000;2009011215;7.2;1100
606000;2009011216;7.2;1100
606000;2009011217;6.7;1100
606000;2009011218;6.7;1100
606000;2009011219;6.7;1100
606000;2009011220;6.7;1100
606000;2009011221;6.2;1100
606000;2009011222;6.2;1100
606000;2009011223;6.2;1100
606000;2009011300;6.2;1100
606000;2009011301;6.2;1100
606000;2009011302;5.7;1100
606000;2009011303;5.1;1100
606000;2009011304;4.6;1100
606000;2009011305;3.6;1100
606000;2009011306;4.1;1100
606000;2009011307;3.6;1100
606000;2009011308;4.1;1100
606000;2009011309;4.6;1100
606000;2009011310;5.1;1100
606000;2009011311;4.6;1100
606000;2009011312;4.1;1100
606000;2009011313;4.1;1100
606000;2009011314;4.1;1100
606000;2009011315;4.6;1100
606000;2009011316;3.6;1100
606000;2009011317;3.6;1100
606000;2009011318;3.6;1100
606000;2009011319;3.1;1100
606000;2009011320;3.1;1100
606000;2009011321;2.1;1100
606000;2009011322;1;1100
606000;2009011323;0.5;1100
606000;2009011400;0.5;1100
606000;2009011401;1;1100
606000;2009011402;0.5;1100
606000;2009011403;1;1100
606000;2009011404;1;1100
606000;2009011405;1;1100
606000;2009011406;0.5;1100
606000;2009011407;1;1100
606000;2009011408;1;1100
606000;2009011409;0.5;1100
606000;2009011410;0.5;1100
606000;2009011411;0.5;1100
606000;2009011412;1;1100
606000;2009011413;1;1100
606000;2009011414;1;1100
606000;2009011415;0.5;1100
606000;2009011416;0.5;1100
606000;2009011417;0.5;1100
606000;2009011418;0.5;1100
606000;2009011419;0;1100
606000;2009011420;1;1100
606000;2009011421;0.5;1100
606000;2009011422;0.5;1100
606000;2009011423;1.5;1100
606000;2009011500;1;1100
606000;2009011501;1;1100
606000;2009011502;0.5;1100
606000;2009011503;1;1100
606000;2009011504;0.5;1100
606000;2009011505;1.5;1100
606000;2009011506;1;1100
606000;2009011507;0.5;1100
606000;2009011508;0.5;1100
606000;2009011509;1;1100
606000;2009011510;1;1100
606000;2009011511;2.6;1100
606000;2009011512;2.6;1100
606000;2009011513;3.1;1100
606000;2009011514;4.1;1100
606000;2009011515;4.6;1100
606000;2009011516;5.1;1100
606000;2009011517;3.6;1100
606000;2009011518;3.1;1100
606000;2009011519;2.6;1100
606000;2009011520;3.1;1100
606000;2009011521;3.1;1100
606000;2009011522;2.6;1100
606000;2009011523;3.1;1100
606000;2009011600;4.1;1100
606000;2009011601;3.6;1100
606000;2009011602;3.1;1100
606000;2009011603;4.1;1100
606000;2009011604;4.1;1100
606000;2009011605;4.1;1100
606000;2009011606;4.1;1100
606000;2009011607;4.1;1100
606000;2009011608;4.1;1100
606000;2009011609;4.6;1100
606000;2009011610;4.6;1100
606000;2009011611;5.1;1100
606000;2009011612;5.7;1100
606000;2009011613;5.7;1100
606000;2009011614;5.7;1100
606000;2009011615;5.7;1100
606000;2009011616;5.1;1100
606000;2009011617;5.7;1100
606000;2009011618;6.2;1100
606000;2009011619;5.7;1100
606000;2009011620;5.7;1100
606000;2009011621;5.1;1100
606000;2009011622;4.6;1100
606000;2009011623;4.6;1100
606000;2009011700;4.6;1100
606000;2009011701;4.1;1100
606000;2009011702;4.1;1100
606000;2009011703;4.1;1100
606000;2009011704;5.1;1100
606000;2009011705;5.7;1100
606000;2009011706;5.7;1100
606000;2009011707;5.1;1100
606000;2009011708;5.1;1100
606000;2009011709;5.7;1100
606000;2009011710;6.2;1100
606000;2009011711;5.7;1100
606000;2009011712;5.7;1100
606000;2009011713;5.1;1100
606000;2009011714;5.7;1100
606000;2009011715;5.1;1100
606000;2009011716;5.1;1100
606000;2009011717;4.6;1100
606000;2009011718;5.1;1100
606000;2009011719;5.1;1100
606000;2009011720;5.1;1100
606000;2009011721;4.6;1100
606000;2009011722;4.6;1100
606000;2009011723;4.6;1100
606000;2009011800;4.6;1100
606000;2009011801;3.6;1100
606000;2009011802;3.6;1100
606000;2009011803;4.1;1100
606000;2009011804;5.7;1100
606000;2009011805;5.7;1100
606000;2009011806;6.2;1100
606000;2009011807;6.7;1100
606000;2009011808;6.7;1100
606000;2009011809;6.7;1100
606000;2009011810;6.7;1100
606000;2009011811;6.7;1100
606000;2009011812;6.2;1100
606000;2009011813;5.1;1100
606000;2009011814;4.6;1100
606000;2009011815;4.6;1100
606000;2009011816;3.6;1100
606000;2009011817;3.6;1100
606000;2009011818;3.6;1100
606000;2009011819;3.1;1100
606000;2009011820;2.1;1100
606000;2009011821;3.1;1100
606000;2009011822;4.1;1100
606000;2009011823;2.6;1100
606000;2009011900;4.1;1100
606000;2009011901;3.6;1100
606000;2009011902;2.6;1100
606000;2009011903;3.1;1100
606000;2009011904;3.1;1100
606000;2009011905;3.6;1100
606000;2009011906;3.6;1100
606000;2009011907;4.1;1100
606000;2009011908;4.6;1100
606000;2009011909;4.1;1100
606000;2009011910;4.1;1100
606000;2009011911;4.1;1100
606000;2009011912;3.6;1100
606000;2009011913;3.6;1100
606000;2009011914;5.1;1100
606000;2009011915;6.7;1100
606000;2009011916;7.2;1100
606000;2009011917;8.2;1100
606000;2009011918;8.8;1100
606000;2009011919;8.2;1100
606000;2009011920;7.7;1100
606000;2009011921;7.7;1100
606000;2009011922;6.7;1100
606000;2009011923;5.7;1100
606000;2009012000;5.7;1100
606000;2009012001;4.1;1100
606000;2009012002;4.6;1100
606000;2009012003;5.1;1100
606000;2009012004;4.6;1100
606000;2009012005;6.2;1100
606000;2009012006;6.2;1100
606000;2009012007;5.7;1100
606000;2009012008;5.1;1100
606000;2009012009;5.1;1100
606000;2009012010;5.7;1100
606000;2009012011;6.2;1100
606000;2009012012;6.7;1100
606000;2009012013;7.2;1100
606000;2009012014;7.7;1100
606000;2009012015;7.2;1100
606000;2009012016;6.7;1100
606000;2009012017;6.2;1100
606000;2009012018;6.2;1100
606000;2009012019;5.1;1100
606000;2009012020;4.6;1100
606000;2009012021;5.7;1100
606000;2009012022;5.1;1100
606000;2009012023;4.6;1100
606000;2009012100;5.1;1100
606000;2009012101;4.6;1100
606000;2009012102;4.6;1100
606000;2009012103;4.6;1100
606000;2009012104;4.6;1100
606000;2009012105;4.6;1100
606000;2009012106;4.6;1100
606000;2009012107;4.1;1100
606000;2009012108;4.6;1100
606000;2009012109;4.1;1100
606000;2009012110;4.6;1100
606000;2009012111;4.6;1100
606000;2009012112;4.1;1100
606000;2009012113;4.1;1100
606000;2009012114;3.6;1100
606000;2009012115;3.6;1100
606000;2009012116;3.1;1100
606000;2009012117;3.1;1100
606000;2009012118;3.6;1100
606000;2009012119;3.1;1100
606000;2009012120;2.6;1100
606000;2009012121;2.6;1100
606000;2009012122;3.1;1100
606000;2009012123;2.6;1100
606000;2009012200;2.1;1100
606000;2009012201;2.6;1100
606000;2009012202;3.1;1100
606000;2009012203;2.6;1100
606000;2009012204;2.6;1100
606000;2009012205;3.1;1100
606000;2009012206;2.6;1100
606000;2009012207;3.1;1100
606000;2009012208;3.1;1100
606000;2009012209;3.6;1100
606000;2009012210;4.1;1100
606000;2009012211;5.1;1100
606000;2009012212;5.7;1100
606000;2009012213;5.7;1100
606000;2009012214;6.2;1100
606000;2009012215;5.7;1100
606000;2009012216;6.2;1100
606000;2009012217;5.7;1100
606000;2009012218;6.2;1100
606000;2009012219;5.7;1100
606000;2009012220;5.7;1100
606000;2009012221;5.7;1100
606000;2009012222;5.7;1100
606000;2009012223;5.7;1100
606000;2009012300;5.7;1100
606000;2009012301;5.1;1100
606000;2009012302;5.1;1100
606000;2009012303;4.1;1100
606000;2009012304;4.1;1100
606000;2009012305;3.6;1100
606000;2009012306;4.1;1100
606000;2009012307;4.1;1100
606000;2009012308;4.6;1100
606000;2009012309;4.1;1100
606000;2009012310;4.6;1100
606000;2009012311;6.2;1100
606000;2009012312;8.2;1100
606000;2009012313;9.3;1100
606000;2009012314;8.8;1100
606000;2009012315;9.8;1100
606000;2009012316;9.3;1100
606000;2009012317;9.3;1100
606000;2009012318;9.3;1100
606000;2009012319;8.8;1100
606000;2009012320;7.2;1100
606000;2009012321;6.2;1100
606000;2009012322;5.7;1100
606000;2009012323;4.6;1100
606000;2009012400;4.6;1100
606000;2009012401;3.6;1100
606000;2009012402;2.6;1100
606000;2009012403;1.5;1100
606000;2009012404;1.5;1100
606000;2009012405;1;1100
606000;2009012406;1;1100
606000;2009012407;0.5;1100
606000;2009012408;1.7;1000
606000;2009012409;2.1;1100
606000;2009012410;2.1;1100
606000;2009012411;2.1;1100
606000;2009012412;2.6;1100
606000;2009012413;2.6;1100
606000;2009012414;2.6;1100
606000;2009012415;2.1;1100
606000;2009012416;2.6;1100
606000;2009012417;3.1;1100
606000;2009012418;3.1;1100
606000;2009012419;2.6;1100
606000;2009012420;3.1;1100
606000;2009012421;3.6;1100
606000;2009012422;3.6;1100
606000;2009012423;2.6;1100
606000;2009012500;2.6;1100
606000;2009012501;2.6;1100
606000;2009012502;2.6;1100
606000;2009012503;3.1;1100
606000;2009012504;2.1;1100
606000;2009012505;2.6;1100
606000;2009012506;2.6;1100
606000;2009012507;2.6;1100
606000;2009012508;3.1;1100
606000;2009012509;2.6;1100
606000;2009012510;2.6;1100
606000;2009012511;2.6;1100
606000;2009012512;2.6;1100
606000;2009012513;3.6;1100
606000;2009012514;3.1;1100
606000;2009012515;2.6;1100
606000;2009012516;2.1;1100
606000;2009012517;1.5;1100
606000;2009012518;2.6;1100
606000;2009012519;1.5;1100
606000;2009012520;3.1;1100
606000;2009012521;3.1;1100
606000;2009012522;3.6;1100
606000;2009012523;2.6;1100
606000;2009012600;2.1;1100
606000;2009012601;2.1;1100
606000;2009012602;1.5;1100
606000;2009012603;2.6;1100
606000;2009012604;3.1;1100
606000;2009012605;4.1;1100
606000;2009012606;3.6;1100
606000;2009012607;2.6;1100
606000;2009012608;2.6;1100
606000;2009012609;2.6;1100
606000;2009012610;3.1;1100
606000;2009012611;3.1;1100
606000;2009012612;3.6;1100
606000;2009012613;3.1;1100
606000;2009012614;3.1;1100
606000;2009012615;2.6;1100
606000;2009012616;3.1;1100
606000;2009012617;3.1;1100
606000;2009012618;3.1;1100
606000;2009012619;3.1;1100
606000;2009012620;2.1;1100
606000;2009012621;2.6;1100
606000;2009012622;2.1;1100
606000;2009012623;1.5;1100
606000;2009012700;1;1100
606000;2009012701;1.5;1100
606000;2009012702;1;1100
606000;2009012703;1;1100
606000;2009012704;1;1100
606000;2009012705;0.5;1100
606000;2009012706;1.6;1000
606000;2009012707;1.5;1100
606000;2009012708;1.5;1100
606000;2009012709;2.1;1100
606000;2009012710;2.1;1100
606000;2009012711;2.6;1100
606000;2009012712;2.6;1100
606000;2009012713;2.1;1100
606000;2009012714;1.5;1100
606000;2009012715;1;1100
606000;2009012716;1;1100
606000;2009012717;1.5;1100
606000;2009012718;1.5;1100
606000;2009012719;2.1;1100
606000;2009012720;1;1100
606000;2009012721;2.1;1100
606000;2009012722;2.1;1100
606000;2009012723;2.1;1100
606000;2009012800;2.1;1100
606000;2009012801;2.6;1100
606000;2009012802;2.6;1100
606000;2009012803;2.1;1100
606000;2009012804;3.6;1100
606000;2009012805;3.1;1100
606000;2009012806;2.6;1100
606000;2009012807;2.1;1100
606000;2009012808;3.1;1100
606000;2009012809;2.1;1100
606000;2009012810;2.6;1100
606000;2009012811;3.1;1100
606000;2009012812;2.6;1100
606000;2009012813;2.1;1100
606000;2009012814;2.1;1100
606000;2009012815;2.6;1100
606000;2009012816;2.6;1100
606000;2009012817;2.6;1100
606000;2009012818;2.6;1100
606000;2009012819;3.1;1100
606000;2009012820;3.1;1100
606000;2009012821;3.1;1100
606000;2009012822;2.6;1100
606000;2009012823;3.1;1100
606000;2009012900;1.5;1100
606000;2009012901;2.1;1100
606000;2009012902;1.5;1100
606000;2009012903;1.5;1100
606000;2009012904;1.5;1100
606000;2009012905;2.1;1100
606000;2009012906;1.5;1100
606000;2009012907;1.5;1100
606000;2009012908;0.5;1100
606000;2009012909;1;1100
606000;2009012910;1;1100
606000;2009012911;2.1;1100
606000;2009012912;2.1;1100
606000;2009012913;2.1;1100
606000;2009012914;2.1;1100
606000;2009012915;1.5;1100
606000;2009012916;1;1100
606000;2009012917;1.5;1100
606000;2009012918;1.5;1100
606000;2009012919;1.5;1100
606000;2009012920;1.5;1100
606000;2009012921;1.5;1100
606000;2009012922;2.6;1100
606000;2009012923;2.6;1100
606000;2009013000;2.6;1100
606000;2009013001;2.6;1100
606000;2009013002;2.6;1100
606000;2009013003;2.6;1100
606000;2009013004;2.6;1100
606000;2009013005;3.1;1100
606000;2009013006;3.6;1100
606000;2009013007;3.1;1100
606000;2009013008;3.1;1100
606000;2009013009;3.1;1100
606000;2009013010;3.1;1100
606000;2009013011;3.1;1100
606000;2009013012;3.1;1100
606000;2009013013;3.1;1100
606000;2009013014;2.6;1100
606000;2009013015;3.1;1100
606000;2009013016;3.1;1100
606000;2009013017;3.6;1100
606000;2009013018;2.6;1100
606000;2009013019;2.1;1100
606000;2009013020;2.6;1100
606000;2009013021;3.1;1100
606000;2009013022;2.6;1100
606000;2009013023;3.6;1100
606000;2009013100;3.1;1100
606000;2009013101;2.6;1100
606000;2009013102;3.1;1100
606000;2009013103;3.6;1100
606000;2009013104;3.1;1100
606000;2009013105;2.6;1100
606000;2009013106;3.1;1100
606000;2009013107;3.6;1100
606000;2009013108;2.6;1100
606000;2009013109;1.5;1100
606000;2009013110;2.1;1100
606000;2009013111;2.6;1100
606000;2009013112;3.6;1100
606000;2009013113;4.1;1100
606000;2009013114;3.6;1100
606000;2009013115;3.1;1100
606000;2009013116;3.6;1100
606000;2009013117;3.6;1100
606000;2009013118;3.6;1100
606000;2009013119;4.1;1100
606000;2009013120;3.1;1100
606000;2009013121;2.1;1100
606000;2009013122;2.6;1100
606000;2009013123;3.1;1100
606000;2009020100;3.6;1100
606000;2009020101;5.1;1100
606000;2009020102;5.7;1100
606000;2009020103;6.7;1100
606000;2009020104;8.8;1100
606000;2009020105;8.2;1100
606000;2009020106;7.7;1100
606000;2009020107;8.8;1100
606000;2009020108;8.8;1100
606000;2009020109;7.7;1100
606000;2009020110;8.2;1100
606000;2009020111;8.2;1100
606000;2009020112;8.8;1100
606000;2009020113;9.3;1100
606000;2009020114;8.2;1100
606000;2009020115;8.2;1100
606000;2009020116;7.7;1100
606000;2009020117;7.2;1100
606000;2009020118;7.2;1100
606000;2009020119;7.7;1100
606000;2009020120;8.2;1100
606000;2009020121;7.7;1100
606000;2009020122;7.2;1100
606000;2009020123;6.7;1100
606000;2009020200;7.7;1100
606000;2009020201;7.2;1100
606000;2009020202;6.7;1100
606000;2009020203;7.2;1100
606000;2009020204;7.2;1100
606000;2009020205;8.8;1100
606000;2009020206;7.7;1100
606000;2009020207;7.7;1100
606000;2009020208;8.8;1100
606000;2009020209;10.3;1100
606000;2009020210;10.3;1100
606000;2009020211;9.8;1100
606000;2009020212;10.8;1100
606000;2009020213;10.3;1100
606000;2009020214;10.8;1100
606000;2009020215;10.3;1100
606000;2009020216;10.3;1100
606000;2009020217;9.8;1100
606000;2009020218;10.3;1100
606000;2009020219;10.3;1100
606000;2009020220;10.3;1100
606000;2009020221;10.8;1100
606000;2009020222;10.3;1100
606000;2009020223;10.3;1100
606000;2009020300;9.3;1100
606000;2009020301;10.3;1100
606000;2009020302;10.3;1100
606000;2009020303;9.8;1100
606000;2009020304;7.7;1100
606000;2009020305;8.8;1100
606000;2009020306;8.2;1100
606000;2009020307;8.8;1100
606000;2009020308;7.7;1100
606000;2009020309;7.2;1100
606000;2009020310;7.2;1100
606000;2009020311;7.2;1100
606000;2009020312;6.7;1100
606000;2009020313;6.2;1100
606000;2009020314;5.1;1100
606000;2009020315;5.1;1100
606000;2009020316;6.2;1100
606000;2009020317;5.1;1100
606000;2009020318;5.7;1100
606000;2009020319;5.1;1100
606000;2009020320;4.1;1100
606000;2009020321;4.6;1100
606000;2009020322;4.1;1100
606000;2009020323;4.6;1100
606000;2009020400;4.1;1100
606000;2009020401;3.6;1100
606000;2009020402;3.1;1100
606000;2009020403;3.1;1100
606000;2009020404;3.1;1100
606000;2009020405;2.6;1100
606000;2009020406;2.6;1100
606000;2009020407;2.1;1100
606000;2009020408;3.5;1000
606000;2009020409;2.6;1100
606000;2009020410;2.6;1100
606000;2009020411;3.1;1100
606000;2009020412;3.1;1100
606000;2009020413;3.1;1100
606000;2009020414;3.1;1100
606000;2009020415;3.1;1100
606000;2009020416;3.1;1100
606000;2009020417;3.1;1100
606000;2009020418;3.1;1100
606000;2009020419;3.1;1100
606000;2009020420;3.1;1100
606000;2009020421;2.1;1100
606000;2009020422;1.5;1100
606000;2009020423;1;1100
606000;2009020500;2.1;1100
606000;2009020501;1.5;1100
606000;2009020502;0.5;1100
606000;2009020503;1;1100
606000;2009020504;0.5;1100
606000;2009020505;0.5;1100
606000;2009020506;0;1100
606000;2009020507;0;1100
606000;2009020508;1;1100
606000;2009020509;1;1100
606000;2009020510;0;1100
606000;2009020511;1.5;1100
606000;2009020512;2.6;1100
606000;2009020513;3.1;1100
606000;2009020514;4.6;1100
606000;2009020515;3.6;1100
606000;2009020516;3.1;1100
606000;2009020517;3.1;1100
606000;2009020518;4.6;1100
606000;2009020519;4.1;1100
606000;2009020520;4.6;1100
606000;2009020521;3.6;1100
606000;2009020522;3.6;1100
606000;2009020523;2.6;1100
606000;2009020600;2.1;1100
606000;2009020601;1.5;1100
606000;2009020602;1.5;1100
606000;2009020603;1.5;1100
606000;2009020604;1.5;1100
606000;2009020605;2.1;1100
606000;2009020606;1.5;1100
606000;2009020607;2.1;1100
606000;2009020608;3.1;1100
606000;2009020609;3.6;1100
606000;2009020610;3.1;1100
606000;2009020611;3.6;1100
606000;2009020612;3.1;1100
606000;2009020613;3.1;1100
606000;2009020614;3.6;1100
606000;2009020615;2.6;1100
606000;2009020616;2.6;1100
606000;2009020617;2.6;1100
606000;2009020618;1.5;1100
606000;2009020619;1.5;1100
606000;2009020620;1.5;1100
606000;2009020621;2.1;1100
606000;2009020622;3.1;1100
606000;2009020623;3.6;1100
606000;2009020700;3.1;1100
606000;2009020701;3.1;1100
606000;2009020702;3.1;1100
606000;2009020703;2.1;1100
606000;2009020704;2.6;1100
606000;2009020705;2.1;1100
606000;2009020706;2.1;1100
606000;2009020707;2.6;1100
606000;2009020708;2.1;1100
606000;2009020709;2.1;1100
606000;2009020710;2.1;1100
606000;2009020711;1.5;1100
606000;2009020712;1.5;1100
606000;2009020713;1.5;1100
606000;2009020714;1.5;1100
606000;2009020715;1.5;1100
606000;2009020716;1.5;1100
606000;2009020717;2.6;1100
606000;2009020718;1;1100
606000;2009020719;1.5;1100
606000;2009020720;2.1;1100
606000;2009020721;2.1;1100
606000;2009020722;2.1;1100
606000;2009020723;2.6;1100
606000;2009020800;3.1;1100
606000;2009020801;3.6;1100
606000;2009020802;2.6;1100
606000;2009020803;2.6;1100
606000;2009020804;2.6;1100
606000;2009020805;3.1;1100
606000;2009020806;2.6;1100
606000;2009020807;3.1;1100
606000;2009020808;3.1;1100
606000;2009020809;2.6;1100
606000;2009020810;2.6;1100
606000;2009020811;3.1;1100
606000;2009020812;4.6;1100
606000;2009020813;4.6;1100
606000;2009020814;5.1;1100
606000;2009020815;5.1;1100
606000;2009020816;5.1;1100
606000;2009020817;4.1;1100
606000;2009020818;3.6;1100
606000;2009020819;3.1;1100
606000;2009020820;2.6;1100
606000;2009020821;3.1;1100
606000;2009020822;3.1;1100
606000;2009020823;3.6;1100
606000;2009020900;3.6;1100
