statid;timeobs;Integrated_water_vapour_mean_[kg/m^2];Quality_label
619700;2009010503; 2.2656;1000
619700;2009010504; 2.5595;1000
619700;2009010505; 2.8484;1000
619700;2009010506; 3.0769;1000
619700;2009010507; 3.1724;1000
619700;2009010508; 3.0837;1000
619700;2009010509; 2.9432;1000
619700;2009010510; 2.9029;1000
619700;2009010511; 2.8098;1000
619700;2009010512; 2.7386;1000
619700;2009010513; 2.6810;1000
619700;2009010514; 2.6317;1000
619700;2009010515; 2.6440;1000
619700;2009010516; 2.7263;1000
619700;2009010517; 2.9313;1000
619700;2009010518; 3.3782;1000
619700;2009010519; 3.9557;1000
619700;2009010520; 4.3719;1000
619700;2009010521; 4.5588;1000
619700;2009010522; 4.7955;1000
619700;2009010523; 4.9588;1000
619700;2009010600; 5.0792;1000
619700;2009010601; 4.9847;1000
619700;2009010602; 4.8388;1000
619700;2009010603; 4.7191;1000
619700;2009010604; 4.6172;1000
619700;2009010605; 4.4967;1000
619700;2009010606; 4.6224;1000
619700;2009010607; 4.9043;1000
619700;2009010608; 5.1706;1000
619700;2009010609; 5.5754;1000
619700;2009010610; 6.2856;1000
619700;2009010611; 6.5800;1000
619700;2009010612; 6.8805;1000
619700;2009010613; 7.2006;1000
619700;2009010614; 7.3841;1000
619700;2009010615; 7.7667;1000
619700;2009010616; 8.5206;1000
619700;2009010617; 8.9123;1000
619700;2009010618; 9.1470;1000
619700;2009010619; 9.4258;1000
619700;2009010620; 9.4773;1000
619700;2009010621; 9.4596;1000
619700;2009010622; 9.1252;1000
619700;2009010623; 8.8597;1000
619700;2009010700; 8.6319;1000
619700;2009010701; 7.9484;1000
619700;2009010702; 7.0250;1000
619700;2009010703; 6.0262;1000
619700;2009010704; 5.4859;1000
619700;2009010705; 5.3407;1000
619700;2009010706; 4.6782;1000
619700;2009010707; 3.3220;1000
619700;2009010708; 2.9851;1000
619700;2009010709; 3.0280;1000
619700;2009010710; 3.4704;1000
619700;2009010711; 3.5968;1000
619700;2009010712; 3.3272;1000
619700;2009010713; 3.0030;1000
619700;2009010714; 2.8279;1000
619700;2009010715; 2.6420;1000
619700;2009010716; 2.4875;1000
619700;2009010717; 2.4043;1000
619700;2009010718; 2.3706;1000
619700;2009010719; 2.3875;1000
619700;2009010720; 2.4285;1000
619700;2009010721; 2.4896;1000
619700;2009010722; 2.8789;1000
619700;2009010723; 3.0501;1000
619700;2009010800; 3.2202;1000
619700;2009010801; 3.2282;1000
619700;2009010802; 3.2060;1000
619700;2009010803; 3.3728;1000
619700;2009010804; 3.8512;1000
619700;2009010805; 4.8556;1000
619700;2009010806; 6.2579;1000
619700;2009010807; 7.6974;1000
619700;2009010808; 8.7844;1000
619700;2009010809; 9.6885;1000
619700;2009010810;10.5917;1000
619700;2009010811;11.2290;1000
619700;2009010812;11.7636;1000
619700;2009010813;11.8581;1000
619700;2009010814;11.3674;1000
619700;2009010815;11.0135;1000
619700;2009010816;10.6608;1000
619700;2009010817;10.6022;1000
619700;2009010818;10.4400;1000
619700;2009010819; 9.8873;1000
619700;2009010820; 8.9134;1000
619700;2009010821; 8.7357;1000
619700;2009010822; 9.3170;1000
619700;2009010823; 9.6804;1000
619700;2009010900;10.6770;1000
619700;2009010901;11.0293;1000
619700;2009010902;11.3175;1000
619700;2009010903;10.9341;1000
619700;2009010904;10.1625;1000
619700;2009010905; 9.4847;1000
619700;2009010906; 9.1010;1000
619700;2009010907; 8.9141;1000
619700;2009010908; 8.8816;1000
619700;2009010909; 8.9549;1000
619700;2009010910; 9.3331;1000
619700;2009010911; 9.2671;1000
619700;2009010912; 9.0792;1000
619700;2009010913; 8.8397;1000
619700;2009010914; 8.6325;1000
619700;2009010915; 8.5116;1000
619700;2009010916; 8.5155;1000
619700;2009010917; 8.6786;1000
619700;2009010918; 8.9884;1000
619700;2009010919; 9.4122;1000
619700;2009010920; 9.9007;1000
619700;2009010921;10.3606;1000
619700;2009010922;11.0325;1000
619700;2009010923;11.4505;1000
619700;2009011000;11.9038;1000
619700;2009011001;12.0949;1000
619700;2009011002;11.7772;1000
619700;2009011003;11.0079;1000
619700;2009011004; 9.9890;1000
619700;2009011005; 8.9598;1000
619700;2009011006; 8.1014;1000
619700;2009011007; 7.4666;1000
619700;2009011008; 6.9443;1000
619700;2009011009; 6.6585;1000
619700;2009011010; 6.6063;1000
619700;2009011011; 6.6625;1000
619700;2009011012; 6.6303;1000
619700;2009011013; 6.5884;1000
619700;2009011014; 6.5698;1000
619700;2009011015; 6.5920;1000
619700;2009011016; 6.6241;1000
619700;2009011017; 6.6046;1000
619700;2009011018; 6.5723;1000
619700;2009011019; 6.4810;1000
619700;2009011020; 6.3384;1000
619700;2009011021; 6.1567;1000
619700;2009011022; 6.2488;1000
619700;2009011023; 5.9997;1000
619700;2009011100; 5.6059;1000
619700;2009011101; 5.4764;1000
619700;2009011102; 6.0938;1000
619700;2009011103; 6.5012;1000
619700;2009011104; 5.9110;1000
619700;2009011105; 4.8035;1000
619700;2009011106; 4.9897;1000
619700;2009011107; 5.8132;1000
619700;2009011108; 6.8021;1000
619700;2009011109; 7.8667;1000
619700;2009011110; 8.1994;1000
619700;2009011111; 8.6909;1000
619700;2009011112; 8.9483;1000
619700;2009011113; 8.9014;1000
619700;2009011114; 8.5620;1000
619700;2009011115; 8.1209;1000
619700;2009011116; 7.7525;1000
619700;2009011117; 8.1290;1000
619700;2009011118;10.3020;1000
619700;2009011119;13.6979;1000
619700;2009011120;15.5475;1000
619700;2009011121;16.6659;1000
619700;2009011122;17.5218;1000
619700;2009011123;17.8602;1000
619700;2009011200;17.9940;1000
619700;2009011201;17.4120;1000
619700;2009011202;16.5420;1000
619700;2009011203;15.2864;1000
619700;2009011204;13.9277;1000
619700;2009011205;13.0118;1000
619700;2009011206;13.4456;1000
619700;2009011207;13.7930;1000
619700;2009011208;13.5732;1000
619700;2009011209;13.1185;1000
619700;2009011210;13.8356;1000
619700;2009011211;13.9967;1000
619700;2009011212;14.8610;1000
619700;2009011213;16.4697;1000
619700;2009011214;17.2309;1000
619700;2009011215;17.0167;1000
619700;2009011216;16.7842;1000
619700;2009011217;16.9805;1000
619700;2009011218;16.5180;1000
619700;2009011219;16.3634;1000
619700;2009011220;16.4120;1000
619700;2009011221;16.5088;1000
619700;2009011222;16.2586;1000
619700;2009011223;16.1864;1000
619700;2009011300;16.1536;1000
619700;2009011301;15.3847;1000
619700;2009011302;15.4304;1000
619700;2009011303;15.3678;1000
619700;2009011304;14.7207;1000
619700;2009011305;13.4578;1000
619700;2009011306;13.2460;1000
619700;2009011307;12.9317;1000
619700;2009011308;12.4289;1000
619700;2009011309;11.9446;1000
619700;2009011310;11.7701;1000
619700;2009011311;11.3635;1000
619700;2009011312;10.6878;1000
619700;2009011313; 9.9449;1000
619700;2009011314; 9.5457;1000
619700;2009011315; 9.5368;1000
619700;2009011316; 9.7314;1000
619700;2009011317; 9.9065;1000
619700;2009011318;10.1873;1000
619700;2009011319;10.3223;1000
619700;2009011320;10.2974;1000
619700;2009011321;10.2735;1000
619700;2009011322;10.2710;1000
619700;2009011323;10.4444;1000
619700;2009011400;10.6210;1000
619700;2009011401;10.9308;1000
619700;2009011402;11.1037;1000
619700;2009011403;11.1140;1000
619700;2009011404;11.1176;1000
619700;2009011405;11.0655;1000
619700;2009011406;11.0218;1000
619700;2009011407;10.9708;1000
619700;2009011408;10.8526;1000
619700;2009011409;10.6707;1000
619700;2009011410;10.2477;1000
619700;2009011411; 9.8039;1000
619700;2009011412; 9.2749;1000
619700;2009011413; 8.5953;1000
619700;2009011414; 7.9289;1000
619700;2009011415; 7.3645;1000
619700;2009011416; 6.9328;1000
619700;2009011417; 6.5815;1000
619700;2009011418; 6.2350;1000
619700;2009011419; 5.9594;1000
619700;2009011420; 5.7148;1000
619700;2009011421; 5.5174;1000
619700;2009011422; 5.6277;1000
619700;2009011423; 5.5893;1000
619700;2009011500; 5.5680;1000
619700;2009011501; 5.5565;1000
619700;2009011502; 5.6165;1000
619700;2009011503; 5.6796;1000
619700;2009011504; 5.6626;1000
619700;2009011505; 5.5462;1000
619700;2009011506; 5.4109;1000
619700;2009011507; 5.3250;1000
619700;2009011508; 5.2861;1000
619700;2009011509; 5.2680;1000
619700;2009011510; 5.3836;1000
619700;2009011511; 5.3004;1000
619700;2009011512; 5.2307;1000
619700;2009011513; 5.1981;1000
619700;2009011514; 5.0916;1000
619700;2009011515; 4.8556;1000
619700;2009011516; 4.5000;1000
619700;2009011517; 4.0864;1000
619700;2009011518; 3.7671;1000
619700;2009011519; 3.5799;1000
619700;2009011520; 3.3454;1000
619700;2009011521; 3.0265;1000
619700;2009011522; 3.0650;1000
619700;2009011523; 3.0249;1000
619700;2009011600; 2.8414;1000
619700;2009011601; 2.7193;1000
619700;2009011602; 2.6778;1000
619700;2009011603; 2.6154;1000
619700;2009011604; 2.5671;1000
619700;2009011605; 2.6446;1000
619700;2009011606; 2.7917;1000
619700;2009011607; 2.9100;1000
619700;2009011608; 2.9738;1000
619700;2009011609; 2.9823;1000
619700;2009011610; 3.2682;1000
619700;2009011611; 3.4246;1000
619700;2009011612; 3.5602;1000
619700;2009011613; 3.6800;1000
619700;2009011614; 3.8669;1000
619700;2009011615; 4.0533;1000
619700;2009011616; 4.1841;1000
619700;2009011617; 4.3082;1000
619700;2009011618; 4.5045;1000
619700;2009011619; 4.7466;1000
619700;2009011620; 4.9458;1000
619700;2009011621; 5.0399;1000
619700;2009011622; 5.2601;1000
619700;2009011623; 5.6319;1000
619700;2009011700; 5.8572;1000
619700;2009011701; 5.9960;1000
619700;2009011702; 6.1837;1000
619700;2009011703; 6.3658;1000
619700;2009011704; 6.4091;1000
619700;2009011705; 6.3651;1000
619700;2009011706; 6.2614;1000
619700;2009011707; 6.0969;1000
619700;2009011708; 5.9602;1000
619700;2009011709; 5.9350;1000
619700;2009011710; 6.1121;1000
619700;2009011711; 6.1151;1000
619700;2009011712; 6.0801;1000
619700;2009011713; 6.0247;1000
619700;2009011714; 5.9861;1000
619700;2009011715; 5.8854;1000
619700;2009011716; 5.7993;1000
619700;2009011717; 5.7844;1000
619700;2009011718; 5.8800;1000
619700;2009011719; 6.0924;1000
619700;2009011720; 6.1657;1000
619700;2009011721; 6.1363;1000
619700;2009011722; 6.1567;1000
619700;2009011723; 6.6650;1000
619700;2009011800; 7.4422;1000
619700;2009011801; 7.9868;1000
619700;2009011802; 8.4175;1000
619700;2009011803; 8.6684;1000
619700;2009011804; 8.8849;1000
619700;2009011805; 8.9699;1000
619700;2009011806; 8.9209;1000
619700;2009011807; 9.0074;1000
619700;2009011808; 9.0611;1000
619700;2009011809; 9.0789;1000
619700;2009011810; 8.8021;1000
619700;2009011811; 8.6694;1000
619700;2009011812; 9.1108;1000
619700;2009011813; 9.5074;1000
619700;2009011814; 9.3637;1000
619700;2009011815; 9.1973;1000
619700;2009011816; 9.2567;1000
619700;2009011817; 8.8573;1000
619700;2009011818; 8.2648;1000
619700;2009011819; 7.9338;1000
619700;2009011820; 7.5135;1000
619700;2009011821; 7.8157;1000
619700;2009011822; 8.5653;1000
619700;2009011823; 9.4686;1000
619700;2009011900;10.5111;1000
619700;2009011901;11.0117;1000
619700;2009011902;10.9875;1000
619700;2009011903;10.9045;1000
619700;2009011904;10.8373;1000
619700;2009011905;10.7137;1000
619700;2009011906;10.4668;1000
619700;2009011907; 9.9996;1000
619700;2009011908; 8.8784;1000
619700;2009011909; 7.4937;1000
619700;2009011910; 5.8686;1000
619700;2009011911; 4.7973;1000
619700;2009011912; 4.5172;1000
619700;2009011913; 4.9280;1000
619700;2009011914; 5.6964;1000
619700;2009011915; 6.1345;1000
619700;2009011916; 6.1498;1000
619700;2009011917; 6.2296;1000
619700;2009011918; 5.9419;1000
619700;2009011919; 5.6398;1000
619700;2009011920; 4.7793;1000
619700;2009011921; 4.3137;1000
619700;2009011922; 4.9194;1000
619700;2009011923; 6.0959;1000
619700;2009012000; 7.8552;1000
619700;2009012001; 9.1670;1000
619700;2009012002; 9.3605;1000
619700;2009012003; 9.5448;1000
619700;2009012004;10.2728;1000
619700;2009012005;10.8136;1000
619700;2009012006;11.7833;1000
619700;2009012007;12.2686;1000
619700;2009012008;11.8849;1000
619700;2009012009;11.0075;1000
619700;2009012010; 8.9140;1000
619700;2009012011; 8.5180;1000
619700;2009012012; 8.2590;1000
619700;2009012013; 7.9169;1000
619700;2009012014; 7.0003;1000
619700;2009012015; 5.4683;1000
619700;2009012016; 5.0070;1000
619700;2009012017; 4.8747;1000
619700;2009012018; 5.2515;1000
619700;2009012019; 6.0812;1000
619700;2009012020; 6.7623;1000
619700;2009012021; 6.7402;1000
619700;2009012022; 6.6344;1000
619700;2009012023; 6.2728;1000
619700;2009012100; 6.1197;1000
619700;2009012101; 6.0817;1000
619700;2009012102; 6.0583;1000
619700;2009012103; 5.8345;1000
619700;2009012104; 5.6107;1000
619700;2009012105; 5.6925;1000
619700;2009012106; 5.9559;1000
619700;2009012107; 6.0998;1000
619700;2009012108; 6.0732;1000
619700;2009012109; 5.9767;1000
619700;2009012110; 5.7883;1000
619700;2009012111; 5.7459;1000
619700;2009012112; 5.9504;1000
619700;2009012113; 6.0371;1000
619700;2009012114; 5.9217;1000
619700;2009012115; 5.6866;1000
619700;2009012116; 5.6579;1000
619700;2009012117; 5.8085;1000
619700;2009012118; 5.8416;1000
619700;2009012119; 5.6657;1000
619700;2009012120; 5.5054;1000
619700;2009012121; 5.4801;1000
619700;2009012122; 6.0170;1000
619700;2009012123; 6.3586;1000
619700;2009012200; 6.7352;1000
619700;2009012201; 6.9688;1000
619700;2009012202; 7.0692;1000
619700;2009012203; 7.1622;1000
619700;2009012204; 7.2237;1000
619700;2009012205; 7.2153;1000
619700;2009012206; 7.1283;1000
619700;2009012207; 6.9710;1000
619700;2009012208; 6.8030;1000
619700;2009012209; 6.6267;1000
619700;2009012210; 6.8416;1000
619700;2009012211; 6.7212;1000
619700;2009012212; 6.6248;1000
619700;2009012213; 6.4599;1000
619700;2009012214; 6.2125;1000
619700;2009012215; 5.9136;1000
619700;2009012216; 5.6807;1000
619700;2009012217; 5.5095;1000
619700;2009012218; 5.2764;1000
619700;2009012219; 5.0498;1000
619700;2009012220; 4.9700;1000
619700;2009012221; 5.1214;1000
619700;2009012222; 5.8676;1000
619700;2009012223; 6.8170;1000
619700;2009012300; 7.5450;1000
619700;2009012301; 8.2555;1000
619700;2009012302; 8.8021;1000
619700;2009012303; 9.1995;1000
619700;2009012304; 9.4286;1000
619700;2009012305; 9.5944;1000
619700;2009012306; 9.6930;1000
619700;2009012307; 9.7909;1000
619700;2009012308; 9.7215;1000
619700;2009012309; 9.3693;1000
619700;2009012310; 9.4615;1000
619700;2009012311; 8.5521;1000
619700;2009012312; 7.8327;1000
619700;2009012313; 7.8018;1000
619700;2009012314; 7.7430;1000
619700;2009012315; 6.8776;1000
619700;2009012316; 6.6023;1000
619700;2009012317; 6.5576;1000
619700;2009012318; 6.8128;1000
619700;2009012319; 8.1619;1000
619700;2009012320; 9.0607;1000
619700;2009012321; 9.8794;1000
619700;2009012322;11.4420;1000
619700;2009012323;12.5367;1000
619700;2009012400;12.8748;1000
619700;2009012401;12.9958;1000
619700;2009012402;12.9521;1000
619700;2009012403;12.6871;1000
619700;2009012404;11.7857;1000
619700;2009012405;11.0925;1000
619700;2009012406;12.1195;1000
619700;2009012407;13.4716;1000
619700;2009012408;13.9657;1000
619700;2009012409;13.8797;1000
619700;2009012410;13.6061;1000
619700;2009012411;13.4383;1000
619700;2009012412;13.1710;1000
619700;2009012413;12.6266;1000
619700;2009012414;12.0558;1000
619700;2009012415;11.5784;1000
619700;2009012416;11.4043;1000
619700;2009012417;11.3178;1000
619700;2009012418;11.1934;1000
619700;2009012419;10.9351;1000
619700;2009012420;10.6814;1000
619700;2009012421;10.3646;1000
619700;2009012422;10.1291;1000
619700;2009012423; 9.7937;1000
619700;2009012500; 9.4109;1000
619700;2009012501; 8.8681;1000
619700;2009012502; 8.2872;1000
619700;2009012503; 7.9039;1000
619700;2009012504; 7.8160;1000
619700;2009012505; 7.8529;1000
619700;2009012506; 8.0101;1000
619700;2009012507; 8.2242;1000
619700;2009012508; 8.2803;1000
619700;2009012509; 8.0625;1000
619700;2009012510; 8.0813;1000
619700;2009012511; 7.8996;1000
619700;2009012512; 7.8868;1000
619700;2009012513; 7.7743;1000
619700;2009012514; 7.5405;1000
619700;2009012515; 7.3935;1000
619700;2009012516; 7.3706;1000
619700;2009012517; 7.3027;1000
619700;2009012518; 7.0891;1000
619700;2009012519; 6.8758;1000
619700;2009012520; 6.8179;1000
619700;2009012521; 6.9569;1000
619700;2009012522; 7.4276;1000
619700;2009012523; 7.6075;1000
619700;2009012600; 7.6381;1000
619700;2009012601; 7.5784;1000
619700;2009012602; 7.5617;1000
619700;2009012603; 7.5284;1000
619700;2009012604; 7.4244;1000
619700;2009012605; 7.3344;1000
619700;2009012606; 7.3105;1000
619700;2009012607; 7.3372;1000
619700;2009012608; 7.3958;1000
619700;2009012609; 7.4818;1000
619700;2009012610; 7.7666;1000
619700;2009012611; 7.8616;1000
619700;2009012612; 7.9394;1000
619700;2009012613; 8.0050;1000
619700;2009012614; 8.0191;1000
619700;2009012615; 8.0031;1000
619700;2009012616; 7.9218;1000
619700;2009012617; 7.8457;1000
619700;2009012618; 7.8077;1000
619700;2009012619; 7.7885;1000
619700;2009012620; 7.7581;1000
619700;2009012621; 7.6923;1000
619700;2009012622; 7.6275;1000
619700;2009012623; 7.6097;1000
619700;2009012700; 7.7205;1000
619700;2009012701; 8.0981;1000
619700;2009012702; 8.4972;1000
619700;2009012703; 8.8254;1000
619700;2009012704; 9.0993;1000
619700;2009012705; 9.3256;1000
619700;2009012706; 9.3975;1000
619700;2009012707; 9.3329;1000
619700;2009012708; 9.1975;1000
619700;2009012709; 8.9967;1000
619700;2009012710; 8.9797;1000
619700;2009012711; 8.6918;1000
619700;2009012712; 8.2565;1000
619700;2009012713; 7.7598;1000
619700;2009012714; 7.4648;1000
619700;2009012715; 7.4202;1000
619700;2009012716; 7.4521;1000
619700;2009012717; 7.4512;1000
619700;2009012718; 7.3073;1000
619700;2009012719; 6.9946;1000
619700;2009012720; 6.5823;1000
619700;2009012721; 6.1529;1000
619700;2009012722; 6.0621;1000
619700;2009012723; 5.6482;1000
619700;2009012800; 5.3646;1000
619700;2009012801; 5.2195;1000
619700;2009012802; 5.1380;1000
619700;2009012803; 5.0703;1000
619700;2009012804; 5.0745;1000
619700;2009012805; 5.1694;1000
619700;2009012806; 5.3271;1000
619700;2009012807; 5.5553;1000
619700;2009012808; 5.9301;1000
619700;2009012809; 6.3510;1000
619700;2009012810; 6.9056;1000
619700;2009012811; 7.1963;1000
619700;2009012812; 7.4286;1000
619700;2009012813; 7.6040;1000
619700;2009012814; 7.7583;1000
619700;2009012815; 7.8421;1000
619700;2009012816; 7.8312;1000
619700;2009012817; 7.7801;1000
619700;2009012818; 7.7182;1000
619700;2009012819; 7.6534;1000
619700;2009012820; 7.4863;1000
619700;2009012821; 7.1918;1000
619700;2009012822; 7.1098;1000
619700;2009012823; 7.0350;1000
619700;2009012900; 6.9850;1000
619700;2009012901; 6.8821;1000
619700;2009012902; 6.8479;1000
619700;2009012903; 7.0660;1000
619700;2009012904; 7.6478;1000
619700;2009012905; 8.5264;1000
619700;2009012906; 9.2301;1000
619700;2009012907; 9.3435;1000
619700;2009012908; 8.7469;1000
619700;2009012909; 8.1224;1000
619700;2009012910; 7.8434;1000
619700;2009012911; 7.5566;1000
619700;2009012912; 7.5538;1000
619700;2009012913; 7.7455;1000
619700;2009012914; 7.8881;1000
619700;2009012915; 7.8430;1000
619700;2009012916; 7.8272;1000
619700;2009012917; 7.9077;1000
619700;2009012918; 7.9178;1000
619700;2009012919; 8.0577;1000
619700;2009012920; 8.2758;1000
619700;2009012921; 8.3279;1000
619700;2009012922; 8.4407;1000
619700;2009012923; 8.3679;1000
619700;2009013000; 8.1385;1000
619700;2009013001; 7.8725;1000
619700;2009013002; 7.7901;1000
619700;2009013003; 8.1021;1000
619700;2009013004; 8.5746;1000
619700;2009013005; 8.7641;1000
619700;2009013006; 8.7977;1000
619700;2009013007; 8.7971;1000
619700;2009013008; 8.7527;1000
619700;2009013009; 8.7355;1000
619700;2009013010; 9.1220;1000
619700;2009013011; 9.1247;1000
619700;2009013012; 9.0706;1000
619700;2009013013; 8.9360;1000
619700;2009013014; 8.8711;1000
619700;2009013015; 8.7629;1000
619700;2009013016; 8.6690;1000
619700;2009013017; 8.5188;1000
619700;2009013018; 8.3659;1000
619700;2009013019; 8.2355;1000
619700;2009013020; 7.9740;1000
619700;2009013021; 7.6139;1000
619700;2009013022; 7.3591;1000
619700;2009013023; 6.9931;1000
619700;2009013100; 6.8208;1000
619700;2009013101; 6.7779;1000
619700;2009013102; 6.7086;1000
619700;2009013103; 6.5490;1000
619700;2009013104; 6.3370;1000
619700;2009013105; 6.1190;1000
619700;2009013106; 5.8956;1000
619700;2009013107; 5.7730;1000
619700;2009013108; 5.6934;1000
619700;2009013109; 5.6148;1000
619700;2009013110; 5.8371;1000
619700;2009013111; 5.7964;1000
619700;2009013112; 5.7086;1000
619700;2009013113; 5.5811;1000
619700;2009013114; 5.4436;1000
619700;2009013115; 5.3272;1000
619700;2009013116; 5.1209;1000
619700;2009013117; 4.7470;1000
619700;2009013118; 4.3252;1000
619700;2009013119; 4.0475;1000
619700;2009013120; 3.9042;1000
619700;2009013121; 3.8278;1000
619700;2009013122; 3.9048;1000
619700;2009013123; 3.8783;1000
619700;2009020100; 3.8774;1000
619700;2009020101; 3.8075;1000
619700;2009020102; 3.7285;1000
619700;2009020103; 3.6964;1000
619700;2009020104; 3.7257;1000
619700;2009020105; 3.7742;1000
619700;2009020106; 3.7491;1000
619700;2009020107; 3.7341;1000
619700;2009020108; 3.7545;1000
619700;2009020109; 3.7689;1000
619700;2009020110; 4.2126;1000
619700;2009020111; 4.2347;1000
619700;2009020112; 4.2420;1000
619700;2009020113; 4.2293;1000
619700;2009020114; 4.2529;1000
619700;2009020115; 4.2801;1000
619700;2009020116; 4.2739;1000
619700;2009020117; 4.2467;1000
619700;2009020118; 4.2106;1000
619700;2009020119; 4.1890;1000
619700;2009020120; 4.1784;1000
619700;2009020121; 4.1650;1000
619700;2009020122; 4.5414;1000
619700;2009020123; 4.6897;1000
619700;2009020200; 4.7045;1000
619700;2009020201; 4.6513;1000
619700;2009020202; 4.5831;1000
619700;2009020203; 4.5468;1000
619700;2009020204; 4.5589;1000
619700;2009020205; 4.5464;1000
619700;2009020206; 4.5502;1000
619700;2009020207; 4.5868;1000
619700;2009020208; 4.6055;1000
619700;2009020209; 4.6004;1000
619700;2009020210; 4.7150;1000
619700;2009020211; 4.6301;1000
619700;2009020212; 4.5848;1000
619700;2009020213; 4.5624;1000
619700;2009020214; 4.5668;1000
619700;2009020215; 4.5258;1000
619700;2009020216; 4.4563;1000
619700;2009020217; 4.4418;1000
619700;2009020218; 4.4490;1000
619700;2009020219; 4.4596;1000
619700;2009020220; 4.4623;1000
619700;2009020221; 4.4493;1000
619700;2009020222; 4.7949;1000
619700;2009020223; 4.7970;1000
619700;2009020300; 4.8418;1000
619700;2009020301; 4.8430;1000
619700;2009020302; 4.7973;1000
619700;2009020303; 4.9902;1000
619700;2009020304; 5.5719;1000
619700;2009020305; 6.3189;1000
619700;2009020306; 6.9638;1000
619700;2009020307; 7.4730;1000
619700;2009020308; 7.9544;1000
619700;2009020309; 8.3438;1000
619700;2009020310; 9.0205;1000
619700;2009020311; 8.9214;1000
619700;2009020312; 8.7138;1000
619700;2009020313; 8.5222;1000
619700;2009020314; 8.4124;1000
619700;2009020315; 8.2610;1000
619700;2009020316; 8.0028;1000
619700;2009020317; 7.6214;1000
619700;2009020318; 7.1078;1000
619700;2009020319; 6.5519;1000
619700;2009020320; 6.0817;1000
619700;2009020321; 5.7390;1000
619700;2009020322; 5.6413;1000
619700;2009020323; 5.5025;1000
619700;2009020400; 5.4205;1000
619700;2009020401; 5.3465;1000
619700;2009020402; 5.2354;1000
619700;2009020403; 5.1112;1000
619700;2009020404; 4.9985;1000
619700;2009020405; 4.9522;1000
619700;2009020406; 4.9496;1000
619700;2009020407; 4.9678;1000
619700;2009020408; 5.0274;1000
619700;2009020409; 5.0561;1000
