statid;timeobs;relative_humidity_mean(%);label
613600;2009010411;91;1100
613600;2009010412;91;1100
613600;2009010413;92;1100
613600;2009010414;92;1100
613600;2009010415;92;1100
613600;2009010416;92;1100
613600;2009010417;85;1100
613600;2009010418;82;1100
613600;2009010419;86;1100
613600;2009010420;87;1100
613600;2009010421;87;1100
613600;2009010422;87;1100
613600;2009010423;86;1100
613600;2009010500;86;1100
613600;2009010501;85;1100
613600;2009010502;83;1100
613600;2009010503;79;1100
613600;2009010504;77;1100
613600;2009010505;74;1100
613600;2009010506;73;1100
613600;2009010507;76;1100
613600;2009010508;75;1100
613600;2009010509;69;1100
613600;2009010510;61;1100
613600;2009010511;55;1100
613600;2009010512;56;1100
613600;2009010513;62;1100
613600;2009010514;65;1100
613600;2009010515;69;1100
613600;2009010516;75;1100
613600;2009010517;86;1100
613600;2009010518;88;1100
613600;2009010519;89;1100
613600;2009010520;90;1100
613600;2009010521;90;1100
613600;2009010522;90;1100
613600;2009010523;87;1100
613600;2009010600;86;1100
613600;2009010601;78;1100
613600;2009010602;81;1100
613600;2009010603;75;1100
613600;2009010604;76;1100
613600;2009010605;77;1100
613600;2009010606;76;1100
613600;2009010607;82;1100
613600;2009010608;82;1100
613600;2009010609;83;1100
613600;2009010610;92;1100
613600;2009010611;91;1100
613600;2009010612;87;1100
613600;2009010613;80;1100
613600;2009010614;82;1100
613600;2009010615;81;1100
613600;2009010616;80;1100
613600;2009010617;82;1100
613600;2009010618;85;1100
613600;2009010619;79;1100
613600;2009010620;81;1100
613600;2009010621;81;1100
613600;2009010622;90;1100
613600;2009010623;94;1100
613600;2009010700;95;1100
613600;2009010701;96;1100
613600;2009010702;96;1100
613600;2009010703;86;1100
613600;2009010704;73;1100
613600;2009010705;74;1100
613600;2009010706;73;1100
613600;2009010707;73;1100
613600;2009010708;71;1100
613600;2009010709;69;1100
613600;2009010710;73;1100
613600;2009010711;68;1100
613600;2009010712;66;1100
613600;2009010713;62;1100
613600;2009010714;66;1100
613600;2009010715;71;1100
613600;2009010716;72;1100
613600;2009010717;74;1100
613600;2009010718;75;1100
613600;2009010719;74;1100
613600;2009010720;76;1100
613600;2009010721;78;1100
613600;2009010722;78;1100
613600;2009010723;81;1100
613600;2009010800;80;1100
613600;2009010801;82;1100
613600;2009010802;85;1100
613600;2009010803;89;1100
613600;2009010804;80;1100
613600;2009010805;86;1100
613600;2009010806;77;1100
613600;2009010807;76;1100
613600;2009010808;74;1100
613600;2009010809;75;1100
613600;2009010810;78;1100
613600;2009010811;79;1100
613600;2009010812;80;1100
613600;2009010813;83;1100
613600;2009010814;86;1100
613600;2009010815;88;1100
613600;2009010816;91;1100
613600;2009010817;92;1100
613600;2009010818;93;1100
613600;2009010819;94;1100
613600;2009010820;95;1100
613600;2009010821;96;1100
613600;2009010822;96;1100
613600;2009010823;97;1100
613600;2009010900;98;1100
613600;2009010901;98;1100
613600;2009010902;97;1100
613600;2009010903;93;1100
613600;2009010904;89;1100
613600;2009010905;88;1100
613600;2009010906;88;1100
613600;2009010907;88;1100
613600;2009010908;88;1100
613600;2009010909;86;1100
613600;2009010910;84;1100
613600;2009010911;87;1100
613600;2009010912;86;1100
613600;2009010913;84;1100
613600;2009010914;85;1100
613600;2009010915;88;1100
613600;2009010916;89;1100
613600;2009010917;89;1100
613600;2009010918;89;1100
613600;2009010919;89;1100
613600;2009010920;91;1100
613600;2009010921;92;1100
613600;2009010922;92;1100
613600;2009010923;92;1100
613600;2009011000;93;1100
613600;2009011001;93;1100
613600;2009011002;93;1100
613600;2009011003;92;1100
613600;2009011004;94;1100
613600;2009011005;97;1100
613600;2009011006;97;1100
613600;2009011007;98;1100
613600;2009011008;98;1100
613600;2009011009;97;1100
613600;2009011010;95;1100
613600;2009011011;95;1100
613600;2009011012;95;1100
613600;2009011013;94;1100
613600;2009011014;89;1100
613600;2009011015;89;1100
613600;2009011016;83;1100
613600;2009011017;84;1100
613600;2009011018;88;1100
613600;2009011019;90;1100
613600;2009011020;91;1100
613600;2009011021;89;1100
613600;2009011022;87;1100
613600;2009011023;85;1100
613600;2009011100;84;1100
613600;2009011101;85;1100
613600;2009011102;81;1100
613600;2009011103;79;1100
613600;2009011104;78;1100
613600;2009011105;78;1100
613600;2009011106;80;1100
613600;2009011107;83;1100
613600;2009011108;87;1100
613600;2009011109;88;1100
613600;2009011110;89;1100
613600;2009011111;92;1100
613600;2009011112;89;1100
613600;2009011113;81;1100
613600;2009011114;76;1100
613600;2009011115;76;1100
613600;2009011116;72;1100
613600;2009011117;68;1100
613600;2009011118;66;1100
613600;2009011119;65;1100
613600;2009011120;58;1100
613600;2009011121;62;1100
613600;2009011122;65;1100
613600;2009011123;65;1100
613600;2009011200;66;1100
613600;2009011201;64;1100
613600;2009011202;71;1100
613600;2009011203;69;1100
613600;2009011204;68;1100
613600;2009011205;69;1100
613600;2009011206;73;1100
613600;2009011207;74;1100
613600;2009011208;74;1100
613600;2009011209;72;1100
613600;2009011210;73;1100
613600;2009011211;73;1100
613600;2009011212;71;1100
613600;2009011213;73;1100
613600;2009011214;76;1100
613600;2009011215;74;1100
613600;2009011216;71;1100
613600;2009011217;68;1100
613600;2009011218;71;1100
613600;2009011219;75;1100
613600;2009011220;77;1100
613600;2009011221;78;1100
613600;2009011222;80;1100
613600;2009011223;78;1100
613600;2009011300;81;1100
613600;2009011301;89;1100
613600;2009011302;88;1100
613600;2009011303;91;1100
613600;2009011304;94;1100
613600;2009011305;96;1100
613600;2009011306;97;1100
613600;2009011307;98;1100
613600;2009011308;98;1100
613600;2009011309;98;1100
613600;2009011310;98;1100
613600;2009011311;98;1100
613600;2009011312;98;1100
613600;2009011313;98;1100
613600;2009011314;99;1100
613600;2009011315;99;1100
613600;2009011316;99;1100
613600;2009011317;99;1100
613600;2009011318;99;1100
613600;2009011319;99;1100
613600;2009011320;100;1100
613600;2009011321;100;1100
613600;2009011322;100;1100
613600;2009011323;100;1100
613600;2009011400;100;1100
613600;2009011401;100;1100
613600;2009011402;100;1100
613600;2009011403;100;1100
613600;2009011404;100;1100
613600;2009011405;100;1100
613600;2009011406;100;1100
613600;2009011407;100;1100
613600;2009011408;100;1100
613600;2009011409;100;1100
613600;2009011410;100;1100
613600;2009011411;100;1100
613600;2009011412;100;1100
613600;2009011413;100;1100
613600;2009011414;100;1100
613600;2009011415;100;1100
613600;2009011416;100;1100
613600;2009011417;100;1100
613600;2009011418;100;1100
613600;2009011419;100;1100
613600;2009011420;100;1100
613600;2009011421;100;1100
613600;2009011422;100;1100
613600;2009011423;100;1100
613600;2009011500;100;1100
613600;2009011501;100;1100
613600;2009011502;100;1100
613600;2009011503;100;1100
613600;2009011504;100;1100
613600;2009011505;100;1100
613600;2009011506;100;1100
613600;2009011507;100;1100
613600;2009011508;100;1100
613600;2009011509;100;1100
613600;2009011510;100;1100
613600;2009011511;100;1100
613600;2009011512;100;1100
613600;2009011513;100;1100
613600;2009011514;100;1100
613600;2009011515;100;1100
613600;2009011516;100;1100
613600;2009011517;100;1100
613600;2009011518;100;1100
613600;2009011519;100;1100
613600;2009011520;100;1100
613600;2009011521;99;1100
613600;2009011522;99;1100
613600;2009011523;99;1100
613600;2009011600;97;1100
613600;2009011601;96;1100
613600;2009011602;96;1100
613600;2009011603;95;1100
613600;2009011604;93;1100
613600;2009011605;91;1100
613600;2009011606;92;1100
613600;2009011607;93;1100
613600;2009011608;94;1100
613600;2009011609;94;1100
613600;2009011610;93;1100
613600;2009011611;91;1100
613600;2009011612;86;1100
613600;2009011613;85;1100
613600;2009011614;80;1100
613600;2009011615;83;1100
613600;2009011616;83;1100
613600;2009011617;83;1100
613600;2009011618;87;1100
613600;2009011619;85;1100
613600;2009011620;88;1100
613600;2009011621;88;1100
613600;2009011622;89;1100
613600;2009011623;89;1100
613600;2009011700;88;1100
613600;2009011701;88;1100
613600;2009011702;89;1100
613600;2009011703;89;1100
613600;2009011704;89;1100
613600;2009011705;90;1100
613600;2009011706;90;1100
613600;2009011707;90;1100
613600;2009011708;90;1100
613600;2009011709;91;1100
613600;2009011710;91;1100
613600;2009011711;92;1100
613600;2009011712;92;1100
613600;2009011713;94;1100
613600;2009011714;95;1100
613600;2009011715;94;1100
613600;2009011716;94;1100
613600;2009011717;94;1100
613600;2009011718;96;1100
613600;2009011719;96;1100
613600;2009011720;96;1100
613600;2009011721;95;1100
613600;2009011722;97;1100
613600;2009011723;98;1100
613600;2009011800;98;1100
613600;2009011801;99;1100
613600;2009011802;99;1100
613600;2009011803;99;1100
613600;2009011804;99;1100
613600;2009011805;99;1100
613600;2009011806;98;1100
613600;2009011807;98;1100
613600;2009011808;98;1100
613600;2009011809;99;1100
613600;2009011810;95;1100
613600;2009011811;94;1100
613600;2009011812;92;1100
613600;2009011813;94;1100
613600;2009011814;96;1100
613600;2009011815;96;1100
613600;2009011816;96;1100
613600;2009011817;96;1100
613600;2009011818;96;1100
613600;2009011819;96;1100
613600;2009011820;96;1100
613600;2009011821;96;1100
613600;2009011822;94;1100
613600;2009011823;94;1100
613600;2009011900;93;1100
613600;2009011901;92;1100
613600;2009011902;91;1100
613600;2009011903;93;1100
613600;2009011904;94;1100
613600;2009011905;93;1100
613600;2009011906;91;1100
613600;2009011907;91;1100
613600;2009011908;93;1100
613600;2009011909;92;1100
613600;2009011910;93;1100
613600;2009011911;93;1100
613600;2009011912;93;1100
613600;2009011913;92;1100
613600;2009011914;91;1100
613600;2009011915;90;1100
613600;2009011916;88;1100
613600;2009011917;80;1100
613600;2009011918;84;1100
613600;2009011919;89;1100
613600;2009011920;94;1100
613600;2009011921;96;1100
613600;2009011922;95;1100
613600;2009011923;94;1100
613600;2009012000;95;1100
613600;2009012001;93;1100
613600;2009012002;96;1100
613600;2009012003;94;1100
613600;2009012004;87;1100
613600;2009012005;84;1100
613600;2009012006;85;1100
613600;2009012007;81;1100
613600;2009012008;88;1100
613600;2009012009;89;1100
613600;2009012010;90;1100
613600;2009012011;88;1100
613600;2009012012;85;1100
613600;2009012013;83;1100
613600;2009012014;83;1100
613600;2009012015;84;1100
613600;2009012016;88;1100
613600;2009012017;86;1100
613600;2009012018;83;1100
613600;2009012019;85;1100
613600;2009012020;87;1100
613600;2009012021;90;1100
613600;2009012022;90;1100
613600;2009012023;91;1100
613600;2009012100;92;1100
613600;2009012101;93;1100
613600;2009012102;91;1100
613600;2009012103;91;1100
613600;2009012104;91;1100
613600;2009012105;91;1100
613600;2009012106;92;1100
613600;2009012107;93;1100
613600;2009012108;95;1100
613600;2009012109;93;1100
613600;2009012110;87;1100
613600;2009012111;84;1100
613600;2009012112;85;1100
613600;2009012113;85;1100
613600;2009012114;89;1100
613600;2009012115;91;1100
613600;2009012116;95;1100
613600;2009012117;97;1100
613600;2009012118;97;1100
613600;2009012119;98;1100
613600;2009012120;99;1100
613600;2009012121;98;1100
613600;2009012122;98;1100
613600;2009012123;98;1100
613600;2009012200;99;1100
613600;2009012201;99;1100
613600;2009012202;99;1100
613600;2009012203;99;1100
613600;2009012204;99;1100
613600;2009012205;99;1100
613600;2009012206;100;1100
613600;2009012207;100;1100
613600;2009012208;100;1100
613600;2009012209;99;1100
613600;2009012210;100;1100
613600;2009012211;100;1100
613600;2009012212;100;1100
613600;2009012213;100;1100
613600;2009012214;100;1100
613600;2009012215;94;1100
613600;2009012216;93;1100
613600;2009012217;93;1100
613600;2009012218;94;1100
613600;2009012219;92;1100
613600;2009012220;91;1100
613600;2009012221;91;1100
613600;2009012222;89;1100
613600;2009012223;87;1100
613600;2009012300;87;1100
613600;2009012301;90;1100
613600;2009012302;83;1100
613600;2009012303;92;1100
613600;2009012304;95;1100
613600;2009012305;96;1100
613600;2009012306;97;1100
613600;2009012307;97;1100
613600;2009012308;91;1100
613600;2009012309;92;1100
613600;2009012310;92;1100
613600;2009012311;92;1100
613600;2009012312;89;1100
613600;2009012313;88;1100
613600;2009012314;89;1100
613600;2009012315;88;1100
613600;2009012316;87;1100
613600;2009012317;87;1100
613600;2009012318;89;1100
613600;2009012319;89;1100
613600;2009012320;93;1100
613600;2009012321;95;1100
613600;2009012322;96;1100
613600;2009012323;96;1100
613600;2009012400;97;1100
613600;2009012401;97;1100
613600;2009012402;98;1100
613600;2009012403;98;1100
613600;2009012404;98;1100
613600;2009012405;98;1100
613600;2009012406;99;1100
613600;2009012407;99;1100
613600;2009012408;98;1100
613600;2009012409;97;1100
613600;2009012410;96;1100
613600;2009012411;95;1100
613600;2009012412;96;1100
613600;2009012413;96;1100
613600;2009012414;94;1100
613600;2009012415;92;1100
613600;2009012416;91;1100
613600;2009012417;90;1100
613600;2009012418;90;1100
613600;2009012419;90;1100
613600;2009012420;89;1100
613600;2009012421;90;1100
613600;2009012422;89;1100
613600;2009012423;89;1100
613600;2009012500;92;1100
613600;2009012501;93;1100
613600;2009012502;94;1100
613600;2009012503;95;1100
613600;2009012504;96;1100
613600;2009012505;97;1100
613600;2009012506;98;1100
613600;2009012507;99;1100
613600;2009012508;99;1100
613600;2009012509;100;1100
613600;2009012510;99;1100
613600;2009012511;92;1100
613600;2009012512;90;1100
613600;2009012513;88;1100
613600;2009012514;84;1100
613600;2009012515;85;1100
613600;2009012516;87;1100
613600;2009012517;89;1100
613600;2009012518;94;1100
613600;2009012519;97;1100
613600;2009012520;96;1100
613600;2009012521;97;1100
613600;2009012522;97;1100
613600;2009012523;94;1100
613600;2009012600;94;1100
613600;2009012601;94;1100
613600;2009012602;95;1100
613600;2009012603;95;1100
613600;2009012604;97;1100
613600;2009012605;97;1100
613600;2009012606;96;1100
613600;2009012607;97;1100
613600;2009012608;97;1100
613600;2009012609;98;1100
613600;2009012610;98;1100
613600;2009012611;96;1100
613600;2009012612;91;1100
613600;2009012613;85;1100
613600;2009012614;89;1100
613600;2009012615;90;1100
613600;2009012616;90;1100
613600;2009012617;82;1100
613600;2009012618;83;1100
613600;2009012619;80;1100
613600;2009012620;79;1100
613600;2009012621;79;1100
613600;2009012622;79;1100
613600;2009012623;80;1100
613600;2009012700;81;1100
613600;2009012701;80;1100
613600;2009012702;81;1100
613600;2009012703;80;1100
613600;2009012704;82;1100
613600;2009012705;82;1100
613600;2009012706;83;1100
613600;2009012707;84;1100
613600;2009012708;83;1100
613600;2009012709;81;1100
613600;2009012710;82;1100
613600;2009012711;78;1100
613600;2009012712;75;1100
613600;2009012713;77;1100
613600;2009012714;77;1100
613600;2009012715;75;1100
613600;2009012716;75;1100
613600;2009012717;78;1100
613600;2009012718;81;1100
613600;2009012719;80;1100
613600;2009012720;78;1100
613600;2009012721;80;1100
613600;2009012722;82;1100
613600;2009012723;81;1100
613600;2009012800;80;1100
613600;2009012801;81;1100
613600;2009012802;79;1100
613600;2009012803;80;1100
613600;2009012804;78;1100
613600;2009012805;82;1100
613600;2009012806;85;1100
613600;2009012807;89;1100
613600;2009012808;90;1100
613600;2009012809;94;1100
613600;2009012810;94;1100
613600;2009012811;93;1100
613600;2009012812;92;1100
613600;2009012813;94;1100
613600;2009012814;94;1100
613600;2009012815;94;1100
613600;2009012816;93;1100
613600;2009012817;92;1100
613600;2009012818;91;1100
613600;2009012819;92;1100
613600;2009012820;92;1100
613600;2009012821;93;1100
613600;2009012822;94;1100
613600;2009012823;94;1100
613600;2009012900;96;1100
613600;2009012901;96;1100
613600;2009012902;97;1100
613600;2009012903;97;1100
613600;2009012904;98;1100
613600;2009012905;98;1100
613600;2009012906;98;1100
613600;2009012907;98;1100
613600;2009012908;98;1100
613600;2009012909;98;1100
613600;2009012910;98;1100
613600;2009012911;98;1100
613600;2009012912;98;1100
613600;2009012913;98;1100
613600;2009012914;97;1100
613600;2009012915;96;1100
613600;2009012916;97;1100
613600;2009012917;97;1100
613600;2009012918;98;1100
613600;2009012919;98;1100
613600;2009012920;98;1100
613600;2009012921;97;1100
613600;2009012922;96;1100
613600;2009012923;96;1100
613600;2009013000;95;1100
613600;2009013001;95;1100
613600;2009013002;93;1100
613600;2009013003;92;1100
613600;2009013004;92;1100
613600;2009013005;92;1100
613600;2009013006;93;1100
613600;2009013007;94;1100
613600;2009013008;95;1100
613600;2009013009;95;1100
613600;2009013010;94;1100
613600;2009013011;93;1100
613600;2009013012;92;1100
613600;2009013013;92;1100
613600;2009013014;91;1100
613600;2009013015;91;1100
613600;2009013016;85;1100
613600;2009013017;87;1100
613600;2009013018;88;1100
613600;2009013019;89;1100
613600;2009013020;89;1100
613600;2009013021;90;1100
613600;2009013022;91;1100
613600;2009013023;92;1100
613600;2009013100;90;1100
613600;2009013101;91;1100
613600;2009013102;92;1100
613600;2009013103;93;1100
613600;2009013104;91;1100
613600;2009013105;92;1100
613600;2009013106;90;1100
613600;2009013107;90;1100
613600;2009013108;91;1100
613600;2009013109;90;1100
613600;2009013110;87;1100
613600;2009013111;83;1100
613600;2009013112;79;1100
613600;2009013113;76;1100
613600;2009013114;76;1100
613600;2009013115;77;1100
613600;2009013116;80;1100
613600;2009013117;82;1100
613600;2009013118;83;1100
613600;2009013119;83;1100
613600;2009013120;79;1100
613600;2009013121;71;1100
613600;2009013122;67;1100
613600;2009013123;77;1100
613600;2009020100;67;1100
613600;2009020101;66;1100
613600;2009020102;69;1100
613600;2009020103;71;1100
613600;2009020104;75;1100
613600;2009020105;85;1100
613600;2009020106;74;1100
613600;2009020107;76;1100
613600;2009020108;76;1100
613600;2009020109;94;1100
613600;2009020110;95;1100
613600;2009020111;95;1100
613600;2009020112;93;1100
613600;2009020113;87;1100
613600;2009020114;90;1100
613600;2009020115;83;1100
613600;2009020116;80;1100
613600;2009020117;79;1100
613600;2009020118;84;1100
613600;2009020119;84;1100
613600;2009020120;80;1100
613600;2009020121;81;1100
613600;2009020122;81;1100
613600;2009020123;83;1100
613600;2009020200;74;1100
613600;2009020201;73;1100
613600;2009020202;78;1100
613600;2009020203;75;1100
613600;2009020204;73;1100
613600;2009020205;72;1100
613600;2009020206;75;1100
613600;2009020207;78;1100
613600;2009020208;77;1100
613600;2009020209;82;1100
613600;2009020210;83;1100
613600;2009020211;84;1100
613600;2009020212;84;1100
613600;2009020213;84;1100
613600;2009020214;84;1100
613600;2009020215;84;1100
613600;2009020216;85;1100
613600;2009020217;85;1100
613600;2009020218;85;1100
613600;2009020219;84;1100
613600;2009020220;85;1100
613600;2009020221;83;1100
613600;2009020222;84;1100
613600;2009020223;85;1100
613600;2009020300;85;1100
613600;2009020301;86;1100
613600;2009020302;86;1100
613600;2009020303;87;1100
613600;2009020304;88;1100
613600;2009020305;87;1100
613600;2009020306;87;1100
613600;2009020307;87;1100
613600;2009020308;86;1100
613600;2009020309;86;1100
613600;2009020310;87;1100
613600;2009020311;86;1100
613600;2009020312;87;1100
613600;2009020313;87;1100
613600;2009020314;89;1100
613600;2009020315;89;1100
613600;2009020316;89;1100
613600;2009020317;90;1100
613600;2009020318;90;1100
613600;2009020319;89;1100
613600;2009020320;90;1100
613600;2009020321;89;1100
613600;2009020322;90;1100
613600;2009020323;90;1100
613600;2009020400;91;1100
613600;2009020401;91;1100
613600;2009020402;91;1100
613600;2009020403;92;1100
613600;2009020404;93;1100
613600;2009020405;94;1100
613600;2009020406;95;1100
613600;2009020407;95;1100
613600;2009020408;96;1100
613600;2009020409;96;1100
613600;2009020410;97;1100
613600;2009020411;97;1100
613600;2009020412;97;1100
613600;2009020413;97;1100
613600;2009020414;98;1100
613600;2009020415;98;1100
613600;2009020416;98;1100
613600;2009020417;98;1100
613600;2009020418;97;1100
613600;2009020419;98;1100
613600;2009020420;98;1100
613600;2009020421;97;1100
613600;2009020422;97;1100
613600;2009020423;97;1100
613600;2009020500;97;1100
613600;2009020501;98;1100
613600;2009020502;98;1100
613600;2009020503;98;1100
613600;2009020504;99;1100
613600;2009020505;99;1100
613600;2009020506;99;1100
613600;2009020507;99;1100
613600;2009020508;99;1100
613600;2009020509;99;1100
613600;2009020510;99;1100
613600;2009020511;99;1100
613600;2009020512;99;1100
613600;2009020513;100;1100
613600;2009020514;99;1100
613600;2009020515;99;1100
613600;2009020516;98;1100
613600;2009020517;97;1100
613600;2009020518;98;1100
613600;2009020519;99;1100
613600;2009020520;99;1100
613600;2009020521;98;1100
613600;2009020522;99;1100
613600;2009020523;98;1100
613600;2009020600;98;1100
613600;2009020601;98;1100
613600;2009020602;98;1100
613600;2009020603;97;1100
613600;2009020604;97;1100
613600;2009020605;96;1100
613600;2009020606;97;1100
613600;2009020607;97;1100
613600;2009020608;97;1100
613600;2009020609;98;1100
613600;2009020610;98;1100
613600;2009020611;98;1100
613600;2009020612;98;1100
613600;2009020613;98;1100
613600;2009020614;98;1100
613600;2009020615;97;1100
613600;2009020616;97;1100
613600;2009020617;97;1100
613600;2009020618;98;1100
613600;2009020619;99;1100
613600;2009020620;98;1100
613600;2009020621;99;1100
613600;2009020622;99;1100
613600;2009020623;99;1100
613600;2009020700;98;1100
613600;2009020701;97;1100
613600;2009020702;98;1100
613600;2009020703;97;1100
613600;2009020704;97;1100
613600;2009020705;97;1100
613600;2009020706;97;1100
613600;2009020707;98;1100
613600;2009020708;97;1100
613600;2009020709;97;1100
613600;2009020710;97;1100
613600;2009020711;97;1100
613600;2009020712;97;1100
613600;2009020713;97;1100
613600;2009020714;97;1100
613600;2009020715;97;1100
613600;2009020716;97;1100
613600;2009020717;97;1100
613600;2009020718;98;1100
613600;2009020719;98;1100
613600;2009020720;98;1100
613600;2009020721;99;1100
613600;2009020722;99;1100
613600;2009020723;99;1100
613600;2009020800;98;1100
613600;2009020801;96;1100
613600;2009020802;95;1100
613600;2009020803;94;1100
613600;2009020804;92;1100
613600;2009020805;91;1100
613600;2009020806;93;1100
613600;2009020807;94;1100
613600;2009020808;92;1100
613600;2009020809;92;1100
613600;2009020810;91;1100
613600;2009020811;90;1100
613600;2009020812;87;1100
613600;2009020813;82;1100
613600;2009020814;94;1100
613600;2009020815;89;1100
613600;2009020816;87;1100
613600;2009020817;84;1100
613600;2009020818;86;1100
613600;2009020819;86;1100
613600;2009020820;87;1100
613600;2009020821;88;1100
613600;2009020822;89;1100
613600;2009020823;87;1100
613600;2009020900;89;1100
613600;2009020901;90;1100
613600;2009020902;90;1100
613600;2009020903;90;1100
613600;2009020904;93;1100
613600;2009020905;94;1100
613600;2009020906;92;1100
613600;2009020907;92;1100
613600;2009020908;90;1100
613600;2009020909;90;1100
613600;2009020910;89;1100
613600;2009020911;85;1100
613600;2009020912;88;1100
613600;2009020913;88;1100
613600;2009020914;90;1100
613600;2009020915;89;1100
613600;2009020916;89;1100
613600;2009020917;95;1100
613600;2009020918;96;1100
613600;2009020919;96;1100
613600;2009020920;96;1100
613600;2009020921;97;1100
613600;2009020922;96;1100
613600;2009020923;96;1100
613600;2009021000;94;1100
613600;2009021001;94;1100
613600;2009021002;94;1100
613600;2009021003;94;1100
613600;2009021004;93;1100
613600;2009021005;92;1100
613600;2009021006;90;1100
613600;2009021007;85;1100
613600;2009021008;85;1100
613600;2009021009;85;1100
613600;2009021010;84;1100
613600;2009021011;80;1100
613600;2009021012;96;1100
613600;2009021013;98;1100
613600;2009021014;99;1100
613600;2009021015;99;1100
613600;2009021016;99;1100
613600;2009021017;99;1100
613600;2009021018;99;1100
613600;2009021019;99;1100
613600;2009021020;99;1100
613600;2009021021;99;1100
613600;2009021022;99;1100
613600;2009021023;99;1100
613600;2009021100;98;1100
613600;2009021101;98;1100
613600;2009021102;96;1100
613600;2009021103;96;1100
613600;2009021104;94;1100
613600;2009021105;93;1100
613600;2009021106;94;1100
613600;2009021107;95;1100
613600;2009021108;91;1100
613600;2009021109;88;1100
613600;2009021110;85;1100
613600;2009021111;94;1100
613600;2009021112;90;1100
613600;2009021113;86;1100
613600;2009021114;87;1100
613600;2009021115;81;1100
613600;2009021116;85;1100
613600;2009021117;94;1100
613600;2009021118;93;1100
613600;2009021119;78;1100
613600;2009021120;80;1100
613600;2009021121;80;1100
613600;2009021122;85;1100
613600;2009021123;85;1100
613600;2009021200;85;1100
613600;2009021201;79;1100
613600;2009021202;80;1100
613600;2009021203;77;1100
613600;2009021204;77;1100
613600;2009021205;75;1100
613600;2009021206;75;1100
613600;2009021207;75;1100
613600;2009021208;78;1100
613600;2009021209;82;1100
613600;2009021210;80;1100
613600;2009021211;75;1100
613600;2009021212;72;1100
613600;2009021213;77;1100
613600;2009021214;81;1100
613600;2009021215;77;1100
613600;2009021216;77;1100
613600;2009021217;78;1100
613600;2009021218;80;1100
613600;2009021219;81;1100
613600;2009021220;80;1100
613600;2009021221;83;1100
613600;2009021222;86;1100
613600;2009021223;87;1100
613600;2009021300;88;1100
613600;2009021301;91;1100
613600;2009021302;93;1100
613600;2009021303;96;1100
613600;2009021304;96;1100
613600;2009021305;96;1100
613600;2009021306;96;1100
613600;2009021307;95;1100
613600;2009021308;95;1100
613600;2009021309;89;1100
613600;2009021310;79;1100
613600;2009021311;77;1100
613600;2009021312;75;1100
613600;2009021313;73;1100
613600;2009021314;72;1100
613600;2009021315;63;1100
613600;2009021316;74;1100
613600;2009021317;82;1100
613600;2009021318;87;1100
613600;2009021319;91;1100
613600;2009021320;93;1100
613600;2009021321;90;1100
613600;2009021322;89;1100
613600;2009021323;92;1100
613600;2009021400;89;1100
613600;2009021401;90;1100
613600;2009021402;92;1100
613600;2009021403;93;1100
613600;2009021404;91;1100
613600;2009021405;91;1100
613600;2009021406;91;1100
613600;2009021407;88;1100
613600;2009021408;87;1100
613600;2009021409;83;1100
613600;2009021410;82;1100
613600;2009021411;74;1100
613600;2009021412;71;1100
613600;2009021413;78;1100
613600;2009021414;82;1100
613600;2009021415;81;1100
613600;2009021416;82;1100
