statid;timeobs (UTC);atmosfæretryk ved havniveau (hPa);label
619000;2009011613;1029.6;1100
619000;2009011614;1029.4;1100
619000;2009011615;1029.5;1100
619000;2009011616;1029.2;1100
619000;2009011617;1029.1;1100
619000;2009011618;1029.2;1100
619000;2009011619;1029.1;1100
619000;2009011620;1028.8;1100
619000;2009011621;1028.3;1100
619000;2009011622;1027.9;1100
619000;2009011623;1027.4;1100
619000;2009011700;1027.1;1100
619000;2009011701;1026.7;1100
619000;2009011702;1026.5;1100
619000;2009011703;1026.2;1100
619000;2009011704;1025.6;1100
619000;2009011705;1025;1100
619000;2009011706;1024.6;1100
619000;2009011707;1024.4;1100
619000;2009011708;1024.6;1100
619000;2009011709;1024.2;1100
619000;2009011710;1023.7;1100
619000;2009011711;1023;1100
619000;2009011712;1022.4;1100
619000;2009011713;1021.7;1100
619000;2009011714;1021;1100
619000;2009011715;1020.3;1100
619000;2009011716;1019.2;1100
619000;2009011717;1018.4;1100
619000;2009011718;1018;1100
619000;2009011719;1017.2;1100
619000;2009011720;1016.5;1100
619000;2009011721;1016;1100
619000;2009011722;1015.2;1100
619000;2009011723;1014.5;1100
619000;2009011800;1013.7;1100
619000;2009011801;1013;1100
619000;2009011802;1012.4;1100
619000;2009011803;1011.8;1100
619000;2009011804;1011.2;1100
619000;2009011805;1010.4;1100
619000;2009011806;1009.6;1100
619000;2009011807;1008.9;1100
619000;2009011808;1008.7;1100
619000;2009011809;1007.6;1100
619000;2009011810;1006.8;1100
619000;2009011811;1006;1100
619000;2009011812;1005.2;1100
619000;2009011813;1004;1100
619000;2009011814;1002.4;1100
619000;2009011815;1000.7;1100
619000;2009011816;1000;1100
619000;2009011817;999.7;1100
619000;2009011818;999.2;1100
619000;2009011819;998.4;1100
619000;2009011820;997.7;1100
619000;2009011821;997.2;1100
619000;2009011822;997;1100
619000;2009011823;996.8;1100
619000;2009011900;996.7;1100
619000;2009011901;996.9;1100
619000;2009011902;997.3;1100
619000;2009011903;997.5;1100
619000;2009011904;998.1;1100
619000;2009011905;998.7;1100
619000;2009011906;999.3;1100
619000;2009011907;1000.1;1100
619000;2009011908;1000.5;1100
619000;2009011909;1000.8;1100
619000;2009011910;1000.7;1100
619000;2009011911;1000.4;1100
619000;2009011912;999.9;1100
619000;2009011913;999.2;1100
619000;2009011914;999;1100
619000;2009011915;998.3;1100
619000;2009011916;997.5;1100
619000;2009011917;997;1100
619000;2009011918;996.6;1100
619000;2009011919;995.7;1100
619000;2009011920;994.8;1100
619000;2009011921;994.1;1100
619000;2009011922;993.2;1100
619000;2009011923;992.9;1100
619000;2009012000;992.4;1100
619000;2009012001;992.1;1100
619000;2009012002;991.2;1100
619000;2009012003;991.1;1100
619000;2009012004;991.7;1100
619000;2009012005;991.3;1100
619000;2009012006;991.8;1100
619000;2009012007;993;1100
619000;2009012008;993.7;1100
619000;2009012009;994.2;1100
619000;2009012010;995.4;1100
619000;2009012011;996.2;1100
619000;2009012012;996.6;1100
619000;2009012013;997.2;1100
619000;2009012014;997.9;1100
619000;2009012015;998.5;1100
619000;2009012016;999.5;1100
619000;2009012017;1000.3;1100
619000;2009012018;1001.2;1100
619000;2009012019;1002;1100
619000;2009012020;1002.7;1100
619000;2009012021;1003.5;1100
619000;2009012022;1003.9;1100
619000;2009012023;1004.4;1100
619000;2009012100;1005;1100
619000;2009012101;1005.6;1100
619000;2009012102;1006;1100
619000;2009012103;1006.4;1100
619000;2009012104;1006.8;1100
619000;2009012105;1007.1;1100
619000;2009012106;1007.7;1100
619000;2009012107;1008.1;1100
619000;2009012108;1008.8;1100
619000;2009012109;1009.2;1100
619000;2009012110;1009.6;1100
619000;2009012111;1009.7;1100
619000;2009012112;1009.1;1100
619000;2009012113;1008.8;1100
619000;2009012114;1008.9;1100
619000;2009012115;1009;1100
619000;2009012116;1009.1;1100
619000;2009012117;1009.3;1100
619000;2009012118;1009.1;1100
619000;2009012119;1009.1;1100
619000;2009012120;1009.1;1100
619000;2009012121;1009;1100
619000;2009012122;1009;1100
619000;2009012123;1008.7;1100
619000;2009012200;1008.3;1100
619000;2009012201;1008.1;1100
619000;2009012202;1007.9;1100
619000;2009012203;1007.6;1100
619000;2009012204;1007.2;1100
619000;2009012205;1007.1;1100
619000;2009012206;1007;1100
619000;2009012207;1007;1100
619000;2009012208;1006.9;1100
619000;2009012209;1006.8;1100
619000;2009012210;1006.6;1100
619000;2009012211;1006.2;1100
619000;2009012212;1005.5;1100
619000;2009012213;1004.9;1100
619000;2009012214;1004.7;1100
619000;2009012215;1004.4;1100
619000;2009012216;1003.9;1100
619000;2009012217;1003.5;1100
619000;2009012218;1002.9;1100
619000;2009012219;1002;1100
619000;2009012220;1001.5;1100
619000;2009012221;1001;1100
619000;2009012222;1000.5;1100
619000;2009012223;999.7;1100
619000;2009012300;998.8;1100
619000;2009012301;997.5;1100
619000;2009012302;996.2;1100
619000;2009012303;995.5;1100
619000;2009012304;995;1100
619000;2009012305;994.8;1100
619000;2009012306;994.1;1100
619000;2009012307;993.5;1100
619000;2009012308;992.7;1100
619000;2009012309;991.5;1100
619000;2009012310;989.9;1100
619000;2009012311;988.3;1100
619000;2009012312;986.9;1100
619000;2009012313;985.2;1100
619000;2009012314;983.7;1100
619000;2009012315;982.7;1100
619000;2009012316;981.6;1100
619000;2009012317;980.4;1100
619000;2009012318;980.1;1100
619000;2009012319;979.5;1100
619000;2009012320;978.8;1100
619000;2009012321;978.3;1100
619000;2009012322;977.7;1100
619000;2009012323;977;1100
619000;2009012400;976.5;1100
619000;2009012401;976.2;1100
619000;2009012402;976.2;1100
619000;2009012403;976.5;1100
619000;2009012404;976.7;1100
619000;2009012405;976.8;1100
619000;2009012406;977;1100
619000;2009012407;977.7;1100
619000;2009012408;978.9;1100
619000;2009012409;979.9;1100
619000;2009012410;980.5;1100
619000;2009012411;981.2;1100
619000;2009012412;982.1;1100
619000;2009012413;982.8;1100
619000;2009012414;983.7;1100
619000;2009012415;985;1100
619000;2009012416;986.1;1100
619000;2009012417;987;1100
619000;2009012418;987.9;1100
619000;2009012419;988.8;1100
619000;2009012420;989.7;1100
619000;2009012421;990.7;1100
619000;2009012422;991.6;1100
619000;2009012423;992.4;1100
619000;2009012500;993.1;1100
619000;2009012501;993.7;1100
619000;2009012502;994.4;1100
619000;2009012503;995.2;1100
619000;2009012504;995.8;1100
619000;2009012505;996.3;1100
619000;2009012506;996.9;1100
619000;2009012507;997.8;1100
619000;2009012508;998.7;1100
619000;2009012509;999.6;1100
619000;2009012510;1000.4;1100
619000;2009012511;1000.8;1100
619000;2009012512;1001.1;1100
619000;2009012513;1001.2;1100
619000;2009012514;1001.5;1100
619000;2009012515;1002.1;1100
619000;2009012516;1002.8;1100
619000;2009012517;1003.4;1100
619000;2009012518;1003.6;1100
619000;2009012519;1004;1100
619000;2009012520;1004.5;1100
619000;2009012521;1005;1100
619000;2009012522;1005.4;1100
619000;2009012523;1005.8;1100
619000;2009012600;1006;1100
619000;2009012601;1006;1100
619000;2009012602;1006.2;1100
619000;2009012603;1006.3;1100
619000;2009012604;1006.7;1100
619000;2009012605;1006.8;1100
619000;2009012606;1007.2;1100
619000;2009012607;1007.7;1100
619000;2009012608;1008.1;1100
619000;2009012609;1008.7;1100
619000;2009012610;1009.1;1100
619000;2009012611;1009.3;1100
619000;2009012612;1009.2;1100
619000;2009012613;1009.2;1100
619000;2009012614;1009.3;1100
619000;2009012615;1009.5;1100
619000;2009012616;1009.8;1100
619000;2009012617;1010;1100
619000;2009012618;1010.6;1100
619000;2009012619;1011.1;1100
619000;2009012620;1011.7;1100
619000;2009012621;1011.8;1100
619000;2009012622;1012;1100
619000;2009012623;1012.1;1100
619000;2009012700;1012.4;1100
619000;2009012701;1012.6;1100
619000;2009012702;1012.9;1100
619000;2009012703;1013.1;1100
619000;2009012704;1013.4;1100
619000;2009012705;1013.6;1100
619000;2009012706;1014;1100
619000;2009012707;1014.6;1100
619000;2009012708;1015.2;1100
619000;2009012709;1015.8;1100
619000;2009012710;1016.1;1100
619000;2009012711;1016.1;1100
619000;2009012712;1016.5;1100
619000;2009012713;1016.4;1100
619000;2009012714;1016.7;1100
619000;2009012715;1017.4;1100
619000;2009012716;1018;1100
619000;2009012717;1018.6;1100
619000;2009012718;1018.9;1100
619000;2009012719;1019;1100
619000;2009012720;1019.2;1100
619000;2009012721;1019.5;1100
619000;2009012722;1019.9;1100
619000;2009012723;1020.2;1100
619000;2009012800;1020.3;1100
619000;2009012801;1020.3;1100
619000;2009012802;1020.4;1100
619000;2009012803;1020.5;1100
619000;2009012804;1020.7;1100
619000;2009012805;1021;1100
619000;2009012806;1021;1100
619000;2009012807;1021.3;1100
619000;2009012808;1021.8;1100
619000;2009012809;1022.3;1100
619000;2009012810;1022.6;1100
619000;2009012811;1022.7;1100
619000;2009012812;1022.6;1100
619000;2009012813;1022.6;1100
619000;2009012814;1022.8;1100
619000;2009012815;1023;1100
619000;2009012816;1023.3;1100
619000;2009012817;1023.7;1100
619000;2009012818;1023.9;1100
619000;2009012819;1024.3;1100
619000;2009012820;1024.5;1100
619000;2009012821;1024.7;1100
619000;2009012822;1024.9;1100
619000;2009012823;1024.9;1100
619000;2009012900;1025;1100
619000;2009012901;1025.2;1100
619000;2009012902;1025.2;1100
619000;2009012903;1025.3;1100
619000;2009012904;1025.6;1100
619000;2009012905;1025.9;1100
619000;2009012906;1026;1100
619000;2009012907;1026.1;1100
619000;2009012908;1026.5;1100
619000;2009012909;1026.7;1100
619000;2009012910;1027;1100
619000;2009012911;1027.4;1100
619000;2009012912;1027.5;1100
619000;2009012913;1027.2;1100
619000;2009012914;1027.3;1100
619000;2009012915;1027.4;1100
619000;2009012916;1027.7;1100
619000;2009012917;1028.1;1100
619000;2009012918;1028.2;1100
619000;2009012919;1028.4;1100
619000;2009012920;1028.4;1100
619000;2009012921;1028.5;1100
619000;2009012922;1028.7;1100
619000;2009012923;1028.4;1100
619000;2009013000;1028.4;1100
619000;2009013001;1028.3;1100
619000;2009013002;1028.5;1100
619000;2009013003;1028.5;1100
619000;2009013004;1028.8;1100
619000;2009013005;1028.9;1100
619000;2009013006;1028.8;1100
619000;2009013007;1029.1;1100
619000;2009013008;1029.1;1100
619000;2009013009;1029;1100
619000;2009013010;1029.1;1100
619000;2009013011;1029.4;1100
619000;2009013012;1029.5;1100
619000;2009013013;1029.2;1100
619000;2009013014;1029;1100
619000;2009013015;1029;1100
619000;2009013016;1029.1;1100
619000;2009013017;1029.3;1100
619000;2009013018;1029.2;1100
619000;2009013019;1029.1;1100
619000;2009013020;1029;1100
619000;2009013021;1029.2;1100
619000;2009013022;1029.1;1100
619000;2009013023;1029;1100
619000;2009013100;1028.9;1100
619000;2009013101;1028.6;1100
619000;2009013102;1028.5;1100
619000;2009013103;1028.4;1100
619000;2009013104;1028.6;1100
619000;2009013105;1028.5;1100
619000;2009013106;1028.2;1100
619000;2009013107;1028;1100
619000;2009013108;1027.9;1100
619000;2009013109;1027.7;1100
619000;2009013110;1027.8;1100
619000;2009013111;1027.8;1100
619000;2009013112;1027.3;1100
619000;2009013113;1026.6;1100
619000;2009013114;1026.5;1100
619000;2009013115;1026.5;1100
619000;2009013116;1026.5;1100
619000;2009013117;1026.4;1100
619000;2009013118;1026.2;1100
619000;2009013119;1026;1100
619000;2009013120;1025.9;1100
619000;2009013121;1025.6;1100
619000;2009013122;1025.1;1100
619000;2009013123;1024.8;1100
619000;2009020100;1024.7;1100
619000;2009020101;1024.7;1100
619000;2009020102;1024.8;1100
619000;2009020103;1024.8;1100
619000;2009020104;1025.1;1100
619000;2009020105;1025.3;1100
619000;2009020106;1025.5;1100
619000;2009020107;1026;1100
619000;2009020108;1026.3;1100
619000;2009020109;1026.6;1100
619000;2009020110;1026.7;1100
619000;2009020111;1026.7;1100
619000;2009020112;1026.4;1100
619000;2009020113;1025.7;1100
619000;2009020114;1025.3;1100
619000;2009020115;1025.3;1100
619000;2009020116;1025.2;1100
619000;2009020117;1025.4;1100
619000;2009020118;1025.6;1100
619000;2009020119;1025.5;1100
619000;2009020120;1025.4;1100
619000;2009020121;1025.1;1100
619000;2009020122;1025;1100
619000;2009020123;1024.9;1100
619000;2009020200;1024.8;1100
619000;2009020201;1024.4;1100
619000;2009020202;1024.1;1100
619000;2009020203;1023.8;1100
619000;2009020204;1023.7;1100
619000;2009020205;1023.4;1100
619000;2009020206;1023.3;1100
619000;2009020207;1023.3;1100
619000;2009020208;1023.3;1100
619000;2009020209;1023.2;1100
619000;2009020210;1023;1100
619000;2009020211;1022.6;1100
619000;2009020212;1022;1100
619000;2009020213;1021.3;1100
619000;2009020214;1020.7;1100
619000;2009020215;1020.2;1100
619000;2009020216;1019.8;1100
619000;2009020217;1019.2;1100
619000;2009020218;1018.9;1100
619000;2009020219;1018.5;1100
619000;2009020220;1018;1100
619000;2009020221;1017.6;1100
619000;2009020222;1017.4;1100
619000;2009020223;1016.8;1100
619000;2009020300;1016.1;1100
619000;2009020301;1015.5;1100
619000;2009020302;1014.5;1100
619000;2009020303;1013.4;1100
619000;2009020304;1013.3;1100
619000;2009020305;1012.3;1100
619000;2009020306;1011.8;1100
619000;2009020307;1011.8;1100
619000;2009020308;1011.5;1100
619000;2009020309;1010.9;1100
619000;2009020310;1010.4;1100
619000;2009020311;1009.9;1100
619000;2009020312;1009.7;1100
619000;2009020313;1009.1;1100
619000;2009020314;1008.6;1100
619000;2009020315;1007.6;1100
619000;2009020316;1007.2;1100
619000;2009020317;1006.8;1100
619000;2009020318;1006.2;1100
619000;2009020319;1005.5;1100
619000;2009020320;1005.3;1100
619000;2009020321;1005.1;1100
619000;2009020322;1004.9;1100
619000;2009020323;1004.2;1100
619000;2009020400;1003.5;1100
619000;2009020401;1003;1100
619000;2009020402;1002.4;1100
619000;2009020403;1001.9;1100
619000;2009020404;1001.4;1100
619000;2009020405;1001.2;1100
619000;2009020406;1000.9;1100
619000;2009020407;1000.9;1100
619000;2009020408;1001;1100
619000;2009020409;1000.5;1100
619000;2009020410;1000.6;1100
619000;2009020411;1000.6;1100
619000;2009020412;1000.5;1100
619000;2009020413;1000.1;1100
619000;2009020414;999.8;1100
619000;2009020415;999.6;1100
619000;2009020416;999.9;1100
619000;2009020417;1000.1;1100
619000;2009020418;1000.3;1100
619000;2009020419;1000.4;1100
619000;2009020420;1000.3;1100
619000;2009020421;1000.5;1100
619000;2009020422;1000.5;1100
619000;2009020423;1000.5;1100
619000;2009020500;1000.5;1100
619000;2009020501;1000.5;1100
619000;2009020502;1000.5;1100
619000;2009020503;1000.3;1100
619000;2009020504;1000.1;1000
619000;2009020505;1000;1000
619000;2009020506;999.8;1000
619000;2009020507;999.6;1000
619000;2009020508;999.9;1100
619000;2009020509;999.8;1100
619000;2009020510;999.8;1100
619000;2009020511;999.9;1100
619000;2009020512;999.8;1100
619000;2009020513;999.6;1100
619000;2009020514;999.4;1100
619000;2009020515;999.7;1100
619000;2009020516;999.7;1100
619000;2009020517;999.6;1100
619000;2009020518;999.4;1100
619000;2009020519;999.2;1100
619000;2009020520;998.9;1100
619000;2009020521;998.7;1100
619000;2009020522;998.4;1100
619000;2009020523;998.1;1100
619000;2009020600;997.4;1100
619000;2009020601;997.1;1100
619000;2009020602;996.4;1100
619000;2009020603;996;1100
619000;2009020604;995.8;1100
619000;2009020605;995.7;1100
619000;2009020606;995.7;1100
619000;2009020607;996;1100
619000;2009020608;995.9;1100
619000;2009020609;996.1;1100
619000;2009020610;995.9;1100
619000;2009020611;996.1;1100
619000;2009020612;995.8;1100
619000;2009020613;995.7;1100
619000;2009020614;995.8;1100
619000;2009020615;996;1100
619000;2009020616;996.3;1100
619000;2009020617;996.4;1100
619000;2009020618;996.3;1100
619000;2009020619;996.3;1100
619000;2009020620;996.2;1100
619000;2009020621;996;1100
619000;2009020622;995.6;1100
619000;2009020623;995.6;1100
619000;2009020700;995.1;1100
619000;2009020701;994.9;1100
619000;2009020702;994.3;1100
619000;2009020703;993.7;1100
619000;2009020704;993.3;1100
