statid;timeobs;temperature_mean(ºC);label
613600;2009011103;0.9;1100
613600;2009011104;0.4;1100
613600;2009011105;0.2;1100
613600;2009011106;-0.5;1100
613600;2009011107;-0.7;1100
613600;2009011108;-1.2;1100
613600;2009011109;-0.9;1100
613600;2009011110;-0.8;1100
613600;2009011111;-0.8;1100
613600;2009011112;0;1100
613600;2009011113;1.3;1100
613600;2009011114;2.1;1100
613600;2009011115;2.3;1100
613600;2009011116;2.7;1100
613600;2009011117;3.3;1100
613600;2009011118;3.4;1100
613600;2009011119;3.4;1100
613600;2009011120;4;1100
613600;2009011121;3.7;1100
613600;2009011122;3.5;1100
613600;2009011123;3.4;1100
613600;2009011200;3.4;1100
613600;2009011201;3.6;1100
613600;2009011202;3.3;1100
613600;2009011203;3.3;1100
613600;2009011204;3.4;1100
613600;2009011205;3.5;1100
613600;2009011206;3.4;1100
613600;2009011207;3.5;1100
613600;2009011208;3.6;1100
613600;2009011209;3.9;1100
613600;2009011210;4;1100
613600;2009011211;4;1100
613600;2009011212;4.3;1100
613600;2009011213;4.3;1100
613600;2009011214;3.9;1100
613600;2009011215;4.2;1100
613600;2009011216;4.4;1100
613600;2009011217;4.9;1100
613600;2009011218;4.5;1100
613600;2009011219;4.5;1100
613600;2009011220;4.4;1100
613600;2009011221;4.1;1100
613600;2009011222;3.6;1100
613600;2009011223;4;1100
613600;2009011300;4.1;1100
613600;2009011301;3.4;1100
613600;2009011302;3.8;1100
613600;2009011303;3.7;1100
613600;2009011304;3.4;1100
613600;2009011305;3.5;1100
613600;2009011306;3.6;1100
613600;2009011307;3.7;1100
613600;2009011308;3.9;1100
613600;2009011309;4;1100
613600;2009011310;4.3;1100
613600;2009011311;4.4;1100
613600;2009011312;4.6;1100
613600;2009011313;4.8;1100
613600;2009011314;4.6;1100
613600;2009011315;4.5;1100
613600;2009011316;4.4;1100
613600;2009011317;4.4;1100
613600;2009011318;4.2;1100
613600;2009011319;4.1;1100
613600;2009011320;3.9;1100
613600;2009011321;3.7;1100
613600;2009011322;3.6;1100
613600;2009011323;3.7;1100
613600;2009011400;3.7;1100
613600;2009011401;3.7;1100
613600;2009011402;3.5;1100
613600;2009011403;3.5;1100
613600;2009011404;3.5;1100
613600;2009011405;3.4;1100
613600;2009011406;3.4;1100
613600;2009011407;3.4;1100
613600;2009011408;3.2;1100
613600;2009011409;3.1;1100
613600;2009011410;3.5;1100
613600;2009011411;3.6;1100
613600;2009011412;3.6;1100
613600;2009011413;3.7;1100
613600;2009011414;3.6;1100
613600;2009011415;3.5;1100
613600;2009011416;3.7;1100
613600;2009011417;3.3;1100
613600;2009011418;3.7;1100
613600;2009011419;3.5;1100
613600;2009011420;3.7;1100
613600;2009011421;3.5;1100
613600;2009011422;3.5;1100
613600;2009011423;3.4;1100
613600;2009011500;3.2;1100
613600;2009011501;3.1;1100
613600;2009011502;3.3;1100
613600;2009011503;3.2;1100
613600;2009011504;3;1100
613600;2009011505;2.9;1100
613600;2009011506;2.9;1100
613600;2009011507;2.5;1100
613600;2009011508;2.4;1100
613600;2009011509;2.6;1100
613600;2009011510;2.8;1100
613600;2009011511;2.9;1100
613600;2009011512;3;1100
613600;2009011513;2.9;1100
613600;2009011514;2.8;1100
613600;2009011515;2.4;1100
613600;2009011516;2;1100
613600;2009011517;1.3;1100
613600;2009011518;1.1;1100
613600;2009011519;1.1;1100
613600;2009011520;1;1100
613600;2009011521;0.2;1100
613600;2009011522;-0.3;1100
613600;2009011523;-0.8;1100
613600;2009011600;-1;1100
613600;2009011601;-1.2;1100
613600;2009011602;-1.2;1100
613600;2009011603;-1.5;1100
613600;2009011604;-1;1100
613600;2009011605;-0.7;1100
613600;2009011606;-1;1100
613600;2009011607;-1.2;1100
613600;2009011608;-0.5;1100
613600;2009011609;0.1;1100
613600;2009011610;0.7;1100
613600;2009011611;1.1;1100
613600;2009011612;1.3;1100
613600;2009011613;1.4;1100
613600;2009011614;1.4;1100
613600;2009011615;1.2;1100
613600;2009011616;1.1;1100
613600;2009011617;1.1;1100
613600;2009011618;0.8;1100
613600;2009011619;0.7;1100
613600;2009011620;0.3;1100
613600;2009011621;0;1100
613600;2009011622;0.2;1100
613600;2009011623;-0.1;1100
613600;2009011700;0;1100
613600;2009011701;0.2;1100
613600;2009011702;0.2;1100
613600;2009011703;0.1;1100
613600;2009011704;0;1100
613600;2009011705;0;1100
613600;2009011706;-0.3;1100
613600;2009011707;-0.4;1100
613600;2009011708;-0.4;1100
613600;2009011709;-0.7;1100
613600;2009011710;-0.7;1100
613600;2009011711;-0.8;1100
613600;2009011712;-1;1100
613600;2009011713;-1.1;1100
613600;2009011714;-1;1100
613600;2009011715;-1;1100
613600;2009011716;-0.5;1100
613600;2009011717;-0.4;1100
613600;2009011718;-0.2;1100
613600;2009011719;0;1100
613600;2009011720;0.1;1100
613600;2009011721;0.1;1100
613600;2009011722;0.3;1100
613600;2009011723;0.5;1100
613600;2009011800;1;1100
613600;2009011801;1.1;1100
613600;2009011802;1.4;1100
613600;2009011803;1.9;1100
613600;2009011804;2.2;1100
613600;2009011805;2.2;1100
613600;2009011806;2.3;1100
613600;2009011807;2.2;1100
613600;2009011808;2;1100
613600;2009011809;2;1100
613600;2009011810;2.5;1100
613600;2009011811;2.6;1100
613600;2009011812;2.6;1100
613600;2009011813;2.5;1100
613600;2009011814;2.5;1100
613600;2009011815;2.8;1100
613600;2009011816;2.9;1100
613600;2009011817;3.2;1100
613600;2009011818;3.2;1100
613600;2009011819;3.3;1100
613600;2009011820;3.1;1100
613600;2009011821;3.2;1100
613600;2009011822;3.4;1100
613600;2009011823;3.6;1100
613600;2009011900;3.4;1100
613600;2009011901;3.2;1100
613600;2009011902;2.8;1100
613600;2009011903;2.6;1100
613600;2009011904;2.7;1100
613600;2009011905;2.5;1100
613600;2009011906;2.9;1100
613600;2009011907;2.6;1100
613600;2009011908;2.4;1100
613600;2009011909;2.4;1100
613600;2009011910;2.4;1100
613600;2009011911;2.3;1100
613600;2009011912;2.6;1100
613600;2009011913;2.8;1100
613600;2009011914;2.6;1100
613600;2009011915;2.2;1100
613600;2009011916;2.2;1100
613600;2009011917;2.8;1100
613600;2009011918;2.7;1100
613600;2009011919;2.4;1100
613600;2009011920;1.9;1100
613600;2009011921;2.3;1100
613600;2009011922;3.1;1100
613600;2009011923;3.5;1100
613600;2009012000;3.6;1100
613600;2009012001;4;1100
613600;2009012002;4.4;1100
613600;2009012003;4.5;1100
613600;2009012004;4.8;1100
613600;2009012005;4.6;1100
613600;2009012006;4;1100
613600;2009012007;4.2;1100
613600;2009012008;3.7;1100
613600;2009012009;3.7;1100
613600;2009012010;3.8;1100
613600;2009012011;4.2;1100
613600;2009012012;4.2;1100
613600;2009012013;4.6;1100
613600;2009012014;4.4;1100
613600;2009012015;3.8;1100
613600;2009012016;3.2;1100
613600;2009012017;3.7;1100
613600;2009012018;3.7;1100
613600;2009012019;3.3;1100
613600;2009012020;3.5;1100
613600;2009012021;3;1100
613600;2009012022;3;1100
613600;2009012023;3;1100
613600;2009012100;1.7;1100
613600;2009012101;1.8;1100
613600;2009012102;2.4;1100
613600;2009012103;2.3;1100
613600;2009012104;2.3;1100
613600;2009012105;2.2;1100
613600;2009012106;2.3;1100
613600;2009012107;2.1;1100
613600;2009012108;1.2;1100
613600;2009012109;2.1;1100
613600;2009012110;3.3;1100
613600;2009012111;3.8;1100
613600;2009012112;4;1100
613600;2009012113;3.7;1100
613600;2009012114;3.3;1100
613600;2009012115;2.4;1100
613600;2009012116;0.9;1100
613600;2009012117;1.1;1100
613600;2009012118;0.6;1100
613600;2009012119;0.3;1100
613600;2009012120;0.4;1100
613600;2009012121;1;1100
613600;2009012122;0.7;1100
613600;2009012123;0.3;1100
613600;2009012200;0.3;1100
613600;2009012201;0.6;1100
613600;2009012202;0.7;1100
613600;2009012203;0.7;1100
613600;2009012204;0.5;1100
613600;2009012205;0;1100
613600;2009012206;0.1;1100
613600;2009012207;0.5;1100
613600;2009012208;0.9;1100
613600;2009012209;1.2;1100
613600;2009012210;0.4;1100
613600;2009012211;0;1100
613600;2009012212;0.2;1100
613600;2009012213;0.9;1100
613600;2009012214;1.7;1100
613600;2009012215;1.8;1100
613600;2009012216;1.7;1100
613600;2009012217;1.7;1100
613600;2009012218;1.6;1100
613600;2009012219;1.5;1100
613600;2009012220;1.8;1100
613600;2009012221;2.1;1100
613600;2009012222;2.3;1100
613600;2009012223;2.4;1100
613600;2009012300;2.4;1100
613600;2009012301;2.1;1100
613600;2009012302;2.9;1100
613600;2009012303;2;1100
613600;2009012304;1.9;1100
613600;2009012305;1.8;1100
613600;2009012306;1.6;1100
613600;2009012307;1.1;1100
613600;2009012308;1.3;1100
613600;2009012309;0.9;1100
613600;2009012310;1;1100
613600;2009012311;0.6;1100
613600;2009012312;0.7;1100
613600;2009012313;0.7;1100
613600;2009012314;0.5;1100
613600;2009012315;0.8;1100
613600;2009012316;1.1;1100
613600;2009012317;1.3;1100
613600;2009012318;1.5;1100
613600;2009012319;2;1100
613600;2009012320;1.9;1100
613600;2009012321;1.7;1100
613600;2009012322;1.5;1100
613600;2009012323;1.7;1100
613600;2009012400;1.5;1100
613600;2009012401;1;1100
613600;2009012402;0.5;1100
613600;2009012403;1;1100
613600;2009012404;0.9;1100
613600;2009012405;0.9;1100
613600;2009012406;1.1;1100
613600;2009012407;1.7;1100
613600;2009012408;1.6;1100
613600;2009012409;1.6;1100
613600;2009012410;1.8;1100
613600;2009012411;2.1;1100
613600;2009012412;2.5;1100
613600;2009012413;3;1100
613600;2009012414;3.1;1100
613600;2009012415;3.2;1100
613600;2009012416;3.3;1100
613600;2009012417;3.4;1100
613600;2009012418;3.5;1100
613600;2009012419;3.5;1100
613600;2009012420;3.6;1100
613600;2009012421;3.3;1100
613600;2009012422;3.3;1100
613600;2009012423;3.5;1100
613600;2009012500;3.5;1100
613600;2009012501;3.5;1100
613600;2009012502;3.5;1100
613600;2009012503;3.1;1100
613600;2009012504;3.1;1100
613600;2009012505;2.1;1100
613600;2009012506;2.5;1100
613600;2009012507;2.4;1100
613600;2009012508;2.4;1100
613600;2009012509;2.8;1100
613600;2009012510;3.3;1100
613600;2009012511;3.4;1100
613600;2009012512;3.2;1100
613600;2009012513;3.4;1100
613600;2009012514;3.2;1100
613600;2009012515;2.9;1100
613600;2009012516;2.7;1100
613600;2009012517;2.4;1100
613600;2009012518;2.1;1100
613600;2009012519;1.4;1100
613600;2009012520;1.3;1100
613600;2009012521;1.4;1100
613600;2009012522;1.5;1100
613600;2009012523;1.7;1100
613600;2009012600;1.9;1100
613600;2009012601;1.9;1100
613600;2009012602;1.7;1100
613600;2009012603;1.7;1100
613600;2009012604;1.3;1100
613600;2009012605;1.2;1100
613600;2009012606;0.9;1100
613600;2009012607;0.1;1100
613600;2009012608;0.3;1100
613600;2009012609;-0.2;1100
613600;2009012610;0.3;1100
613600;2009012611;1;1100
613600;2009012612;1.8;1100
613600;2009012613;2.1;1100
613600;2009012614;1.8;1100
613600;2009012615;1.7;1100
613600;2009012616;1.7;1100
613600;2009012617;1.5;1100
613600;2009012618;1.5;1100
613600;2009012619;1.4;1100
613600;2009012620;1.2;1100
613600;2009012621;1.1;1100
613600;2009012622;1;1100
613600;2009012623;0.7;1100
613600;2009012700;0.7;1100
613600;2009012701;0.8;1100
613600;2009012702;0.8;1100
613600;2009012703;0.6;1100
613600;2009012704;0.6;1100
613600;2009012705;0.7;1100
613600;2009012706;0.7;1100
613600;2009012707;0.8;1100
613600;2009012708;0.8;1100
613600;2009012709;1.4;1100
613600;2009012710;1.8;1100
613600;2009012711;2.4;1100
613600;2009012712;2.2;1100
613600;2009012713;2;1100
613600;2009012714;2.4;1100
613600;2009012715;2.2;1100
613600;2009012716;2;1100
613600;2009012717;1.9;1100
613600;2009012718;1.4;1100
613600;2009012719;1.4;1100
613600;2009012720;1.6;1100
613600;2009012721;1.5;1100
613600;2009012722;1.4;1100
613600;2009012723;1.4;1100
613600;2009012800;1.3;1100
613600;2009012801;1.3;1100
613600;2009012802;1.3;1100
613600;2009012803;1.2;1100
613600;2009012804;1;1100
613600;2009012805;0.8;1100
613600;2009012806;0.2;1100
613600;2009012807;0;1100
613600;2009012808;0.8;1100
613600;2009012809;0;1100
613600;2009012810;-0.1;1100
613600;2009012811;-0.1;1100
613600;2009012812;0.2;1100
613600;2009012813;-0.4;1100
613600;2009012814;-0.5;1100
613600;2009012815;-0.7;1100
613600;2009012816;-0.6;1100
613600;2009012817;-0.9;1100
613600;2009012818;-0.8;1100
613600;2009012819;-1.1;1100
613600;2009012820;-1.1;1100
613600;2009012821;-1.2;1100
613600;2009012822;-1.4;1100
613600;2009012823;-1.8;1100
613600;2009012900;-1.8;1100
613600;2009012901;-1.9;1100
613600;2009012902;-2.2;1100
613600;2009012903;-2.2;1100
613600;2009012904;-2;1100
613600;2009012905;-2.1;1100
613600;2009012906;-2;1100
613600;2009012907;-1.9;1100
613600;2009012908;-2.1;1100
613600;2009012909;-2;1100
613600;2009012910;-2.2;1100
613600;2009012911;-2.1;1100
613600;2009012912;-2.2;1100
613600;2009012913;-1.7;1100
613600;2009012914;-1.8;1100
613600;2009012915;-2;1100
613600;2009012916;-2.1;1100
613600;2009012917;-2.4;1100
613600;2009012918;-2.7;1100
613600;2009012919;-2.5;1100
613600;2009012920;-2.3;1100
613600;2009012921;-2;1100
613600;2009012922;-2.1;1100
613600;2009012923;-2;1100
613600;2009013000;-1.7;1100
613600;2009013001;-1.4;1100
613600;2009013002;-0.8;1100
613600;2009013003;-0.7;1100
613600;2009013004;-0.8;1100
613600;2009013005;-0.8;1100
613600;2009013006;-0.9;1100
613600;2009013007;-1.1;1100
613600;2009013008;-1.2;1100
613600;2009013009;-1;1100
613600;2009013010;-0.6;1100
613600;2009013011;-0.3;1100
613600;2009013012;0.1;1100
613600;2009013013;0.5;1100
613600;2009013014;0.8;1100
613600;2009013015;0.7;1100
613600;2009013016;0.9;1100
613600;2009013017;0.7;1100
613600;2009013018;0.5;1100
613600;2009013019;0.3;1100
613600;2009013020;0.4;1100
613600;2009013021;0.3;1100
613600;2009013022;0.2;1100
613600;2009013023;0.3;1100
613600;2009013100;0.5;1100
613600;2009013101;0.4;1100
613600;2009013102;0.3;1100
613600;2009013103;0.2;1100
613600;2009013104;0.4;1100
613600;2009013105;0.3;1100
613600;2009013106;0.3;1100
613600;2009013107;0.1;1100
613600;2009013108;0.2;1100
613600;2009013109;0.4;1100
613600;2009013110;1;1100
613600;2009013111;1.3;1100
613600;2009013112;1.6;1100
613600;2009013113;1.9;1100
613600;2009013114;2;1100
613600;2009013115;1.8;1100
613600;2009013116;1.1;1100
613600;2009013117;0.8;1100
613600;2009013118;0.6;1100
613600;2009013119;0.5;1100
613600;2009013120;0.7;1100
613600;2009013121;0.8;1100
613600;2009013122;0.6;1100
613600;2009013123;0;1100
613600;2009020100;-0.9;1100
613600;2009020101;-1.7;1100
613600;2009020102;-2.3;1100
613600;2009020103;-2.5;1100
613600;2009020104;-2.2;1100
613600;2009020105;-2.7;1100
613600;2009020106;-2.1;1100
613600;2009020107;-1.8;1100
613600;2009020108;-1.2;1100
613600;2009020109;-1.5;1100
613600;2009020110;-1.1;1100
613600;2009020111;-1;1100
613600;2009020112;-1;1100
613600;2009020113;-0.6;1100
613600;2009020114;-0.6;1100
613600;2009020115;-0.2;1100
613600;2009020116;-0.1;1100
613600;2009020117;-0.1;1100
613600;2009020118;-0.1;1100
613600;2009020119;-0.1;1100
613600;2009020120;0.3;1100
613600;2009020121;0.1;1100
613600;2009020122;0.2;1100
613600;2009020123;0;1100
613600;2009020200;0.6;1100
613600;2009020201;0.5;1100
613600;2009020202;0.4;1100
613600;2009020203;0.5;1100
613600;2009020204;0.5;1100
613600;2009020205;0.4;1100
613600;2009020206;0.2;1100
613600;2009020207;0;1100
613600;2009020208;0.2;1100
613600;2009020209;0.3;1100
613600;2009020210;0;1100
613600;2009020211;0.2;1100
613600;2009020212;0.3;1100
613600;2009020213;0.4;1100
613600;2009020214;0.5;1100
613600;2009020215;0.5;1100
613600;2009020216;0.6;1100
613600;2009020217;0.6;1100
613600;2009020218;0.9;1100
613600;2009020219;1.1;1100
613600;2009020220;1.3;1100
613600;2009020221;1.5;1100
613600;2009020222;1.4;1100
613600;2009020223;1.4;1100
613600;2009020300;1.3;1100
613600;2009020301;1.3;1100
613600;2009020302;1.4;1100
613600;2009020303;1.4;1100
613600;2009020304;1.3;1100
613600;2009020305;1.3;1100
613600;2009020306;1.2;1100
613600;2009020307;1.2;1100
613600;2009020308;1;1100
613600;2009020309;1.1;1100
613600;2009020310;1.2;1100
613600;2009020311;1.3;1100
613600;2009020312;1.2;1100
613600;2009020313;1.1;1100
613600;2009020314;1.1;1100
613600;2009020315;0.9;1100
613600;2009020316;0.7;1100
613600;2009020317;0.6;1100
613600;2009020318;0.7;1100
613600;2009020319;0.6;1100
613600;2009020320;0.6;1100
613600;2009020321;0.6;1100
613600;2009020322;0.5;1100
613600;2009020323;0.4;1100
613600;2009020400;0.4;1100
613600;2009020401;0.4;1100
613600;2009020402;0.4;1100
613600;2009020403;0.3;1100
613600;2009020404;0.2;1100
613600;2009020405;0.1;1100
613600;2009020406;0.2;1100
613600;2009020407;0.3;1100
613600;2009020408;0.3;1100
613600;2009020409;0.3;1100
613600;2009020410;0.4;1100
613600;2009020411;0.6;1100
613600;2009020412;0.8;1100
613600;2009020413;0.9;1100
613600;2009020414;1;1100
613600;2009020415;1;1100
613600;2009020416;1.1;1100
613600;2009020417;1.1;1100
613600;2009020418;1.2;1100
613600;2009020419;1.2;1100
613600;2009020420;1.3;1100
613600;2009020421;1.3;1100
613600;2009020422;1.4;1100
613600;2009020423;1.4;1100
613600;2009020500;1.3;1100
613600;2009020501;0.6;1100
613600;2009020502;0.3;1100
613600;2009020503;0.3;1100
613600;2009020504;0.3;1100
613600;2009020505;0.2;1100
613600;2009020506;0.2;1100
613600;2009020507;0.3;1100
613600;2009020508;0.5;1100
613600;2009020509;0.5;1100
613600;2009020510;0.9;1100
613600;2009020511;1;1100
613600;2009020512;1.4;1100
613600;2009020513;1.6;1100
613600;2009020514;1.7;1100
613600;2009020515;1.7;1100
613600;2009020516;1.3;1100
613600;2009020517;1.3;1100
613600;2009020518;1.6;1100
613600;2009020519;1.6;1100
613600;2009020520;1.3;1100
613600;2009020521;1.8;1100
613600;2009020522;2;1100
613600;2009020523;2.3;1100
613600;2009020600;2.6;1100
613600;2009020601;2.5;1100
613600;2009020602;2.5;1100
613600;2009020603;3;1100
613600;2009020604;2.8;1100
613600;2009020605;3;1100
613600;2009020606;3.2;1100
613600;2009020607;3.6;1100
613600;2009020608;3.7;1100
613600;2009020609;3.8;1100
613600;2009020610;3.8;1100
613600;2009020611;3.8;1100
613600;2009020612;3.9;1100
613600;2009020613;4.2;1100
613600;2009020614;4.4;1100
613600;2009020615;4.3;1100
613600;2009020616;4.1;1100
613600;2009020617;3.3;1100
613600;2009020618;2.5;1100
613600;2009020619;2.3;1100
613600;2009020620;2;1100
613600;2009020621;1.7;1100
613600;2009020622;0.7;1100
613600;2009020623;1.9;1100
613600;2009020700;1.9;1100
613600;2009020701;1.9;1100
613600;2009020702;1.6;1100
613600;2009020703;1.8;1100
613600;2009020704;1.4;1100
613600;2009020705;1.5;1100
613600;2009020706;1.2;1100
613600;2009020707;1.7;1100
613600;2009020708;2;1100
613600;2009020709;2.4;1100
613600;2009020710;2.8;1100
613600;2009020711;3;1100
613600;2009020712;3;1100
613600;2009020713;2.8;1100
613600;2009020714;2.8;1100
613600;2009020715;2.8;1100
613600;2009020716;2.8;1100
613600;2009020717;2.6;1100
613600;2009020718;2.4;1100
613600;2009020719;2.2;1100
613600;2009020720;2.2;1100
613600;2009020721;2.2;1100
613600;2009020722;2.2;1100
613600;2009020723;2.5;1100
613600;2009020800;2.6;1100
613600;2009020801;2.3;1100
613600;2009020802;1.7;1100
613600;2009020803;1.3;1100
613600;2009020804;1.2;1100
613600;2009020805;1.2;1100
613600;2009020806;1.1;1100
613600;2009020807;1;1100
613600;2009020808;1.4;1100
613600;2009020809;1.8;1100
613600;2009020810;2.5;1100
613600;2009020811;2.1;1100
613600;2009020812;2.6;1100
613600;2009020813;3.2;1100
613600;2009020814;1;1100
613600;2009020815;2.1;1100
613600;2009020816;1.9;1100
